# year, N3_n
1994.9561643835616,0.11782436
1994.958904109589,0.11639357
1994.9616438356165,0.11607004
1994.964383561644,0.11142521
1994.9671232876713,0.10867752
1994.9698630136986,0.10905952
1994.972602739726,0.105559394
1994.9753424657533,0.10424422
1994.978082191781,0.10431961
1994.9808219178083,0.10106951
1994.9835616438356,0.09919679
1994.986301369863,0.10106884
1994.9890410958903,0.098316796
1994.9917808219177,0.09899133
1994.9945205479453,0.09842301
1994.9972602739726,0.096012786
1995.0,0.097400025
1995.0027397260274,0.095941275
1995.0054794520547,0.09361713
1995.0082191780823,0.09379754
1995.0109589041097,0.09248487
1995.013698630137,0.09057854
1995.0164383561644,0.09006054
1995.0191780821917,0.088839374
1995.021917808219,0.08875444
1995.0246575342467,0.08784061
1995.027397260274,0.084629446
1995.0301369863014,0.08461113
1995.0328767123287,0.08345799
1995.035616438356,0.081573874
1995.0383561643835,0.081936166
1995.041095890411,0.08128409
1995.0438356164384,0.07925868
1995.0465753424658,0.07807629
1995.0493150684931,0.07899307
1995.0520547945205,0.07602884
1995.054794520548,0.07498644
1995.0575342465754,0.0745973
1995.0602739726028,0.07163056
1995.0630136986301,0.0710484
1995.0657534246575,0.070391245
1995.0684931506848,0.06747223
1995.0712328767124,0.06763507
1995.0739726027398,0.06545196
1995.0767123287671,0.0635088
1995.0794520547945,0.06341543
1995.0821917808219,0.06171806
1995.0849315068492,0.060178977
1995.0876712328768,0.06035202
1995.0904109589042,0.059135724
1995.0931506849315,0.05758769
1995.0958904109589,0.057012517
1995.0986301369862,0.056205824
1995.1013698630136,0.055382047
1995.1041095890412,0.053968742
1995.1068493150685,0.053293057
1995.109589041096,0.052564114
1995.1123287671232,0.052013207
1995.1150684931506,0.051874217
1995.1178082191782,0.05132668
1995.1205479452055,0.05058442
1995.123287671233,0.049946923
1995.1260273972603,0.049555387
1995.1287671232876,0.04918996
1995.131506849315,0.048821684
1995.1342465753426,0.04883364
1995.13698630137,0.04850491
1995.1397260273973,0.04844948
1995.1424657534246,0.048512824
1995.145205479452,0.04829569
1995.1479452054793,0.048002217
1995.150684931507,0.047439713
1995.1534246575343,0.0475949
1995.1561643835616,0.04757816
1995.158904109589,0.047598924
1995.1616438356164,0.046978146
1995.164383561644,0.04650553
1995.1671232876713,0.046510212
1995.1698630136987,0.04627512
1995.172602739726,0.04639616
1995.1753424657534,0.04595918
1995.1780821917807,0.04582404
1995.1808219178083,0.045677535
1995.1835616438357,0.045473207
1995.186301369863,0.04546914
1995.1890410958904,0.045069367
1995.1917808219177,0.044879857
1995.194520547945,0.04511386
1995.1972602739727,0.044712737
1995.2,0.04406136
1995.2027397260274,0.044159785
1995.2054794520548,0.044252336
1995.2082191780821,0.044313584
1995.2109589041097,0.044703443
1995.213698630137,0.044612665
1995.2164383561644,0.044383265
1995.2191780821918,0.04454351
1995.2219178082191,0.04459798
1995.2246575342465,0.044101704
1995.227397260274,0.04358646
1995.2301369863014,0.04358253
1995.2328767123288,0.04378288
1995.2356164383561,0.043483216
1995.2383561643835,0.04335736
1995.2410958904109,0.04364265
1995.2438356164384,0.043802235
1995.2465753424658,0.044100698
1995.2493150684932,0.04408041
1995.2520547945205,0.04446269
1995.2547945205479,0.044072084
1995.2575342465752,0.04298287
1995.2602739726028,0.04219511
1995.2630136986302,0.04256046
1995.2657534246575,0.042826686
1995.268493150685,0.04305429
1995.2712328767122,0.04313439
1995.2739726027398,0.043180395
1995.2767123287672,0.042837493
1995.2794520547945,0.04283343
1995.282191780822,0.042635873
1995.2849315068493,0.04236213
1995.2876712328766,0.042414
1995.2904109589042,0.042141534
1995.2931506849316,0.041765586
1995.295890410959,0.04191591
1995.2986301369863,0.042338263
1995.3013698630136,0.04209108
1995.304109589041,0.041914355
1995.3068493150686,0.041581456
1995.309589041096,0.041688025
1995.3123287671233,0.04213056
1995.3150684931506,0.04203821
1995.317808219178,0.041569136
1995.3205479452056,0.041421626
1995.323287671233,0.04145154
1995.3260273972603,0.041428532
1995.3287671232877,0.041057624
1995.331506849315,0.04055256
1995.3342465753424,0.04046783
1995.33698630137,0.04038089
1995.3397260273973,0.040124726
1995.3424657534247,0.03959067
1995.345205479452,0.039120574
1995.3479452054794,0.038781922
1995.3506849315067,0.03868822
1995.3534246575343,0.038494755
1995.3561643835617,0.038082656
1995.358904109589,0.037794486
1995.3616438356164,0.03749555
1995.3643835616438,0.037016336
1995.3671232876711,0.036534026
1995.3698630136987,0.036341276
1995.372602739726,0.036126688
1995.3753424657534,0.035913385
1995.3780821917808,0.035817925
1995.3808219178081,0.035497166
1995.3835616438357,0.035110645
1995.386301369863,0.03485565
1995.3890410958904,0.03464459
1995.3917808219178,0.034458112
1995.3945205479451,0.034221295
1995.3972602739725,0.033932783
1995.4,0.033656362
1995.4027397260274,0.03342433
1995.4054794520548,0.033323176
1995.4082191780822,0.0331515
1995.4109589041095,0.03291446
1995.4136986301369,0.032963466
1995.4164383561645,0.03281111
1995.4191780821918,0.032375295
1995.4219178082192,0.032209195
1995.4246575342465,0.032276616
1995.427397260274,0.03235982
1995.4301369863015,0.032360855
1995.4328767123288,0.032291844
1995.4356164383562,0.032553595
1995.4383561643835,0.03274625
1995.441095890411,0.033345733
1995.4438356164383,0.03427543
1995.4465753424658,0.03453404
1995.4493150684932,0.03473884
1995.4520547945206,0.034929585
1995.454794520548,0.035370715
1995.4575342465753,0.03563017
1995.4602739726026,0.03529548
1995.4630136986302,0.03497297
1995.4657534246576,0.03502331
1995.468493150685,0.035648007
1995.4712328767123,0.03652888
1995.4739726027397,0.03704308
1995.4767123287672,0.036969125
1995.4794520547946,0.036771193
1995.482191780822,0.036849044
1995.4849315068493,0.037375644
1995.4876712328767,0.037684448
1995.490410958904,0.037793607
1995.4931506849316,0.03788876
1995.495890410959,0.038718767
1995.4986301369863,0.040220924
1995.5013698630137,0.041923508
1995.504109589041,0.043956183
1995.5068493150684,0.049277652
1995.509589041096,0.056413155
1995.5123287671233,0.060860217
1995.5150684931507,0.0633272
1995.517808219178,0.0648593
1995.5205479452054,0.065932795
1995.5232876712328,0.06488316
1995.5260273972603,0.063005015
1995.5287671232877,0.061929867
1995.531506849315,0.061446223
1995.5342465753424,0.060527425
1995.5369863013698,0.059167113
1995.5397260273974,0.057448775
1995.5424657534247,0.057090435
1995.545205479452,0.06035352
1995.5479452054794,0.06641224
1995.5506849315068,0.07644347
1995.5534246575342,0.08164451
1995.5561643835617,0.089227
1995.558904109589,0.10667395
1995.5616438356165,0.12738612
1995.5643835616438,0.13911399
1995.5671232876712,0.1406145
1995.5698630136985,0.1406203
1995.572602739726,0.14067474
1995.5753424657535,0.14110073
1995.5780821917808,0.16362937
1995.5808219178082,0.1983749
1995.5835616438355,0.20469345
1995.5863013698631,0.19346084
1995.5890410958905,0.19851151
1995.5917808219178,0.19914024
1995.5945205479452,0.20696416
1995.5972602739726,0.2072893
1995.6,0.2049366
1995.6027397260275,0.20630765
1995.6054794520549,0.22298338
1995.6082191780822,0.23878044
1995.6109589041096,0.24536127
1995.613698630137,0.24830762
1995.6164383561643,0.25883502
1995.6191780821919,0.27514505
1995.6219178082192,0.27233264
1995.6246575342466,0.2643646
1995.627397260274,0.28216383
1995.6301369863013,0.32390746
1995.6328767123289,0.34223604
1995.6356164383562,0.33121333
1995.6383561643836,0.3303735
1995.641095890411,0.322034
1995.6438356164383,0.3125417
1995.6465753424657,0.3064115
1995.6493150684933,0.3084387
1995.6520547945206,0.30612963
1995.654794520548,0.30826986
1995.6575342465753,0.3170192
1995.6602739726027,0.3139368
1995.66301369863,0.30058622
1995.6657534246576,0.2918302
1995.668493150685,0.2857015
1995.6712328767123,0.27803308
1995.6739726027397,0.2845913
1995.676712328767,0.29586798
1995.6794520547944,0.30217806
1995.682191780822,0.3087356
1995.6849315068494,0.30692983
1995.6876712328767,0.3114119
1995.690410958904,0.31206408
1995.6931506849314,0.30661115
1995.695890410959,0.31691933
1995.6986301369864,0.34140703
1995.7013698630137,0.35256717
1995.704109589041,0.3473219
1995.7068493150684,0.33853957
1995.7095890410958,0.34702486
1995.7123287671234,0.36112615
1995.7150684931507,0.37468192
1995.717808219178,0.37722856
1995.7205479452055,0.36677852
1995.7232876712328,0.34782988
1995.7260273972602,0.3379512
1995.7287671232878,0.35404623
1995.731506849315,0.3644909
1995.7342465753425,0.35442635
1995.7369863013698,0.3503328
1995.7397260273972,0.36231348
1995.7424657534248,0.3635499
1995.7452054794521,0.3448253
1995.7479452054795,0.30138844
1995.7506849315068,0.2905816
1995.7534246575342,0.3016485
1995.7561643835616,0.32287788
1995.7589041095891,0.34164786
1995.7616438356165,0.3325156
1995.7643835616439,0.30663133
1995.7671232876712,0.29017022
1995.7698630136986,0.28221002
1995.772602739726,0.28468025
1995.7753424657535,0.30659413
1995.7780821917809,0.33686194
1995.7808219178082,0.32725853
1995.7835616438356,0.28755462
1995.786301369863,0.25486806
1995.7890410958903,0.23344734
1995.7917808219179,0.22435647
1995.7945205479452,0.22455065
1995.7972602739726,0.24686591
1995.8,0.2837986
1995.8027397260273,0.31253356
1995.805479452055,0.30578184
1995.8082191780823,0.29275796
1995.8109589041096,0.29633194
1995.813698630137,0.3080995
1995.8164383561643,0.3019217
1995.8191780821917,0.2897594
1995.8219178082193,0.28236043
1995.8246575342466,0.29048607
1995.827397260274,0.29240167
1995.8301369863013,0.28825372
1995.8328767123287,0.28012937
1995.835616438356,0.2714887
1995.8383561643836,0.2624784
1995.841095890411,0.25456738
1995.8438356164384,0.2538526
1995.8465753424657,0.25302696
1995.849315068493,0.24591418
1995.8520547945207,0.24277744
1995.854794520548,0.24533448
1995.8575342465754,0.23605469
1995.8602739726027,0.21251608
1995.86301369863,0.2015505
1995.8657534246574,0.20639835
1995.868493150685,0.20885348
1995.8712328767124,0.20047176
1995.8739726027397,0.18803023
1995.876712328767,0.17938896
1995.8794520547945,0.18059282
1995.8821917808218,0.18413764
1995.8849315068494,0.18214431
1995.8876712328768,0.17846157
1995.890410958904,0.1852566
1995.8931506849315,0.18759911
1995.8958904109588,0.18481599
1995.8986301369864,0.1862959
1995.9013698630138,0.18979241
1995.9041095890411,0.19197814
1995.9068493150685,0.18699248
1995.9095890410958,0.18564875
1995.9123287671232,0.18736094
1995.9150684931508,0.18501596
1995.9178082191781,0.1879383
1995.9205479452055,0.18631215
1995.9232876712329,0.17835097
1995.9260273972602,0.1746312
1995.9287671232876,0.17034301
1995.9315068493152,0.16077125
1995.9342465753425,0.1551404
1995.9369863013699,0.14930028
1995.9397260273972,0.1430182
1995.9424657534246,0.13936207
1995.945205479452,0.13737196
1995.9479452054795,0.13104461
1995.9506849315069,0.12254879
1995.9534246575342,0.116202705
1995.9561643835616,0.111851126
1995.958904109589,0.10779268
1995.9616438356165,0.10402951
1995.964383561644,0.10211069
1995.9671232876713,0.101927735
1995.9698630136986,0.09856539
1995.972602739726,0.09368
1995.9753424657533,0.091505714
1995.978082191781,0.08867234
1995.9808219178083,0.08506129
1995.9835616438356,0.08208908
1995.986301369863,0.07923759
1995.9890410958903,0.07634211
1995.9917808219177,0.07571071
1995.9945205479453,0.07435081
1995.9972602739726,0.07186848
1996.0,0.06916781
1996.0027322404371,0.066503406
1996.0054644808743,0.06520763
1996.0081967213114,0.06510376
1996.0109289617487,0.06334225
1996.0136612021859,0.06254374
1996.016393442623,0.06149178
1996.01912568306,0.059950233
1996.0218579234972,0.059670623
1996.0245901639344,0.05928053
1996.0273224043715,0.05708612
1996.0300546448088,0.056712586
1996.032786885246,0.05651897
1996.035519125683,0.05462191
1996.0382513661202,0.053730335
1996.0409836065573,0.053671442
1996.0437158469945,0.053207844
1996.0464480874316,0.052363764
1996.049180327869,0.05208491
1996.051912568306,0.05245906
1996.0546448087432,0.05249889
1996.0573770491803,0.051816415
1996.0601092896175,0.051059235
1996.0628415300546,0.0504628
1996.0655737704917,0.04992621
1996.068306010929,0.049535006
1996.0710382513662,0.04921676
1996.0737704918033,0.04862494
1996.0765027322404,0.047739256
1996.0792349726776,0.047477834
1996.0819672131147,0.04716982
1996.0846994535518,0.04692805
1996.0874316939892,0.04705509
1996.0901639344263,0.046675786
1996.0928961748634,0.045970127
1996.0956284153006,0.046290446
1996.0983606557377,0.046705812
1996.1010928961748,0.04675985
1996.103825136612,0.046577152
1996.1065573770493,0.046383526
1996.1092896174864,0.046596564
1996.1120218579235,0.0466629
1996.1147540983607,0.04629716
1996.1174863387978,0.045636214
1996.120218579235,0.045243327
1996.122950819672,0.045545977
1996.1256830601094,0.04630372
1996.1284153005465,0.046939064
1996.1311475409836,0.046807714
1996.1338797814208,0.045484863
1996.136612021858,0.045553368
1996.139344262295,0.045868155
1996.1420765027322,0.045407027
1996.1448087431695,0.045148376
1996.1475409836066,0.04525101
1996.1502732240438,0.045648552
1996.1530054644809,0.044712503
1996.155737704918,0.04459529
1996.1584699453551,0.04474577
1996.1612021857923,0.04502926
1996.1639344262296,0.044945978
1996.1666666666667,0.044555742
1996.1693989071039,0.04401945
1996.172131147541,0.044144455
1996.1748633879781,0.044340312
1996.1775956284152,0.044153553
1996.1803278688524,0.043763097
1996.1830601092897,0.043598954
1996.1857923497269,0.043570165
1996.188524590164,0.043771256
1996.191256830601,0.043875773
1996.1939890710382,0.04389063
1996.1967213114754,0.04364493
1996.1994535519125,0.043480486
1996.2021857923498,0.043875616
1996.204918032787,0.04414503
1996.207650273224,0.044014756
1996.2103825136612,0.044648647
1996.2131147540983,0.04502031
1996.2158469945355,0.044271827
1996.2185792349726,0.043389898
1996.22131147541,0.04298328
1996.224043715847,0.042652797
1996.2267759562842,0.04233019
1996.2295081967213,0.042652287
1996.2322404371585,0.042490847
1996.2349726775956,0.042575106
1996.2377049180327,0.04298419
1996.24043715847,0.043420937
1996.2431693989072,0.042622153
1996.2459016393443,0.04220228
1996.2486338797814,0.04252337
1996.2513661202186,0.042486813
1996.2540983606557,0.042169876
1996.2568306010928,0.041913923
1996.25956284153,0.041533567
1996.2622950819673,0.041346297
1996.2650273224044,0.04144322
1996.2677595628415,0.041325137
1996.2704918032787,0.040934965
1996.2732240437158,0.040611655
1996.275956284153,0.040966775
1996.27868852459,0.040942065
1996.2814207650274,0.040128127
1996.2841530054645,0.03961149
1996.2868852459017,0.03947867
1996.2896174863388,0.039460894
1996.292349726776,0.039203823
1996.295081967213,0.038812045
1996.2978142076502,0.038522936
1996.3005464480875,0.038395412
1996.3032786885246,0.03807505
1996.3060109289618,0.037871957
1996.308743169399,0.03783379
1996.311475409836,0.037762243
1996.3142076502731,0.03772128
1996.3169398907103,0.037553955
1996.3196721311476,0.03769926
1996.3224043715848,0.03759787
1996.3251366120219,0.037252136
1996.327868852459,0.03731901
1996.3306010928961,0.03743805
1996.3333333333333,0.037133496
1996.3360655737704,0.03690052
1996.3387978142077,0.03661364
1996.3415300546449,0.0363671
1996.344262295082,0.03627819
1996.3469945355191,0.036044646
1996.3497267759562,0.035724718
1996.3524590163934,0.03555152
1996.3551912568305,0.03544544
1996.3579234972678,0.035188377
1996.360655737705,0.034733538
1996.363387978142,0.034468614
1996.3661202185792,0.034303576
1996.3688524590164,0.034146413
1996.3715846994535,0.034081716
1996.3743169398906,0.033802986
1996.377049180328,0.0334684
1996.379781420765,0.033269905
1996.3825136612022,0.033171337
1996.3852459016393,0.03288794
1996.3879781420765,0.032639816
1996.3907103825136,0.032620557
1996.3934426229507,0.032693148
1996.396174863388,0.032712985
1996.3989071038252,0.03269748
1996.4016393442623,0.03262255
1996.4043715846994,0.03260346
1996.4071038251366,0.032091673
1996.4098360655737,0.031667635
1996.4125683060108,0.03166666
1996.4153005464482,0.031801853
1996.4180327868853,0.031653583
1996.4207650273224,0.031445503
1996.4234972677596,0.031282283
1996.4262295081967,0.03105923
1996.4289617486338,0.030994922
1996.431693989071,0.0310065
1996.4344262295083,0.03139366
1996.4371584699454,0.031758115
1996.4398907103825,0.0320488
1996.4426229508197,0.03232142
1996.4453551912568,0.03238767
1996.448087431694,0.032256752
1996.450819672131,0.03230986
1996.4535519125684,0.0326023
1996.4562841530055,0.03270915
1996.4590163934427,0.033191577
1996.4617486338798,0.034158412
1996.464480874317,0.035109457
1996.467213114754,0.03531925
1996.4699453551912,0.03531597
1996.4726775956285,0.035421275
1996.4754098360656,0.035195917
1996.4781420765028,0.03457508
1996.48087431694,0.034782346
1996.483606557377,0.03554292
1996.4863387978141,0.03668932
1996.4890710382513,0.03766892
1996.4918032786886,0.03773911
1996.4945355191257,0.03754674
1996.4972677595629,0.0379213
1996.5,0.038465954
1996.5027322404371,0.038403925
1996.5054644808743,0.03849071
1996.5081967213114,0.038845647
1996.5109289617487,0.039311826
1996.5136612021859,0.039530043
1996.516393442623,0.039826863
1996.51912568306,0.041421954
1996.5218579234972,0.042880423
1996.5245901639344,0.04341751
1996.5273224043715,0.04409477
1996.5300546448088,0.045422323
1996.532786885246,0.04704561
1996.535519125683,0.04808164
1996.5382513661202,0.048548765
1996.5409836065573,0.048134644
1996.5437158469945,0.04803941
1996.5464480874316,0.04846685
1996.549180327869,0.048682183
1996.551912568306,0.048414927
1996.5546448087432,0.04767841
1996.5573770491803,0.046512354
1996.5601092896175,0.045543406
1996.5628415300546,0.04474936
1996.5655737704917,0.043927625
1996.568306010929,0.043206103
1996.5710382513662,0.043325502
1996.5737704918033,0.04378622
1996.5765027322404,0.043986514
1996.5792349726776,0.04507442
1996.5819672131147,0.046686456
1996.5846994535518,0.048766848
1996.5874316939892,0.05317668
1996.5901639344263,0.057943046
1996.5928961748634,0.057633143
1996.5956284153006,0.054565422
1996.5983606557377,0.054699138
1996.6010928961748,0.06308384
1996.603825136612,0.08561327
1996.6065573770493,0.10497119
1996.6092896174864,0.10829209
1996.6120218579235,0.09689499
1996.6147540983607,0.08875288
1996.6174863387978,0.08957103
1996.620218579235,0.093444586
1996.622950819672,0.0906826
1996.6256830601094,0.0837239
1996.6284153005465,0.08234747
1996.6311475409836,0.0876809
1996.6338797814208,0.09239257
1996.636612021858,0.08983855
1996.639344262295,0.09131511
1996.6420765027322,0.09589141
1996.6448087431695,0.09592748
1996.6475409836066,0.0926866
1996.6502732240438,0.0884705
1996.6530054644809,0.09069943
1996.655737704918,0.094979905
1996.6584699453551,0.095178515
1996.6612021857923,0.08833177
1996.6639344262296,0.08857473
1996.6666666666667,0.097474344
1996.6693989071039,0.110948965
1996.672131147541,0.12410454
1996.6748633879781,0.128738
1996.6775956284152,0.13151045
1996.6803278688524,0.1349108
1996.6830601092897,0.13339859
1996.6857923497269,0.13014981
1996.688524590164,0.12897936
1996.691256830601,0.133016
1996.6939890710382,0.13710931
1996.6967213114754,0.13062239
1996.6994535519125,0.12021016
1996.7021857923498,0.12089313
1996.704918032787,0.13400069
1996.707650273224,0.1348898
1996.7103825136612,0.12391492
1996.7131147540983,0.12256959
1996.7158469945355,0.12888704
1996.7185792349726,0.12859502
1996.72131147541,0.11991305
1996.724043715847,0.11529811
1996.7267759562842,0.11751171
1996.7295081967213,0.11587623
1996.7322404371585,0.10751456
1996.7349726775956,0.10304172
1996.7377049180327,0.10692087
1996.74043715847,0.10972736
1996.7431693989072,0.10371169
1996.7459016393443,0.09687094
1996.7486338797814,0.09121121
1996.7513661202186,0.08620772
1996.7540983606557,0.07986627
1996.7568306010928,0.07301757
1996.75956284153,0.0683866
1996.7622950819673,0.06879451
1996.7650273224044,0.0701124
1996.7677595628415,0.06859369
1996.7704918032787,0.06697954
1996.7732240437158,0.06782415
1996.775956284153,0.072105855
1996.77868852459,0.07455958
1996.7814207650274,0.075159624
1996.7841530054645,0.075365685
1996.7868852459017,0.076685995
1996.7896174863388,0.07897063
1996.792349726776,0.07941961
1996.795081967213,0.07892164
1996.7978142076502,0.08266842
1996.8005464480875,0.09001892
1996.8032786885246,0.09448748
1996.8060109289618,0.099634744
1996.808743169399,0.107809804
1996.811475409836,0.11701546
1996.8142076502731,0.11214708
1996.8169398907103,0.10572009
1996.8196721311476,0.10795045
1996.8224043715848,0.11595363
1996.8251366120219,0.11741705
1996.827868852459,0.11430924
1996.8306010928961,0.11706757
1996.8333333333333,0.12609074
1996.8360655737704,0.12498939
1996.8387978142077,0.11535529
1996.8415300546449,0.11180945
1996.844262295082,0.10955876
1996.8469945355191,0.102967866
1996.8497267759562,0.0941474
1996.8524590163934,0.08933202
1996.8551912568305,0.08908974
1996.8579234972678,0.087375246
1996.860655737705,0.08339899
1996.863387978142,0.080421455
1996.8661202185792,0.0784574
1996.8688524590164,0.077968426
1996.8715846994535,0.07688765
1996.8743169398906,0.07401879
1996.877049180328,0.07049165
1996.879781420765,0.06974337
1996.8825136612022,0.06963598
1996.8852459016393,0.06981729
1996.8879781420765,0.07086967
1996.8907103825136,0.070706695
1996.8934426229507,0.06828724
1996.896174863388,0.0661918
1996.8989071038252,0.06463404
1996.9016393442623,0.06381718
1996.9043715846994,0.06322593
1996.9071038251366,0.06133924
1996.9098360655737,0.059960928
1996.9125683060108,0.059670597
1996.9153005464482,0.058303457
1996.9180327868853,0.05634526
1996.9207650273224,0.055064987
1996.9234972677596,0.05438795
1996.9262295081967,0.05340341
1996.9289617486338,0.051893402
1996.931693989071,0.051220477
1996.9344262295083,0.0505492
1996.9371584699454,0.049645405
1996.9398907103825,0.049057756
1996.9426229508197,0.048440468
1996.9453551912568,0.04776283
1996.948087431694,0.04701194
1996.950819672131,0.0466981
1996.9535519125684,0.04644752
1996.9562841530055,0.0462405
1996.9590163934427,0.04610964
1996.9617486338798,0.045641728
1996.964480874317,0.045019317
1996.967213114754,0.04507429
1996.9699453551912,0.04532313
1996.9726775956285,0.045441803
1996.9754098360656,0.04518799
1996.9781420765028,0.044857994
1996.98087431694,0.044624757
1996.983606557377,0.04438597
1996.9863387978141,0.044005528
1996.9890710382513,0.043541208
1996.9918032786886,0.043146797
1996.9945355191257,0.04303323
1996.9972677595629,0.043156385
1997.0,0.042806733
1997.0027397260274,0.04191756
1997.0054794520547,0.04141025
1997.0082191780823,0.041930407
1997.0109589041097,0.04262389
1997.013698630137,0.042612147
1997.0164383561644,0.04194962
1997.0191780821917,0.04177851
1997.021917808219,0.041419655
1997.0246575342467,0.041332394
1997.027397260274,0.041302375
1997.0301369863014,0.040944643
1997.0328767123287,0.04060968
1997.035616438356,0.040442567
1997.0383561643835,0.040756207
1997.041095890411,0.04128231
1997.0438356164384,0.041011248
1997.0465753424658,0.040465645
1997.0493150684931,0.04082705
1997.0520547945205,0.041295934
1997.054794520548,0.040928893
1997.0575342465754,0.040366862
1997.0602739726028,0.04020797
1997.0630136986301,0.040614832
1997.0657534246575,0.041113257
1997.0684931506848,0.04110752
1997.0712328767124,0.040883463
1997.0739726027398,0.04096767
1997.0767123287671,0.041289557
1997.0794520547945,0.041605815
1997.0821917808219,0.041116264
1997.0849315068492,0.041211125
1997.0876712328768,0.04173036
1997.0904109589042,0.042248026
1997.0931506849315,0.043017477
1997.0958904109589,0.04345785
1997.0986301369862,0.043462206
1997.1013698630136,0.0431706
1997.1041095890412,0.043865945
1997.1068493150685,0.044268116
1997.109589041096,0.04443862
1997.1123287671232,0.044827495
1997.1150684931506,0.04426254
1997.1178082191782,0.043977484
1997.1205479452055,0.044053387
1997.123287671233,0.04435574
1997.1260273972603,0.045027886
1997.1287671232876,0.04507509
1997.131506849315,0.04463493
1997.1342465753426,0.04393837
1997.13698630137,0.04364678
1997.1397260273973,0.04352197
1997.1424657534246,0.04339652
1997.145205479452,0.043448932
1997.1479452054793,0.04357196
1997.150684931507,0.043976348
1997.1534246575343,0.043824587
1997.1561643835616,0.043213367
1997.158904109589,0.04355003
1997.1616438356164,0.043916225
1997.164383561644,0.04384636
1997.1671232876713,0.043934863
1997.1698630136987,0.04421693
1997.172602739726,0.044418044
1997.1753424657534,0.04442197
1997.1780821917807,0.044119127
1997.1808219178083,0.043578997
1997.1835616438357,0.04285743
1997.186301369863,0.04276933
1997.1890410958904,0.042958416
1997.1917808219177,0.043010265
1997.194520547945,0.043298807
1997.1972602739727,0.043869797
1997.2,0.044238698
1997.2027397260274,0.043830644
1997.2054794520548,0.043208092
1997.2082191780821,0.04370089
1997.2109589041097,0.044191238
1997.213698630137,0.04393002
1997.2164383561644,0.044138342
1997.2191780821918,0.04441954
1997.2219178082191,0.04382076
1997.2246575342465,0.042758938
1997.227397260274,0.042441297
1997.2301369863014,0.04151997
1997.2328767123288,0.040616658
1997.2356164383561,0.04075821
1997.2383561643835,0.04045133
1997.2410958904109,0.040075213
1997.2438356164384,0.039188605
1997.2465753424658,0.03876304
1997.2493150684932,0.038422123
1997.2520547945205,0.03790765
1997.2547945205479,0.037891172
1997.2575342465752,0.037303768
1997.2602739726028,0.03699259
1997.2630136986302,0.03690488
1997.2657534246575,0.036897298
1997.268493150685,0.036881603
1997.2712328767122,0.036989816
1997.2739726027398,0.036635198
1997.2767123287672,0.03568183
1997.2794520547945,0.03473531
1997.282191780822,0.034331024
1997.2849315068493,0.03408862
1997.2876712328766,0.033523742
1997.2904109589042,0.033397738
1997.2931506849316,0.03312598
1997.295890410959,0.032839324
1997.2986301369863,0.032514613
1997.3013698630136,0.032092866
1997.304109589041,0.03173637
1997.3068493150686,0.031493437
1997.309589041096,0.03144585
1997.3123287671233,0.03137876
1997.3150684931506,0.03135605
1997.317808219178,0.031202678
1997.3205479452056,0.031175872
1997.323287671233,0.030978521
1997.3260273972603,0.030260008
1997.3287671232877,0.029987605
1997.331506849315,0.029858038
1997.3342465753424,0.030140724
1997.33698630137,0.029694378
1997.3397260273973,0.029337144
1997.3424657534247,0.029424276
1997.345205479452,0.029311005
1997.3479452054794,0.029286759
1997.3506849315067,0.02919912
1997.3534246575343,0.029600391
1997.3561643835617,0.02975096
1997.358904109589,0.029684486
1997.3616438356164,0.029383937
1997.3643835616438,0.029409692
1997.3671232876711,0.029588036
1997.3698630136987,0.029623143
1997.372602739726,0.029595038
1997.3753424657534,0.029711701
1997.3780821917808,0.029965427
1997.3808219178081,0.030207213
1997.3835616438357,0.03030876
1997.386301369863,0.030266253
1997.3890410958904,0.030282252
1997.3917808219178,0.030432235
1997.3945205479451,0.0306112
1997.3972602739725,0.030667327
1997.4,0.03076925
1997.4027397260274,0.030611522
1997.4054794520548,0.030463269
1997.4082191780822,0.030336801
1997.4109589041095,0.030309971
1997.4136986301369,0.030707616
1997.4164383561645,0.030790647
1997.4191780821918,0.03049705
1997.4219178082192,0.030406674
1997.4246575342465,0.030485008
1997.427397260274,0.030543663
1997.4301369863015,0.03067506
1997.4328767123288,0.030514529
1997.4356164383562,0.030359909
1997.4383561643835,0.030427083
1997.441095890411,0.03024046
1997.4438356164383,0.030189428
1997.4465753424658,0.030181251
1997.4493150684932,0.030403048
1997.4520547945206,0.030668402
1997.454794520548,0.03045938
1997.4575342465753,0.030254366
1997.4602739726026,0.03003729
1997.4630136986302,0.029934445
1997.4657534246576,0.029993977
1997.468493150685,0.029529301
1997.4712328767123,0.029481003
1997.4739726027397,0.029832412
1997.4767123287672,0.030032191
1997.4794520547946,0.03007568
1997.482191780822,0.029938107
1997.4849315068493,0.029821899
1997.4876712328767,0.02972979
1997.490410958904,0.02965527
1997.4931506849316,0.029919328
1997.495890410959,0.030154217
1997.4986301369863,0.030145038
1997.5013698630137,0.030035326
1997.504109589041,0.029992957
1997.5068493150684,0.030240363
1997.509589041096,0.030573195
1997.5123287671233,0.031163309
1997.5150684931507,0.031953722
1997.517808219178,0.032027997
1997.5205479452054,0.03195312
1997.5232876712328,0.032239154
1997.5260273972603,0.03295552
1997.5287671232877,0.03337445
1997.531506849315,0.032928277
1997.5342465753424,0.03261953
1997.5369863013698,0.03395754
1997.5397260273974,0.035516135
1997.5424657534247,0.037246812
1997.545205479452,0.03898903
1997.5479452054794,0.041971706
1997.5506849315068,0.043742027
