# year, O3_c_anom
1999.6027397260275,73.53223
1999.6054794520549,73.72998
1999.6082191780822,73.32007
1999.6109589041096,73.07422
1999.613698630137,73.052246
1999.6164383561643,73.438965
1999.6191780821919,73.45093
1999.6219178082192,73.33789
1999.6246575342466,73.23364
1999.627397260274,73.720215
1999.6301369863013,73.61157
1999.6328767123289,72.78882
1999.6356164383562,72.6792
1999.6383561643836,72.615234
1999.641095890411,72.40332
1999.6438356164383,72.3418
1999.6465753424657,72.14282
1999.6493150684933,71.98071
1999.6520547945206,71.841064
1999.654794520548,71.704834
1999.6575342465753,71.7583
1999.6602739726027,71.93579
1999.66301369863,71.78247
1999.6657534246576,71.744385
1999.668493150685,72.128174
1999.6712328767123,72.27881
1999.6739726027397,72.234375
1999.676712328767,72.5332
1999.6794520547944,72.474365
1999.682191780822,72.409424
1999.6849315068494,72.52026
1999.6876712328767,72.492676
1999.690410958904,72.72119
1999.6931506849314,72.78076
1999.695890410959,72.86987
1999.6986301369864,72.50903
1999.7013698630137,72.10034
1999.704109589041,71.87427
1999.7068493150684,71.121826
1999.7095890410958,70.77515
1999.7123287671234,70.21997
1999.7150684931507,70.341064
1999.717808219178,70.55347
1999.7205479452055,70.57007
1999.7232876712328,70.43945
1999.7260273972602,70.21484
1999.7287671232878,70.17041
1999.731506849315,69.66675
1999.7342465753425,69.27954
1999.7369863013698,68.895996
1999.7397260273972,68.83887
1999.7424657534248,68.440674
1999.7452054794521,68.03882
1999.7479452054795,67.6167
1999.7506849315068,67.33276
1999.7534246575342,67.24219
1999.7561643835616,66.83984
1999.7589041095891,66.525635
1999.7616438356165,66.49609
1999.7643835616439,66.33325
1999.7671232876712,65.94214
1999.7698630136986,65.6936
1999.772602739726,65.13086
1999.7753424657535,64.497314
1999.7780821917809,63.92798
1999.7808219178082,63.714355
1999.7835616438356,63.669678
1999.786301369863,63.82422
1999.7890410958903,63.41382
1999.7917808219179,63.593994
1999.7945205479452,63.103516
1999.7972602739726,62.793213
1999.8,62.61084
1999.8027397260273,61.710205
1999.805479452055,61.38501
1999.8082191780823,60.83667
1999.8109589041096,60.411865
1999.813698630137,60.137207
1999.8164383561643,59.774414
1999.8191780821917,59.358154
1999.8219178082193,59.05298
1999.8246575342466,58.61084
1999.827397260274,58.268066
1999.8301369863013,58.887207
1999.8328767123287,58.48242
1999.835616438356,57.488525
1999.8383561643836,57.47412
1999.841095890411,58.21118
1999.8438356164384,58.250977
1999.8465753424657,57.424316
1999.849315068493,57.108887
1999.8520547945207,57.5188
1999.854794520548,56.925537
1999.8575342465754,56.102783
1999.8602739726027,56.10327
1999.86301369863,56.36328
1999.8657534246574,55.85254
1999.868493150685,54.995605
1999.8712328767124,55.22705
1999.8739726027397,56.335938
1999.876712328767,56.503662
1999.8794520547945,55.020264
1999.8821917808218,54.87793
1999.8849315068494,56.688965
1999.8876712328768,57.96167
1999.890410958904,57.041992
1999.8931506849315,57.436523
1999.8958904109588,58.62451
1999.8986301369864,58.940186
1999.9013698630138,58.258545
1999.9041095890411,57.903564
1999.9068493150685,58.760742
1999.9095890410958,60.51367
1999.9123287671232,60.371094
1999.9150684931508,59.462646
1999.9178082191781,59.750244
1999.9205479452055,60.99341
1999.9232876712329,60.645508
1999.9260273972602,61.098633
1999.9287671232876,62.23706
1999.9315068493152,62.890625
1999.9342465753425,63.390625
1999.9369863013699,63.08203
1999.9397260273972,62.705566
1999.9424657534246,63.689697
1999.945205479452,64.31421
1999.9479452054795,64.269775
1999.9506849315069,63.346924
1999.9534246575342,61.70923
1999.9561643835616,62.70337
1999.958904109589,63.949463
1999.9616438356165,64.46533
1999.964383561644,63.637695
1999.9671232876713,63.25952
1999.9698630136986,64.25928
1999.972602739726,65.89331
1999.9753424657533,64.41992
1999.978082191781,63.277588
1999.9808219178083,65.01221
1999.9835616438356,64.43042
1999.986301369863,63.919434
1999.9890410958903,64.59033
1999.9917808219177,64.7063
1999.9945205479453,64.0105
1999.9972602739726,64.105225
2000.0,65.26636
2000.0027322404371,65.44702
2000.0054644808743,64.968506
2000.0081967213114,63.88086
2000.0109289617487,63.467773
2000.0136612021859,64.74219
2000.016393442623,65.08716
2000.01912568306,63.709473
2000.0218579234972,63.855225
2000.0245901639344,65.39551
2000.0273224043715,65.3291
2000.0300546448088,65.40283
2000.032786885246,65.35571
2000.035519125683,66.30298
2000.0382513661202,66.71826
2000.0409836065573,66.54199
2000.0437158469945,66.271484
2000.0464480874316,66.52075
2000.049180327869,65.76758
2000.051912568306,64.979004
2000.0546448087432,63.19043
2000.0573770491803,65.05786
2000.0601092896175,65.744385
2000.0628415300546,66.362305
2000.0655737704917,65.96509
2000.068306010929,66.06445
2000.0710382513662,65.27222
2000.0737704918033,65.16943
2000.0765027322404,66.008545
2000.0792349726776,65.57153
2000.0819672131147,65.61865
2000.0846994535518,66.1228
2000.0874316939892,66.48779
2000.0901639344263,66.010254
2000.0928961748634,66.73218
2000.0956284153006,67.041016
2000.0983606557377,65.83911
2000.1010928961748,66.90015
2000.103825136612,69.42505
2000.1065573770493,69.15625
2000.1092896174864,66.54834
2000.1120218579235,68.24829
2000.1147540983607,68.72119
2000.1174863387978,66.92651
2000.120218579235,64.16138
2000.122950819672,69.105225
2000.1256830601094,70.21777
2000.1284153005465,68.392334
2000.1311475409836,65.96753
2000.1338797814208,66.180176
2000.136612021858,69.04932
2000.139344262295,68.07031
2000.1420765027322,67.2688
2000.1448087431695,68.166016
2000.1475409836066,67.634766
2000.1502732240438,64.708984
2000.1530054644809,58.69702
2000.155737704918,64.516846
2000.1584699453551,70.96387
2000.1612021857923,57.317627
2000.1639344262296,69.302
2000.1666666666667,71.68042
2000.1693989071039,72.221924
2000.172131147541,71.01807
2000.1748633879781,72.13306
2000.1775956284152,73.183105
2000.1803278688524,70.96216
2000.1830601092897,70.055664
2000.1857923497269,71.27222
2000.188524590164,72.51318
2000.191256830601,71.026855
2000.1939890710382,71.08716
2000.1967213114754,71.083496
2000.1994535519125,70.76367
2000.2021857923498,71.1897
2000.204918032787,70.74463
2000.207650273224,71.73486
2000.2103825136612,70.995605
2000.2131147540983,71.82007
2000.2158469945355,72.2041
2000.2185792349726,69.76196
2000.22131147541,66.0332
2000.224043715847,66.24585
2000.2267759562842,69.33594
2000.2295081967213,67.05176
2000.2322404371585,65.91431
2000.2349726775956,57.152588
2000.2377049180327,64.81152
2000.24043715847,67.98877
2000.2431693989072,65.27051
2000.2459016393443,67.39551
2000.2486338797814,69.1687
2000.2513661202186,67.6897
2000.2540983606557,68.77832
2000.2568306010928,65.976074
2000.25956284153,68.33008
2000.2622950819673,68.16919
2000.2650273224044,71.25171
2000.2677595628415,74.85718
2000.2704918032787,69.41821
2000.2732240437158,71.61084
2000.275956284153,74.91333
2000.27868852459,74.5918
2000.2814207650274,74.2478
2000.2841530054645,70.911865
2000.2868852459017,71.94238
2000.2896174863388,73.60864
2000.292349726776,72.680176
2000.295081967213,74.31323
2000.2978142076502,74.71704
2000.3005464480875,74.00952
2000.3032786885246,73.83862
2000.3060109289618,68.59619
2000.308743169399,63.374268
2000.311475409836,69.67505
2000.3142076502731,73.75659
2000.3169398907103,73.264404
2000.3196721311476,70.47803
2000.3224043715848,70.5459
2000.3251366120219,72.40454
2000.327868852459,74.42822
2000.3306010928961,73.492676
2000.3333333333333,73.08276
2000.3360655737704,74.66675
2000.3387978142077,72.94287
2000.3415300546449,67.91235
2000.344262295082,67.871826
2000.3469945355191,70.25244
2000.3497267759562,63.20044
2000.3524590163934,64.65576
2000.3551912568305,72.610596
2000.3579234972678,73.55859
2000.360655737705,74.018555
2000.363387978142,74.01904
2000.3661202185792,73.84155
2000.3688524590164,73.12573
2000.3715846994535,72.95996
2000.3743169398906,71.87451
2000.377049180328,71.61719
2000.379781420765,70.571045
2000.3825136612022,70.34204
2000.3852459016393,69.36035
2000.3879781420765,68.904785
2000.3907103825136,68.71045
2000.3934426229507,68.291016
2000.396174863388,65.09424
2000.3989071038252,65.77539
2000.4016393442623,66.61743
2000.4043715846994,66.63428
2000.4071038251366,66.28931
2000.4098360655737,65.35083
2000.4125683060108,65.10327
2000.4153005464482,64.24243
2000.4180327868853,64.29785
2000.4207650273224,64.423584
2000.4234972677596,65.35254
2000.4262295081967,66.40869
2000.4289617486338,65.83618
2000.431693989071,64.98364
2000.4344262295083,64.39844
2000.4371584699454,64.20703
2000.4398907103825,63.684082
2000.4426229508197,62.811768
2000.4453551912568,62.60962
2000.448087431694,62.885254
2000.450819672131,62.965332
2000.4535519125684,60.701904
2000.4562841530055,61.773926
2000.4590163934427,62.090332
2000.4617486338798,61.59375
2000.464480874317,60.792236
2000.467213114754,60.09912
2000.4699453551912,59.58911
2000.4726775956285,59.21118
2000.4754098360656,59.006348
2000.4781420765028,58.59131
2000.48087431694,58.88672
2000.483606557377,59.082275
2000.4863387978141,58.24341
2000.4890710382513,57.8916
2000.4918032786886,57.83911
2000.4945355191257,57.262207
2000.4972677595629,56.876465
2000.5,56.748535
2000.5027322404371,56.48584
2000.5054644808743,56.509277
2000.5081967213114,56.676025
2000.5109289617487,56.47339
2000.5136612021859,56.06714
2000.516393442623,55.95581
2000.51912568306,56.297363
2000.5218579234972,56.166016
2000.5245901639344,56.05371
2000.5273224043715,56.20044
2000.5300546448088,56.24121
2000.532786885246,56.027344
2000.535519125683,55.965088
2000.5382513661202,55.80493
2000.5409836065573,55.8291
2000.5437158469945,56.056885
2000.5464480874316,55.967773
2000.549180327869,55.773926
2000.551912568306,55.964355
2000.5546448087432,55.975586
2000.5573770491803,55.899414
2000.5601092896175,55.948242
2000.5628415300546,56.026855
2000.5655737704917,55.860107
2000.568306010929,56.081787
2000.5710382513662,56.058105
2000.5737704918033,56.07495
2000.5765027322404,56.25586
2000.5792349726776,56.581543
2000.5819672131147,56.474854
2000.5846994535518,56.678467
2000.5874316939892,56.578857
2000.5901639344263,56.636963
2000.5928961748634,56.621094
2000.5956284153006,56.83838
2000.5983606557377,57.04126
2000.6010928961748,56.982178
2000.603825136612,56.810303
2000.6065573770493,56.68701
2000.6092896174864,56.69995
2000.6120218579235,56.81714
2000.6147540983607,56.854004
2000.6174863387978,56.928223
2000.620218579235,56.924316
2000.622950819672,56.84131
2000.6256830601094,57.151367
2000.6284153005465,57.282715
2000.6311475409836,57.597656
2000.6338797814208,57.625732
2000.636612021858,57.549316
2000.639344262295,57.90088
2000.6420765027322,58.208984
2000.6448087431695,58.041016
2000.6475409836066,58.12378
2000.6502732240438,58.40674
2000.6530054644809,58.66504
2000.655737704918,59.042236
2000.6584699453551,59.63501
2000.6612021857923,59.67627
2000.6639344262296,59.788574
2000.6666666666667,60.18579
2000.6693989071039,60.50708
2000.672131147541,60.87378
2000.6748633879781,61.097168
2000.6775956284152,61.356934
2000.6803278688524,61.45288
2000.6830601092897,61.37207
2000.6857923497269,61.55127
2000.688524590164,61.799072
2000.691256830601,61.56836
2000.6939890710382,61.45923
2000.6967213114754,61.54712
2000.6994535519125,61.4812
2000.7021857923498,61.50171
2000.704918032787,61.53784
2000.707650273224,61.44336
2000.7103825136612,60.873535
2000.7131147540983,60.687744
2000.7158469945355,61.004395
2000.7185792349726,60.928223
2000.72131147541,60.604004
2000.724043715847,60.476562
2000.7267759562842,60.755127
2000.7295081967213,61.06714
2000.7322404371585,60.736816
2000.7349726775956,60.51953
2000.7377049180327,60.79077
2000.74043715847,60.793213
2000.7431693989072,60.80542
2000.7459016393443,60.331787
2000.7486338797814,59.951904
2000.7513661202186,59.985596
2000.7540983606557,59.71631
2000.7568306010928,59.812256
2000.75956284153,59.73291
2000.7622950819673,59.527588
2000.7650273224044,59.983643
2000.7677595628415,60.713623
2000.7704918032787,61.14624
2000.7732240437158,61.86328
2000.775956284153,62.414307
2000.77868852459,63.264893
2000.7814207650274,63.514893
2000.7841530054645,63.462646
2000.7868852459017,63.47339
2000.7896174863388,63.515625
2000.792349726776,63.695312
2000.795081967213,64.11963
2000.7978142076502,64.91553
2000.8005464480875,65.28296
2000.8032786885246,64.91528
2000.8060109289618,65.440674
2000.808743169399,66.06616
2000.811475409836,66.13013
2000.8142076502731,66.340576
2000.8169398907103,65.97241
2000.8196721311476,66.14819
2000.8224043715848,66.66504
2000.8251366120219,66.57886
2000.827868852459,65.496826
2000.8306010928961,64.67798
2000.8333333333333,65.94507
2000.8360655737704,65.78223
2000.8387978142077,64.145996
2000.8415300546449,64.07007
2000.844262295082,65.475586
2000.8469945355191,65.17041
2000.8497267759562,64.10864
2000.8524590163934,64.322754
2000.8551912568305,64.954346
2000.8579234972678,64.883545
2000.860655737705,64.20825
2000.863387978142,64.28906
2000.8661202185792,64.403564
2000.8688524590164,64.33569
2000.8715846994535,63.431885
2000.8743169398906,63.71997
2000.877049180328,64.227295
2000.879781420765,63.986572
2000.8825136612022,64.10571
2000.8852459016393,64.17676
2000.8879781420765,64.31323
2000.8907103825136,65.69629
2000.8934426229507,66.45825
2000.896174863388,65.67407
2000.8989071038252,65.57153
2000.9016393442623,65.42529
2000.9043715846994,66.61572
2000.9071038251366,66.02002
2000.9098360655737,65.499756
2000.9125683060108,67.02954
2000.9153005464482,68.47339
2000.9180327868853,67.510254
2000.9207650273224,66.76538
2000.9234972677596,68.411865
2000.9262295081967,69.31177
2000.9289617486338,69.13794
2000.931693989071,68.73389
2000.9344262295083,69.50244
2000.9371584699454,70.343506
2000.9398907103825,70.54614
2000.9426229508197,70.56445
2000.9453551912568,70.14795
2000.948087431694,71.21753
2000.950819672131,71.36621
2000.9535519125684,71.958496
2000.9562841530055,72.13721
2000.9590163934427,72.052734
2000.9617486338798,72.315674
2000.964480874317,73.10864
2000.967213114754,73.15137
2000.9699453551912,73.72266
2000.9726775956285,74.09668
2000.9754098360656,73.57593
2000.9781420765028,74.161865
2000.98087431694,74.75342
2000.983606557377,75.34155
2000.9863387978141,75.31885
2000.9890710382513,75.76367
2000.9918032786886,75.97217
2000.9945355191257,76.29932
2000.9972677595629,76.32495
2001.0,76.447754
2001.0027397260274,76.26172
2001.0054794520547,76.346924
2001.0082191780823,76.01587
2001.0109589041097,75.09766
2001.013698630137,74.3457
2001.0164383561644,74.61035
2001.0191780821917,73.85913
2001.021917808219,74.40381
2001.0246575342467,74.63208
2001.027397260274,73.082275
2001.0301369863014,73.271484
2001.0328767123287,75.51245
2001.035616438356,75.02173
2001.0383561643835,72.96387
2001.041095890411,71.18286
2001.0438356164384,71.72266
2001.0465753424658,74.815186
2001.0493150684931,73.52612
2001.0520547945205,71.81348
2001.054794520548,71.903076
2001.0575342465754,70.69629
2001.0602739726028,63.28589
2001.0630136986301,65.80322
2001.0657534246575,72.79907
2001.0684931506848,74.8501
2001.0712328767124,73.97119
2001.0739726027398,74.322754
2001.0767123287671,75.2146
2001.0794520547945,74.093994
2001.0821917808219,74.09546
2001.0849315068492,73.8916
2001.0876712328768,76.21948
2001.0904109589042,76.41016
2001.0931506849315,73.64429
2001.0958904109589,74.34619
2001.0986301369862,77.423584
2001.1013698630136,78.70825
2001.1041095890412,78.15869
2001.1068493150685,76.711426
2001.109589041096,73.79932
2001.1123287671232,76.01221
2001.1150684931506,76.748535
2001.1178082191782,75.50586
2001.1205479452055,75.24414
2001.123287671233,77.22998
2001.1260273972603,76.47705
2001.1287671232876,76.046875
2001.131506849315,74.985596
2001.1342465753426,70.323
2001.13698630137,73.227295
2001.1397260273973,77.9563
2001.1424657534246,78.31592
2001.145205479452,75.8999
2001.1479452054793,76.87891
2001.150684931507,78.51172
2001.1534246575343,78.54004
2001.1561643835616,78.367676
2001.158904109589,76.95166
2001.1616438356164,75.46753
2001.164383561644,75.48242
2001.1671232876713,70.55762
2001.1698630136987,73.38696
2001.172602739726,76.40723
2001.1753424657534,77.043945
2001.1780821917807,75.09082
2001.1808219178083,75.373535
2001.1835616438357,74.80249
2001.186301369863,74.5957
2001.1890410958904,75.27173
2001.1917808219177,72.052246
2001.194520547945,65.37085
2001.1972602739727,65.26636
2001.2,70.22632
2001.2027397260274,69.04321
2001.2054794520548,71.37842
2001.2082191780821,72.7688
2001.2109589041097,73.3833
2001.213698630137,73.00659
2001.2164383561644,71.07373
2001.2191780821918,66.23047
2001.2219178082191,62.152832
2001.2246575342465,68.30322
2001.227397260274,64.94043
2001.2301369863014,70.00928
2001.2328767123288,72.35498
2001.2356164383561,74.31665
2001.2383561643835,73.59326
2001.2410958904109,73.45166
2001.2438356164384,75.32495
2001.2465753424658,76.742676
2001.2493150684932,74.97168
2001.2520547945205,76.426025
2001.2547945205479,77.96069
2001.2575342465752,76.89111
2001.2602739726028,73.555176
2001.2630136986302,79.25293
2001.2657534246575,79.93848
2001.268493150685,77.214355
2001.2712328767122,75.56592
2001.2739726027398,78.99487
2001.2767123287672,81.039795
2001.2794520547945,81.156494
2001.282191780822,80.05298
2001.2849315068493,78.707275
2001.2876712328766,76.39136
2001.2904109589042,81.25513
2001.2931506849316,80.31641
2001.295890410959,79.54785
2001.2986301369863,77.85034
2001.3013698630136,68.99097
2001.304109589041,74.92285
2001.3068493150686,75.9834
2001.309589041096,74.47778
2001.3123287671233,75.95459
2001.3150684931506,78.17041
2001.317808219178,78.842285
2001.3205479452056,77.18799
2001.323287671233,70.373535
2001.3260273972603,72.58618
2001.3287671232877,75.101074
2001.331506849315,77.58374
2001.3342465753424,77.829834
2001.33698630137,78.10547
2001.3397260273973,77.91211
2001.3424657534247,78.75537
2001.345205479452,78.71069
2001.3479452054794,78.40918
2001.3506849315067,79.61621
2001.3534246575343,80.96216
2001.3561643835617,81.65576
2001.358904109589,82.56177
2001.3616438356164,82.42505
2001.3643835616438,83.551025
2001.3671232876711,83.90845
2001.3698630136987,83.062744
2001.372602739726,81.96338
2001.3753424657534,82.250244
2001.3780821917808,82.02319
2001.3808219178081,81.72046
2001.3835616438357,79.77124
2001.386301369863,79.55078
2001.3890410958904,80.08374
2001.3917808219178,79.77051
2001.3945205479451,78.5105
2001.3972602739725,79.24756
2001.4,79.81323
2001.4027397260274,78.95752
2001.4054794520548,78.33472
2001.4082191780822,76.6189
2001.4109589041095,76.68237
2001.4136986301369,77.98096
2001.4164383561645,77.51465
2001.4191780821918,77.117676
2001.4219178082192,77.735596
2001.4246575342465,79.039795
2001.427397260274,78.58423
2001.4301369863015,77.91968
2001.4328767123288,77.48584
2001.4356164383562,77.08374
2001.4383561643835,77.08887
2001.441095890411,77.123535
2001.4438356164383,76.829346
2001.4465753424658,76.85693
2001.4493150684932,76.94873
2001.4520547945206,77.40796
2001.454794520548,77.90259
2001.4575342465753,77.5
2001.4602739726026,77.61914
2001.4630136986302,77.51782
2001.4657534246576,77.12378
2001.468493150685,76.42383
2001.4712328767123,76.22827
2001.4739726027397,76.33887
2001.4767123287672,75.88599
2001.4794520547946,75.48999
2001.482191780822,75.663574
2001.4849315068493,75.37671
2001.4876712328767,75.446045
2001.490410958904,75.706055
2001.4931506849316,75.70679
2001.495890410959,75.7522
2001.4986301369863,75.71802
2001.5013698630137,75.44556
2001.504109589041,75.375
2001.5068493150684,75.59546
2001.509589041096,75.57544
2001.5123287671233,75.44409
2001.5150684931507,75.56079
2001.517808219178,75.8064
2001.5205479452054,75.7771
2001.5232876712328,75.697266
2001.5260273972603,75.926025
2001.5287671232877,76.40381
2001.531506849315,76.4292
2001.5342465753424,76.05176
2001.5369863013698,76.40967
2001.5397260273974,76.67139
2001.5424657534247,76.0896
2001.545205479452,75.90845
2001.5479452054794,76.01929
2001.5506849315068,76.33838
2001.5534246575342,76.74414
2001.5561643835617,76.80151
2001.558904109589,76.43286
2001.5616438356165,76.43628
2001.5643835616438,76.27026
2001.5671232876712,76.538086
2001.5698630136985,76.64551
2001.572602739726,76.340576
2001.5753424657535,76.37329
2001.5780821917808,76.73193
2001.5808219178082,76.484375
2001.5835616438355,76.50293
2001.5863013698631,76.76294
2001.5890410958905,76.57324
2001.5917808219178,76.274414
2001.5945205479452,75.89819
2001.5972602739726,75.62109
2001.6,75.593994
2001.6027397260275,75.46484
2001.6054794520549,75.49878
2001.6082191780822,75.839355
2001.6109589041096,75.66113
2001.613698630137,74.86133
2001.6164383561643,74.754395
2001.6191780821919,74.59912
2001.6219178082192,74.07153
2001.6246575342466,73.60986
2001.627397260274,73.44849
2001.6301369863013,73.653564
2001.6328767123289,73.54956
2001.6356164383562,73.15723
2001.6383561643836,72.65527
2001.641095890411,72.18628
2001.6438356164383,72.201904
2001.6465753424657,71.84961
2001.6493150684933,71.22217
2001.6520547945206,70.94971
2001.654794520548,71.02759
2001.6575342465753,70.79663
2001.6602739726027,70.21826
2001.66301369863,69.867676
2001.6657534246576,69.77661
2001.668493150685,69.368164
2001.6712328767123,68.92798
2001.6739726027397,68.5271
2001.676712328767,68.181885
2001.6794520547944,67.65234
2001.682191780822,67.25879
2001.6849315068494,67.20386
2001.6876712328767,67.292725
2001.690410958904,66.76465
2001.6931506849314,66.016846
2001.695890410959,66.29785
2001.6986301369864,66.14917
2001.7013698630137,65.553955
2001.704109589041,65.94092
2001.7068493150684,65.69238
2001.7095890410958,65.04736
2001.7123287671234,64.46118
2001.7150684931507,63.859375
2001.717808219178,63.747314
2001.7205479452055,63.418457
2001.7232876712328,62.851562
2001.7260273972602,61.921143
2001.7287671232878,61.46875
2001.731506849315,61.241455
2001.7342465753425,61.499023
2001.7369863013698,62.81201
2001.7397260273972,62.93457
2001.7424657534248,63.12549
2001.7452054794521,63.600098
2001.7479452054795,62.848877
2001.7506849315068,62.5271
2001.7534246575342,63.233887
2001.7561643835616,62.41162
2001.7589041095891,61.668213
2001.7616438356165,62.366943
2001.7643835616439,62.137207
2001.7671232876712,61.76953
2001.7698630136986,61.779297
2001.772602739726,62.30249
2001.7753424657535,62.763184
2001.7780821917809,62.493896
2001.7808219178082,62.03369
2001.7835616438356,62.45288
2001.786301369863,62.331055
2001.7890410958903,61.55249
2001.7917808219179,61.34961
2001.7945205479452,61.433838
2001.7972602739726,61.564697
2001.8,61.256348
2001.8027397260273,60.823975
2001.805479452055,60.281494
2001.8082191780823,60.056396
2001.8109589041096,60.075195
2001.813698630137,59.59668
2001.8164383561643,59.56494
2001.8191780821917,59.44409
2001.8219178082193,59.26172
2001.8246575342466,58.79126
2001.827397260274,58.93457
2001.8301369863013,59.39331
2001.8328767123287,59.646973
2001.835616438356,58.1709
2001.8383561643836,56.86206
2001.841095890411,56.923096
2001.8438356164384,56.913574
2001.8465753424657,56.584717
2001.849315068493,54.830322
2001.8520547945207,53.425537
2001.854794520548,53.090088
2001.8575342465754,52.71753
2001.8602739726027,51.42456
2001.86301369863,49.871338
2001.8657534246574,48.69409
2001.868493150685,47.843018
2001.8712328767124,45.226074
2001.8739726027397,44.299316
2001.876712328767,44.12085
2001.8794520547945,44.017334
2001.8821917808218,43.578125
2001.8849315068494,42.17163
2001.8876712328768,42.405518
2001.890410958904,43.96704
2001.8931506849315,43.736084
2001.8958904109588,43.530273
2001.8986301369864,43.12915
2001.9013698630138,42.884033
2001.9041095890411,41.79712
2001.9068493150685,42.393066
2001.9095890410958,43.74878
2001.9123287671232,43.271484
2001.9150684931508,42.949463
2001.9178082191781,43.19995
2001.9205479452055,43.78247
2001.9232876712329,43.953125
2001.9260273972602,44.74756
2001.9287671232876,45.154053
2001.9315068493152,44.80591
2001.9342465753425,46.24341
2001.9369863013699,47.122803
2001.9397260273972,46.45117
2001.9424657534246,46.490967
2001.945205479452,47.49341
2001.9479452054795,47.867676
2001.9506849315069,47.781494
2001.9534246575342,47.35327
2001.9561643835616,45.691162
2001.958904109589,47.54785
2001.9616438356165,50.6438
2001.964383561644,48.973633
2001.9671232876713,47.60498
2001.9698630136986,49.75659
2001.972602739726,50.0896
2001.9753424657533,41.674805
2001.978082191781,46.171387
2001.9808219178083,49.753662
2001.9835616438356,50.24292
2001.986301369863,49.019043
2001.9890410958903,47.996094
2001.9917808219177,47.829346
2001.9945205479453,47.374268
2001.9972602739726,48.565186
2002.0,49.536133
2002.0027397260274,50.117188
2002.0054794520547,49.61377
2002.0082191780823,48.24536
2002.0109589041097,48.495605
2002.013698630137,47.0542
2002.0164383561644,46.97583
2002.0191780821917,47.561035
2002.021917808219,47.24121
2002.0246575342467,46.803955
2002.027397260274,47.75586
2002.0301369863014,48.551758
2002.0328767123287,46.891846
2002.035616438356,46.156982
2002.0383561643835,43.989746
2002.041095890411,44.04541
2002.0438356164384,45.69165
2002.0465753424658,47.411133
2002.0493150684931,45.4458
2002.0520547945205,43.890625
2002.054794520548,42.172607
2002.0575342465754,42.312744
2002.0602739726028,43.520508
2002.0630136986301,44.88208
2002.0657534246575,43.46167
2002.0684931506848,44.290527
2002.0712328767124,44.79834
2002.0739726027398,45.324707
2002.0767123287671,45.17798
2002.0794520547945,45.339355
2002.0821917808219,43.878174
2002.0849315068492,38.416016
2002.0876712328768,43.19629
2002.0904109589042,45.700195
2002.0931506849315,45.606445
2002.0958904109589,45.10742
2002.0986301369862,46.61328
2002.1013698630136,41.76758
2002.1041095890412,41.714844
2002.1068493150685,45.873535
2002.109589041096,46.559326
2002.1123287671232,43.774902
2002.1150684931506,45.13623
2002.1178082191782,46.4104
2002.1205479452055,45.78418
2002.123287671233,46.14673
2002.1260273972603,46.630615
2002.1287671232876,44.953857
2002.131506849315,43.77881
2002.1342465753426,46.680176
2002.13698630137,49.084473
2002.1397260273973,48.99585
2002.1424657534246,47.769287
2002.145205479452,48.172607
2002.1479452054793,48.519043
2002.150684931507,47.269775
2002.1534246575343,47.232178
2002.1561643835616,48.85132
2002.158904109589,45.78955
2002.1616438356164,44.863037
2002.164383561644,47.898926
2002.1671232876713,51.18091
2002.1698630136987,48.162354
2002.172602739726,45.80493
2002.1753424657534,46.93091
2002.1780821917807,47.946777
2002.1808219178083,48.021484
2002.1835616438357,47.283447
2002.186301369863,48.89502
2002.1890410958904,52.529785
2002.1917808219177,53.325928
2002.194520547945,52.702637
2002.1972602739727,53.035645
2002.2,53.92578
2002.2027397260274,52.32837
2002.2054794520548,51.582275
2002.2082191780821,49.808838
2002.2109589041097,53.937744
2002.213698630137,55.63501
2002.2164383561644,55.11328
2002.2191780821918,54.435303
2002.2219178082191,56.941895
2002.2246575342465,59.027344
2002.227397260274,57.514893
2002.2301369863014,57.151855
2002.2328767123288,56.26465
2002.2356164383561,56.90039
2002.2383561643835,56.195312
2002.2410958904109,54.17383
2002.2438356164384,53.667236
2002.2465753424658,57.418945
2002.2493150684932,58.602783
2002.2520547945205,56.96753
2002.2547945205479,58.374268
2002.2575342465752,57.383057
2002.2602739726028,50.19507
2002.2630136986302,57.28662
2002.2657534246575,65.84546
2002.268493150685,56.39453
2002.2712328767122,58.656982
2002.2739726027398,67.60181
2002.2767123287672,64.70874
2002.2794520547945,63.975586
2002.282191780822,65.52075
2002.2849315068493,66.8667
2002.2876712328766,64.72998
2002.2904109589042,63.878662
2002.2931506849316,61.22705
2002.295890410959,63.151855
2002.2986301369863,62.58545
2002.3013698630136,58.97998
2002.304109589041,61.226562
2002.3068493150686,62.998047
2002.309589041096,63.6958
2002.3123287671233,61.08008
2002.3150684931506,60.18872
2002.317808219178,62.6084
2002.3205479452056,63.223145
2002.323287671233,60.44336
2002.3260273972603,57.31836
2002.3287671232877,58.27881
2002.331506849315,58.754883
2002.3342465753424,57.754395
2002.33698630137,56.85254
2002.3397260273973,58.080322
2002.3424657534247,57.251465
2002.345205479452,53.258545
2002.3479452054794,56.119385
2002.3506849315067,57.41919
2002.3534246575343,57.902344
2002.3561643835617,58.79248
2002.358904109589,60.18286
2002.3616438356164,58.72339
2002.3643835616438,58.91382
2002.3671232876711,58.512695
2002.3698630136987,57.35376
2002.372602739726,56.086914
2002.3753424657534,56.14453
2002.3780821917808,55.91626
2002.3808219178081,55.84204
2002.3835616438357,54.711426
2002.386301369863,53.884277
