# year, O3_TA_anom
1976.5081967213114,-1.217041
1976.5109289617487,-1.6711426
1976.5136612021859,-2.2128906
1976.516393442623,-2.22583
1976.51912568306,-2.3554688
1976.5218579234972,-2.305664
1976.5245901639344,-2.734375
1976.5273224043715,-3.3579102
1976.5300546448088,-3.5769043
1976.532786885246,-3.6638184
1976.535519125683,-3.4665527
1976.5382513661202,-3.3010254
1976.5409836065573,-3.7924805
1976.5437158469945,-3.8527832
1976.5464480874316,-3.9018555
1976.549180327869,-4.097412
1976.551912568306,-4.4831543
1976.5546448087432,-4.7529297
1976.5573770491803,-4.6105957
1976.5601092896175,-4.342041
1976.5628415300546,-4.57251
1976.5655737704917,-5.2314453
1976.568306010929,-6.0
1976.5710382513662,-6.636963
1976.5737704918033,-7.0043945
1976.5765027322404,-6.875244
1976.5792349726776,-6.988037
1976.5819672131147,-7.370117
1976.5846994535518,-7.590332
1976.5874316939892,-7.616211
1976.5901639344263,-7.791748
1976.5928961748634,-7.7873535
1976.5956284153006,-8.072754
1976.5983606557377,-8.964355
1976.6010928961748,-9.303467
1976.603825136612,-9.228516
1976.6065573770493,-9.200684
1976.6092896174864,-9.455078
1976.6120218579235,-9.532471
1976.6147540983607,-9.781982
1976.6174863387978,-9.543945
1976.620218579235,-9.557129
1976.622950819672,-9.9748535
1976.6256830601094,-10.483887
1976.6284153005465,-10.621094
1976.6311475409836,-10.133789
1976.6338797814208,-9.942871
1976.636612021858,-9.818359
1976.639344262295,-10.177002
1976.6420765027322,-10.71875
1976.6448087431695,-11.236084
1976.6475409836066,-11.108398
1976.6502732240438,-10.718018
1976.6530054644809,-10.380859
1976.655737704918,-10.657471
1976.6584699453551,-11.182861
1976.6612021857923,-11.17749
1976.6639344262296,-11.346436
1976.6666666666667,-11.7771
1976.6693989071039,-12.564697
1976.672131147541,-13.434326
1976.6748633879781,-13.313232
1976.6775956284152,-13.028564
1976.6803278688524,-13.348877
1976.6830601092897,-13.40918
1976.6857923497269,-13.416016
1976.688524590164,-13.48877
1976.691256830601,-13.564697
1976.6939890710382,-13.736572
1976.6967213114754,-13.875
1976.6994535519125,-14.11377
1976.7021857923498,-14.400635
1976.704918032787,-14.436523
1976.707650273224,-14.385254
1976.7103825136612,-14.40332
1976.7131147540983,-14.390137
1976.7158469945355,-14.439453
1976.7185792349726,-14.595947
1976.72131147541,-14.711182
1976.724043715847,-14.584961
1976.7267759562842,-14.6328125
1976.7295081967213,-15.024658
1976.7322404371585,-15.139893
1976.7349726775956,-15.29126
1976.7377049180327,-15.531006
1976.74043715847,-15.633545
1976.7431693989072,-15.569336
1976.7459016393443,-15.736816
1976.7486338797814,-14.640869
1976.7513661202186,-14.681641
1976.7540983606557,-14.832764
1976.7568306010928,-15.176758
1976.75956284153,-15.214111
1976.7622950819673,-14.955811
1976.7650273224044,-15.22998
1976.7677595628415,-15.533691
1976.7704918032787,-15.28418
1976.7732240437158,-15.39209
1976.775956284153,-15.546875
1976.77868852459,-15.500977
1976.7814207650274,-15.624268
1976.7841530054645,-15.715576
1976.7868852459017,-15.632324
1976.7896174863388,-15.609375
1976.792349726776,-15.843262
1976.795081967213,-15.756348
1976.7978142076502,-15.638916
1976.8005464480875,-15.873779
1976.8032786885246,-15.926514
1976.8060109289618,-15.773682
1976.808743169399,-15.94458
1976.811475409836,-16.121094
1976.8142076502731,-15.990234
1976.8169398907103,-16.164062
1976.8196721311476,-16.159424
1976.8224043715848,-16.097168
1976.8251366120219,-16.253174
1976.827868852459,-16.235107
1976.8306010928961,-16.232178
1976.8333333333333,-16.412842
1976.8360655737704,-16.442871
1976.8387978142077,-16.509277
1976.8415300546449,-16.643799
1976.844262295082,-16.22754
1976.8469945355191,-16.2146
1976.8497267759562,-16.641357
1976.8524590163934,-16.279541
1976.8551912568305,-16.068848
1976.8579234972678,-16.142822
1976.860655737705,-15.866455
1976.863387978142,-15.885742
1976.8661202185792,-16.085938
1976.8688524590164,-15.62207
1976.8715846994535,-15.322754
1976.8743169398906,-15.463135
1976.877049180328,-15.051514
1976.879781420765,-14.863281
1976.8825136612022,-15.018799
1976.8852459016393,-14.821045
1976.8879781420765,-14.586182
1976.8907103825136,-14.432129
1976.8934426229507,-14.022705
1976.896174863388,-13.543701
1976.8989071038252,-13.281738
1976.9016393442623,-12.847412
1976.9043715846994,-12.597412
1976.9071038251366,-12.851074
1976.9098360655737,-15.033936
1976.9125683060108,-13.545654
1976.9153005464482,-12.266113
1976.9180327868853,-12.860596
1976.9207650273224,-12.607178
1976.9234972677596,-12.723145
1976.9262295081967,-12.87207
1976.9289617486338,-11.786621
1976.931693989071,-11.366211
1976.9344262295083,-10.212891
1976.9371584699454,-9.429932
1976.9398907103825,-8.998535
1976.9426229508197,-8.531006
1976.9453551912568,-8.479492
1976.948087431694,-8.244385
1976.950819672131,-8.493164
1976.9535519125684,-7.647217
1976.9562841530055,-7.4990234
1976.9590163934427,-7.1274414
1976.9617486338798,-7.491699
1976.964480874317,-7.4873047
1976.967213114754,-6.7387695
1976.9699453551912,-6.168457
1976.9726775956285,-6.291504
1976.9754098360656,-6.253174
1976.9781420765028,-5.6550293
1976.98087431694,-4.677246
1976.983606557377,-4.564453
1976.9863387978141,-4.6887207
1976.9890710382513,-4.5581055
1976.9918032786886,-4.1708984
1976.9945355191257,-3.5153809
1976.9972677595629,-3.4335938
1977.0,-2.961914
1977.0027397260274,-2.2661133
1977.0054794520547,-2.6328125
1977.0082191780823,-3.7167969
1977.0109589041097,-4.140625
1977.013698630137,-4.6328125
1977.0164383561644,-5.2575684
1977.0191780821917,-5.800293
1977.021917808219,-5.833496
1977.0246575342467,-5.665039
1977.027397260274,-6.083008
1977.0301369863014,-7.548584
1977.0328767123287,-9.337402
1977.035616438356,-9.787842
1977.0383561643835,-13.484863
1977.041095890411,-11.928467
1977.0438356164384,-8.431152
1977.0465753424658,-8.883301
1977.0493150684931,-9.94458
1977.0520547945205,-10.300781
1977.054794520548,-10.612305
1977.0575342465754,-10.093506
1977.0602739726028,-9.441162
1977.0630136986301,-9.562988
1977.0657534246575,-10.856445
1977.0684931506848,-12.540283
1977.0712328767124,-12.000488
1977.0739726027398,-13.09082
1977.0767123287671,-14.699463
1977.0794520547945,-16.736572
1977.0821917808219,-14.077881
1977.0849315068492,-12.75415
1977.0876712328768,-13.140381
1977.0904109589042,-12.166992
1977.0931506849315,-11.583984
1977.0958904109589,-10.527832
1977.0986301369862,-9.664307
1977.1013698630136,-8.500244
1977.1041095890412,-8.327881
1977.1068493150685,-8.793945
1977.109589041096,-8.768555
1977.1123287671232,-6.395508
1977.1150684931506,-6.0793457
1977.1178082191782,-6.10083
1977.1205479452055,-5.0148926
1977.123287671233,-3.4611816
1977.1260273972603,-2.3806152
1977.1287671232876,-1.7004395
1977.131506849315,-3.7441406
1977.1342465753426,-11.285645
1977.13698630137,-10.495361
1977.1397260273973,-7.887207
1977.1424657534246,-12.298096
1977.145205479452,-6.2263184
1977.1479452054793,-4.7075195
1977.150684931507,-5.1589355
1977.1534246575343,-6.5949707
1977.1561643835616,-3.861084
1977.158904109589,-3.958496
1977.1616438356164,-6.7263184
1977.164383561644,-8.385254
1977.1671232876713,-4.040283
1977.1698630136987,-2.751709
1977.172602739726,-7.326172
1977.1753424657534,-5.9838867
1977.1780821917807,-3.6591797
1977.1808219178083,-3.3413086
1977.1835616438357,-4.6870117
1977.186301369863,-5.8271484
1977.1890410958904,-7.6362305
1977.1917808219177,-9.407227
1977.194520547945,-5.66626
1977.1972602739727,-6.1552734
1977.2,-3.5092773
1977.2027397260274,-4.161865
1977.2054794520548,-7.1916504
1977.2082191780821,-9.312256
1977.2109589041097,-5.734131
1977.213698630137,-7.855713
1977.2164383561644,-11.075195
1977.2191780821918,-7.6081543
1977.2219178082191,-5.48291
1977.2246575342465,-3.5429688
1977.227397260274,-4.230713
1977.2301369863014,-4.8032227
1977.2328767123288,-4.831543
1977.2356164383561,-4.4003906
1977.2383561643835,-4.701416
1977.2410958904109,-7.0961914
1977.2438356164384,-4.8125
1977.2465753424658,-3.7919922
1977.2493150684932,-2.041504
1977.2520547945205,-2.491455
1977.2547945205479,-3.2263184
1977.2575342465752,-3.1030273
1977.2602739726028,-5.722168
1977.2630136986302,-7.894043
1977.2657534246575,-2.7858887
1977.268493150685,-2.9101562
1977.2712328767122,-2.9511719
1977.2739726027398,-1.9672852
1977.2767123287672,-3.4379883
1977.2794520547945,-9.4296875
1977.282191780822,-5.52417
1977.2849315068493,-8.959717
1977.2876712328766,-4.0515137
1977.2904109589042,-6.2678223
1977.2931506849316,-8.657959
1977.295890410959,-6.463379
1977.2986301369863,-6.2819824
1977.3013698630136,-6.6887207
1977.304109589041,-4.734375
1977.3068493150686,-5.3618164
1977.309589041096,-4.0092773
1977.3123287671233,-3.2963867
1977.3150684931506,-3.8139648
1977.317808219178,-5.2214355
1977.3205479452056,-4.9470215
1977.323287671233,-5.7385254
1977.3260273972603,-6.932373
1977.3287671232877,-7.6904297
1977.331506849315,-9.065674
1977.3342465753424,-14.836426
1977.33698630137,-13.672363
1977.3397260273973,-10.026367
1977.3424657534247,-12.278564
1977.345205479452,-12.918213
1977.3479452054794,-11.967773
1977.3506849315067,-11.131836
1977.3534246575343,-10.930176
1977.3561643835617,-13.423828
1977.358904109589,-12.549805
1977.3616438356164,-12.246826
1977.3643835616438,-10.76416
1977.3671232876711,-10.938965
1977.3698630136987,-11.68042
1977.372602739726,-12.280029
1977.3753424657534,-12.676758
1977.3780821917808,-13.49707
1977.3808219178081,-13.0061035
1977.3835616438357,-13.590332
1977.386301369863,-15.549805
1977.3890410958904,-17.079834
1977.3917808219178,-15.599609
1977.3945205479451,-15.476318
1977.3972602739725,-15.61084
1977.4,-16.900635
1977.4027397260274,-17.280273
1977.4054794520548,-16.362549
1977.4082191780822,-17.671387
1977.4109589041095,-18.477783
1977.4136986301369,-18.548828
1977.4164383561645,-19.010742
1977.4191780821918,-19.940186
1977.4219178082192,-20.001953
1977.4246575342465,-20.205078
1977.427397260274,-22.323486
1977.4301369863015,-23.267334
1977.4328767123288,-23.825195
1977.4356164383562,-24.8667
1977.4383561643835,-26.25586
1977.441095890411,-25.382324
1977.4438356164383,-26.102295
1977.4465753424658,-27.177979
1977.4493150684932,-27.570068
1977.4520547945206,-27.591309
1977.454794520548,-27.83667
1977.4575342465753,-28.716797
1977.4602739726026,-29.519531
1977.4630136986302,-29.736816
1977.4657534246576,-29.85083
1977.468493150685,-29.822998
1977.4712328767123,-29.833252
1977.4739726027397,-29.854736
1977.4767123287672,-30.257568
1977.4794520547946,-30.279785
1977.482191780822,-30.238281
1977.4849315068493,-29.965576
1977.4876712328767,-29.600342
1977.490410958904,-29.642822
1977.4931506849316,-29.908203
1977.495890410959,-29.831787
1977.4986301369863,-29.785889
1977.5013698630137,-29.680908
1977.504109589041,-29.737793
1977.5068493150684,-29.963379
1977.509589041096,-29.938965
1977.5123287671233,-30.026123
1977.5150684931507,-29.998291
1977.517808219178,-29.994873
1977.5205479452054,-29.76123
1977.5232876712328,-29.385986
1977.5260273972603,-29.173584
1977.5287671232877,-29.092285
1977.531506849315,-29.222168
1977.5342465753424,-29.442383
1977.5369863013698,-29.282959
1977.5397260273974,-29.270508
1977.5424657534247,-29.496582
1977.545205479452,-29.589844
1977.5479452054794,-29.783447
1977.5506849315068,-29.912598
1977.5534246575342,-29.773193
1977.5561643835617,-29.920166
1977.558904109589,-29.962646
1977.5616438356165,-29.958252
1977.5643835616438,-29.814697
1977.5671232876712,-29.70581
1977.5698630136985,-29.6875
1977.572602739726,-29.455322
1977.5753424657535,-29.392334
1977.5780821917808,-29.472656
1977.5808219178082,-29.472168
1977.5835616438355,-29.257324
1977.5863013698631,-29.010742
1977.5890410958905,-29.01538
1977.5917808219178,-28.963623
1977.5945205479452,-28.736816
1977.5972602739726,-28.484375
1977.6,-28.2583
1977.6027397260275,-28.16333
1977.6054794520549,-28.048828
1977.6082191780822,-27.865234
1977.6109589041096,-27.797607
1977.613698630137,-27.659668
1977.6164383561643,-27.685791
1977.6191780821919,-27.573975
1977.6219178082192,-27.413818
1977.6246575342466,-27.295166
1977.627397260274,-27.159668
1977.6301369863013,-27.266357
1977.6328767123289,-27.302734
1977.6356164383562,-27.118896
1977.6383561643836,-26.882324
1977.641095890411,-26.648926
1977.6438356164383,-26.48706
1977.6465753424657,-26.393066
1977.6493150684933,-26.426025
1977.6520547945206,-26.421387
1977.654794520548,-26.256592
1977.6575342465753,-26.238037
1977.6602739726027,-26.32251
1977.66301369863,-26.267822
1977.6657534246576,-26.056885
1977.668493150685,-25.742432
1977.6712328767123,-25.588867
1977.6739726027397,-25.561035
1977.676712328767,-25.498535
1977.6794520547944,-25.308594
1977.682191780822,-25.192871
1977.6849315068494,-25.11914
1977.6876712328767,-24.898682
1977.690410958904,-24.836914
1977.6931506849314,-24.710938
1977.695890410959,-24.509033
1977.6986301369864,-24.23413
1977.7013698630137,-23.958984
1977.704109589041,-23.588867
1977.7068493150684,-23.258057
1977.7095890410958,-23.048828
1977.7123287671234,-22.868896
1977.7150684931507,-22.822266
1977.717808219178,-22.90503
1977.7205479452055,-22.707764
1977.7232876712328,-22.569336
1977.7260273972602,-22.55664
1977.7287671232878,-22.417969
1977.731506849315,-22.114014
1977.7342465753425,-21.915527
1977.7369863013698,-22.033203
1977.7397260273972,-22.044922
1977.7424657534248,-21.846924
1977.7452054794521,-21.693848
1977.7479452054795,-20.5708
1977.7506849315068,-20.495361
1977.7534246575342,-20.42627
1977.7561643835616,-20.388428
1977.7589041095891,-20.399902
1977.7616438356165,-20.444824
1977.7643835616439,-20.367188
1977.7671232876712,-20.202637
1977.7698630136986,-20.057129
1977.772602739726,-20.114502
1977.7753424657535,-20.05371
1977.7780821917809,-19.856445
1977.7808219178082,-19.682129
1977.7835616438356,-19.483154
1977.786301369863,-19.341309
1977.7890410958903,-19.176758
1977.7917808219179,-18.986328
1977.7945205479452,-18.865234
1977.7972602739726,-18.835938
1977.8,-18.85962
1977.8027397260273,-18.809814
1977.805479452055,-18.740234
1977.8082191780823,-18.755371
1977.8109589041096,-18.68042
1977.813698630137,-18.526611
1977.8164383561643,-18.39087
1977.8191780821917,-18.277344
1977.8219178082193,-18.40625
1977.8246575342466,-18.775635
1977.827397260274,-18.999756
1977.8301369863013,-19.002441
1977.8328767123287,-19.134033
1977.835616438356,-19.39087
1977.8383561643836,-19.52295
1977.841095890411,-19.711914
1977.8438356164384,-20.47461
1977.8465753424657,-20.541992
1977.849315068493,-20.778809
1977.8520547945207,-21.888916
1977.854794520548,-22.018555
1977.8575342465754,-21.713867
1977.8602739726027,-22.294678
1977.86301369863,-23.007812
1977.8657534246574,-23.35962
1977.868493150685,-24.146484
1977.8712328767124,-24.86499
1977.8739726027397,-25.33667
1977.876712328767,-25.889648
1977.8794520547945,-26.712402
1977.8821917808218,-28.038818
1977.8849315068494,-28.341309
1977.8876712328768,-28.024902
1977.890410958904,-28.572021
1977.8931506849315,-29.50586
1977.8958904109588,-30.27246
1977.8986301369864,-31.67627
1977.9013698630138,-31.774658
1977.9041095890411,-31.998047
1977.9068493150685,-32.161865
1977.9095890410958,-32.204834
1977.9123287671232,-32.61035
1977.9150684931508,-33.280273
1977.9178082191781,-34.625732
1977.9205479452055,-35.194824
1977.9232876712329,-34.57251
1977.9260273972602,-34.525146
1977.9287671232876,-35.300537
1977.9315068493152,-36.849365
1977.9342465753425,-37.426025
1977.9369863013699,-37.057373
1977.9397260273972,-36.713135
1977.9424657534246,-37.47534
1977.945205479452,-38.117188
1977.9479452054795,-37.19214
1977.9506849315069,-36.500732
1977.9534246575342,-36.25415
1977.9561643835616,-36.067383
1977.958904109589,-35.210693
1977.9616438356165,-35.056885
1977.964383561644,-34.742676
1977.9671232876713,-33.770996
1977.9698630136986,-34.16797
1977.972602739726,-34.309082
1977.9753424657533,-33.465332
1977.978082191781,-32.54297
1977.9808219178083,-33.09912
1977.9835616438356,-33.61914
1977.986301369863,-32.67212
1977.9890410958903,-32.445557
1977.9917808219177,-32.578857
1977.9945205479453,-31.560547
1977.9972602739726,-31.408203
1978.0,-31.63623
1978.0027397260274,-31.04248
1978.0054794520547,-31.050293
1978.0082191780823,-30.770264
1978.0109589041097,-31.001709
1978.013698630137,-30.987549
1978.0164383561644,-30.061523
1978.0191780821917,-30.152344
1978.021917808219,-29.6792
1978.0246575342467,-28.009521
1978.027397260274,-27.147217
1978.0301369863014,-27.108887
1978.0328767123287,-26.395752
1978.035616438356,-26.389648
1978.0383561643835,-26.495117
1978.041095890411,-25.979004
1978.0438356164384,-24.834473
1978.0465753424658,-25.085693
1978.0493150684931,-25.641602
1978.0520547945205,-24.122803
1978.054794520548,-24.777588
1978.0575342465754,-27.66211
1978.0602739726028,-26.975586
1978.0630136986301,-26.7146
1978.0657534246575,-26.980713
1978.0684931506848,-25.324951
1978.0712328767124,-25.675781
1978.0739726027398,-26.08545
1978.0767123287671,-25.23169
1978.0794520547945,-25.519775
1978.0821917808219,-27.243896
1978.0849315068492,-25.86792
1978.0876712328768,-31.13208
1978.0904109589042,-31.833496
1978.0931506849315,-28.768066
1978.0958904109589,-25.09497
1978.0986301369862,-28.106445
1978.1013698630136,-29.075928
1978.1041095890412,-24.244873
1978.1068493150685,-24.074707
1978.109589041096,-24.774902
1978.1123287671232,-23.054443
1978.1150684931506,-22.583252
1978.1178082191782,-24.10791
1978.1205479452055,-23.2771
1978.123287671233,-25.557617
1978.1260273972603,-23.574463
1978.1287671232876,-21.885498
1978.131506849315,-21.938965
1978.1342465753426,-21.716797
1978.13698630137,-20.52832
1978.1397260273973,-19.705322
1978.1424657534246,-22.124512
1978.145205479452,-28.118896
1978.1479452054793,-22.073975
1978.150684931507,-22.093018
1978.1534246575343,-23.468506
1978.1561643835616,-21.197021
1978.158904109589,-20.687988
1978.1616438356164,-21.698242
1978.164383561644,-22.09375
1978.1671232876713,-20.976074
1978.1698630136987,-21.52124
1978.172602739726,-22.343506
1978.1753424657534,-21.108643
1978.1780821917807,-22.192383
1978.1808219178083,-22.640137
1978.1835616438357,-22.874512
1978.186301369863,-25.415771
1978.1890410958904,-20.80249
1978.1917808219177,-18.062744
1978.194520547945,-20.324707
1978.1972602739727,-19.665771
1978.2,-16.67627
1978.2027397260274,-17.58789
1978.2054794520548,-17.586914
1978.2082191780821,-15.981445
1978.2109589041097,-14.831543
1978.213698630137,-14.498047
1978.2164383561644,-15.717041
1978.2191780821918,-21.416016
1978.2219178082191,-21.632568
1978.2246575342465,-16.566406
1978.227397260274,-17.279785
1978.2301369863014,-17.520508
1978.2328767123288,-16.606201
1978.2356164383561,-17.926514
1978.2383561643835,-20.65332
1978.2410958904109,-17.654297
1978.2438356164384,-16.402588
1978.2465753424658,-22.010254
1978.2493150684932,-18.82129
1978.2520547945205,-15.572266
1978.2547945205479,-17.141846
1978.2575342465752,-16.886963
1978.2602739726028,-14.125732
1978.2630136986302,-15.94043
1978.2657534246575,-15.446045
1978.268493150685,-15.569824
1978.2712328767122,-16.534668
1978.2739726027398,-19.802246
1978.2767123287672,-17.575928
1978.2794520547945,-16.033691
1978.282191780822,-16.807861
1978.2849315068493,-17.22583
1978.2876712328766,-16.55542
1978.2904109589042,-16.265625
1978.2931506849316,-18.475098
1978.295890410959,-19.74292
1978.2986301369863,-20.123047
1978.3013698630136,-21.141113
1978.304109589041,-20.31958
1978.3068493150686,-20.28003
1978.309589041096,-19.920654
1978.3123287671233,-19.987793
1978.3150684931506,-18.868896
1978.317808219178,-18.673828
1978.3205479452056,-18.325928
1978.323287671233,-19.316895
1978.3260273972603,-19.218018
1978.3287671232877,-21.278809
1978.331506849315,-20.511475
1978.3342465753424,-22.415527
1978.33698630137,-21.210693
1978.3397260273973,-19.935303
1978.3424657534247,-19.385254
1978.345205479452,-20.384277
1978.3479452054794,-20.848389
1978.3506849315067,-19.575684
1978.3534246575343,-18.45874
1978.3561643835617,-17.281738
1978.358904109589,-16.893555
1978.3616438356164,-16.641113
1978.3643835616438,-16.335693
1978.3671232876711,-17.078125
1978.3698630136987,-18.641602
1978.372602739726,-18.916016
1978.3753424657534,-20.678955
1978.3780821917808,-20.38623
1978.3808219178081,-19.564697
1978.3835616438357,-20.359375
1978.386301369863,-20.197266
1978.3890410958904,-18.966553
1978.3917808219178,-16.628174
1978.3945205479451,-16.270508
1978.3972602739725,-15.426025
1978.4,-14.801514
1978.4027397260274,-15.322754
1978.4054794520548,-14.125977
1978.4082191780822,-13.482178
1978.4109589041095,-12.222168
1978.4136986301369,-11.227539
1978.4164383561645,-10.578369
1978.4191780821918,-9.264648
1978.4219178082192,-7.5236816
1978.4246575342465,-6.034424
1978.427397260274,-6.304199
1978.4301369863015,-6.345703
1978.4328767123288,-6.2158203
1978.4356164383562,-5.71875
1978.4383561643835,-4.6208496
1978.441095890411,-4.5021973
1978.4438356164383,-4.568115
1978.4465753424658,-3.7734375
1978.4493150684932,-3.1081543
1978.4520547945206,-2.949707
1978.454794520548,-2.5200195
1978.4575342465753,-2.3955078
1978.4602739726026,-2.0185547
1978.4630136986302,-1.4938965
1978.4657534246576,-1.2617188
1978.468493150685,-0.9213867
1978.4712328767123,0.1081543
1978.4739726027397,0.39819336
1978.4767123287672,-0.22485352
1978.4794520547946,-0.4411621
1978.482191780822,-0.5600586
1978.4849315068493,-1.1208496
1978.4876712328767,-1.6335449
1978.490410958904,-1.5446777
1978.4931506849316,-1.5871582
1978.495890410959,-1.7731934
1978.4986301369863,-1.8837891
1978.5013698630137,-1.9108887
1978.504109589041,-2.0283203
1978.5068493150684,-2.1506348
1978.509589041096,-2.100586
1978.5123287671233,-2.157959
1978.5150684931507,-2.2739258
1978.517808219178,-2.3935547
1978.5205479452054,-2.7487793
1978.5232876712328,-2.7888184
1978.5260273972603,-2.8947754
1978.5287671232877,-2.9279785
1978.531506849315,-2.6867676
1978.5342465753424,-2.8076172
1978.5369863013698,-2.9348145
1978.5397260273974,-2.8190918
1978.5424657534247,-2.7836914
1978.545205479452,-3.0146484
1978.5479452054794,-3.2717285
1978.5506849315068,-3.479004
1978.5534246575342,-3.357666
1978.5561643835617,-3.0065918
1978.558904109589,-3.084961
1978.5616438356165,-3.5476074
1978.5643835616438,-3.4250488
1978.5671232876712,-3.0742188
1978.5698630136985,-3.284912
1978.572602739726,-3.5344238
1978.5753424657535,-3.2177734
1978.5780821917808,-3.0480957
1978.5808219178082,-3.1958008
1978.5835616438355,-3.3894043
1978.5863013698631,-3.1767578
1978.5890410958905,-3.2329102
1978.5917808219178,-3.3378906
1978.5945205479452,-3.0698242
1978.5972602739726,-2.9609375
1978.6,-3.0964355
1978.6027397260275,-2.7785645
1978.6054794520549,-2.6254883
1978.6082191780822,-2.75708
1978.6109589041096,-2.7875977
1978.613698630137,-2.6257324
1978.6164383561643,-2.4885254
1978.6191780821919,-2.5249023
1978.6219178082192,-2.385498
1978.6246575342466,-2.3774414
1978.627397260274,-2.4128418
1978.6301369863013,-2.395996
1978.6328767123289,-2.4257812
1978.6356164383562,-2.4848633
1978.6383561643836,-2.6225586
1978.641095890411,-2.5358887
1978.6438356164383,-2.4204102
1978.6465753424657,-2.5344238
1978.6493150684933,-2.567871
1978.6520547945206,-2.635254
1978.654794520548,-2.6235352
1978.6575342465753,-2.6738281
1978.6602739726027,-2.6696777
1978.66301369863,-2.6455078
1978.6657534246576,-2.6896973
1978.668493150685,-2.715332
1978.6712328767123,-2.5847168
1978.6739726027397,-2.6726074
1978.676712328767,-3.0019531
1978.6794520547944,-2.7766113
1978.682191780822,-2.8723145
1978.6849315068494,-3.0610352
1978.6876712328767,-3.032959
1978.690410958904,-3.0488281
1978.6931506849314,-3.2121582
1978.695890410959,-3.2070312
1978.6986301369864,-3.1174316
1978.7013698630137,-3.2277832
1978.704109589041,-3.3498535
1978.7068493150684,-3.460205
1978.7095890410958,-3.40625
1978.7123287671234,-3.4611816
1978.7150684931507,-3.5478516
1978.717808219178,-3.526123
1978.7205479452055,-3.6455078
1978.7232876712328,-3.7402344
1978.7260273972602,-3.7053223
1978.7287671232878,-3.7749023
1978.731506849315,-3.8076172
1978.7342465753425,-3.7141113
1978.7369863013698,-3.659668
1978.7397260273972,-3.5742188
1978.7424657534248,-3.2878418
1978.7452054794521,-3.2419434
1978.7479452054795,-2.1704102
1978.7506849315068,-2.2268066
1978.7534246575342,-2.227295
1978.7561643835616,-2.2282715
1978.7589041095891,-2.2919922
1978.7616438356165,-2.303711
1978.7643835616439,-2.3469238
1978.7671232876712,-2.3413086
1978.7698630136986,-2.3371582
1978.772602739726,-2.3435059
1978.7753424657535,-2.290039
1978.7780821917809,-2.328125
1978.7808219178082,-2.3537598
1978.7835616438356,-2.342041
1978.786301369863,-2.4018555
1978.7890410958903,-2.4804688
1978.7917808219179,-2.4577637
1978.7945205479452,-2.4284668
1978.7972602739726,-2.3518066
1978.8,-2.2980957
1978.8027397260273,-2.2028809
1978.805479452055,-2.1635742
1978.8082191780823,-2.2011719
1978.8109589041096,-2.083496
1978.813698630137,-2.1464844
1978.8164383561643,-2.1054688
1978.8191780821917,-1.9628906
1978.8219178082193,-1.9626465
1978.8246575342466,-1.9560547
1978.827397260274,-1.8061523
1978.8301369863013,-1.6716309
1978.8328767123287,-1.609375
1978.835616438356,-1.5068359
1978.8383561643836,-1.4172363
1978.841095890411,-1.3986816
1978.8438356164384,-1.269043
1978.8465753424657,-1.0930176
1978.849315068493,-0.9116211
1978.8520547945207,-0.88378906
1978.854794520548,-0.9350586
1978.8575342465754,-0.98339844
1978.8602739726027,-1.09375
1978.86301369863,-1.4904785
1978.8657534246574,-1.8535156
1978.868493150685,-1.7460938
1978.8712328767124,-1.8393555
1978.8739726027397,-1.9689941
1978.876712328767,-2.0541992
1978.8794520547945,-2.229248
1978.8821917808218,-2.5285645
1978.8849315068494,-2.7268066
1978.8876712328768,-2.7353516
1978.890410958904,-2.9345703
1978.8931506849315,-2.972412
1978.8958904109588,-2.2819824
1978.8986301369864,-2.2819824
1978.9013698630138,-3.684082
1978.9041095890411,-3.3981934
1978.9068493150685,-2.3701172
1978.9095890410958,-2.0551758
1978.9123287671232,-3.1652832
1978.9150684931508,-4.1140137
1978.9178082191781,-3.3183594
1978.9205479452055,-3.5429688
1978.9232876712329,-4.984131
1978.9260273972602,-5.803711
1978.9287671232876,-5.626709
1978.9315068493152,-5.488037
1978.9342465753425,-6.1762695
1978.9369863013699,-7.3884277
1978.9397260273972,-7.4821777
1978.9424657534246,-7.053711
1978.945205479452,-7.9138184
1978.9479452054795,-8.145508
1978.9506849315069,-8.483887
1978.9534246575342,-7.7546387
1978.9561643835616,-7.8742676
1978.958904109589,-9.098877
1978.9616438356165,-10.682861
1978.964383561644,-9.700928
1978.9671232876713,-8.843018
1978.9698630136986,-8.309814
1978.972602739726,-8.742432
1978.9753424657533,-8.874268
1978.978082191781,-7.9467773
1978.9808219178083,-7.297119
1978.9835616438356,-7.331543
1978.986301369863,-7.8500977
1978.9890410958903,-7.4711914
1978.9917808219177,-6.727051
1978.9945205479453,-6.7617188
1978.9972602739726,-6.6101074
1979.0,-5.477295
1979.0027397260274,-4.9868164
1979.0054794520547,-5.318115
1979.0082191780823,-5.9958496
1979.0109589041097,-5.73999
1979.013698630137,-5.181885
1979.0164383561644,-5.317871
1979.0191780821917,-4.8654785
1979.021917808219,-3.6794434
1979.0246575342467,-3.8969727
1979.027397260274,-3.8945312
1979.0301369863014,-3.0627441
1979.0328767123287,-1.8933105
1979.035616438356,-1.2949219
1979.0383561643835,-1.1149902
1979.041095890411,-0.88061523
1979.0438356164384,0.40429688
1979.0465753424658,1.2399902
1979.0493150684931,0.096191406
1979.0520547945205,0.11352539
1979.054794520548,1.0429688
1979.0575342465754,1.1347656
