# year, vo
1983.1342465753426,-0.026969312
1983.13698630137,-0.13261998
1983.1397260273973,0.044678498
1983.1424657534246,0.05358968
1983.145205479452,-0.07836525
1983.1479452054793,-0.1242637
1983.150684931507,-0.021407044
1983.1534246575343,0.011885974
1983.1561643835616,-0.062165122
1983.158904109589,-0.12773322
1983.1616438356164,-0.08528608
1983.164383561644,-0.05953036
1983.1671232876713,0.104288384
1983.1698630136987,0.14109543
1983.172602739726,-0.098029435
1983.1753424657534,-0.037256002
1983.1780821917807,0.039814867
1983.1808219178083,0.0072896415
1983.1835616438357,-0.10348244
1983.186301369863,0.10046661
1983.1890410958904,-0.04340603
1983.1917808219177,-0.10362034
1983.194520547945,-0.012665492
1983.1972602739727,-0.13457967
1983.2,-0.1351181
1983.2027397260274,0.15904821
1983.2054794520548,-0.047944237
1983.2082191780821,-0.30180642
1983.2109589041097,-0.18024224
1983.213698630137,0.04520035
1983.2164383561644,0.11198905
1983.2191780821918,-0.08306645
1983.2219178082191,-0.09857455
1983.2246575342465,-0.077050254
1983.227397260274,-0.077678815
1983.2301369863014,0.013109955
1983.2328767123288,0.0054367166
1983.2356164383561,0.020513352
1983.2383561643835,0.054563995
1983.2410958904109,-0.101158425
1983.2438356164384,-0.10121192
1983.2465753424658,-0.058784336
1983.2493150684932,-0.0820132
1983.2520547945205,0.08682564
1983.2547945205479,-0.062182028
1983.2575342465752,-0.15367775
1983.2602739726028,-0.03843743
1983.2630136986302,0.0043130154
1983.2657534246575,-0.014547351
1983.268493150685,-0.22733805
1983.2712328767122,-0.0583258
1983.2739726027398,0.09541815
1983.2767123287672,-0.16106178
1983.2794520547945,-0.070662186
1983.282191780822,0.030498404
1983.2849315068493,-0.054551005
1983.2876712328766,0.017235538
1983.2904109589042,-0.106851965
1983.2931506849316,-0.13607831
1983.295890410959,-0.05411369
1983.2986301369863,-0.03792387
1983.3013698630136,0.034302194
1983.304109589041,-0.02386606
1983.3068493150686,-0.1858636
1983.309589041096,-0.049745344
1983.3123287671233,-0.06409397
1983.3150684931506,-0.083366066
1983.317808219178,-0.15659282
1983.3205479452056,-0.2085511
1983.323287671233,-0.059852727
1983.3260273972603,0.016996965
1983.3287671232877,-0.13696408
1983.331506849315,-0.17727454
1983.3342465753424,-0.022960566
1983.33698630137,-0.034877602
1983.3397260273973,-0.07949308
1983.3424657534247,-0.119799055
1983.345205479452,-0.12408674
1983.3479452054794,-0.036363214
1983.3506849315067,-0.05611358
1983.3534246575343,-0.13559078
1983.3561643835617,-0.04245707
1983.358904109589,0.014469882
1983.3616438356164,-0.11260797
1983.3643835616438,-0.16817436
1983.3671232876711,-0.091155626
1983.3698630136987,-0.0013006037
1983.372602739726,-0.094820485
1983.3753424657534,-0.12793471
1983.3780821917808,-0.14562804
1983.3808219178081,-0.1754892
1983.3835616438357,-0.16393104
1983.386301369863,-0.1104818
1983.3890410958904,-0.1443205
1983.3917808219178,-0.12268865
1983.3945205479451,-0.04117727
1983.3972602739725,-0.12660517
1983.4,-0.108948074
1983.4027397260274,0.007652837
1983.4054794520548,-0.046972934
1983.4082191780822,-0.21833558
1983.4109589041095,-0.24612111
1983.4136986301369,-0.16692086
1983.4164383561645,-0.17324913
1983.4191780821918,-0.122089304
1983.4219178082192,-0.120187715
1983.4246575342465,-0.11902982
1983.427397260274,-0.07687115
1983.4301369863015,0.0077356678
1983.4328767123288,0.045390386
1983.4356164383562,-0.052549828
1983.4383561643835,-0.052921355
1983.441095890411,-0.08536163
1983.4438356164383,-0.074127145
1983.4465753424658,-0.09555
1983.4493150684932,-0.1103608
1983.4520547945206,-0.041215815
1983.454794520548,-0.04776359
1983.4575342465753,-0.100910604
1983.4602739726026,-0.078680396
1983.4630136986302,-0.0868505
1983.4657534246576,-0.09225959
1983.468493150685,-0.10809362
1983.4712328767123,-0.06966513
1983.4739726027397,-0.015285813
1983.4767123287672,-0.04617471
1983.4794520547946,-0.06199905
1983.482191780822,-0.03237358
1983.4849315068493,-0.07350491
1983.4876712328767,-0.080507584
1983.490410958904,-0.04563596
1983.4931506849316,-0.05034749
1983.495890410959,-0.021362705
1983.4986301369863,-0.011720074
1983.5013698630137,-0.07305401
1983.504109589041,-0.048550364
1983.5068493150684,0.016627079
1983.509589041096,0.025367014
1983.5123287671233,-0.048038833
1983.5150684931507,-0.1669481
1983.517808219178,-0.0985662
1983.5205479452054,-0.03371613
1983.5232876712328,-0.057716586
1983.5260273972603,-0.033680692
1983.5287671232877,-0.09880211
1983.531506849315,-0.09305684
1983.5342465753424,-0.034515962
1983.5369863013698,-0.052898955
1983.5397260273974,-0.073815316
1983.5424657534247,-0.064925365
1983.545205479452,-0.030384988
1983.5479452054794,-0.030592341
1983.5506849315068,-0.061091606
1983.5534246575342,-0.07143043
1983.5561643835617,-0.03666771
1983.558904109589,0.0018838765
1983.5616438356165,0.016337197
1983.5643835616438,-0.021525655
1983.5671232876712,-0.04004356
1983.5698630136985,-0.022640612
1983.572602739726,-0.036100477
1983.5753424657535,-0.041110072
1983.5780821917808,-0.008200923
1983.5808219178082,-0.010836636
1983.5835616438355,-0.029900279
1983.5863013698631,-0.07218559
1983.5890410958905,-0.10079028
1983.5917808219178,-0.053074133
1983.5945205479452,0.0400804
1983.5972602739726,-0.0066146418
1983.6,-0.08582648
1983.6027397260275,-0.046789583
1983.6054794520549,0.011350025
1983.6082191780822,-0.009810772
1983.6109589041096,-0.04974149
1983.613698630137,-0.06314378
1983.6164383561643,-0.036257498
1983.6191780821919,0.0028816536
1983.6219178082192,-0.05679202
1983.6246575342466,-0.10834839
1983.627397260274,-0.06987007
1983.6301369863013,-0.050366126
1983.6328767123289,-0.04973417
1983.6356164383562,-0.054193944
1983.6383561643836,-0.0094930725
1983.641095890411,-0.015088282
1983.6438356164383,-0.023353366
1983.6465753424657,-0.04116236
1983.6493150684933,-0.067427
1983.6520547945206,-0.087332584
1983.654794520548,-0.088738024
1983.6575342465753,-0.012353185
1983.6602739726027,0.0043700114
1983.66301369863,0.006727791
1983.6657534246576,0.0015110646
1983.668493150685,-0.052958906
1983.6712328767123,0.008216403
1983.6739726027397,0.012075172
1983.676712328767,-0.099598765
1983.6794520547944,-0.065129854
1983.682191780822,-0.04482148
1983.6849315068494,-0.10515557
1983.6876712328767,-0.07264259
1983.690410958904,-0.04150966
1983.6931506849314,-0.06633913
1983.695890410959,-0.07897523
1983.6986301369864,-0.038772114
1983.7013698630137,0.013243073
1983.704109589041,-0.014965296
1983.7068493150684,-0.05072505
1983.7095890410958,-0.076109976
1983.7123287671234,-0.036569573
1983.7150684931507,-0.01017421
1983.717808219178,-0.019702157
1983.7205479452055,-0.040501375
1983.7232876712328,-0.031868286
1983.7260273972602,-0.013381771
1983.7287671232878,-0.020091238
1983.731506849315,-0.016140189
1983.7342465753425,-0.010994425
1983.7369863013698,-0.03738925
1983.7397260273972,-0.062461305
1983.7424657534248,-0.054674424
1983.7452054794521,0.0024076225
1983.7479452054795,-0.049719915
1983.7506849315068,-0.03805275
1983.7534246575342,0.015079583
1983.7561643835616,-0.021132989
1983.7589041095891,-0.020755706
1983.7616438356165,0.051247694
1983.7643835616439,0.002188917
1983.7671232876712,-0.07362058
1983.7698630136986,-0.027043754
1983.772602739726,-0.020791646
1983.7753424657535,-0.14216556
1983.7780821917809,-0.10733936
1983.7808219178082,-0.035265155
1983.7835616438356,-0.0007177916
1983.786301369863,0.024445403
1983.7890410958903,-0.032315824
1983.7917808219179,-0.07627002
1983.7945205479452,-0.05911758
1983.7972602739726,-0.056749456
1983.8,-0.032524735
1983.8027397260273,-0.06414135
1983.805479452055,-0.046059888
1983.8082191780823,0.029406114
1983.8109589041096,0.026289271
1983.813698630137,-0.009598016
1983.8164383561643,-0.011096616
1983.8191780821917,-0.020352684
1983.8219178082193,-0.02414299
1983.8246575342466,-0.04614308
1983.827397260274,-0.042219695
1983.8301369863013,0.030024655
1983.8328767123287,-0.008400672
1983.835616438356,-0.06167012
1983.8383561643836,-0.11595177
1983.841095890411,-0.07042171
1983.8438356164384,0.059709217
1983.8465753424657,0.047816396
1983.849315068493,-0.063908994
1983.8520547945207,-0.078409165
1983.854794520548,-0.033423223
1983.8575342465754,-0.004952827
1983.8602739726027,-0.023690768
1983.86301369863,-0.07593406
1983.8657534246574,-0.011261798
1983.868493150685,0.042159155
1983.8712328767124,-0.033921447
1983.8739726027397,-0.059786472
1983.876712328767,-0.044747535
1983.8794520547945,0.0132903075
1983.8821917808218,-0.007225229
1983.8849315068494,-0.09647022
1983.8876712328768,-0.037112553
1983.890410958904,0.004683686
1983.8931506849315,-0.024773132
1983.8958904109588,0.019945296
1983.8986301369864,-0.027590627
1983.9013698630138,-0.056999568
1983.9041095890411,-0.015271684
1983.9068493150685,-0.029824903
1983.9095890410958,-0.04558764
1983.9123287671232,0.004590504
1983.9150684931508,0.010895936
1983.9178082191781,-0.061504234
1983.9205479452055,-0.064971544
1983.9232876712329,-0.07503606
1983.9260273972602,-0.06941827
1983.9287671232876,-0.013660008
1983.9315068493152,-0.03396052
1983.9342465753425,-0.0847524
1983.9369863013699,-0.107832566
1983.9397260273972,-0.034492522
1983.9424657534246,0.0065824003
1983.945205479452,-0.017340126
1983.9479452054795,-0.05018268
1983.9506849315069,-0.118274555
1983.9534246575342,-0.12781408
1983.9561643835616,-0.10115947
1983.958904109589,-0.06392676
1983.9616438356165,-0.020467293
1983.964383561644,0.037292082
1983.9671232876713,-0.040913254
1983.9698630136986,-0.07371091
1983.972602739726,0.034812905
1983.9753424657533,0.012238614
1983.978082191781,-0.06633734
1983.9808219178083,-0.075643145
1983.9835616438356,-0.025259558
1983.986301369863,0.0025327888
1983.9890410958903,-0.04839212
1983.9917808219177,-0.05996039
1983.9945205479453,-0.058148272
1983.9972602739726,-0.086368
1984.0,-0.072800584
1984.0027322404371,-0.07001154
1984.0054644808743,0.01973576
1984.0081967213114,0.081811465
1984.0109289617487,-0.10373643
1984.0136612021859,-0.06162657
1984.016393442623,0.05674048
1984.01912568306,-0.036766097
1984.0218579234972,-0.10791911
1984.0245901639344,-0.059162863
1984.0273224043715,-0.05653797
1984.0300546448088,-0.09282063
1984.032786885246,-0.052654713
1984.035519125683,0.0031783397
1984.0382513661202,-0.061090276
1984.0409836065573,-0.07938686
1984.0437158469945,-0.035099123
1984.0464480874316,-0.061657265
1984.049180327869,-0.00475176
1984.051912568306,-0.0147599885
1984.0546448087432,-0.058700837
1984.0573770491803,-0.036850885
1984.0601092896175,-0.007475779
1984.0628415300546,-0.02149598
1984.0655737704917,-0.044352878
1984.068306010929,-0.060159963
1984.0710382513662,0.004018286
1984.0737704918033,-0.016912516
1984.0765027322404,-0.07987033
1984.0792349726776,-0.036251165
1984.0819672131147,0.01834453
1984.0846994535518,-0.022816345
1984.0874316939892,-0.08376354
1984.0901639344263,-0.057984836
1984.0928961748634,-0.117323235
1984.0956284153006,-0.118449934
1984.0983606557377,0.028279388
1984.1010928961748,-0.016597109
1984.103825136612,-0.0897424
1984.1065573770493,0.021672681
1984.1092896174864,0.07559116
1984.1120218579235,-0.12726311
1984.1147540983607,-0.09941381
1984.1174863387978,0.037500232
1984.120218579235,-0.016535707
1984.122950819672,-0.09475857
1984.1256830601094,-0.029321156
1984.1284153005465,0.04852639
1984.1311475409836,-0.015602298
1984.1338797814208,-0.064641744
1984.136612021858,-0.0033841636
1984.139344262295,-0.066411994
1984.1420765027322,-0.07668363
1984.1448087431695,0.026759405
1984.1475409836066,-0.12814578
1984.1502732240438,-0.10178945
1984.1530054644809,0.042835377
1984.155737704918,-0.030508282
1984.1584699453551,-0.0886884
1984.1612021857923,0.025705667
1984.1639344262296,-0.009052862
1984.1666666666667,-0.03431974
1984.1693989071039,-0.062096268
1984.172131147541,-0.10067653
1984.1748633879781,-0.053379916
1984.1775956284152,-0.087461956
1984.1803278688524,-0.15998921
1984.1830601092897,0.06616693
1984.1857923497269,0.048105817
1984.188524590164,-0.1910273
1984.191256830601,-0.004265263
1984.1939890710382,0.09448985
1984.1967213114754,-0.03536111
1984.1994535519125,0.054928925
1984.2021857923498,-0.03934725
1984.204918032787,-0.1775554
1984.207650273224,-0.05054416
1984.2103825136612,-0.012991953
1984.2131147540983,-0.08045656
1984.2158469945355,-0.08190423
1984.2185792349726,0.025386794
1984.22131147541,0.07020366
1984.224043715847,-0.07260411
1984.2267759562842,-0.087833665
1984.2295081967213,-0.0024920334
1984.2322404371585,0.0048958096
1984.2349726775956,-0.013238134
1984.2377049180327,-0.042278044
1984.24043715847,-0.03751735
1984.2431693989072,-0.06313653
1984.2459016393443,-0.048820212
1984.2486338797814,0.09640429
1984.2513661202186,0.05931749
1984.2540983606557,-0.055268448
1984.2568306010928,-0.05767689
1984.25956284153,0.029758507
1984.2622950819673,-0.032337498
1984.2650273224044,-0.124634326
1984.2677595628415,-0.10259083
1984.2704918032787,0.06858621
1984.2732240437158,0.030788774
1984.275956284153,-0.14199248
1984.27868852459,0.079351194
1984.2814207650274,0.1539317
1984.2841530054645,-0.11123034
1984.2868852459017,-0.042391647
1984.2896174863388,0.06205817
1984.292349726776,-0.13151973
1984.295081967213,-0.11733478
1984.2978142076502,-0.014378605
1984.3005464480875,-0.059378956
1984.3032786885246,0.013650716
1984.3060109289618,0.034745123
1984.308743169399,-0.17315
1984.311475409836,-0.20076573
1984.3142076502731,0.04287687
1984.3169398907103,-0.065719895
1984.3196721311476,-0.22699802
1984.3224043715848,-0.13100018
1984.3251366120219,0.013309188
1984.327868852459,-0.064282745
1984.3306010928961,-0.21036872
1984.3333333333333,-0.069948524
1984.3360655737704,-0.042252187
1984.3387978142077,-0.15617234
1984.3415300546449,-0.2106783
1984.344262295082,0.0017977951
1984.3469945355191,-0.01925281
1984.3497267759562,-0.17294288
1984.3524590163934,-0.16040248
1984.3551912568305,-0.021074183
1984.3579234972678,-0.073112085
1984.360655737705,-0.01479499
1984.363387978142,0.023922356
1984.3661202185792,-0.12730506
1984.3688524590164,-0.16837615
1984.3715846994535,-0.016884072
1984.3743169398906,-0.0067810686
1984.377049180328,-0.027202222
1984.379781420765,-0.103217386
1984.3825136612022,-0.17167911
1984.3852459016393,-0.102638714
1984.3879781420765,-0.15314281
1984.3907103825136,-0.15828682
1984.3934426229507,-0.070804834
1984.396174863388,-0.11246814
1984.3989071038252,-0.05579733
1984.4016393442623,-0.027818242
1984.4043715846994,-0.059526403
1984.4071038251366,-0.10502672
1984.4098360655737,-0.13808005
1984.4125683060108,-0.080428794
1984.4153005464482,-0.117752075
1984.4180327868853,-0.20287776
1984.4207650273224,-0.16883197
1984.4234972677596,-0.07355699
1984.4262295081967,-0.08865404
1984.4289617486338,-0.14513238
1984.431693989071,-0.017858172
1984.4344262295083,-0.08568705
1984.4371584699454,-0.16022693
1984.4398907103825,-0.07153655
1984.4426229508197,-0.0060498924
1984.4453551912568,-0.05301199
1984.448087431694,-0.10981178
1984.450819672131,-0.027013652
1984.4535519125684,-0.0038604783
1984.4562841530055,-0.05556682
1984.4590163934427,-0.14899528
1984.4617486338798,-0.18440053
1984.464480874317,-0.1451335
1984.467213114754,-0.20472491
1984.4699453551912,-0.15517771
1984.4726775956285,-0.10085928
1984.4754098360656,-0.16931728
1984.4781420765028,-0.15421326
1984.48087431694,-0.07352378
1984.483606557377,-0.04207467
1984.4863387978141,-0.05528846
1984.4890710382513,-0.10021825
1984.4918032786886,-0.061775547
1984.4945355191257,-0.056842834
1984.4972677595629,-0.035369232
1984.5,-0.04407624
1984.5027322404371,-0.11440809
1984.5054644808743,-0.07263425
1984.5081967213114,-0.07201094
1984.5109289617487,-0.08089865
1984.5136612021859,-0.05465064
1984.516393442623,-0.056340907
1984.51912568306,-0.059752323
1984.5218579234972,-0.051426977
1984.5245901639344,-0.024860155
1984.5273224043715,-0.012027088
1984.5300546448088,-0.047130037
1984.532786885246,-0.060402036
1984.535519125683,-0.048641425
1984.5382513661202,-0.009960195
1984.5409836065573,-0.028594613
1984.5437158469945,-0.17348066
1984.5464480874316,-0.21786176
1984.549180327869,-0.11804623
1984.551912568306,-0.1106776
1984.5546448087432,-0.1490676
1984.5573770491803,-0.14123507
1984.5601092896175,-0.07233953
1984.5628415300546,-0.014863197
1984.5655737704917,-0.14442477
1984.568306010929,-0.19102436
1984.5710382513662,-0.06175391
1984.5737704918033,-0.0429691
1984.5765027322404,-0.053400148
1984.5792349726776,-0.05579606
1984.5819672131147,-0.030063126
1984.5846994535518,-0.036784053
1984.5874316939892,-0.004714872
1984.5901639344263,0.023818823
1984.5928961748634,0.0215105
1984.5956284153006,-0.023701573
1984.5983606557377,-0.061527487
1984.6010928961748,-0.01595324
1984.603825136612,-0.018759012
1984.6065573770493,-0.0028253717
1984.6092896174864,0.010201503
1984.6120218579235,-0.033840414
1984.6147540983607,0.011324798
1984.6174863387978,-0.014741632
1984.620218579235,-0.07552768
1984.622950819672,-0.030703777
1984.6256830601094,-0.022764066
1984.6284153005465,-0.022864109
1984.6311475409836,0.009355961
1984.6338797814208,-0.020553678
1984.636612021858,-0.063454434
1984.639344262295,-0.0321683
1984.6420765027322,-0.004107627
1984.6448087431695,-0.055574205
1984.6475409836066,-0.07808834
1984.6502732240438,0.009051308
1984.6530054644809,0.00434068
1984.655737704918,-0.039223235
1984.6584699453551,-0.016270671
1984.6612021857923,0.0013974236
1984.6639344262296,-0.086943746
1984.6666666666667,-0.06558135
1984.6693989071039,0.047405306
1984.672131147541,-0.03413113
1984.6748633879781,-0.09915624
1984.6775956284152,-0.038596414
1984.6803278688524,0.018049084
1984.6830601092897,0.037892565
1984.6857923497269,-0.066417605
1984.688524590164,-0.15428345
1984.691256830601,-0.06839002
1984.6939890710382,-0.037474725
1984.6967213114754,-0.03681862
1984.6994535519125,-0.026292352
1984.7021857923498,0.0036087555
1984.704918032787,0.015872369
1984.707650273224,-0.02988689
1984.7103825136612,-0.024928289
1984.7131147540983,0.04142864
1984.7158469945355,-0.025446668
1984.7185792349726,-0.12709567
1984.72131147541,-0.026008798
1984.724043715847,0.024679707
1984.7267759562842,-0.06633783
1984.7295081967213,-0.08957379
1984.7322404371585,-0.04891687
1984.7349726775956,-0.023233136
1984.7377049180327,-0.0021115432
1984.74043715847,0.027201364
1984.7431693989072,0.02916488
1984.7459016393443,-0.01647808
1984.7486338797814,-0.01080408
1984.7513661202186,0.0025441567
1984.7540983606557,-0.08289342
1984.7568306010928,-0.10896821
1984.75956284153,-0.00063062564
1984.7622950819673,0.02389129
1984.7650273224044,-0.07839626
1984.7677595628415,-0.07543327
1984.7704918032787,0.0539805
1984.7732240437158,0.10933296
1984.775956284153,0.00028601885
1984.77868852459,-0.049058296
1984.7814207650274,-0.0028062793
1984.7841530054645,0.006705403
1984.7868852459017,-0.01635541
1984.7896174863388,-0.050031275
1984.792349726776,-0.015070025
1984.795081967213,-0.010387436
1984.7978142076502,-0.013438344
1984.8005464480875,-0.01650446
1984.8032786885246,-0.032608807
1984.8060109289618,-0.029985951
1984.808743169399,-0.013955477
1984.811475409836,-0.02225474
1984.8142076502731,-0.014520753
1984.8169398907103,-0.047930192
1984.8196721311476,-0.037229076
1984.8224043715848,0.025235295
1984.8251366120219,0.014390918
1984.827868852459,-0.046061683
1984.8306010928961,-0.05458996
1984.8333333333333,-0.035191555
1984.8360655737704,-0.039916098
1984.8387978142077,-0.06436523
1984.8415300546449,-0.036067568
1984.844262295082,0.021180432
1984.8469945355191,-0.035176665
1984.8497267759562,-0.039071284
1984.8524590163934,-0.04276855
1984.8551912568305,-0.02001754
1984.8579234972678,0.02318196
1984.860655737705,-0.013389637
1984.863387978142,-0.08500659
1984.8661202185792,-0.06643061
1984.8688524590164,0.006124192
1984.8715846994535,-0.027793095
1984.8743169398906,-0.05227021
1984.877049180328,-0.023374943
1984.879781420765,-0.032641456
1984.8825136612022,-0.06650256
1984.8852459016393,-0.042784795
1984.8879781420765,-0.013427268
1984.8907103825136,-0.053061113
1984.8934426229507,-0.07845994
1984.896174863388,-0.05834204
1984.8989071038252,-0.047710244
1984.9016393442623,-0.08843845
1984.9043715846994,-0.068241864
1984.9071038251366,-0.011470818
1984.9098360655737,-0.08108538
1984.9125683060108,-0.07121462
1984.9153005464482,-0.030526407
1984.9180327868853,-0.022535233
1984.9207650273224,-0.01756087
1984.9234972677596,-0.05117144
1984.9262295081967,-0.049068995
1984.9289617486338,-0.06443407
1984.931693989071,-0.0945876
1984.9344262295083,-0.16162874
1984.9371584699454,-0.07381475
1984.9398907103825,-0.021749945
1984.9426229508197,-0.045221135
1984.9453551912568,-0.058217306
1984.948087431694,-0.0019613518
1984.950819672131,-0.0190874
1984.9535519125684,-0.050534412
1984.9562841530055,-0.054440282
1984.9590163934427,-0.06256461
1984.9617486338798,0.00029112073
1984.964480874317,-0.0646267
1984.967213114754,-0.10254203
1984.9699453551912,-0.06320687
1984.9726775956285,-0.031839535
1984.9754098360656,-0.14974256
1984.9781420765028,-0.12755917
1984.98087431694,-0.0019925504
1984.983606557377,-0.07253993
1984.9863387978141,-0.0708604
1984.9890710382513,-0.0853915
1984.9918032786886,-0.1131319
1984.9945355191257,-0.08015203
1984.9972677595629,-0.13459606
1985.0,-0.00070060656
1985.0027397260274,0.06928995
1985.0054794520547,-0.08674711
1985.0082191780823,-0.10264548
1985.0109589041097,-0.03935021
1985.013698630137,-0.0024144184
1985.0164383561644,0.005334983
1985.0191780821917,-0.109684385
1985.021917808219,-0.1223582
1985.0246575342467,0.009536823
1985.027397260274,-0.042303573
1985.0301369863014,-0.101928495
1985.0328767123287,-0.08078938
1985.035616438356,-0.0103224125
1985.0383561643835,-0.03984594
1985.041095890411,-0.10407125
1985.0438356164384,-0.05141656
1985.0465753424658,-0.0036639678
1985.0493150684931,-0.0460802
1985.0520547945205,-0.14501466
1985.054794520548,-0.09674208
1985.0575342465754,-0.00034473964
1985.0602739726028,-0.08102129
1985.0630136986301,-0.078050666
1985.0657534246575,-0.018420808
1985.0684931506848,-0.034655727
1985.0712328767124,-0.036551546
1985.0739726027398,-0.11773636
1985.0767123287671,-0.030210113
1985.0794520547945,0.048701406
1985.0821917808219,-0.089380406
1985.0849315068492,-0.09352849
1985.0876712328768,-0.020265091
1985.0904109589042,-0.085773334
1985.0931506849315,-0.12200755
1985.0958904109589,-0.076522104
1985.0986301369862,0.027969826
1985.1013698630136,0.011408349
1985.1041095890412,-0.077586986
1985.1068493150685,-0.04093582
1985.109589041096,-0.011019975
1985.1123287671232,-0.037985682
1985.1150684931506,0.006157112
1985.1178082191782,0.06076551
1985.1205479452055,0.118641704
1985.123287671233,-0.08897845
1985.1260273972603,-0.10107427
1985.1287671232876,0.03967084
1985.131506849315,0.022552172
1985.1342465753426,0.017894056
1985.13698630137,-0.061413825
1985.1397260273973,-0.06363076
1985.1424657534246,-0.013504677
1985.145205479452,-0.114164814
1985.1479452054793,-0.10577455
1985.150684931507,0.005942941
1985.1534246575343,-0.038651943
1985.1561643835616,-0.08982386
1985.158904109589,-0.029524181
1985.1616438356164,-0.093364514
1985.164383561644,-0.0578799
1985.1671232876713,-0.027528238
1985.1698630136987,-0.003949259
1985.172602739726,-0.018980628
1985.1753424657534,-0.027481545
1985.1780821917807,-0.07042673
1985.1808219178083,-0.1407383
1985.1835616438357,-0.13748206
1985.186301369863,0.05157135
1985.1890410958904,0.03774719
1985.1917808219177,-0.24641632
1985.194520547945,-0.16008277
1985.1972602739727,0.025729556
1985.2,-0.02703421
1985.2027397260274,-0.104608804
1985.2054794520548,-0.03987101
1985.2082191780821,0.12463734
1985.2109589041097,-0.08790073
1985.213698630137,-0.11719898
1985.2164383561644,0.025373606
1985.2191780821918,-0.11773171
1985.2219178082191,-0.17814143
1985.2246575342465,-0.14600955
1985.227397260274,0.15039715
1985.2301369863014,0.21502908
1985.2328767123288,-0.16394599
1985.2356164383561,-0.21052544
1985.2383561643835,0.00054089737
1985.2410958904109,-0.08513589
1985.2438356164384,-0.015933732
1985.2465753424658,0.09279508
1985.2493150684932,-0.026266716
1985.2520547945205,-0.010764097
1985.2547945205479,0.02450244
1985.2575342465752,-0.070934996
1985.2602739726028,-0.08070603
1985.2630136986302,-0.11284339
1985.2657534246575,-0.113735974
1985.268493150685,-0.10192626
1985.2712328767122,-0.06306931
1985.2739726027398,0.0015764342
1985.2767123287672,-0.02437121
1985.2794520547945,-0.07619938
1985.282191780822,-0.15561517
1985.2849315068493,0.02205984
1985.2876712328766,-0.1099543
1985.2904109589042,-0.12953648
1985.2931506849316,0.009072451
1985.295890410959,-0.015579472
1985.2986301369863,-0.11587787
1985.3013698630136,-0.061717603
1985.304109589041,0.052613482
1985.3068493150686,-0.020574305
1985.309589041096,-0.12748176
1985.3123287671233,-0.09689677
1985.3150684931506,0.12792273
1985.317808219178,0.01011378
1985.3205479452056,-0.09015344
1985.323287671233,-0.064305276
1985.3260273972603,-0.0840108
1985.3287671232877,-0.13947907
1985.331506849315,-0.16012657
1985.3342465753424,-0.25684285
1985.33698630137,-0.15741593
1985.3397260273973,-0.0025292167
1985.3424657534247,-0.031123087
1985.345205479452,-0.07030822
1985.3479452054794,-0.06969693
1985.3506849315067,-0.081601724
1985.3534246575343,-0.14236653
1985.3561643835617,-0.13595738
1985.358904109589,-0.07003499
1985.3616438356164,-0.15522192
1985.3643835616438,-0.18505445
1985.3671232876711,0.00043145797
1985.3698630136987,0.0587939
1985.372602739726,-0.13685419
1985.3753424657534,-0.25951374
1985.3780821917808,-0.1828586
1985.3808219178081,0.019679513
1985.3835616438357,-0.012020495
1985.386301369863,-0.14252208
1985.3890410958904,-0.20086895
1985.3917808219178,-0.14568134
1985.3945205479451,-0.07528207
1985.3972602739725,-0.0946665
1985.4,-0.06971183
1985.4027397260274,-0.016433211
1985.4054794520548,-0.08399216
1985.4082191780822,-0.13783744
1985.4109589041095,-0.009348557
1985.4136986301369,0.01436769
1985.4164383561645,-0.08212331
1985.4191780821918,-0.12257136
1985.4219178082192,-0.11990575
1985.4246575342465,-0.069017515
1985.427397260274,-0.11821109
1985.4301369863015,-0.21134335
1985.4328767123288,-0.1653618
1985.4356164383562,-0.09929119
1985.4383561643835,-0.03167135
1985.441095890411,0.029293453
1985.4438356164383,-0.04526416
1985.4465753424658,-0.13166223
1985.4493150684932,-0.17421432
1985.4520547945206,-0.17996478
1985.454794520548,-0.15029824
1985.4575342465753,-0.103680015
1985.4602739726026,-0.068505354
1985.4630136986302,-0.07837537
1985.4657534246576,-0.08997399
1985.468493150685,-0.084319904
1985.4712328767123,-0.12576446
1985.4739726027397,-0.13317059
1985.4767123287672,-0.102263324
1985.4794520547946,-0.12440415
1985.482191780822,-0.10007253
1985.4849315068493,-0.03594936
1985.4876712328767,-0.00041567715
1985.490410958904,0.014489898
1985.4931506849316,-0.051533822
1985.495890410959,-0.1511231
1985.4986301369863,-0.07819008
1985.5013698630137,-0.023307443
1985.504109589041,-0.07297564
1985.5068493150684,-0.1129592
1985.509589041096,-0.03295854
1985.5123287671233,0.009074042
1985.5150684931507,-0.05884046
1985.517808219178,-0.123405226
1985.5205479452054,-0.020259814
1985.5232876712328,0.05434496
1985.5260273972603,-0.0075557837
1985.5287671232877,-0.024060428
1985.531506849315,-0.04939021
1985.5342465753424,-0.097093925
1985.5369863013698,-0.09518821
1985.5397260273974,-0.053747177
1985.5424657534247,-0.04433246
1985.545205479452,0.015395586
1985.5479452054794,0.0437212
1985.5506849315068,-0.11374316
1985.5534246575342,-0.23902185
1985.5561643835617,-0.090095535
1985.558904109589,-0.0031679163
1985.5616438356165,-0.13411704
1985.5643835616438,-0.1601393
1985.5671232876712,-0.046602685
1985.5698630136985,-0.045886565
1985.572602739726,-0.10679803
1985.5753424657535,-0.06537713
1985.5780821917808,-0.031718276
1985.5808219178082,-0.05583823
1985.5835616438355,-0.081406884
