# year, uo_anom
1998.8164383561643,-0.029993102
1998.8191780821917,0.06969325
1998.8219178082193,-0.0099838525
1998.8246575342466,-0.11994551
1998.827397260274,0.0088478625
1998.8301369863013,0.05725381
1998.8328767123287,0.016009197
1998.835616438356,0.015991703
1998.8383561643836,0.04970561
1998.841095890411,-0.009809844
1998.8438356164384,0.0038299486
1998.8465753424657,0.053324975
1998.849315068493,0.04352598
1998.8520547945207,0.010270581
1998.854794520548,-0.030668795
1998.8575342465754,0.010426991
1998.8602739726027,0.068662144
1998.86301369863,-0.008348376
1998.8657534246574,-0.05828829
1998.868493150685,0.068417534
1998.8712328767124,0.068191014
1998.8739726027397,-0.038564384
1998.876712328767,-0.05309481
1998.8794520547945,0.028154328
1998.8821917808218,-0.058186933
1998.8849315068494,-0.030153543
1998.8876712328768,0.07570531
1998.890410958904,0.048879713
1998.8931506849315,-0.016755044
1998.8958904109588,-0.024535388
1998.8986301369864,-0.04685867
1998.9013698630138,-0.045827217
1998.9041095890411,0.03024263
1998.9068493150685,0.027152576
1998.9095890410958,0.0112599805
1998.9123287671232,0.024687529
1998.9150684931508,0.0109711215
1998.9178082191781,0.048713684
1998.9205479452055,-0.009931497
1998.9232876712329,-0.060846433
1998.9260273972602,0.013721734
1998.9287671232876,0.12044107
1998.9315068493152,-0.00659962
1998.9342465753425,-0.046520308
1998.9369863013699,0.06802516
1998.9397260273972,0.122262314
1998.9424657534246,-0.056509092
1998.945205479452,-0.09967518
1998.9479452054795,0.08658996
1998.9506849315069,0.13111621
1998.9534246575342,-0.058962174
1998.9561643835616,-0.13912435
1998.958904109589,0.09072986
1998.9616438356165,0.14727616
1998.964383561644,-0.0699233
1998.9671232876713,-0.036654383
1998.9698630136986,0.09818953
1998.972602739726,0.019666664
1998.9753424657533,-0.068212084
1998.978082191781,-0.016297556
1998.9808219178083,0.08748904
1998.9835616438356,0.04886859
1998.986301369863,-0.019169003
1998.9890410958903,-0.029160589
1998.9917808219177,-0.050758682
1998.9945205479453,-0.028127544
1998.9972602739726,0.03015124
1999.0,-0.015533313
1999.0027397260274,0.107970275
1999.0054794520547,0.028393976
1999.0082191780823,-0.07743941
1999.0109589041097,0.030705065
1999.013698630137,-0.016331501
1999.0164383561644,-0.05280503
1999.0191780821917,0.071348146
1999.021917808219,-0.0014910102
1999.0246575342467,-0.10111371
1999.027397260274,0.06841603
1999.0301369863014,0.010177128
1999.0328767123287,-0.15930483
1999.035616438356,-0.022594579
1999.0383561643835,0.1243353
1999.041095890411,-0.06915058
1999.0438356164384,-0.07173384
1999.0465753424658,-0.02109747
1999.0493150684931,-0.042873867
1999.0520547945205,0.16952758
1999.054794520548,0.06353291
1999.0575342465754,-0.15238851
1999.0602739726028,-0.05362104
1999.0630136986301,0.055276148
1999.0657534246575,-0.015837245
1999.0684931506848,-0.05967273
1999.0712328767124,-0.008718684
1999.0739726027398,0.0031702258
1999.0767123287671,-0.049707934
1999.0794520547945,0.06525697
1999.0821917808219,0.12048703
1999.0849315068492,-0.15842693
1999.0876712328768,-0.12407678
1999.0904109589042,0.08352668
1999.0931506849315,0.063933186
1999.0958904109589,-0.078875
1999.0986301369862,-0.007924899
1999.1013698630136,-0.07730764
1999.1041095890412,-0.009597059
1999.1068493150685,0.124865085
1999.109589041096,-0.007831283
1999.1123287671232,-0.017789569
1999.1150684931506,0.09955942
1999.1178082191782,0.020348998
1999.1205479452055,-0.07997783
1999.123287671233,-0.021013878
1999.1260273972603,0.014963295
1999.1287671232876,-0.0224942
1999.131506849315,-0.081403844
1999.1342465753426,-0.0366652
1999.13698630137,0.055348173
1999.1397260273973,-0.0033074468
1999.1424657534246,-0.007113375
1999.145205479452,0.12545821
1999.1479452054793,-0.03248557
1999.150684931507,-0.14780235
1999.1534246575343,-0.061640605
1999.1561643835616,0.05542965
1999.158904109589,-0.0040708035
1999.1616438356164,-0.0718048
1999.164383561644,0.0050827228
1999.1671232876713,-0.02775644
1999.1698630136987,-0.04468909
1999.172602739726,0.032095715
1999.1753424657534,-0.026122265
1999.1780821917807,-0.13595434
1999.1808219178083,0.06037463
1999.1835616438357,0.16732812
1999.186301369863,-0.13286148
1999.1890410958904,-0.15451653
1999.1917808219177,0.2510074
1999.194520547945,0.11569716
1999.1972602739727,-0.19853973
1999.2,-0.017000273
1999.2027397260274,0.07514473
1999.2054794520548,0.024433985
1999.2082191780821,-0.068776205
1999.2109589041097,-0.071751624
1999.213698630137,0.042907722
1999.2164383561644,0.0034488179
1999.2191780821918,-0.10943531
1999.2219178082191,-0.008206632
1999.2246575342465,0.030224329
1999.227397260274,-0.052286386
1999.2301369863014,-0.056548074
1999.2328767123288,0.07789934
1999.2356164383561,0.18338686
1999.2383561643835,0.10165691
1999.2410958904109,-0.07291522
1999.2438356164384,-0.08087299
1999.2465753424658,0.08880802
1999.2493150684932,0.015115984
1999.2520547945205,-0.1138485
1999.2547945205479,0.13800439
1999.2575342465752,0.09837118
1999.2602739726028,-0.16334431
1999.2630136986302,-0.007949743
1999.2657534246575,0.13428193
1999.268493150685,-0.06933955
1999.2712328767122,-0.12280409
1999.2739726027398,0.060381316
1999.2767123287672,0.106330454
1999.2794520547945,-0.08598845
1999.282191780822,-0.16472091
1999.2849315068493,-0.011205647
1999.2876712328766,0.047213014
1999.2904109589042,-0.09029792
1999.2931506849316,-0.035067555
1999.295890410959,0.04250592
1999.2986301369863,0.013402782
1999.3013698630136,-0.07455225
1999.304109589041,-0.038047597
1999.3068493150686,0.08230869
1999.309589041096,0.08478842
1999.3123287671233,0.09618424
1999.3150684931506,0.02531308
1999.317808219178,-0.026735373
1999.3205479452056,-0.123712294
1999.323287671233,-0.051808283
1999.3260273972603,0.08946264
1999.3287671232877,0.014256924
1999.331506849315,-0.13085395
1999.3342465753424,0.007936303
1999.33698630137,0.10502899
1999.3397260273973,-0.06282385
1999.3424657534247,-0.13074481
1999.345205479452,-0.043832585
1999.3479452054794,0.04729005
1999.3506849315067,0.07265589
1999.3534246575343,-0.06182109
1999.3561643835617,-0.13958305
1999.358904109589,0.051420968
1999.3616438356164,0.060483504
1999.3643835616438,-0.017836824
1999.3671232876711,-0.093989395
1999.3698630136987,-0.0064465255
1999.372602739726,0.10664392
1999.3753424657534,-0.06152536
1999.3780821917808,-0.09576535
1999.3808219178081,0.09154498
1999.3835616438357,0.13048957
1999.386301369863,-0.0084179565
1999.3890410958904,-0.07235327
1999.3917808219178,0.032827385
1999.3945205479451,0.032690495
1999.3972602739725,-0.057012804
1999.4,0.028185789
1999.4027397260274,0.051464207
1999.4054794520548,-0.0010460243
1999.4082191780822,0.07172759
1999.4109589041095,0.013778664
1999.4136986301369,-0.013640277
1999.4164383561645,-0.028073505
1999.4191780821918,-0.09118262
1999.4219178082192,-0.06497971
1999.4246575342465,-0.09238951
1999.427397260274,-0.060841262
1999.4301369863015,0.027488142
1999.4328767123288,0.0331211
1999.4356164383562,-0.055075496
1999.4383561643835,-0.0853434
1999.441095890411,-0.01415503
1999.4438356164383,0.038335912
1999.4465753424658,-0.025106221
1999.4493150684932,-0.037655793
1999.4520547945206,0.0035545304
1999.454794520548,-0.011683933
1999.4575342465753,-0.025852129
1999.4602739726026,-0.011196941
1999.4630136986302,0.008334905
1999.4657534246576,0.04922293
1999.468493150685,0.0185709
1999.4712328767123,0.04500812
1999.4739726027397,0.050900392
1999.4767123287672,0.040734157
1999.4794520547946,0.050108567
1999.482191780822,0.028483395
1999.4849315068493,0.037751902
1999.4876712328767,0.039516017
1999.490410958904,-0.0024828985
1999.4931506849316,0.019343518
1999.495890410959,0.056966037
1999.4986301369863,-0.036842704
1999.5013698630137,0.0060165524
1999.504109589041,0.03174388
1999.5068493150684,-0.0037355423
1999.509589041096,0.027955107
1999.5123287671233,0.030761108
1999.5150684931507,-0.00014195591
1999.517808219178,0.030765042
1999.5205479452054,0.029461779
1999.5232876712328,-0.081608325
1999.5260273972603,-0.010891028
1999.5287671232877,0.09947263
1999.531506849315,0.02449784
1999.5342465753424,-0.08057142
1999.5369863013698,-0.00027899444
1999.5397260273974,0.09818006
1999.5424657534247,0.031763986
1999.545205479452,-0.06178864
1999.5479452054794,0.013810158
1999.5506849315068,0.07453696
1999.5534246575342,-0.07257432
1999.5561643835617,-0.08223427
1999.558904109589,0.038608626
1999.5616438356165,0.042024538
1999.5643835616438,0.039234936
1999.5671232876712,0.033495374
1999.5698630136985,-0.0791662
1999.572602739726,-0.050285816
1999.5753424657535,0.08115722
1999.5780821917808,0.055351384
1999.5808219178082,-0.06794597
1999.5835616438355,-0.05695656
1999.5863013698631,0.034160864
1999.5890410958905,0.052665707
1999.5917808219178,0.010862187
1999.5945205479452,-0.012658238
1999.5972602739726,-0.015033431
1999.6,0.046704963
1999.6027397260275,0.016842842
1999.6054794520549,-0.01897075
1999.6082191780822,0.063954666
1999.6109589041096,0.08203321
1999.613698630137,0.009809725
1999.6164383561643,-0.06891096
1999.6191780821919,-0.05901
1999.6219178082192,0.028462343
1999.6246575342466,0.04463093
1999.627397260274,-0.068431556
1999.6301369863013,0.0052184165
1999.6328767123289,0.091276735
1999.6356164383562,0.037479557
1999.6383561643836,-0.0107525885
1999.641095890411,0.04024309
1999.6438356164383,0.02512429
1999.6465753424657,0.0068335608
1999.6493150684933,-0.010800868
1999.6520547945206,-0.018516451
1999.654794520548,-0.030510336
1999.6575342465753,-0.043032534
1999.6602739726027,-0.05926618
1999.66301369863,0.0013864785
1999.6657534246576,0.0050168782
1999.668493150685,-0.025878638
1999.6712328767123,-0.019179605
1999.6739726027397,-0.011254519
1999.676712328767,0.018115193
1999.6794520547944,0.022821136
1999.682191780822,0.0052480474
1999.6849315068494,-0.010068402
1999.6876712328767,-0.03952743
1999.690410958904,-0.02241595
1999.6931506849314,0.049073473
1999.695890410959,0.023820795
1999.6986301369864,0.0030427054
1999.7013698630137,-0.015408516
1999.704109589041,0.0050343648
1999.7068493150684,0.03603901
1999.7095890410958,-0.011553377
1999.7123287671234,-0.019456342
1999.7150684931507,0.01723259
1999.717808219178,0.05591847
1999.7205479452055,0.012791805
1999.7232876712328,-0.014603689
1999.7260273972602,0.030876562
1999.7287671232878,0.08284972
1999.731506849315,0.03660685
1999.7342465753425,-0.04392974
1999.7369863013698,-0.0076863617
1999.7397260273972,0.0148139
1999.7424657534248,0.05389622
1999.7452054794521,-0.001729697
1999.7479452054795,-0.023059681
1999.7506849315068,-0.0053870827
1999.7534246575342,-0.022751555
1999.7561643835616,-0.023591608
1999.7589041095891,-0.016917162
1999.7616438356165,-0.016184106
1999.7643835616439,0.021128401
1999.7671232876712,0.005708672
1999.7698630136986,-0.01887875
1999.772602739726,0.04401744
1999.7753424657535,0.04686191
1999.7780821917809,-0.044598505
1999.7808219178082,-0.060358733
1999.7835616438356,-0.02487664
1999.786301369863,-0.0052946806
1999.7890410958903,0.06422702
1999.7917808219179,-0.014860541
1999.7945205479452,0.015252687
1999.7972602739726,-0.017958924
1999.8,-0.028617144
1999.8027397260273,0.05473809
1999.805479452055,-0.031762302
1999.8082191780823,-0.052134484
1999.8109589041096,0.007632531
1999.813698630137,0.017171167
1999.8164383561643,0.003945634
1999.8191780821917,0.004287593
1999.8219178082193,-0.020960897
1999.8246575342466,0.026849434
1999.827397260274,0.071987
1999.8301369863013,-0.016559698
1999.8328767123287,0.032401398
1999.835616438356,0.10625425
1999.8383561643836,0.024428025
1999.841095890411,-0.07098535
1999.8438356164384,0.004372485
1999.8465753424657,0.09807357
1999.849315068493,0.03642942
1999.8520547945207,-0.022938415
1999.854794520548,0.02509781
1999.8575342465754,0.06074956
1999.8602739726027,0.030424528
1999.86301369863,-0.015989348
1999.8657534246574,-0.0037951916
1999.868493150685,0.016877621
1999.8712328767124,-0.04328105
1999.8739726027397,-0.07963863
1999.876712328767,-0.015737347
1999.8794520547945,0.06411608
1999.8821917808218,0.06005734
1999.8849315068494,-0.0041421056
1999.8876712328768,-0.03861212
1999.890410958904,0.08256905
1999.8931506849315,0.025199078
1999.8958904109588,-0.033277377
1999.8986301369864,0.010513246
1999.9013698630138,0.03752824
1999.9041095890411,0.02601847
1999.9068493150685,-0.01800336
1999.9095890410958,-0.04545884
1999.9123287671232,-0.032076128
1999.9150684931508,0.0102844685
1999.9178082191781,0.009502225
1999.9205479452055,-0.035808615
1999.9232876712329,0.06399666
1999.9260273972602,0.009185128
1999.9287671232876,0.026688017
1999.9315068493152,0.0045907795
1999.9342465753425,-0.073690474
1999.9369863013699,-0.022679158
1999.9397260273972,0.049659476
1999.9424657534246,0.0066848546
1999.945205479452,-0.03731586
1999.9479452054795,-0.026560828
1999.9506849315069,0.04960178
1999.9534246575342,0.0593918
1999.9561643835616,-0.0040401444
1999.958904109589,-0.0066167563
1999.9616438356165,0.013551064
1999.964383561644,-0.0066440627
1999.9671232876713,0.10760776
1999.9698630136986,0.029177517
1999.972602739726,-0.08928707
1999.9753424657533,0.06868469
1999.978082191781,0.093235046
1999.9808219178083,-0.04003279
1999.9835616438356,0.017418735
1999.986301369863,0.0519578
1999.9890410958903,-0.014367104
1999.9917808219177,-0.031378187
1999.9945205479453,0.00979761
1999.9972602739726,0.03804815
2000.0,-0.017786577
2000.0027322404371,-0.0209371
2000.0054644808743,-0.001366429
2000.0081967213114,0.052999843
2000.0109289617487,0.10882399
2000.0136612021859,-0.040148385
2000.016393442623,-0.032153405
2000.01912568306,0.10991248
2000.0218579234972,0.05094661
2000.0245901639344,6.232411e-05
2000.0273224043715,0.026640713
2000.0300546448088,0.0076360106
2000.032786885246,-0.04860512
2000.035519125683,-0.0029520094
2000.0382513661202,0.010340005
2000.0409836065573,-0.0065510347
2000.0437158469945,0.030317396
2000.0464480874316,-0.0067734383
2000.049180327869,0.03583983
2000.051912568306,0.0520885
2000.0546448087432,0.015430551
2000.0573770491803,0.0845434
2000.0601092896175,0.013499029
2000.0628415300546,-0.014974803
2000.0655737704917,0.030323684
2000.068306010929,0.0022465587
2000.0710382513662,0.041106857
2000.0737704918033,-0.0030982196
2000.0765027322404,-0.07154431
2000.0792349726776,0.039785028
2000.0819672131147,0.026346672
2000.0846994535518,-0.04594162
2000.0874316939892,-0.0014601052
2000.0901639344263,0.02829672
2000.0928961748634,-0.04349553
2000.0956284153006,-0.013599783
2000.0983606557377,0.137779
2000.1010928961748,0.19531171
2000.103825136612,-0.07182049
2000.1065573770493,-0.06547411
2000.1092896174864,0.15979306
2000.1120218579235,0.08471544
2000.1147540983607,-0.063564375
2000.1174863387978,-0.012333408
2000.120218579235,0.14059706
2000.122950819672,-0.035250627
2000.1256830601094,-0.13151081
2000.1284153005465,0.013081046
2000.1311475409836,0.067330375
2000.1338797814208,0.011355393
2000.136612021858,-0.047081213
2000.139344262295,-0.0030334368
2000.1420765027322,0.066969626
2000.1448087431695,0.03550469
2000.1475409836066,-0.045602765
2000.1502732240438,0.04394997
2000.1530054644809,0.20110413
2000.155737704918,0.1449208
2000.1584699453551,-0.16731071
2000.1612021857923,0.0011196434
2000.1639344262296,0.10041808
2000.1666666666667,-0.034325883
2000.1693989071039,0.039269187
2000.172131147541,0.069323875
2000.1748633879781,-0.05281961
2000.1775956284152,-0.08382624
2000.1803278688524,-0.003908653
2000.1830601092897,0.103899986
2000.1857923497269,0.004369706
2000.188524590164,-0.08900457
2000.191256830601,-0.047053315
2000.1939890710382,0.043337803
2000.1967213114754,0.03616075
2000.1994535519125,-0.036777176
2000.2021857923498,0.039558377
2000.204918032787,0.056385666
2000.207650273224,-0.03244625
2000.2103825136612,0.009864253
2000.2131147540983,0.0071767126
2000.2158469945355,-0.07927753
2000.2185792349726,0.05981122
2000.22131147541,0.19339949
2000.224043715847,0.0049870014
2000.2267759562842,-0.05716891
2000.2295081967213,0.110824674
2000.2322404371585,0.1355252
2000.2349726775956,0.060117282
2000.2377049180327,0.08599636
2000.24043715847,-0.08529044
2000.2431693989072,0.086535156
2000.2459016393443,0.16169897
2000.2486338797814,-0.0772917
2000.2513661202186,-0.020332195
2000.2540983606557,0.0013956726
2000.2568306010928,0.02623858
2000.25956284153,0.18803686
2000.2622950819673,0.1354731
2000.2650273224044,0.04995712
2000.2677595628415,-0.092989594
2000.2704918032787,0.040747397
2000.2732240437158,0.19038397
2000.275956284153,-0.0734272
2000.27868852459,-0.045091573
2000.2814207650274,0.03262696
2000.2841530054645,0.09878796
2000.2868852459017,0.109057695
2000.2896174863388,-0.023455665
2000.292349726776,0.06989167
2000.295081967213,0.09238154
2000.2978142076502,-0.040572226
2000.3005464480875,0.018968496
2000.3032786885246,-0.0103027355
2000.3060109289618,-0.027919725
2000.308743169399,0.16524366
2000.311475409836,0.12678197
2000.3142076502731,-0.076552965
2000.3169398907103,-0.06555314
2000.3196721311476,0.15279144
2000.3224043715848,0.1492993
2000.3251366120219,-0.04966355
2000.327868852459,-0.1234944
2000.3306010928961,0.095385045
2000.3333333333333,0.13248749
2000.3360655737704,-0.101481736
2000.3387978142077,-0.016545735
2000.3415300546449,0.121872306
2000.344262295082,0.0016817003
2000.3469945355191,-0.029737636
2000.3497267759562,0.13872272
2000.3524590163934,0.12869635
2000.3551912568305,-0.22218801
2000.3579234972678,-0.15549305
2000.360655737705,0.015866958
2000.363387978142,-0.0037885234
2000.3661202185792,0.08635278
2000.3688524590164,0.06922804
2000.3715846994535,0.009477459
2000.3743169398906,0.0123225
2000.377049180328,-0.04591827
2000.379781420765,0.016147843
2000.3825136612022,0.0133637525
2000.3852459016393,0.025848538
2000.3879781420765,0.08358296
2000.3907103825136,0.021404605
2000.3934426229507,0.038402274
2000.396174863388,0.12521484
2000.3989071038252,0.021258943
2000.4016393442623,-0.0332985
2000.4043715846994,-0.0838511
2000.4071038251366,0.029321127
2000.4098360655737,0.09973836
2000.4125683060108,0.035135046
2000.4153005464482,0.050674967
2000.4180327868853,0.06161461
2000.4207650273224,0.054033577
2000.4234972677596,-0.0021099076
2000.4262295081967,-0.05093857
2000.4289617486338,-0.031817004
2000.431693989071,0.065672666
2000.4344262295083,0.098703265
2000.4371584699454,-0.013525121
2000.4398907103825,-0.015505403
2000.4426229508197,0.006021276
2000.4453551912568,-0.061772406
2000.448087431694,-0.029657118
2000.450819672131,0.01476163
2000.4535519125684,0.033978183
2000.4562841530055,-0.00759732
2000.4590163934427,-0.049838275
2000.4617486338798,-0.023503587
2000.464480874317,0.009978786
2000.467213114754,0.05930808
2000.4699453551912,0.05610056
2000.4726775956285,0.024218097
2000.4754098360656,0.039387178
2000.4781420765028,0.09726331
2000.48087431694,0.015084706
2000.483606557377,-0.08892336
2000.4863387978141,0.05263506
2000.4890710382513,0.05976622
2000.4918032786886,-0.022926904
2000.4945355191257,0.0618057
2000.4972677595629,0.04844056
2000.5,0.013434559
2000.5027322404371,0.03625437
2000.5054644808743,0.019228026
2000.5081967213114,0.010239311
2000.5109289617487,0.020191222
2000.5136612021859,0.03204193
2000.516393442623,0.054911077
2000.51912568306,-0.022093259
2000.5218579234972,0.0135125965
2000.5245901639344,0.008610703
2000.5273224043715,-0.029996276
2000.5300546448088,-0.042341985
2000.532786885246,-0.00057953596
2000.535519125683,0.01897934
2000.5382513661202,0.02067206
2000.5409836065573,-0.021010406
2000.5437158469945,-0.07668417
2000.5464480874316,-0.020798549
2000.549180327869,0.02291125
2000.551912568306,0.016068667
2000.5546448087432,0.0071536824
2000.5573770491803,-0.018588431
2000.5601092896175,-0.041140065
2000.5628415300546,-0.041417204
2000.5655737704917,0.03865312
2000.568306010929,0.009357676
2000.5710382513662,0.0061110556
2000.5737704918033,0.00021309406
2000.5765027322404,-0.042465568
2000.5792349726776,-0.03390117
2000.5819672131147,0.08227365
2000.5846994535518,0.043386042
2000.5874316939892,-0.043473333
2000.5901639344263,-0.038559236
2000.5928961748634,0.011766344
2000.5956284153006,-0.005292475
2000.5983606557377,-0.03252528
2000.6010928961748,-0.020863108
2000.603825136612,0.016452827
2000.6065573770493,0.016939685
2000.6092896174864,-0.008845717
2000.6120218579235,-0.02990067
2000.6147540983607,-0.03769894
2000.6174863387978,-0.05143459
2000.620218579235,-2.0474195e-05
2000.622950819672,0.006395288
2000.6256830601094,-0.07631884
2000.6284153005465,-0.03821172
2000.6311475409836,-0.018555038
2000.6338797814208,0.024962664
2000.636612021858,0.02698651
2000.639344262295,-0.07142377
2000.6420765027322,-0.022978902
2000.6448087431695,0.05487495
2000.6475409836066,-0.024331495
2000.6502732240438,-0.10349545
2000.6530054644809,-0.05062452
2000.655737704918,0.0457111
2000.6584699453551,0.015766792
2000.6612021857923,-0.006630853
2000.6639344262296,-0.04736647
2000.6666666666667,-0.011648983
2000.6693989071039,0.031542644
2000.672131147541,-0.023394711
2000.6748633879781,-0.031136006
2000.6775956284152,0.028252803
2000.6803278688524,-0.004139602
2000.6830601092897,-0.029832125
2000.6857923497269,-0.020257607
2000.688524590164,-0.009350792
2000.691256830601,0.02919951
2000.6939890710382,-0.016151324
2000.6967213114754,-0.06445913
2000.6994535519125,-0.057550877
2000.7021857923498,0.030635446
2000.704918032787,0.05554714
2000.707650273224,-0.021284863
2000.7103825136612,-0.027923226
2000.7131147540983,-0.021621063
2000.7158469945355,0.032557115
2000.7185792349726,0.03587511
2000.72131147541,-0.028856024
2000.724043715847,-0.01935099
2000.7267759562842,0.0056554377
2000.7295081967213,-0.008896634
2000.7322404371585,0.004880674
2000.7349726775956,-0.027596876
2000.7377049180327,-0.038863793
2000.74043715847,0.0016983747
2000.7431693989072,0.030421719
2000.7459016393443,0.04769922
2000.7486338797814,-0.05601427
2000.7513661202186,-0.067168266
2000.7540983606557,-0.011938274
2000.7568306010928,-0.024127394
2000.75956284153,-0.0050883964
2000.7622950819673,-0.02697812
2000.7650273224044,-0.059427336
2000.7677595628415,-0.03713332
2000.7704918032787,-0.0100353435
2000.7732240437158,0.0061914623
2000.775956284153,0.007876337
2000.77868852459,-0.04459466
2000.7814207650274,0.009082884
2000.7841530054645,0.040784433
2000.7868852459017,0.02516225
2000.7896174863388,0.022782564
2000.792349726776,0.0028409287
2000.795081967213,-0.022864401
2000.7978142076502,-0.051506862
2000.8005464480875,-0.014757648
2000.8032786885246,0.06463473
2000.8060109289618,-0.047608048
2000.808743169399,-0.050145105
2000.811475409836,0.0032982975
2000.8142076502731,-0.012964651
2000.8169398907103,0.020636462
2000.8196721311476,0.0016583875
2000.8224043715848,0.036680818
2000.8251366120219,0.07368362
2000.827868852459,0.12534612
2000.8306010928961,0.010926716
2000.8333333333333,-0.12398339
2000.8360655737704,-0.035556152
2000.8387978142077,0.032025643
2000.8415300546449,-0.009965703
2000.844262295082,-0.07114379
2000.8469945355191,0.0010829568
2000.8497267759562,0.016398162
2000.8524590163934,0.009745032
2000.8551912568305,-0.0018181577
2000.8579234972678,-0.01381062
2000.860655737705,0.026857018
2000.863387978142,0.018887743
2000.8661202185792,-0.049450815
2000.8688524590164,-0.06009221
2000.8715846994535,0.05183471
2000.8743169398906,-0.017046206
2000.877049180328,-0.04584218
2000.879781420765,0.0227675
2000.8825136612022,0.022491947
2000.8852459016393,0.036081806
2000.8879781420765,0.03525406
2000.8907103825136,-0.06442454
2000.8934426229507,-0.0484564
2000.896174863388,0.06557743
2000.8989071038252,0.05650739
2000.9016393442623,-0.042689957
2000.9043715846994,-0.049070477
2000.9071038251366,0.0017409846
2000.9098360655737,0.08473294
2000.9125683060108,-0.015374862
2000.9153005464482,-0.06887628
2000.9180327868853,0.056962892
2000.9207650273224,0.06529951
2000.9234972677596,-0.02992794
2000.9262295081967,-0.045968056
2000.9289617486338,0.010617502
2000.931693989071,0.017423637
2000.9344262295083,-0.041343093
2000.9371584699454,-0.019152507
2000.9398907103825,-0.011625797
2000.9426229508197,0.019300483
2000.9453551912568,0.075402625
2000.948087431694,-0.022671059
2000.950819672131,0.0021187067
2000.9535519125684,0.015961044
2000.9562841530055,-0.012716927
2000.9590163934427,0.027066655
2000.9617486338798,-0.00037433207
2000.964480874317,-0.03392285
2000.967213114754,0.04226029
2000.9699453551912,0.022310413
2000.9726775956285,-0.016238421
2000.9754098360656,0.019268975
2000.9781420765028,0.008135706
2000.98087431694,0.010429747
2000.983606557377,-0.009960428
2000.9863387978141,-0.00047193468
2000.9890710382513,-0.004894957
2000.9918032786886,-0.025815323
2000.9945355191257,-0.004306622
2000.9972677595629,-0.00478974
2001.0,-0.034152307
2001.0027397260274,0.015985504
2001.0054794520547,-0.005252674
2001.0082191780823,-0.0448025
2001.0109589041097,-0.005530767
2001.013698630137,0.017898526
2001.0164383561644,-0.031196624
2001.0191780821917,-0.0052493736
2001.021917808219,4.0486455e-05
2001.0246575342467,-0.08516757
2001.027397260274,-0.026010334
2001.0301369863014,0.01656922
2001.0328767123287,-0.09726732
2001.035616438356,-0.07944171
2001.0383561643835,0.058557417
2001.041095890411,0.047500845
2001.0438356164384,0.010799043
2001.0465753424658,-0.12670092
2001.0493150684931,-0.052140556
2001.0520547945205,0.13021356
2001.054794520548,0.058072075
2001.0575342465754,-0.0642562
2001.0602739726028,0.04249104
2001.0630136986301,0.069908194
2001.0657534246575,-0.14750825
2001.0684931506848,-0.11107957
2001.0712328767124,0.071430214
2001.0739726027398,0.02026508
2001.0767123287671,-0.09022051
2001.0794520547945,-0.028142408
2001.0821917808219,0.09964564
2001.0849315068492,0.0985685
2001.0876712328768,-0.016057976
2001.0904109589042,-0.05227153
2001.0931506849315,0.12812541
2001.0958904109589,0.09450263
2001.0986301369862,-0.05309622
2001.1013698630136,-0.0740685
2001.1041095890412,-0.06484863
2001.1068493150685,0.030250654
2001.109589041096,0.06895754
2001.1123287671232,0.018868074
2001.1150684931506,-0.035123754
2001.1178082191782,0.027759379
2001.1205479452055,0.0290872
2001.123287671233,-0.046330057
2001.1260273972603,0.016936278
2001.1287671232876,0.013436292
2001.131506849315,-0.06865557
2001.1342465753426,0.040859893
2001.13698630137,0.16022837
2001.1397260273973,-0.0628351
2001.1424657534246,-0.11052785
2001.145205479452,0.13299671
2001.1479452054793,0.11952681
2001.150684931507,-0.0012079366
2001.1534246575343,-0.05779828
2001.1561643835616,-0.03136257
2001.158904109589,0.005958259
2001.1616438356164,-0.0066701584
2001.164383561644,0.0077805705
2001.1671232876713,0.00040529482
2001.1698630136987,0.09500622
2001.172602739726,-0.08155495
2001.1753424657534,-0.079618394
2001.1780821917807,-0.014821232
2001.1808219178083,-0.014161088
2001.1835616438357,0.02550409
2001.186301369863,0.0126022305
2001.1890410958904,-0.046539523
2001.1917808219177,-0.004517287
2001.194520547945,0.07989976
2001.1972602739727,0.030954255
2001.2,-0.10748986
2001.2027397260274,0.037993655
2001.2054794520548,0.05038541
2001.2082191780821,0.012227463
2001.2109589041097,-0.0049098497
2001.213698630137,0.0018595215
2001.2164383561644,0.11385808
2001.2191780821918,0.1163343
2001.2219178082191,0.07786469
2001.2246575342465,-0.042778462
2001.227397260274,0.016153088
2001.2301369863014,0.22441706
2001.2328767123288,-0.012918077
2001.2356164383561,-0.1154794
2001.2383561643835,-0.0043557994
2001.2410958904109,0.056118414
2001.2438356164384,-0.036116224
2001.2465753424658,0.014380443
2001.2493150684932,0.14472319
2001.2520547945205,0.008098099
2001.2547945205479,-0.11395403
2001.2575342465752,0.027465966
2001.2602739726028,0.17229691
2001.2630136986302,-0.03909248
2001.2657534246575,-0.09578279
2001.268493150685,0.10370189
2001.2712328767122,0.20962699
2001.2739726027398,-0.07968561
2001.2767123287672,-0.19524471
2001.2794520547945,-0.014092223
2001.282191780822,0.060292564
2001.2849315068493,0.0055484846
2001.2876712328766,0.033579282
2001.2904109589042,-0.11817694
2001.2931506849316,0.0043843463
2001.295890410959,0.081352875
2001.2986301369863,-0.048915252
2001.3013698630136,0.022361308
2001.304109589041,0.09844342
2001.3068493150686,-0.027717203
2001.309589041096,0.053183705
2001.3123287671233,0.21012801
