# year, uo
1992.051912568306,-0.054625273
1992.0546448087432,-0.04194787
1992.0573770491803,-0.06728257
1992.0601092896175,-0.16475701
1992.0628415300546,-0.2087531
1992.0655737704917,-0.12377913
1992.068306010929,-0.04986764
1992.0710382513662,-0.03931774
1992.0737704918033,-0.0699778
1992.0765027322404,-0.2056715
1992.0792349726776,-0.14847521
1992.0819672131147,0.0071612503
1992.0846994535518,-0.1877336
1992.0874316939892,-0.16555987
1992.0901639344263,-0.007370943
1992.0928961748634,-0.013822217
1992.0956284153006,-0.14892524
1992.0983606557377,-0.17704323
1992.1010928961748,-0.057768345
1992.103825136612,-0.030568155
1992.1065573770493,-0.11784897
1992.1092896174864,-0.117665105
1992.1120218579235,-0.056164548
1992.1147540983607,-0.016379813
1992.1174863387978,-0.04941841
1992.120218579235,-0.11716128
1992.122950819672,-0.13293415
1992.1256830601094,-0.09868529
1992.1284153005465,-0.07838767
1992.1311475409836,-0.0153622385
1992.1338797814208,-0.10220583
1992.136612021858,-0.108829565
1992.139344262295,-0.09821644
1992.1420765027322,-0.086904466
1992.1448087431695,-0.09123793
1992.1475409836066,-0.017496087
1992.1502732240438,-0.0419281
1992.1530054644809,-0.18473111
1992.155737704918,-0.075322196
1992.1584699453551,0.024522819
1992.1612021857923,-0.12997465
1992.1639344262296,-0.1307111
1992.1666666666667,0.029753009
1992.1693989071039,-0.03939637
1992.172131147541,-0.118213885
1992.1748633879781,-0.087215126
1992.1775956284152,-0.017041085
1992.1803278688524,-0.069826856
1992.1830601092897,-0.11187545
1992.1857923497269,-0.058666352
1992.188524590164,-0.01984394
1992.191256830601,-0.05144609
1992.1939890710382,-0.047911707
1992.1967213114754,-0.1445919
1992.1994535519125,-0.15835457
1992.2021857923498,-0.056007516
1992.204918032787,-0.01050259
1992.207650273224,-0.09631125
1992.2103825136612,-0.07973465
1992.2131147540983,-0.030893601
1992.2158469945355,0.022177646
1992.2185792349726,-0.05155444
1992.22131147541,-0.11437572
1992.224043715847,-0.08432353
1992.2267759562842,-0.09782268
1992.2295081967213,-0.079766326
1992.2322404371585,-0.049875915
1992.2349726775956,-0.037880566
1992.2377049180327,-0.01098056
1992.24043715847,-0.11694743
1992.2431693989072,-0.13107863
1992.2459016393443,0.025997866
1992.2486338797814,-0.013232371
1992.2513661202186,-0.11993772
1992.2540983606557,-0.14721975
1992.2568306010928,-0.08247934
1992.25956284153,0.00932254
1992.2622950819673,0.0059068925
1992.2650273224044,-0.09301231
1992.2677595628415,-0.092902824
1992.2704918032787,-0.031615507
1992.2732240437158,-0.06711397
1992.275956284153,0.008830245
1992.27868852459,-0.024256896
1992.2814207650274,-0.13402398
1992.2841530054645,-0.094638065
1992.2868852459017,-0.029572096
1992.2896174863388,-0.041422762
1992.292349726776,-0.089840464
1992.295081967213,-0.05114028
1992.2978142076502,-0.068638094
1992.3005464480875,-0.12463333
1992.3032786885246,-0.09622658
1992.3060109289618,-0.12856752
1992.308743169399,-0.10983935
1992.311475409836,-0.024970327
1992.3142076502731,-0.1073639
1992.3169398907103,-0.17454441
1992.3196721311476,-0.2380703
1992.3224043715848,-0.16250573
1992.3251366120219,-0.10892973
1992.327868852459,-0.18025759
1992.3306010928961,-0.09513553
1992.3333333333333,-0.06353486
1992.3360655737704,-0.049008615
1992.3387978142077,-0.1760479
1992.3415300546449,-0.16594535
1992.344262295082,-0.10831329
1992.3469945355191,-0.11096991
1992.3497267759562,-0.10850464
1992.3524590163934,-0.14785467
1992.3551912568305,-0.1653165
1992.3579234972678,-0.18997887
1992.360655737705,-0.104968876
1992.363387978142,-0.067746945
1992.3661202185792,-0.09149979
1992.3688524590164,-0.00031488703
1992.3715846994535,-0.09351584
1992.3743169398906,-0.19276917
1992.377049180328,-0.025789334
1992.379781420765,-0.036204875
1992.3825136612022,-0.12054327
1992.3852459016393,-0.107807904
1992.3879781420765,-0.10599187
1992.3907103825136,-0.13484688
1992.3934426229507,-0.100712456
1992.396174863388,-0.033724066
1992.3989071038252,-0.13722494
1992.4016393442623,-0.18457156
1992.4043715846994,-0.06768648
1992.4071038251366,-0.07140834
1992.4098360655737,-0.07006684
1992.4125683060108,-0.07587502
1992.4153005464482,-0.13814199
1992.4180327868853,-0.1255427
1992.4207650273224,-0.22057454
1992.4234972677596,-0.22946323
1992.4262295081967,-0.12254647
1992.4289617486338,-0.13971947
1992.431693989071,-0.11639534
1992.4344262295083,-0.17215562
1992.4371584699454,-0.18419966
1992.4398907103825,-0.099714145
1992.4426229508197,-0.052490994
1992.4453551912568,-0.109906554
1992.448087431694,-0.1491352
1992.450819672131,-0.14150229
1992.4535519125684,-0.11128287
1992.4562841530055,-0.11677548
1992.4590163934427,-0.17080326
1992.4617486338798,-0.13353646
1992.464480874317,-0.11293602
1992.467213114754,-0.13252251
1992.4699453551912,-0.10806761
1992.4726775956285,-0.09183581
1992.4754098360656,-0.084954314
1992.4781420765028,-0.08108019
1992.48087431694,-0.11591161
1992.483606557377,-0.09958799
1992.4863387978141,-0.078291446
1992.4890710382513,-0.060890306
1992.4918032786886,-0.06256269
1992.4945355191257,-0.12887564
1992.4972677595629,-0.12267901
1992.5,-0.0724993
1992.5027322404371,-0.09171146
1992.5054644808743,-0.16497913
1992.5081967213114,-0.166617
1992.5109289617487,-0.01631615
1992.5136612021859,-0.049402088
1992.516393442623,-0.17331049
1992.51912568306,-0.11089884
1992.5218579234972,-0.09680205
1992.5245901639344,-0.119094804
1992.5273224043715,-0.13651355
1992.5300546448088,-0.10499061
1992.532786885246,-0.04596883
1992.535519125683,-0.16635692
1992.5382513661202,-0.18117614
1992.5409836065573,-0.09206602
1992.5437158469945,-0.08985713
1992.5464480874316,-0.115293466
1992.549180327869,-0.120335236
1992.551912568306,-0.11679671
1992.5546448087432,-0.104610585
1992.5573770491803,-0.12096627
1992.5601092896175,-0.11958947
1992.5628415300546,-0.11313485
1992.5655737704917,-0.14529738
1992.568306010929,-0.13277026
1992.5710382513662,-0.0937782
1992.5737704918033,-0.11660493
1992.5765027322404,-0.14973952
1992.5792349726776,-0.16001819
1992.5819672131147,-0.15671971
1992.5846994535518,-0.1135017
1992.5874316939892,-0.041234054
1992.5901639344263,-0.09243545
1992.5928961748634,-0.19112824
1992.5956284153006,-0.13810581
1992.5983606557377,-0.12220192
1992.6010928961748,-0.1558717
1992.603825136612,-0.14179529
1992.6065573770493,-0.14700614
1992.6092896174864,-0.16913317
1992.6120218579235,-0.17731085
1992.6147540983607,-0.12315574
1992.6174863387978,-0.14189509
1992.620218579235,-0.16214192
1992.622950819672,-0.12582064
1992.6256830601094,-0.13150749
1992.6284153005465,-0.14682476
1992.6311475409836,-0.13576269
1992.6338797814208,-0.13978481
1992.636612021858,-0.13053259
1992.639344262295,-0.118853234
1992.6420765027322,-0.15838806
1992.6448087431695,-0.15917058
1992.6475409836066,-0.16343376
1992.6502732240438,-0.135603
1992.6530054644809,-0.17158636
1992.655737704918,-0.15174575
1992.6584699453551,-0.105908655
1992.6612021857923,-0.118440606
1992.6639344262296,-0.12362108
1992.6666666666667,-0.15467764
1992.6693989071039,-0.15148011
1992.672131147541,-0.09051912
1992.6748633879781,-0.13047984
1992.6775956284152,-0.21553847
1992.6803278688524,-0.16888435
1992.6830601092897,-0.15664247
1992.6857923497269,-0.13804632
1992.688524590164,-0.14830433
1992.691256830601,-0.1986648
1992.6939890710382,-0.15344813
1992.6967213114754,-0.12169114
1992.6994535519125,-0.13550463
1992.7021857923498,-0.17480652
1992.704918032787,-0.14540982
1992.707650273224,-0.12958056
1992.7103825136612,-0.16580996
1992.7131147540983,-0.1724167
1992.7158469945355,-0.17606057
1992.7185792349726,-0.16384673
1992.72131147541,-0.20823604
1992.724043715847,-0.15290065
1992.7267759562842,-0.14092417
1992.7295081967213,-0.1531238
1992.7322404371585,-0.13348421
1992.7349726775956,-0.1219393
1992.7377049180327,-0.12478963
1992.74043715847,-0.1454401
1992.7431693989072,-0.13638476
1992.7459016393443,-0.15162382
1992.7486338797814,-0.20976758
1992.7513661202186,-0.16789345
1992.7540983606557,-0.16402276
1992.7568306010928,-0.16659515
1992.75956284153,-0.10166971
1992.7622950819673,-0.15023522
1992.7650273224044,-0.15978715
1992.7677595628415,-0.15095025
1992.7704918032787,-0.14339446
1992.7732240437158,-0.17174508
1992.775956284153,-0.17790322
1992.77868852459,-0.10812187
1992.7814207650274,-0.087419905
1992.7841530054645,-0.1673236
1992.7868852459017,-0.17680706
1992.7896174863388,-0.12705292
1992.792349726776,-0.114209324
1992.795081967213,-0.16584001
1992.7978142076502,-0.15977828
1992.8005464480875,-0.09875834
1992.8032786885246,-0.07667968
1992.8060109289618,-0.113782346
1992.808743169399,-0.16188303
1992.811475409836,-0.13565364
1992.8142076502731,-0.17039315
1992.8169398907103,-0.1804248
1992.8196721311476,-0.089251235
1992.8224043715848,-0.08113996
1992.8251366120219,-0.14538167
1992.827868852459,-0.15454878
1992.8306010928961,-0.12008109
1992.8333333333333,-0.121401615
1992.8360655737704,-0.14678012
1992.8387978142077,-0.13693917
1992.8415300546449,-0.11261313
1992.844262295082,-0.10116697
1992.8469945355191,-0.14095038
1992.8497267759562,-0.1302977
1992.8524590163934,-0.13549244
1992.8551912568305,-0.15303063
1992.8579234972678,-0.09599253
1992.860655737705,-0.081380196
1992.863387978142,-0.07516788
1992.8661202185792,-0.13604942
1992.8688524590164,-0.1569071
1992.8715846994535,-0.13625237
1992.8743169398906,-0.14150421
1992.877049180328,-0.108277686
1992.879781420765,-0.11194863
1992.8825136612022,-0.15708977
1992.8852459016393,-0.12783293
1992.8879781420765,-0.09712962
1992.8907103825136,-0.09259167
1992.8934426229507,-0.093733534
1992.896174863388,-0.16057383
1992.8989071038252,-0.13346186
1992.9016393442623,-0.13310876
1992.9043715846994,-0.18568765
1992.9071038251366,-0.17289539
1992.9098360655737,-0.1612889
1992.9125683060108,-0.095388025
1992.9153005464482,-0.07775737
1992.9180327868853,-0.1330753
1992.9207650273224,-0.17526487
1992.9234972677596,-0.17105955
1992.9262295081967,-0.068898454
1992.9289617486338,-0.011840712
1992.931693989071,-0.13296361
1992.9344262295083,-0.23218906
1992.9371584699454,-0.13957922
1992.9398907103825,-0.074484676
1992.9426229508197,-0.122172624
1992.9453551912568,-0.11642855
1992.948087431694,-0.038067516
1992.950819672131,-0.15197371
1992.9535519125684,-0.23744829
1992.9562841530055,-0.13837829
1992.9590163934427,-0.06311601
1992.9617486338798,-0.06764805
1992.964480874317,-0.15909612
1992.967213114754,-0.21504515
1992.9699453551912,-0.10929626
1992.9726775956285,-0.077457316
1992.9754098360656,-0.14824976
1992.9781420765028,-0.14106932
1992.98087431694,-0.09342242
1992.983606557377,-0.09675981
1992.9863387978141,-0.1292473
1992.9890710382513,-0.14422332
1992.9918032786886,-0.096493155
1992.9945355191257,-0.11311032
1992.9972677595629,-0.07614356
1993.0,-0.08857711
1993.0027397260274,-0.15859483
1993.0054794520547,-0.0676697
1993.0082191780823,-0.10531681
1993.0109589041097,-0.16152614
1993.013698630137,-0.118011065
1993.0164383561644,-0.1767615
1993.0191780821917,-0.15579224
1993.021917808219,-0.010987775
1993.0246575342467,-0.047855083
1993.027397260274,-0.18195605
1993.0301369863014,-0.11873895
1993.0328767123287,-0.03962915
1993.035616438356,-0.099510014
1993.0383561643835,-0.08984981
1993.041095890411,-0.09931567
1993.0438356164384,-0.099907264
1993.0465753424658,-0.09432532
1993.0493150684931,-0.078403436
1993.0520547945205,-0.1057973
1993.054794520548,-0.20310795
1993.0575342465754,-0.12631342
1993.0602739726028,0.06771915
1993.0630136986301,0.1177291
1993.0657534246575,-0.09329905
1993.0684931506848,-0.18655877
1993.0712328767124,-0.09897682
1993.0739726027398,0.0044179824
1993.0767123287671,-0.06968967
1993.0794520547945,-0.17481029
1993.0821917808219,-0.064603895
1993.0849315068492,-0.01218574
1993.0876712328768,-0.12119473
1993.0904109589042,-0.102653116
1993.0931506849315,-0.04364103
1993.0958904109589,-0.10105704
1993.0986301369862,-0.13143061
1993.1013698630136,0.011572919
1993.1041095890412,0.0068890085
1993.1068493150685,-0.094907604
1993.109589041096,-0.079085276
1993.1123287671232,-0.06644364
1993.1150684931506,-0.057629716
1993.1178082191782,0.0051205736
1993.1205479452055,-0.09923417
1993.123287671233,-0.18030371
1993.1260273972603,-0.08491946
1993.1287671232876,0.060747743
1993.131506849315,-0.06217457
1993.1342465753426,-0.17922668
1993.13698630137,-5.3737655e-05
1993.1397260273973,0.032560613
1993.1424657534246,-0.19560003
1993.145205479452,-0.072126776
1993.1479452054793,0.07364136
1993.150684931507,-0.05358651
1993.1534246575343,-0.04170503
1993.1561643835616,-0.11525695
1993.158904109589,-0.08367454
1993.1616438356164,0.013036481
1993.164383561644,-0.025630644
1993.1671232876713,-0.08512715
1993.1698630136987,-0.0027732635
1993.172602739726,-0.043436456
1993.1753424657534,-0.017445803
1993.1780821917807,0.014804333
1993.1808219178083,-0.09291416
1993.1835616438357,-0.068063475
1993.186301369863,-0.010427979
1993.1890410958904,-0.121553674
1993.1917808219177,0.061182432
1993.194520547945,0.011016693
1993.1972602739727,-0.13888815
1993.2,-0.08961506
1993.2027397260274,-0.021351391
1993.2054794520548,0.01705473
1993.2082191780821,-0.058950495
1993.2109589041097,-0.10695722
1993.213698630137,-0.06556137
1993.2164383561644,-0.10528088
1993.2191780821918,-0.020715179
1993.2219178082191,0.06701623
1993.2246575342465,-0.094728835
1993.227397260274,-0.15836148
1993.2301369863014,-0.0137124695
1993.2328767123288,-0.03367308
1993.2356164383561,-0.0006537554
1993.2383561643835,-0.025413774
1993.2410958904109,-0.053677414
1993.2438356164384,-0.006858218
1993.2465753424658,-0.0137441205
1993.2493150684932,-0.09592141
1993.2520547945205,-0.1305502
1993.2547945205479,0.010836272
1993.2575342465752,0.29133403
1993.2602739726028,-0.076841004
1993.2630136986302,-0.3332309
1993.2657534246575,0.07725523
1993.268493150685,0.16121034
1993.2712328767122,-0.2538832
1993.2739726027398,-0.15619332
1993.2767123287672,-0.0048848875
1993.2794520547945,-0.005568409
1993.282191780822,-0.0055039395
1993.2849315068493,-0.16107564
1993.2876712328766,-0.16487007
1993.2904109589042,0.013341539
1993.2931506849316,0.11933601
1993.295890410959,-0.02495111
1993.2986301369863,-0.16368756
1993.3013698630136,-0.09763671
1993.304109589041,-0.029938815
1993.3068493150686,-0.10895593
1993.309589041096,0.006913092
1993.3123287671233,-0.0459652
1993.3150684931506,-0.15141477
1993.317808219178,-0.09622095
1993.3205479452056,-0.07974689
1993.323287671233,-0.044374004
1993.3260273972603,-0.05530035
1993.3287671232877,-0.09976048
1993.331506849315,-0.044547252
1993.3342465753424,-0.05711557
1993.33698630137,-0.0045343153
1993.3397260273973,0.049386553
1993.3424657534247,-0.06376538
1993.345205479452,-0.1567062
1993.3479452054794,-0.10917615
1993.3506849315067,-0.031052534
1993.3534246575343,-0.00828763
1993.3561643835617,-0.08807402
1993.358904109589,-0.14929488
1993.3616438356164,-0.10221288
1993.3643835616438,-0.07500309
1993.3671232876711,-0.087944284
1993.3698630136987,-0.056995347
1993.372602739726,-0.1474865
1993.3753424657534,-0.1372854
1993.3780821917808,-0.064459145
1993.3808219178081,-0.064960964
1993.3835616438357,-0.12133973
1993.386301369863,-0.0659123
1993.3890410958904,-0.034155477
1993.3917808219178,-0.030749507
1993.3945205479451,-0.069369696
1993.3972602739725,-0.14214224
1993.4,-0.08851943
1993.4027397260274,-0.009853833
1993.4054794520548,-0.051363535
1993.4082191780822,-0.10405488
1993.4109589041095,-0.13601393
1993.4136986301369,-0.08785062
1993.4164383561645,-0.04447037
1993.4191780821918,-0.08917478
1993.4219178082192,-0.17428948
1993.4246575342465,-0.15409642
1993.427397260274,-0.0045565395
1993.4301369863015,-0.08181455
1993.4328767123288,-0.12563372
1993.4356164383562,-0.070225425
1993.4383561643835,-0.07714537
1993.441095890411,-0.14898397
1993.4438356164383,-0.10368447
1993.4465753424658,-0.04308812
1993.4493150684932,-0.04363304
1993.4520547945206,-0.10472783
1993.454794520548,-0.18305856
1993.4575342465753,-0.1248592
1993.4602739726026,-0.060820147
1993.4630136986302,-0.046794098
1993.4657534246576,-0.06757033
1993.468493150685,-0.06875944
1993.4712328767123,0.047460165
1993.4739726027397,-0.014826054
1993.4767123287672,-0.1210087
1993.4794520547946,-0.1925988
1993.482191780822,-0.16684741
1993.4849315068493,-0.06834014
1993.4876712328767,-0.15606353
1993.490410958904,-0.1685555
1993.4931506849316,-0.106460266
1993.495890410959,0.028994406
1993.4986301369863,-0.026422156
1993.5013698630137,-0.15728611
1993.504109589041,-0.089883514
1993.5068493150684,-0.043490224
1993.509589041096,-0.005876685
1993.5123287671233,-0.007364395
1993.5150684931507,-0.031459015
1993.517808219178,-0.05995039
1993.5205479452054,-0.10876243
1993.5232876712328,-0.13191487
1993.5260273972603,-0.09863732
1993.5287671232877,-0.076127455
1993.531506849315,-0.07195804
1993.5342465753424,-0.06612499
1993.5369863013698,-0.060523767
1993.5397260273974,-0.08963503
1993.5424657534247,-0.08492161
1993.545205479452,-0.06470126
1993.5479452054794,-0.061377667
1993.5506849315068,-0.10443095
1993.5534246575342,-0.12941192
1993.5561643835617,-0.11387065
1993.558904109589,-0.062350098
1993.5616438356165,-0.028994212
1993.5643835616438,-0.072363116
1993.5671232876712,-0.11523426
1993.5698630136985,-0.09390961
1993.572602739726,-0.16139093
1993.5753424657535,-0.1825191
1993.5780821917808,-0.06896595
1993.5808219178082,-0.052929837
1993.5835616438355,-0.07837072
1993.5863013698631,-0.091569774
1993.5890410958905,-0.17319219
1993.5917808219178,-0.08040332
1993.5945205479452,-0.071444444
1993.5972602739726,-0.15157378
1993.6,-0.15385593
1993.6027397260275,-0.098789565
1993.6054794520549,-0.08587044
1993.6082191780822,-0.15766878
1993.6109589041096,-0.12128222
1993.613698630137,-0.05216952
1993.6164383561643,-0.10818141
1993.6191780821919,-0.11321256
1993.6219178082192,-0.13413912
1993.6246575342466,-0.15455647
1993.627397260274,-0.10876836
1993.6301369863013,-0.100802965
1993.6328767123289,-0.16168395
1993.6356164383562,-0.1535038
1993.6383561643836,-0.07151684
1993.641095890411,-0.059465192
1993.6438356164383,-0.12172326
1993.6465753424657,-0.18379255
1993.6493150684933,-0.12986328
1993.6520547945206,-0.057901144
1993.654794520548,-0.11018771
1993.6575342465753,-0.18067802
1993.6602739726027,-0.10090853
1993.66301369863,-0.086005345
1993.6657534246576,-0.105760805
1993.668493150685,-0.09899283
1993.6712328767123,-0.13157359
1993.6739726027397,-0.0942262
1993.676712328767,-0.119068295
1993.6794520547944,-0.11773112
1993.682191780822,-0.06721641
1993.6849315068494,-0.093752064
1993.6876712328767,-0.12299566
1993.690410958904,-0.13162717
1993.6931506849314,-0.121155605
1993.695890410959,-0.12428809
1993.6986301369864,-0.122298904
1993.7013698630137,-0.13245247
1993.704109589041,-0.111423686
1993.7068493150684,-0.14144018
1993.7095890410958,-0.09785984
1993.7123287671234,-0.08245852
1993.7150684931507,-0.14526232
1993.717808219178,-0.116868034
1993.7205479452055,-0.09715985
1993.7232876712328,-0.13415492
1993.7260273972602,-0.11244097
1993.7287671232878,-0.09083407
1993.731506849315,-0.13772447
1993.7342465753425,-0.17068854
1993.7369863013698,-0.16035357
1993.7397260273972,-0.108010635
1993.7424657534248,-0.121470034
1993.7452054794521,-0.195401
1993.7479452054795,-0.15921754
1993.7506849315068,-0.129093
1993.7534246575342,-0.18064314
1993.7561643835616,-0.165461
1993.7589041095891,-0.12446748
1993.7616438356165,-0.18259431
1993.7643835616439,-0.1762015
1993.7671232876712,-0.14639305
1993.7698630136986,-0.14760202
1993.772602739726,-0.14866985
1993.7753424657535,-0.10967057
1993.7780821917809,-0.12653537
1993.7808219178082,-0.14180717
1993.7835616438356,-0.15740725
1993.786301369863,-0.21078762
1993.7890410958903,-0.15112902
1993.7917808219179,-0.1397883
1993.7945205479452,-0.17528923
1993.7972602739726,-0.1643409
1993.8,-0.14231437
1993.8027397260273,-0.12590472
1993.805479452055,-0.16408978
1993.8082191780823,-0.1727158
1993.8109589041096,-0.09412729
1993.813698630137,-0.121423915
1993.8164383561643,-0.17928927
1993.8191780821917,-0.09954964
1993.8219178082193,-0.08102107
1993.8246575342466,-0.16082029
1993.827397260274,-0.08461984
1993.8301369863013,-0.07797943
1993.8328767123287,-0.13012461
1993.835616438356,-0.071274646
1993.8383561643836,-0.044950128
1993.841095890411,-0.21520223
1993.8438356164384,-0.22358033
1993.8465753424657,-0.07304073
1993.849315068493,-0.03946036
1993.8520547945207,-0.14872864
1993.854794520548,-0.11428095
1993.8575342465754,-0.15840557
1993.8602739726027,-0.15998217
1993.86301369863,-0.057789065
1993.8657534246574,-0.1797655
1993.868493150685,-0.21282616
1993.8712328767124,-0.11628579
1993.8739726027397,-0.086461194
1993.876712328767,-0.13597988
1993.8794520547945,-0.18028545
1993.8821917808218,-0.1535117
1993.8849315068494,-0.05623573
1993.8876712328768,-0.0803217
1993.890410958904,-0.14851084
1993.8931506849315,-0.17012335
1993.8958904109588,-0.13165022
1993.8986301369864,-0.105500326
1993.9013698630138,-0.079596646
1993.9041095890411,-0.085711725
1993.9068493150685,-0.15124829
1993.9095890410958,-0.11533829
1993.9123287671232,-0.12592275
1993.9150684931508,-0.16717929
1993.9178082191781,-0.033510074
1993.9205479452055,-0.052155036
1993.9232876712329,-0.24934994
1993.9260273972602,-0.18386735
1993.9287671232876,-0.06606462
1993.9315068493152,-0.070263304
1993.9342465753425,-0.092026494
1993.9369863013699,-0.11422979
1993.9397260273972,-0.18071783
1993.9424657534246,-0.15683018
1993.945205479452,-0.056690063
1993.9479452054795,-0.08128941
1993.9506849315069,-0.04633975
1993.9534246575342,-0.07499247
1993.9561643835616,-0.16327019
1993.958904109589,-0.11419599
1993.9616438356165,-0.076480694
1993.964383561644,-0.06403531
1993.9671232876713,-0.13275062
1993.9698630136986,-0.08677665
1993.972602739726,0.016097782
1993.9753424657533,-0.13199136
1993.978082191781,-0.1900507
1993.9808219178083,-0.05845522
1993.9835616438356,-0.017511224
1993.986301369863,-0.12082122
1993.9890410958903,-0.12944667
1993.9917808219177,-0.09745081
1993.9945205479453,-0.14905712
1993.9972602739726,-0.05412482
1994.0,-0.104065076
1994.0027397260274,-0.078903876
1994.0054794520547,-0.035132185
1994.0082191780823,-0.19011797
1994.0109589041097,-0.16364037
1994.013698630137,-0.06507207
1994.0164383561644,-0.058912765
1994.0191780821917,-0.11098169
1994.021917808219,-0.1282482
1994.0246575342467,-0.06496186
1994.027397260274,-0.07595768
1994.0301369863014,-0.10939833
1994.0328767123287,-0.05590027
1994.035616438356,-0.07001595
1994.0383561643835,-0.08534716
1994.041095890411,-0.10775255
1994.0438356164384,-0.08504628
1994.0465753424658,-0.013643651
1994.0493150684931,-0.044211842
1994.0520547945205,-0.11027206
1994.054794520548,-0.13024475
1994.0575342465754,-0.040773764
1994.0602739726028,-0.06381054
1994.0630136986301,-0.115310855
1994.0657534246575,-0.07487061
1994.0684931506848,-0.08997784
1994.0712328767124,-0.098379366
1994.0739726027398,-0.025044013
1994.0767123287671,-0.069890484
1994.0794520547945,-0.098048344
1994.0821917808219,-0.043620043
1994.0849315068492,-0.102551684
1994.0876712328768,-0.13648582
1994.0904109589042,-0.055018365
1994.0931506849315,-0.016528111
1994.0958904109589,-0.11728649
1994.0986301369862,-0.06460177
1994.1013698630136,0.0069803204
1994.1041095890412,-0.10240394
1994.1068493150685,-0.1790436
1994.109589041096,-0.054670263
1994.1123287671232,0.013534439
1994.1150684931506,-0.0764998
1994.1178082191782,-0.075599074
1994.1205479452055,-0.1126384
1994.123287671233,-0.16857134
1994.1260273972603,-0.05330647
1994.1287671232876,-0.06076686
1994.131506849315,-0.101618595
1994.1342465753426,-0.051122922
1994.13698630137,-0.08876669
1994.1397260273973,-0.09065222
1994.1424657534246,-0.07433046
1994.145205479452,-0.10860509
1994.1479452054793,-0.118698746
1994.150684931507,-0.07288492
1994.1534246575343,-0.075227
1994.1561643835616,-0.086587995
1994.158904109589,-0.037598487
1994.1616438356164,-0.07337894
1994.164383561644,-0.111070275
1994.1671232876713,-0.12548728
1994.1698630136987,-0.06389843
1994.172602739726,-0.07718347
1994.1753424657534,-0.07362499
1994.1780821917807,-0.07973705
1994.1808219178083,-0.114122055
1994.1835616438357,-0.09013766
1994.186301369863,-0.044246916
1994.1890410958904,-0.04001273
1994.1917808219177,-0.06420441
1994.194520547945,-0.08469207
1994.1972602739727,0.0032006546
1994.2,0.14783283
1994.2027397260274,-0.004141551
1994.2054794520548,-0.17700677
1994.2082191780821,-0.042655785
1994.2109589041097,-0.009111312
1994.213698630137,0.07381775
1994.2164383561644,0.009041239
1994.2191780821918,-0.08108593
1994.2219178082191,-0.0536024
1994.2246575342465,-0.110088885
1994.227397260274,-0.14833392
1994.2301369863014,-0.035251208
1994.2328767123288,-0.033309385
1994.2356164383561,-0.03637295
1994.2383561643835,0.031065926
1994.2410958904109,0.063373774
1994.2438356164384,0.029498309
1994.2465753424658,-0.08968973
1994.2493150684932,-0.1585204
1994.2520547945205,-0.03117809
1994.2547945205479,-0.035823375
1994.2575342465752,-0.055965394
1994.2602739726028,0.009758795
1994.2630136986302,-0.042384934
1994.2657534246575,-0.16372406
1994.268493150685,-0.02769644
1994.2712328767122,-0.14601603
1994.2739726027398,-0.16250126
1994.2767123287672,-0.046496198
1994.2794520547945,0.013124506
1994.282191780822,-0.013028971
1994.2849315068493,-0.104282215
1994.2876712328766,-0.13193011
1994.2904109589042,-0.068500526
1994.2931506849316,0.0055337115
1994.295890410959,-0.047829606
1994.2986301369863,-0.12825516
1994.3013698630136,-0.030595485
1994.304109589041,-0.02308287
1994.3068493150686,-0.054920264
1994.309589041096,-0.04205648
1994.3123287671233,-0.14570211
1994.3150684931506,-0.0902163
1994.317808219178,0.015453051
1994.3205479452056,-0.10566066
1994.323287671233,-0.21570025
1994.3260273972603,-0.10220707
1994.3287671232877,-0.08707923
1994.331506849315,-0.05041532
1994.3342465753424,-0.03492676
1994.33698630137,-0.18719324
1994.3397260273973,-0.1986548
1994.3424657534247,-8.493707e-05
1994.345205479452,-0.056116074
1994.3479452054794,-0.13847004
1994.3506849315067,-0.11029704
1994.3534246575343,-0.1270638
1994.3561643835617,-0.12047183
1994.358904109589,-0.04527719
1994.3616438356164,-0.14691924
1994.3643835616438,-0.20256793
1994.3671232876711,-0.10419187
1994.3698630136987,-0.06497514
1994.372602739726,-0.17140074
1994.3753424657534,-0.07487722
1994.3780821917808,-0.047330063
1994.3808219178081,-0.112251304
1994.3835616438357,-0.1242682
1994.386301369863,-0.09833309
1994.3890410958904,-0.1418368
1994.3917808219178,-0.2194278
1994.3945205479451,-0.09685794
1994.3972602739725,-0.0619259
1994.4,-0.107263744
1994.4027397260274,-0.12237583
1994.4054794520548,-0.14286041
1994.4082191780822,-0.13180792
1994.4109589041095,-0.08638969
1994.4136986301369,-0.13024448
1994.4164383561645,-0.11450674
1994.4191780821918,-0.081485346
1994.4219178082192,-0.11430404
1994.4246575342465,-0.15964024
1994.427397260274,-0.14196794
1994.4301369863015,-0.10805507
1994.4328767123288,-0.11974834
1994.4356164383562,-0.11202644
1994.4383561643835,-0.07930444
1994.441095890411,-0.09093245
1994.4438356164383,-0.11283941
1994.4465753424658,-0.08425305
1994.4493150684932,-0.07989979
1994.4520547945206,-0.045518268
1994.454794520548,-0.04138434
1994.4575342465753,-0.105648644
1994.4602739726026,-0.14431679
1994.4630136986302,-0.108192064
1994.4657534246576,-0.08737853
1994.468493150685,-0.06395624
1994.4712328767123,-0.089740336
1994.4739726027397,-0.124617614
1994.4767123287672,-0.055374123
1994.4794520547946,-0.10262789
1994.482191780822,-0.12093909
1994.4849315068493,-0.048487876
