# year, so_abs_clim
1.3715846994535519,35.74746
1.3743169398907105,35.758984
1.3770491803278688,35.755337
1.3797814207650272,35.754986
1.3825136612021858,35.753525
1.3852459016393444,35.74714
1.3879781420765027,35.7505
1.390710382513661,35.74258
1.3934426229508197,35.730175
1.3961748633879782,35.735504
1.3989071038251366,35.737408
1.401639344262295,35.740578
1.4043715846994536,35.743237
1.4071038251366121,35.73687
1.4098360655737705,35.740227
1.4125683060109289,35.743237
1.4153005464480874,35.73524
1.418032786885246,35.75625
1.4207650273224044,35.75614
1.4234972677595628,35.75696
1.4262295081967213,35.752354
1.4289617486338797,35.734596
1.4316939890710383,35.75098
1.4344262295081966,35.759766
1.4371584699453552,35.762157
1.4398907103825136,35.763947
1.4426229508196722,35.771393
1.4453551912568305,35.776066
1.4480874316939891,35.780266
1.4508196721311475,35.782555
1.453551912568306,35.779198
1.4562841530054644,35.778664
1.459016393442623,35.7788
1.4617486338797814,35.783848
1.46448087431694,35.78841
1.4672131147540983,35.79027
1.469945355191257,35.791832
1.4726775956284153,35.793724
1.4754098360655736,35.795185
1.4781420765027322,35.797783
1.4808743169398908,35.802525
1.4836065573770492,35.804714
1.4863387978142075,35.80604
1.489071038251366,35.808483
1.4918032786885247,35.81091
1.494535519125683,35.81231
1.4972677595628414,35.815353
1.5,35.82126
1.5027322404371586,35.82483
1.505464480874317,35.827282
1.5081967213114753,35.829494
1.510928961748634,35.833103
1.5136612021857925,35.837395
1.5163934426229508,35.839825
1.5191256830601092,35.842262
1.5218579234972678,35.846626
1.5245901639344264,35.851658
1.5273224043715847,35.853935
1.530054644808743,35.855392
1.5327868852459017,35.8592
1.5355191256830603,35.862465
1.5382513661202186,35.86634
1.540983606557377,35.869343
1.5437158469945356,35.87278
1.5464480874316942,35.8778
1.5491803278688525,35.88273
1.5519125683060109,35.888466
1.5546448087431695,35.892117
1.5573770491803278,35.895874
1.5601092896174862,35.90191
1.5628415300546448,35.906105
1.5655737704918034,35.908806
1.5683060109289617,35.91294
