# year, Ptot_Chl_result
2054.7890410958903,0.15920787
2054.8712328767124,0.06903612
2054.956164383562,0.035739046
2055.041095890411,0.016973857
2055.1205479452055,0.010750617
2055.202739726027,0.010306843
2055.2849315068493,0.017930053
2055.3698630136987,0.026885515
2055.4520547945203,0.034695115
2055.53698630137,0.05206088
2055.621917808219,0.1362334
2055.7041095890413,0.18161203
2055.7890410958903,0.14349376
2055.8712328767124,0.07857374
2055.956164383562,0.036850423
2056.0409836065573,0.01999784
2056.122950819672,0.014019869
2056.2049180327867,0.01241182
2056.2868852459014,0.015361371
2056.3715846994537,0.02617755
2056.4535519125684,0.036363196
2056.53825136612,0.055678204
2056.622950819672,0.096032895
2056.7049180327867,0.1486095
2056.789617486339,0.1811752
2056.8715846994537,0.12409827
2056.9562841530055,0.050220095
2057.041095890411,0.023002198
2057.1205479452055,0.014251223
2057.202739726027,0.010532722
2057.2849315068493,0.012993173
2057.3698630136987,0.021327449
2057.4520547945203,0.026094722
2057.53698630137,0.039807208
2057.621917808219,0.07004705
2057.7041095890413,0.14653797
2057.7890410958903,0.123290315
2057.8712328767124,0.065019734
2057.956164383562,0.036918245
2058.041095890411,0.018458413
2058.1205479452055,0.01380481
2058.202739726027,0.014141962
2058.2849315068493,0.02028276
2058.3698630136987,0.025093464
2058.4520547945203,0.036977813
2058.53698630137,0.07260141
2058.621917808219,0.15394868
2058.7041095890413,0.20485921
2058.7890410958903,0.21638821
2058.8712328767124,0.112572595
2058.956164383562,0.04529953
2059.041095890411,0.021489305
2059.1205479452055,0.01288708
2059.202739726027,0.010387245
2059.2849315068493,0.014534398
2059.3698630136987,0.02340041
2059.4520547945203,0.02756
2059.53698630137,0.034928884
2059.621917808219,0.09734783
2059.7041095890413,0.12483408
2059.7890410958903,0.120148666
2059.8712328767124,0.064180724
2059.956164383562,0.03239912
2060.0409836065573,0.017210273
2060.122950819672,0.012150432
2060.2049180327867,0.012760806
2060.2868852459014,0.020335415
2060.3715846994537,0.02679596
2060.4535519125684,0.03166228
2060.53825136612,0.05181056
2060.622950819672,0.08816577
2060.7049180327867,0.15624274
2060.789617486339,0.11259162
2060.8715846994537,0.048071846
2060.9562841530055,0.027579986
2061.041095890411,0.016481007
2061.1205479452055,0.011247831
2061.202739726027,0.012628685
2061.2849315068493,0.020770866
2061.3698630136987,0.027968355
2061.4520547945203,0.033836935
2061.53698630137,0.040389277
2061.621917808219,0.065605395
2061.7041095890413,0.12052204
2061.7890410958903,0.10417899
2061.8712328767124,0.060055286
2061.956164383562,0.029836243
2062.041095890411,0.0146672195
2062.1205479452055,0.008370832
2062.202739726027,0.010064518
2062.2849315068493,0.016138248
2062.3698630136987,0.023750236
2062.4520547945203,0.031157877
2062.53698630137,0.043953203
2062.621917808219,0.09299551
2062.7041095890413,0.16706675
2062.7890410958903,0.13272582
2062.8712328767124,0.04365017
2062.956164383562,0.026783008
2063.041095890411,0.01690893
2063.1205479452055,0.012120943
2063.202739726027,0.014195323
2063.2849315068493,0.020073634
2063.3698630136987,0.02825248
2063.4520547945203,0.034409832
2063.53698630137,0.045776777
2063.621917808219,0.08206885
2063.7041095890413,0.10594989
2063.7890410958903,0.13683622
2063.8712328767124,0.12424392
2063.956164383562,0.056678712
2064.0409836065573,0.023686366
2064.122950819672,0.013283111
2064.2049180327867,0.010366288
2064.2868852459014,0.013158411
2064.3715846994537,0.022542674
2064.4535519125684,0.03180359
2064.53825136612,0.04652664
2064.622950819672,0.09457469
2064.7049180327867,0.15308732
2064.789617486339,0.13266274
2064.8715846994537,0.0602093
2064.9562841530055,0.028369153
2065.041095890411,0.017970039
2065.1205479452055,0.0111450935
2065.202739726027,0.011969073
2065.2849315068493,0.020098224
2065.3698630136987,0.027924445
2065.4520547945203,0.037914187
2065.53698630137,0.04782804
2065.621917808219,0.07396149
2065.7041095890413,0.12347243
2065.7890410958903,0.13817887
2065.8712328767124,0.05976369
2065.956164383562,0.027380345
2066.041095890411,0.013733548
2066.1205479452055,0.010472416
2066.202739726027,0.01297828
2066.2849315068493,0.021575276
2066.3698630136987,0.026267001
2066.4520547945203,0.028581088
2066.53698630137,0.04375068
2066.621917808219,0.083623104
2066.7041095890413,0.12906906
2066.7890410958903,0.14167416
2066.8712328767124,0.09665277
2066.956164383562,0.042968687
2067.041095890411,0.021085326
2067.1205479452055,0.01543256
2067.202739726027,0.011778918
2067.2849315068493,0.013223818
2067.3698630136987,0.02140314
2067.4520547945203,0.026707446
2067.53698630137,0.03558498
2067.621917808219,0.092211545
2067.7041095890413,0.17419265
2067.7890410958903,0.173891
2067.8712328767124,0.06739446
2067.956164383562,0.03195221
2068.0409836065573,0.01782853
2068.122950819672,0.011629353
2068.2049180327867,0.013705163
2068.2868852459014,0.02342805
2068.3715846994537,0.027084257
2068.4535519125684,0.029092502
2068.53825136612,0.039470367
2068.622950819672,0.081178986
2068.7049180327867,0.08646136
2068.789617486339,0.10135674
2068.8715846994537,0.059589464
2068.9562841530055,0.03405505
2069.041095890411,0.019559944
2069.1205479452055,0.0128689315
2069.202739726027,0.013884148
2069.2849315068493,0.023034029
2069.3698630136987,0.026969623
2069.4520547945203,0.031485703
2069.53698630137,0.052959837
2069.621917808219,0.11668639
2069.7041095890413,0.1695501
2069.7890410958903,0.12543172
2069.8712328767124,0.06964372
2069.956164383562,0.03641801
2070.041095890411,0.020769764
2070.1205479452055,0.012739865
2070.202739726027,0.014636627
2070.2849315068493,0.022015704
2070.3698630136987,0.026625196
2070.4520547945203,0.031264443
2070.53698630137,0.037618414
2070.621917808219,0.056334324
2070.7041095890413,0.10690615
2070.7890410958903,0.10927684
2070.8712328767124,0.08281438
2070.956164383562,0.037383392
