# year, N3_n_anom
1993.5835616438355,-0.039788045
1993.5863013698631,-0.04670593
1993.5890410958905,-0.046058662
1993.5917808219178,-0.044613868
1993.5945205479452,-0.04581867
1993.5972602739726,-0.053565092
1993.6,-0.059387065
1993.6027397260275,-0.055644974
1993.6054794520549,-0.052505493
1993.6082191780822,-0.059493236
1993.6109589041096,-0.068443716
1993.613698630137,-0.07067451
1993.6164383561643,-0.07609038
1993.6191780821919,-0.09463862
1993.6219178082192,-0.109751396
1993.6246575342466,-0.1079274
1993.627397260274,-0.099572524
1993.6301369863013,-0.0990257
1993.6328767123289,-0.10188946
1993.6356164383562,-0.10748233
1993.6383561643836,-0.108143926
1993.641095890411,-0.10514021
1993.6438356164383,-0.12915309
1993.6465753424657,-0.1589004
1993.6493150684933,-0.1611829
1993.6520547945206,-0.15715584
1993.654794520548,-0.18213598
1993.6575342465753,-0.21652973
1993.6602739726027,-0.22537999
1993.66301369863,-0.22207144
1993.6657534246576,-0.23309186
1993.668493150685,-0.2585118
1993.6712328767123,-0.27906713
1993.6739726027397,-0.2932904
1993.676712328767,-0.30364752
1993.6794520547944,-0.31955832
1993.682191780822,-0.33505377
1993.6849315068494,-0.3510008
1993.6876712328767,-0.36768377
1993.690410958904,-0.37946945
1993.6931506849314,-0.38477033
1993.695890410959,-0.3880566
1993.6986301369864,-0.38442403
1993.7013698630137,-0.37317365
1993.704109589041,-0.3514002
1993.7068493150684,-0.3317853
1993.7095890410958,-0.32092732
1993.7123287671234,-0.3292158
1993.7150684931507,-0.33315682
1993.717808219178,-0.33095223
1993.7205479452055,-0.3441428
1993.7232876712328,-0.35863847
1993.7260273972602,-0.36827558
1993.7287671232878,-0.37666696
1993.731506849315,-0.39531907
1993.7342465753425,-0.40258864
1993.7369863013698,-0.38762945
1993.7397260273972,-0.385292
1993.7424657534248,-0.3956676
1993.7452054794521,-0.40516278
1993.7479452054795,-0.4039169
1993.7506849315068,-0.39837468
1993.7534246575342,-0.39782327
1993.7561643835616,-0.39770955
1993.7589041095891,-0.3899173
1993.7616438356165,-0.37296763
1993.7643835616439,-0.3704729
1993.7671232876712,-0.38013062
1993.7698630136986,-0.38035336
1993.772602739726,-0.37408662
1993.7753424657535,-0.37540346
1993.7780821917809,-0.39144808
1993.7808219178082,-0.4056546
1993.7835616438356,-0.39997113
1993.786301369863,-0.39744154
1993.7890410958903,-0.3930111
1993.7917808219179,-0.382473
1993.7945205479452,-0.37349188
1993.7972602739726,-0.36869225
1993.8,-0.35964417
1993.8027397260273,-0.344994
1993.805479452055,-0.3294515
1993.8082191780823,-0.31357703
1993.8109589041096,-0.29161012
1993.813698630137,-0.28108895
1993.8164383561643,-0.2814622
1993.8191780821917,-0.28076652
1993.8219178082193,-0.27901375
1993.8246575342466,-0.26788676
1993.827397260274,-0.26010805
1993.8301369863013,-0.26306534
1993.8328767123287,-0.26399362
1993.835616438356,-0.26634055
1993.8383561643836,-0.2808787
1993.841095890411,-0.28286135
1993.8438356164384,-0.26646316
1993.8465753424657,-0.25685108
1993.849315068493,-0.2576203
1993.8520547945207,-0.25319555
1993.854794520548,-0.24697515
1993.8575342465754,-0.24380824
1993.8602739726027,-0.23816639
1993.86301369863,-0.22996107
1993.8657534246574,-0.22359008
1993.868493150685,-0.21712199
1993.8712328767124,-0.20429537
1993.8739726027397,-0.1888735
1993.876712328767,-0.17601627
1993.8794520547945,-0.16290049
1993.8821917808218,-0.15249486
1993.8849315068494,-0.14543846
1993.8876712328768,-0.13774711
1993.890410958904,-0.13057204
1993.8931506849315,-0.12614039
1993.8958904109588,-0.12257191
1993.8986301369864,-0.119427696
1993.9013698630138,-0.118352294
1993.9041095890411,-0.112993635
1993.9068493150685,-0.10960551
1993.9095890410958,-0.11027537
1993.9123287671232,-0.11008999
1993.9150684931508,-0.10423743
1993.9178082191781,-0.10004602
1993.9205479452055,-0.10089939
1993.9232876712329,-0.099784836
1993.9260273972602,-0.09718895
1993.9287671232876,-0.09361017
1993.9315068493152,-0.0916911
1993.9342465753425,-0.091683716
1993.9369863013699,-0.08777593
1993.9397260273972,-0.08408041
1993.9424657534246,-0.08168803
1993.945205479452,-0.08010037
1993.9479452054795,-0.07933003
1993.9506849315069,-0.077263035
1993.9534246575342,-0.0769995
1993.9561643835616,-0.07681152
1993.958904109589,-0.074924126
1993.9616438356165,-0.07173467
1993.964383561644,-0.06881969
1993.9671232876713,-0.06652031
1993.9698630136986,-0.062785
1993.972602739726,-0.06033501
1993.9753424657533,-0.061989788
1993.978082191781,-0.061021212
1993.9808219178083,-0.056747604
1993.9835616438356,-0.055394348
1993.986301369863,-0.053820763
1993.9890410958903,-0.0525346
1993.9917808219177,-0.051720284
1993.9945205479453,-0.0501339
1993.9972602739726,-0.047540925
1994.0,-0.040790234
1994.0027397260274,-0.039224047
1994.0054794520547,-0.03837135
1994.0082191780823,-0.03816352
1994.0109589041097,-0.038278133
1994.013698630137,-0.03726062
1994.0164383561644,-0.03585246
1994.0191780821917,-0.035341837
1994.021917808219,-0.035648946
1994.0246575342467,-0.03481599
1994.027397260274,-0.03470298
1994.0301369863014,-0.03432505
1994.0328767123287,-0.033101488
1994.035616438356,-0.032420006
1994.0383561643835,-0.032221064
1994.041095890411,-0.032287963
1994.0438356164384,-0.03167337
1994.0465753424658,-0.030840643
1994.0493150684931,-0.031233463
1994.0520547945205,-0.03054031
1994.054794520548,-0.029863633
1994.0575342465754,-0.029316053
1994.0602739726028,-0.028911397
1994.0630136986301,-0.02792801
1994.0657534246575,-0.026858453
1994.0684931506848,-0.02631681
1994.0712328767124,-0.025843494
1994.0739726027398,-0.025521789
1994.0767123287671,-0.02544761
1994.0794520547945,-0.024634164
1994.0821917808219,-0.023892902
1994.0849315068492,-0.023626156
1994.0876712328768,-0.023529574
1994.0904109589042,-0.022845082
1994.0931506849315,-0.02244379
1994.0958904109589,-0.021899186
1994.0986301369862,-0.020956669
1994.1013698630136,-0.020537436
1994.1041095890412,-0.020014346
1994.1068493150685,-0.019388359
1994.109589041096,-0.019057136
1994.1123287671232,-0.018494766
1994.1150684931506,-0.017230213
1994.1178082191782,-0.016811553
1994.1205479452055,-0.016219664
1994.123287671233,-0.015317731
1994.1260273972603,-0.014778562
1994.1287671232876,-0.014193583
1994.131506849315,-0.013589498
1994.1342465753426,-0.0129988305
1994.13698630137,-0.012837049
1994.1397260273973,-0.012362696
1994.1424657534246,-0.011487313
1994.145205479452,-0.011752069
1994.1479452054793,-0.011560388
1994.150684931507,-0.010533683
1994.1534246575343,-0.009888411
1994.1561643835616,-0.009470139
1994.158904109589,-0.009160373
1994.1616438356164,-0.008694962
1994.164383561644,-0.008763507
1994.1671232876713,-0.0084354505
1994.1698630136987,-0.007774405
1994.172602739726,-0.0072937496
1994.1753424657534,-0.007077113
1994.1780821917807,-0.0068815984
1994.1808219178083,-0.0063138492
1994.1835616438357,-0.006235864
1994.186301369863,-0.0059928745
1994.1890410958904,-0.005526785
1994.1917808219177,-0.0053187683
1994.194520547945,-0.0048356466
1994.1972602739727,-0.0042686574
1994.2,-0.003956057
1994.2027397260274,-0.0035462752
1994.2054794520548,-0.0037596673
1994.2082191780821,-0.0035675876
1994.2109589041097,-0.0028525144
1994.213698630137,-0.0021520406
1994.2164383561644,-0.0012284406
1994.2191780821918,-0.00088635087
1994.2219178082191,-0.00068613887
1994.2246575342465,-0.00083124265
1994.227397260274,-0.0010552667
1994.2301369863014,-0.0010033101
1994.2328767123288,-0.00086313114
1994.2356164383561,-0.0005354993
1994.2383561643835,8.7391585e-05
1994.2410958904109,0.0005070418
1994.2438356164384,0.0006804764
1994.2465753424658,0.0007837042
1994.2493150684932,0.0002214089
1994.2520547945205,-2.7485192e-05
1994.2547945205479,0.00027075037
1994.2575342465752,0.0005607717
1994.2602739726028,0.0010877885
1994.2630136986302,0.0011459254
1994.2657534246575,0.0011712834
1994.268493150685,0.0011828169
1994.2712328767122,0.0009494014
1994.2739726027398,0.00089525804
1994.2767123287672,0.00097348914
1994.2794520547945,0.0013707764
1994.282191780822,0.0014791042
1994.2849315068493,0.0016141422
1994.2876712328766,0.0015064925
1994.2904109589042,0.0017219558
1994.2931506849316,0.0023717321
1994.295890410959,0.0023128353
1994.2986301369863,0.0020987764
1994.3013698630136,0.002381526
1994.304109589041,0.002649568
1994.3068493150686,0.0027001947
1994.309589041096,0.0025550686
1994.3123287671233,0.0024869218
1994.3150684931506,0.0026455894
1994.317808219178,0.0026774704
1994.3205479452056,0.002528295
1994.323287671233,0.002445545
1994.3260273972603,0.0024987422
1994.3287671232877,0.0026654154
1994.331506849315,0.002960965
1994.3342465753424,0.0027708933
1994.33698630137,0.002396334
1994.3397260273973,0.0024809241
1994.3424657534247,0.0028684959
1994.345205479452,0.0027853101
1994.3479452054794,0.0018915199
1994.3506849315067,0.0014047734
1994.3534246575343,0.0012868978
1994.3561643835617,0.0014190339
1994.358904109589,0.0013939291
1994.3616438356164,0.0013504587
1994.3643835616438,0.0012540631
1994.3671232876711,0.0015148185
1994.3698630136987,0.0018178374
1994.372602739726,0.0014023669
1994.3753424657534,0.00075046346
1994.3780821917808,0.00032132864
1994.3808219178081,0.00021308288
1994.3835616438357,-2.1416694e-05
1994.386301369863,-3.6656857e-05
1994.3890410958904,-0.00053877383
1994.3917808219178,-0.00011796132
1994.3945205479451,0.0008934103
1994.3972602739725,0.0016109198
1994.4,0.001879517
1994.4027397260274,0.0021387637
1994.4054794520548,0.0023891516
1994.4082191780822,0.0029518753
1994.4109589041095,0.0036898777
1994.4136986301369,0.0019252338
1994.4164383561645,0.0008685179
1994.4191780821918,-0.0023812726
1994.4219178082192,-0.0095918365
1994.4246575342465,-0.015356246
1994.427397260274,-0.01900816
1994.4301369863015,-0.020901822
1994.4328767123288,-0.026222106
1994.4356164383562,-0.026811596
1994.4383561643835,-0.026469525
1994.441095890411,-0.021694023
1994.4438356164383,-0.0208726
1994.4465753424658,-0.022244964
1994.4493150684932,-0.022482194
1994.4520547945206,-0.020960946
1994.454794520548,-0.020362768
1994.4575342465753,-0.019332353
1994.4602739726026,-0.018551834
1994.4630136986302,-0.019309942
1994.4657534246576,-0.01921621
1994.468493150685,-0.018016636
1994.4712328767123,-0.01827269
1994.4739726027397,-0.019402225
1994.4767123287672,-0.02302584
1994.4794520547946,-0.02538038
1994.482191780822,-0.025078982
1994.4849315068493,-0.026312683
1994.4876712328767,-0.026330374
1994.490410958904,-0.02599882
1994.4931506849316,-0.024707474
1994.495890410959,-0.023038417
1994.4986301369863,-0.020109378
1994.5013698630137,-0.018142294
1994.504109589041,-0.017872617
1994.5068493150684,-0.017113462
1994.509589041096,-0.016220994
1994.5123287671233,-0.018662274
1994.5150684931507,-0.020727575
1994.517808219178,-0.02298231
1994.5205479452054,-0.025908686
1994.5232876712328,-0.02912635
1994.5260273972603,-0.03154315
1994.5287671232877,-0.028556377
1994.531506849315,-0.025432758
1994.5342465753424,-0.02179432
1994.5369863013698,-0.01822196
1994.5397260273974,-0.018034227
1994.5424657534247,-0.020775102
1994.545205479452,-0.020957492
1994.5479452054794,-0.019555762
1994.5506849315068,-0.019455455
1994.5534246575342,-0.024013653
1994.5561643835617,-0.029723547
1994.558904109589,-0.0275499
1994.5616438356165,-0.017165631
1994.5643835616438,-0.011637323
1994.5671232876712,-0.021392196
1994.5698630136985,-0.018208489
1994.572602739726,-0.0066451505
1994.5753424657535,0.0014659911
1994.5780821917808,0.0061305463
1994.5808219178082,0.013585761
1994.5835616438355,0.037056
1994.5863013698631,0.06087345
1994.5890410958905,0.059947565
1994.5917808219178,0.050797924
1994.5945205479452,0.050348
1994.5972602739726,0.041035354
1994.6,0.022230327
1994.6027397260275,0.01589781
1994.6054794520549,0.018658772
1994.6082191780822,0.03314346
1994.6109589041096,0.04940249
1994.613698630137,0.05015695
1994.6164383561643,0.04247056
1994.6191780821919,0.060154676
1994.6219178082192,0.10505445
1994.6246575342466,0.13078001
1994.627397260274,0.12875906
1994.6301369863013,0.1406394
1994.6328767123289,0.1705094
1994.6356164383562,0.18847582
1994.6383561643836,0.19414508
1994.641095890411,0.20778316
1994.6438356164383,0.21319437
1994.6465753424657,0.18832448
1994.6493150684933,0.16782805
1994.6520547945206,0.15510261
1994.654794520548,0.14338368
1994.6575342465753,0.149499
1994.6602739726027,0.13538262
1994.66301369863,0.12239152
1994.6657534246576,0.14722326
1994.668493150685,0.19243112
1994.6712328767123,0.20954311
1994.6739726027397,0.18490475
1994.676712328767,0.17861795
1994.6794520547944,0.18969443
1994.682191780822,0.17789069
1994.6849315068494,0.114020795
1994.6876712328767,0.060757637
1994.690410958904,0.0719862
1994.6931506849314,0.11309844
1994.695890410959,0.0966087
1994.6986301369864,0.063126504
1994.7013698630137,0.07839936
1994.704109589041,0.09381509
1994.7068493150684,0.050595284
1994.7095890410958,0.014878213
1994.7123287671234,0.010729015
1994.7150684931507,0.007565975
1994.717808219178,-0.014848828
1994.7205479452055,0.00873661
1994.7232876712328,0.060673356
1994.7260273972602,0.08626729
1994.7287671232878,0.048003018
1994.731506849315,-0.003283918
1994.7342465753425,-0.05723566
1994.7369863013698,-0.10348904
1994.7397260273972,-0.1504744
1994.7424657534248,-0.1828886
1994.7452054794521,-0.20910445
1994.7479452054795,-0.22530574
1994.7506849315068,-0.21300817
1994.7534246575342,-0.1971839
1994.7561643835616,-0.15729749
1994.7589041095891,-0.106533766
1994.7616438356165,-0.078719914
1994.7643835616439,-0.07385391
1994.7671232876712,-0.0740031
1994.7698630136986,-0.06537348
1994.772602739726,-0.06940794
1994.7753424657535,-0.07196516
1994.7780821917809,-0.06449336
1994.7808219178082,-0.034536242
1994.7835616438356,-0.006830871
1994.786301369863,-0.0002399683
1994.7890410958903,0.0008139014
1994.7917808219179,0.012630582
1994.7945205479452,0.02622819
1994.7972602739726,0.040745854
1994.8,0.04077834
1994.8027397260273,0.03529775
1994.805479452055,0.02583921
1994.8082191780823,0.030982196
1994.8109589041096,0.04755819
1994.813698630137,0.029364377
1994.8164383561643,-0.008780152
1994.8191780821917,-0.040872097
1994.8219178082193,-0.043338746
1994.8246575342466,-0.039487123
1994.827397260274,-0.04503274
1994.8301369863013,-0.057367474
1994.8328767123287,-0.06005618
1994.835616438356,-0.07837623
1994.8383561643836,-0.10211629
1994.841095890411,-0.1197319
1994.8438356164384,-0.12832281
1994.8465753424657,-0.13100103
1994.849315068493,-0.13337773
1994.8520547945207,-0.132646
1994.854794520548,-0.14010753
1994.8575342465754,-0.14525494
1994.8602739726027,-0.13991503
1994.86301369863,-0.13217272
1994.8657534246574,-0.12353106
1994.868493150685,-0.11916113
1994.8712328767124,-0.11322637
1994.8739726027397,-0.10344057
1994.876712328767,-0.09291637
1994.8794520547945,-0.08677386
1994.8821917808218,-0.08554962
1994.8849315068494,-0.08079055
1994.8876712328768,-0.075059235
1994.890410958904,-0.0676761
1994.8931506849315,-0.0634311
1994.8958904109588,-0.06262168
1994.8986301369864,-0.05987993
1994.9013698630138,-0.058285236
1994.9041095890411,-0.053561464
1994.9068493150685,-0.049058646
1994.9095890410958,-0.04799588
1994.9123287671232,-0.04859397
1994.9150684931508,-0.04300739
1994.9178082191781,-0.03710559
1994.9205479452055,-0.037463903
1994.9232876712329,-0.03422427
1994.9260273972602,-0.027163357
1994.9287671232876,-0.0301238
1994.9315068493152,-0.029640883
1994.9342465753425,-0.02124922
1994.9369863013699,-0.019772366
1994.9397260273972,-0.022097379
1994.9424657534246,-0.013761967
1994.945205479452,-0.011887848
1994.9479452054795,-0.01744742
1994.9506849315069,-0.015364721
1994.9534246575342,-0.012069106
1994.9561643835616,-0.016017482
1994.958904109589,-0.015065037
1994.9616438356165,-0.012043439
1994.964383561644,-0.013143644
1994.9671232876713,-0.012735434
1994.9698630136986,-0.00781817
1994.972602739726,-0.0084641725
1994.9753424657533,-0.010611013
1994.978082191781,-0.0087212995
1994.9808219178083,-0.0075983405
1994.9835616438356,-0.0075451136
1994.986301369863,-0.0032579452
1994.9890410958903,-0.004184976
1994.9917808219177,-0.0022406876
1994.9945205479453,-0.0008046627
1994.9972602739726,-0.00034976006
1995.0,0.00822603
1995.0027397260274,0.008865207
1995.0054794520547,0.007890776
1995.0082191780823,0.009044565
1995.0109589041097,0.008071497
1995.013698630137,0.007180266
1995.0164383561644,0.00841289
1995.0191780821917,0.008426435
1995.021917808219,0.008633062
1995.0246575342467,0.00881917
1995.027397260274,0.005943969
1995.0301369863014,0.0067082047
1995.0328767123287,0.007190317
1995.035616438356,0.006295651
1995.0383561643835,0.007149838
1995.041095890411,0.0066891983
1995.0438356164384,0.005425364
1995.0465753424658,0.0050273016
1995.0493150684931,0.0058595613
1995.0520547945205,0.0040848777
1995.054794520548,0.003917083
1995.0575342465754,0.0040505826
1995.0602739726028,0.0016092956
1995.0630136986301,0.0022019893
1995.0657534246575,0.002521716
1995.0684931506848,0.00029607862
1995.0712328767124,0.001049526
1995.0739726027398,-0.00092083216
1995.0767123287671,-0.0025469288
1995.0794520547945,-0.0015598387
1995.0821917808219,-0.0023344606
1995.0849315068492,-0.0034954883
1995.0876712328768,-0.003286466
1995.0904109589042,-0.0042137317
1995.0931506849315,-0.0054067746
1995.0958904109589,-0.005149726
1995.0986301369862,-0.005204674
1995.1013698630136,-0.0061760396
1995.1041095890412,-0.006848756
1995.1068493150685,-0.0061186403
1995.109589041096,-0.0066940486
1995.1123287671232,-0.006904099
1995.1150684931506,-0.0057026558
1995.1178082191782,-0.0057244897
1995.1205479452055,-0.0057566836
1995.123287671233,-0.0054707415
1995.1260273972603,-0.0053762645
1995.1287671232876,-0.00526125
1995.131506849315,-0.0051239394
1995.1342465753426,-0.004546471
1995.13698630137,-0.004632771
1995.1397260273973,-0.004220307
1995.1424657534246,-0.003294412
1995.145205479452,-0.0037502497
1995.1479452054793,-0.0040068403
1995.150684931507,-0.0037554204
1995.1534246575343,-0.0030629374
1995.1561643835616,-0.0028845929
1995.158904109589,-0.002791468
1995.1616438356164,-0.0028087497
1995.164383561644,-0.0031017289
1995.1671232876713,-0.0027411692
1995.1698630136987,-0.0025081746
1995.172602739726,-0.001953628
1995.1753424657534,-0.0022124834
1995.1780821917807,-0.002083052
1995.1808219178083,-0.0014420301
1995.1835616438357,-0.0015420541
1995.186301369863,-0.0014337972
1995.1890410958904,-0.0013577603
1995.1917808219177,-0.0013377406
1995.194520547945,-0.0006114021
1995.1972602739727,-0.0008024089
1995.2,-0.0014773272
1995.2027397260274,-0.000968568
1995.2054794520548,-0.0005091876
1995.2082191780821,-0.00033298135
1995.2109589041097,0.00032859668
1995.213698630137,0.00033991784
1995.2164383561644,0.0003974177
1995.2191780821918,0.00086804107
1995.2219178082191,0.0011028126
1995.2246575342465,0.0007376708
1995.227397260274,0.00035843626
1995.2301369863014,0.00057165325
1995.2328767123288,0.0010643564
1995.2356164383561,0.0008802414
1995.2383561643835,0.0008994527
1995.2410958904109,0.0013197698
1995.2438356164384,0.0014957227
1995.2465753424658,0.0020343624
1995.2493150684932,0.002029892
1995.2520547945205,0.0025284663
1995.2547945205479,0.0023528636
1995.2575342465752,0.0014427416
1995.2602739726028,0.0008999929
1995.2630136986302,0.0014815219
1995.2657534246575,0.0018276535
1995.268493150685,0.0022235997
1995.2712328767122,0.002431862
1995.2739726027398,0.0026649237
1995.2767123287672,0.002452299
1995.2794520547945,0.0024523176
1995.282191780822,0.002371639
1995.2849315068493,0.00236205
1995.2876712328766,0.0026392676
1995.2904109589042,0.00256297
1995.2931506849316,0.002384793
1995.295890410959,0.0026906282
1995.2986301369863,0.0032919087
1995.3013698630136,0.0032087527
1995.304109589041,0.0033222102
1995.3068493150686,0.0032954924
1995.309589041096,0.0035953484
1995.3123287671233,0.004146479
1995.3150684931506,0.004264649
1995.317808219178,0.004013691
1995.3205479452056,0.0040814728
1995.323287671233,0.004431557
1995.3260273972603,0.004656676
1995.3287671232877,0.0045335554
1995.331506849315,0.004215449
1995.3342465753424,0.0042595156
1995.33698630137,0.0041794516
1995.3397260273973,0.004136592
1995.3424657534247,0.0038214847
1995.345205479452,0.0033302866
1995.3479452054794,0.002626419
1995.3506849315067,0.0023959875
1995.3534246575343,0.0022587255
1995.3561643835617,0.0019765534
1995.358904109589,0.0018442832
1995.3616438356164,0.0017735548
1995.3643835616438,0.0015142076
1995.3671232876711,0.0010828897
1995.3698630136987,0.00090861693
1995.372602739726,0.00047599897
1995.3753424657534,-0.0003232658
1995.3780821917808,-0.00082940236
1995.3808219178081,-0.0012275279
1995.3835616438357,-0.001727011
1995.386301369863,-0.00205997
1995.3890410958904,-0.0025341325
1995.3917808219178,-0.002623532
1995.3945205479451,-0.0025586113
1995.3972602739725,-0.0026898049
1995.4,-0.0027711838
1995.4027397260274,-0.0026916564
1995.4054794520548,-0.0026266724
1995.4082191780822,-0.0028253607
1995.4109589041095,-0.0030245818
1995.4136986301369,-0.005306136
1995.4164383561645,-0.006940879
1995.4191780821918,-0.011125386
1995.4219178082192,-0.01878985
1995.4246575342465,-0.025201686
1995.427397260274,-0.029618632
1995.4301369863015,-0.032458927
1995.4328767123288,-0.039242595
1995.4356164383562,-0.041043494
1995.4383561643835,-0.041253183
1995.441095890411,-0.036712352
1995.4438356164383,-0.035148602
1995.4465753424658,-0.03653911
1995.4493150684932,-0.0371354
1995.4520547945206,-0.03629053
1995.454794520548,-0.034857124
1995.4575342465753,-0.03275391
1995.4602739726026,-0.032132976
1995.4630136986302,-0.03300942
1995.4657534246576,-0.032800443
1995.468493150685,-0.03194316
1995.4712328767123,-0.032290284
1995.4739726027397,-0.033452116
1995.4767123287672,-0.03758868
1995.4794520547946,-0.04082361
1995.482191780822,-0.042248324
1995.4849315068493,-0.043254815
1995.4876712328767,-0.04201755
1995.490410958904,-0.04084198
1995.4931506849316,-0.03902215
1995.495890410959,-0.036504306
1995.4986301369863,-0.03266786
1995.5013698630137,-0.029291332
1995.504109589041,-0.02700048
1995.5068493150684,-0.021442052
1995.509589041096,-0.013192635
1995.5123287671233,-0.010220267
1995.5150684931507,-0.009181373
1995.517808219178,-0.010289945
1995.5205479452054,-0.012785211
1995.5232876712328,-0.017978922
1995.5260273972603,-0.023549885
1995.5287671232877,-0.024920546
1995.531506849315,-0.026184838
1995.5342465753424,-0.028029744
1995.5369863013698,-0.029993553
1995.5397260273974,-0.032771513
1995.5424657534247,-0.034957897
1995.545205479452,-0.03406957
1995.5479452054794,-0.031230964
1995.5506849315068,-0.023558438
1995.5534246575342,-0.020729885
1995.5561643835617,-0.015946351
1995.558904109589,-0.0010337159
1995.5616438356165,0.0153494775
1995.5643835616438,0.020549506
1995.5671232876712,0.017923683
1995.5698630136985,0.0150838345
1995.572602739726,0.01226908
1995.5753424657535,0.011504412
1995.5780821917808,0.03482595
1995.5808219178082,0.07108097
1995.5835616438355,0.07691307
1995.5863013698631,0.06483558
1995.5890410958905,0.069492385
1995.5917808219178,0.06847133
1995.5945205479452,0.07230088
1995.5972602739726,0.06502642
1995.6,0.057155818
1995.6027397260275,0.056113064
1995.6054794520549,0.06714772
1995.6082191780822,0.075026006
1995.6109589041096,0.07154538
1995.613698630137,0.059978634
1995.6164383561643,0.057575956
1995.6191780821919,0.06548908
1995.6219178082192,0.051465765
1995.6246575342466,0.030837923
1995.627397260274,0.04069981
1995.6301369863013,0.08083248
1995.6328767123289,0.09409514
1995.6356164383562,0.07105425
1995.6383561643836,0.052802235
1995.641095890411,0.031689823
1995.6438356164383,0.00974378
1995.6465753424657,-0.019779116
1995.6493150684933,-0.0343405
1995.6520547945206,-0.049467087
1995.654794520548,-0.06789464
1995.6575342465753,-0.07250562
1995.6602739726027,-0.078991175
1995.66301369863,-0.09680873
1995.6657534246576,-0.11315465
1995.668493150685,-0.1321865
1995.6712328767123,-0.1555373
1995.6739726027397,-0.15938607
1995.676712328767,-0.15605617
1995.6794520547944,-0.1628325
1995.682191780822,-0.17001453
1995.6849315068494,-0.17978033
1995.6876712328767,-0.18912819
1995.690410958904,-0.20418319
1995.6931506849314,-0.22245601
1995.695890410959,-0.22381079
1995.6986301369864,-0.2050564
1995.7013698630137,-0.19023028
1995.704109589041,-0.19245657
1995.7068493150684,-0.20468685
1995.7095890410958,-0.20391464
1995.7123287671234,-0.19955692
1995.7150684931507,-0.18947157
1995.717808219178,-0.18839818
1995.7205479452055,-0.20959583
1995.7232876712328,-0.23912627
1995.7260273972602,-0.25635353
1995.7287671232878,-0.24278146
1995.731506849315,-0.24391869
1995.7342465753425,-0.259586
1995.7369863013698,-0.25317872
1995.7397260273972,-0.23719802
1995.7424657534248,-0.2394231
1995.7452054794521,-0.26143298
1995.7479452054795,-0.30864257
1995.7506849315068,-0.3215048
1995.7534246575342,-0.31350875
1995.7561643835616,-0.2933637
1995.7589041095891,-0.27374536
1995.7616438356165,-0.27567017
1995.7643835616439,-0.29410273
1995.7671232876712,-0.31954238
1995.7698630136986,-0.3269982
1995.772602739726,-0.3092401
1995.7753424657535,-0.27806038
1995.7780821917809,-0.25231007
1995.7808219178082,-0.2585764
1995.7835616438356,-0.28124094
1995.786301369863,-0.30837253
1995.7890410958903,-0.3322092
1995.7917808219179,-0.33691335
1995.7945205479452,-0.32813603
1995.7972602739726,-0.29699814
1995.8,-0.2539182
1995.8027397260273,-0.2200135
1995.805479452055,-0.21927065
1995.8082191780823,-0.22285071
1995.8109589041096,-0.20306319
1995.813698630137,-0.1792163
1995.8164383561643,-0.18207607
1995.8191780821917,-0.18944198
1995.8219178082193,-0.18643668
1995.8246575342466,-0.16185129
1995.827397260274,-0.14493224
1995.8301369863013,-0.14015561
1995.8328767123287,-0.1354985
1995.835616438356,-0.13819328
1995.8383561643836,-0.14898953
1995.841095890411,-0.15062714
1995.8438356164384,-0.13448387
1995.8465753424657,-0.12219733
1995.849315068493,-0.12246041
1995.8520547945207,-0.11715236
1995.854794520548,-0.10515052
1995.8575342465754,-0.10623637
1995.8602739726027,-0.1213973
1995.86301369863,-0.12283246
1995.8657534246574,-0.10986431
1995.868493150685,-0.102740705
1995.8712328767124,-0.10217649
1995.8739726027397,-0.09906165
1995.876712328767,-0.09539838
1995.8794520547945,-0.08226012
1995.8821917808218,-0.06687939
1995.8849315068494,-0.059394047
1995.8876712328768,-0.05333951
1995.890410958904,-0.03536828
1995.8931506849315,-0.025357202
1995.8958904109588,-0.022599265
1995.8986301369864,-0.01597318
1995.9013698630138,-0.008508876
1995.9041095890411,0.0013981909
1995.9068493150685,0.0028890222
1995.9095890410958,0.0033399016
1995.9123287671232,0.0069919974
1995.9150684931508,0.012085527
1995.9178082191781,0.020656332
1995.9205479452055,0.019797906
1995.9232876712329,0.014391735
1995.9260273972602,0.013585076
1995.9287671232876,0.012971878
1995.9315068493152,0.0057908893
1995.9342465753425,0.00081177056
1995.9369863013699,-0.0004877597
1995.9397260273972,-0.0020577013
1995.9424657534246,-0.0026925504
1995.945205479452,-0.002865076
1995.9479452054795,-0.007700667
1995.9506849315069,-0.013495922
1995.9534246575342,-0.01869122
1995.9561643835616,-0.021990716
1995.958904109589,-0.023665927
1995.9616438356165,-0.024083972
1995.964383561644,-0.022458166
1995.9671232876713,-0.01948522
1995.9698630136986,-0.018312298
1995.972602739726,-0.020343564
1995.9753424657533,-0.023349516
1995.978082191781,-0.02436857
1995.9808219178083,-0.023606561
1995.9835616438356,-0.024652824
1995.986301369863,-0.025089197
1995.9890410958903,-0.026159659
1995.9917808219177,-0.025521308
1995.9945205479453,-0.024876863
1995.9972602739726,-0.024494067
1996.0,-0.020006187
1996.0027322404371,-0.020572662
1996.0054644808743,-0.02051872
1996.0081967213114,-0.019649215
1996.0109289617487,-0.021071121
1996.0136612021859,-0.020854533
1996.016393442623,-0.02015587
1996.01912568306,-0.020462707
1996.0218579234972,-0.020450752
1996.0245901639344,-0.01974091
