# year, so_abs_anom
1988.0273224043715,-0.107982635
1988.0300546448088,-0.11104965
1988.032786885246,-0.091976166
1988.035519125683,-0.10432434
1988.0382513661202,-0.11220169
1988.0409836065573,-0.11624527
1988.0437158469945,-0.13325119
1988.0464480874316,-0.13440323
1988.049180327869,-0.16005707
1988.051912568306,-0.19184875
1988.0546448087432,-0.20770264
1988.0573770491803,-0.18939972
1988.0601092896175,-0.18698883
1988.0628415300546,-0.18051529
1988.0655737704917,-0.18008423
1988.068306010929,-0.19146729
1988.0710382513662,-0.18066025
1988.0737704918033,-0.17175674
1988.0765027322404,-0.1693039
1988.0792349726776,-0.16359329
1988.0819672131147,-0.16272354
1988.0846994535518,-0.18185806
1988.0874316939892,-0.16815186
1988.0901639344263,-0.16930008
1988.0928961748634,-0.17599487
1988.0956284153006,-0.18469238
1988.0983606557377,-0.18376541
1988.1010928961748,-0.15602875
1988.103825136612,-0.160923
1988.1065573770493,-0.18322754
1988.1092896174864,-0.23184586
1988.1120218579235,-0.16789246
1988.1147540983607,-0.14082718
1988.1174863387978,-0.13276672
1988.120218579235,-0.13162231
1988.122950819672,-0.11878586
1988.1256830601094,-0.09532547
1988.1284153005465,-0.09869003
1988.1311475409836,-0.11048889
1988.1338797814208,-0.18000412
1988.136612021858,-0.151371
1988.139344262295,-0.09290695
1988.1420765027322,-0.117687225
1988.1448087431695,-0.117298126
1988.1475409836066,-0.09209442
1988.1502732240438,-0.09412384
1988.1530054644809,-0.124168396
1988.155737704918,-0.11602783
1988.1584699453551,-0.104709625
1988.1612021857923,-0.24149323
1988.1639344262296,-0.16513062
1988.1666666666667,-0.13376236
1988.1693989071039,-0.090084076
1988.172131147541,-0.121665955
1988.1748633879781,-0.15443039
1988.1775956284152,-0.11335373
1988.1803278688524,-0.15561295
1988.1830601092897,-0.23213196
1988.1857923497269,-0.12404251
1988.188524590164,-0.09036255
1988.191256830601,-0.09944534
1988.1939890710382,-0.06771088
1988.1967213114754,-0.0815506
1988.1994535519125,-0.11878586
1988.2021857923498,-0.18790054
1988.204918032787,-0.095588684
1988.207650273224,-0.054870605
1988.2103825136612,-0.06956482
1988.2131147540983,-0.05952835
1988.2158469945355,-0.02841568
1988.2185792349726,-0.025470734
1988.22131147541,-0.036647797
1988.224043715847,-0.045532227
1988.2267759562842,-0.0005569458
1988.2295081967213,-0.0068511963
1988.2322404371585,-0.06232834
1988.2349726775956,-0.22061157
1988.2377049180327,-0.19451523
1988.24043715847,-0.13575363
1988.2431693989072,-0.10926056
1988.2459016393443,-0.078559875
1988.2486338797814,-0.061576843
1988.2513661202186,-0.08464432
1988.2540983606557,-0.089336395
1988.2568306010928,-0.07187271
1988.25956284153,-0.07128143
1988.2622950819673,-0.04062271
1988.2650273224044,-0.020580292
1988.2677595628415,-0.011394501
1988.2704918032787,-0.04031372
1988.2732240437158,-0.05266571
1988.275956284153,-0.073833466
1988.27868852459,-0.048908234
1988.2814207650274,-0.11011124
1988.2841530054645,-0.08301926
1988.2868852459017,-0.058254242
1988.2896174863388,-0.06895065
1988.292349726776,-0.075603485
1988.295081967213,-0.08128357
1988.2978142076502,-0.08231735
1988.3005464480875,-0.17671204
1988.3032786885246,-0.32805634
1988.3060109289618,-0.15564346
1988.308743169399,-0.09500122
1988.311475409836,-0.071754456
1988.3142076502731,-0.19057083
1988.3169398907103,-0.15644073
1988.3196721311476,-0.08692932
1988.3224043715848,-0.09511948
1988.3251366120219,-0.1253624
1988.327868852459,-0.13228226
1988.3306010928961,-0.12657928
1988.3333333333333,-0.13401413
1988.3360655737704,-0.19062805
1988.3387978142077,-0.30591202
1988.3415300546449,-0.19344711
1988.344262295082,-0.18110657
1988.3469945355191,-0.17165375
1988.3497267759562,-0.16799545
1988.3524590163934,-0.16411972
1988.3551912568305,-0.20724869
1988.3579234972678,-0.19207764
1988.360655737705,-0.20752335
1988.363387978142,-0.19079971
1988.3661202185792,-0.16998291
1988.3688524590164,-0.17002106
1988.3715846994535,-0.1893158
1988.3743169398906,-0.19766998
1988.377049180328,-0.189682
1988.379781420765,-0.18315125
1988.3825136612022,-0.17308426
1988.3852459016393,-0.1754036
1988.3879781420765,-0.16732025
1988.3907103825136,-0.16495132
1988.3934426229507,-0.1486206
1988.396174863388,-0.16675949
1988.3989071038252,-0.1633339
1988.4016393442623,-0.1556015
1988.4043715846994,-0.16065598
1988.4071038251366,-0.18671036
1988.4098360655737,-0.29725266
1988.4125683060108,-0.33136368
1988.4153005464482,-0.24990463
1988.4180327868853,-0.23200989
1988.4207650273224,-0.25909424
1988.4234972677596,-0.22746277
1988.4262295081967,-0.20864868
1988.4289617486338,-0.21920776
1988.431693989071,-0.22085571
1988.4344262295083,-0.2192421
1988.4371584699454,-0.21396255
1988.4398907103825,-0.20757294
1988.4426229508197,-0.2120552
1988.4453551912568,-0.21056366
1988.448087431694,-0.2047844
1988.450819672131,-0.20007324
1988.4535519125684,-0.19225311
1988.4562841530055,-0.18355179
1988.4590163934427,-0.18394852
1988.4617486338798,-0.1856041
1988.464480874317,-0.18929672
1988.467213114754,-0.18484879
1988.4699453551912,-0.18206406
1988.4726775956285,-0.17854309
1988.4754098360656,-0.18017197
1988.4781420765028,-0.18609238
1988.48087431694,-0.18494415
1988.483606557377,-0.18261337
1988.4863387978141,-0.18559265
1988.4890710382513,-0.1906395
1988.4918032786886,-0.19270706
1988.4945355191257,-0.19129562
1988.4972677595629,-0.19508362
1988.5,-0.19800949
1988.5027322404371,-0.20134354
1988.5054644808743,-0.2042427
1988.5081967213114,-0.2018013
1988.5109289617487,-0.20425415
1988.5136612021859,-0.21216965
1988.516393442623,-0.21561432
1988.51912568306,-0.21631241
1988.5218579234972,-0.2172966
1988.5245901639344,-0.22256088
1988.5273224043715,-0.22800446
1988.5300546448088,-0.22640991
1988.532786885246,-0.22342682
1988.535519125683,-0.22719193
1988.5382513661202,-0.2304039
1988.5409836065573,-0.22956848
1988.5437158469945,-0.233387
1988.5464480874316,-0.23729706
1988.549180327869,-0.23994064
1988.551912568306,-0.24477768
1988.5546448087432,-0.24617767
1988.5573770491803,-0.25281906
1988.5601092896175,-0.26054382
1988.5628415300546,-0.26081848
1988.5655737704917,-0.26596832
1988.568306010929,-0.27020645
1988.5710382513662,-0.27498627
1988.5737704918033,-0.2765541
1988.5765027322404,-0.2844162
1988.5792349726776,-0.2895584
1988.5819672131147,-0.2870674
1988.5846994535518,-0.29975128
1988.5874316939892,-0.3043251
1988.5901639344263,-0.29845047
1988.5928961748634,-0.30524445
1988.5956284153006,-0.31282043
1988.5983606557377,-0.31233978
1988.6010928961748,-0.31419373
1988.603825136612,-0.32069778
1988.6065573770493,-0.32552338
1988.6092896174864,-0.32540512
1988.6120218579235,-0.32162857
1988.6147540983607,-0.32712936
1988.6174863387978,-0.32997894
1988.620218579235,-0.3302269
1988.622950819672,-0.3371811
1988.6256830601094,-0.33431244
1988.6284153005465,-0.33005142
1988.6311475409836,-0.3318596
1988.6338797814208,-0.3335762
1988.636612021858,-0.33514786
1988.639344262295,-0.34246063
1988.6420765027322,-0.3423996
1988.6448087431695,-0.33006668
1988.6475409836066,-0.3238716
1988.6502732240438,-0.3329773
1988.6530054644809,-0.33746338
1988.655737704918,-0.3372345
1988.6584699453551,-0.33686447
1988.6612021857923,-0.34142303
1988.6639344262296,-0.3433838
1988.6666666666667,-0.3381958
1988.6693989071039,-0.34163666
1988.672131147541,-0.3442917
1988.6748633879781,-0.3477745
1988.6775956284152,-0.34584808
1988.6803278688524,-0.33886337
1988.6830601092897,-0.33720398
1988.6857923497269,-0.33330536
1988.688524590164,-0.34006882
1988.691256830601,-0.3460312
1988.6939890710382,-0.34183884
1988.6967213114754,-0.34809875
1988.6994535519125,-0.34422302
1988.7021857923498,-0.34218216
1988.704918032787,-0.34700012
1988.707650273224,-0.35133743
1988.7103825136612,-0.34634018
1988.7131147540983,-0.346447
1988.7158469945355,-0.34854507
1988.7185792349726,-0.34220123
1988.72131147541,-0.33799744
1988.724043715847,-0.34212875
1988.7267759562842,-0.33794403
1988.7295081967213,-0.33269882
1988.7322404371585,-0.3346672
1988.7349726775956,-0.33516693
1988.7377049180327,-0.33376694
1988.74043715847,-0.33638
1988.7431693989072,-0.33713531
1988.7459016393443,-0.33470535
1988.7486338797814,-0.33089447
1988.7513661202186,-0.33067703
1988.7540983606557,-0.333786
1988.7568306010928,-0.33184814
1988.75956284153,-0.32740402
1988.7622950819673,-0.32928467
1988.7650273224044,-0.3250656
1988.7677595628415,-0.32301712
1988.7704918032787,-0.3252182
1988.7732240437158,-0.32182312
1988.775956284153,-0.31682968
1988.77868852459,-0.32202148
1988.7814207650274,-0.32175446
1988.7841530054645,-0.31035995
1988.7868852459017,-0.31019592
1988.7896174863388,-0.31451797
1988.792349726776,-0.3067932
1988.795081967213,-0.30258942
1988.7978142076502,-0.30684662
1988.8005464480875,-0.2998085
1988.8032786885246,-0.29222107
1988.8060109289618,-0.28984833
1988.808743169399,-0.2913742
1988.811475409836,-0.2853508
1988.8142076502731,-0.28190994
1988.8169398907103,-0.28048706
1988.8196721311476,-0.27539825
1988.8224043715848,-0.26883316
1988.8251366120219,-0.26366043
1988.827868852459,-0.25845337
1988.8306010928961,-0.25335312
1988.8333333333333,-0.24636841
1988.8360655737704,-0.2407608
1988.8387978142077,-0.23734665
1988.8415300546449,-0.23472977
1988.844262295082,-0.2271347
1988.8469945355191,-0.22236252
1988.8497267759562,-0.22692871
1988.8524590163934,-0.22223663
1988.8551912568305,-0.20899582
1988.8579234972678,-0.20703506
1988.860655737705,-0.21193695
1988.863387978142,-0.20560074
1988.8661202185792,-0.19641876
1988.8688524590164,-0.19832993
1988.8715846994535,-0.1987381
1988.8743169398906,-0.19551086
1988.877049180328,-0.19218445
1988.879781420765,-0.19243622
1988.8825136612022,-0.18972778
1988.8852459016393,-0.19104004
1988.8879781420765,-0.18890762
1988.8907103825136,-0.18138123
1988.8934426229507,-0.17636871
1988.896174863388,-0.17495346
1988.8989071038252,-0.17197418
1988.9016393442623,-0.1684761
1988.9043715846994,-0.16531754
1988.9071038251366,-0.16253662
1988.9098360655737,-0.16057205
1988.9125683060108,-0.16548538
1988.9153005464482,-0.1699791
1988.9180327868853,-0.16346359
1988.9207650273224,-0.16138077
1988.9234972677596,-0.16136932
1988.9262295081967,-0.1618042
1988.9289617486338,-0.17116928
1988.931693989071,-0.17394638
1988.9344262295083,-0.16267014
1988.9371584699454,-0.1721878
1988.9398907103825,-0.163517
1988.9426229508197,-0.15110016
1988.9453551912568,-0.15104294
1988.948087431694,-0.14593124
1988.950819672131,-0.16003036
1988.9535519125684,-0.15913391
1988.9562841530055,-0.16457367
1988.9590163934427,-0.15693665
1988.9617486338798,-0.15956116
1988.964480874317,-0.15915298
1988.967213114754,-0.15250015
1988.9699453551912,-0.14699173
1988.9726775956285,-0.14953232
1988.9754098360656,-0.14030075
1988.9781420765028,-0.12865067
1988.98087431694,-0.14237976
1988.983606557377,-0.1649208
1988.9863387978141,-0.16865158
1988.9890710382513,-0.15546799
1988.9918032786886,-0.14993668
1988.9945355191257,-0.14998627
1988.9972677595629,-0.15128708
1989.0,-0.18228531
1989.0027397260274,-0.17036057
1989.0054794520547,-0.1919136
1989.0082191780823,-0.21463013
1989.0109589041097,-0.2144661
1989.013698630137,-0.24543762
1989.0164383561644,-0.2316246
1989.0191780821917,-0.22271347
1989.021917808219,-0.22235107
1989.0246575342467,-0.22410583
1989.027397260274,-0.23127747
1989.0301369863014,-0.23038864
1989.0328767123287,-0.2120018
1989.035616438356,-0.21416473
1989.0383561643835,-0.21789932
1989.041095890411,-0.20952988
1989.0438356164384,-0.19812775
1989.0465753424658,-0.18993759
1989.0493150684931,-0.21390152
1989.0520547945205,-0.21952057
1989.054794520548,-0.22148895
1989.0575342465754,-0.24886322
1989.0602739726028,-0.253685
1989.0630136986301,-0.25444412
1989.0657534246575,-0.34416962
1989.0684931506848,-0.2775154
1989.0712328767124,-0.2545166
1989.0739726027398,-0.25115967
1989.0767123287671,-0.2594185
1989.0794520547945,-0.26351547
1989.0821917808219,-0.2836151
1989.0849315068492,-0.34160614
1989.0876712328768,-0.3264923
1989.0904109589042,-0.30709076
1989.0931506849315,-0.29255676
1989.0958904109589,-0.28954697
1989.0986301369862,-0.30979538
1989.1013698630136,-0.28387833
1989.1041095890412,-0.2628479
1989.1068493150685,-0.25387573
1989.109589041096,-0.25737
1989.1123287671232,-0.2568283
1989.1150684931506,-0.2767868
1989.1178082191782,-0.30540848
1989.1205479452055,-0.31456757
1989.123287671233,-0.38436508
1989.1260273972603,-0.3224144
1989.1287671232876,-0.29794312
1989.131506849315,-0.31666565
1989.1342465753426,-0.3154831
1989.13698630137,-0.31276703
1989.1397260273973,-0.35139465
1989.1424657534246,-0.43344116
1989.145205479452,-0.5303726
1989.1479452054793,-0.37075043
1989.150684931507,-0.32911682
1989.1534246575343,-0.33742905
1989.1561643835616,-0.3209381
1989.158904109589,-0.31198883
1989.1616438356164,-0.30936432
1989.164383561644,-0.29294586
1989.1671232876713,-0.27398682
1989.1698630136987,-0.33054733
1989.172602739726,-0.3680153
1989.1753424657534,-0.33547592
1989.1780821917807,-0.31583405
1989.1808219178083,-0.30723572
1989.1835616438357,-0.2802391
1989.186301369863,-0.28246307
1989.1890410958904,-0.30104446
1989.1917808219177,-0.2835617
1989.194520547945,-0.27859497
1989.1972602739727,-0.29193497
1989.2,-0.33483124
1989.2027397260274,-0.35167694
1989.2054794520548,-0.37307358
1989.2082191780821,-0.3967743
1989.2109589041097,-0.3166275
1989.213698630137,-0.27944565
1989.2164383561644,-0.27441788
1989.2191780821918,-0.29708862
1989.2219178082191,-0.3638878
1989.2246575342465,-0.3708763
1989.227397260274,-0.33468628
1989.2301369863014,-0.34652328
1989.2328767123288,-0.48402023
1989.2356164383561,-0.44522095
1989.2383561643835,-0.39853287
1989.2410958904109,-0.3881035
1989.2438356164384,-0.39544678
1989.2465753424658,-0.3491249
1989.2493150684932,-0.33132553
1989.2520547945205,-0.34626007
1989.2547945205479,-0.35178757
1989.2575342465752,-0.3458748
1989.2602739726028,-0.35829926
1989.2630136986302,-0.31846237
1989.2657534246575,-0.29481506
1989.268493150685,-0.32254028
1989.2712328767122,-0.3230934
1989.2739726027398,-0.3130226
1989.2767123287672,-0.29571533
1989.2794520547945,-0.29306412
1989.282191780822,-0.31993103
1989.2849315068493,-0.33724594
1989.2876712328766,-0.32899475
1989.2904109589042,-0.30031586
1989.2931506849316,-0.2810173
1989.295890410959,-0.29274368
1989.2986301369863,-0.32893372
1989.3013698630136,-0.31632614
1989.304109589041,-0.31251144
1989.3068493150686,-0.39734268
1989.309589041096,-0.34055328
1989.3123287671233,-0.3101158
1989.3150684931506,-0.28594208
1989.317808219178,-0.28959274
1989.3205479452056,-0.28323364
1989.323287671233,-0.291008
1989.3260273972603,-0.35193634
1989.3287671232877,-0.31928253
1989.331506849315,-0.31753922
1989.3342465753424,-0.3945427
1989.33698630137,-0.4106598
1989.3397260273973,-0.33197784
1989.3424657534247,-0.3516922
1989.345205479452,-0.45690155
1989.3479452054794,-0.38082504
1989.3506849315067,-0.3463211
1989.3534246575343,-0.33270645
1989.3561643835617,-0.34988785
1989.358904109589,-0.3394928
1989.3616438356164,-0.3169937
1989.3643835616438,-0.28543854
1989.3671232876711,-0.26563263
1989.3698630136987,-0.25852585
1989.372602739726,-0.25486374
1989.3753424657534,-0.24424744
1989.3780821917808,-0.23873901
1989.3808219178081,-0.223526
1989.3835616438357,-0.22488022
1989.386301369863,-0.21564102
1989.3890410958904,-0.20523453
1989.3917808219178,-0.1884079
1989.3945205479451,-0.20217514
1989.3972602739725,-0.21154022
1989.4,-0.21224213
1989.4027397260274,-0.21084976
1989.4054794520548,-0.20441818
1989.4082191780822,-0.20565414
1989.4109589041095,-0.20109558
1989.4136986301369,-0.21620178
1989.4164383561645,-0.21852493
1989.4191780821918,-0.21095657
1989.4219178082192,-0.19704056
1989.4246575342465,-0.18102264
1989.427397260274,-0.1858902
1989.4301369863015,-0.18491364
1989.4328767123288,-0.17937851
1989.4356164383562,-0.17546082
1989.4383561643835,-0.17184448
1989.441095890411,-0.17319489
1989.4438356164383,-0.1707573
1989.4465753424658,-0.16751862
1989.4493150684932,-0.16144943
1989.4520547945206,-0.15698624
1989.454794520548,-0.14813995
1989.4575342465753,-0.14874268
1989.4602739726026,-0.1479721
1989.4630136986302,-0.14837265
1989.4657534246576,-0.145401
1989.468493150685,-0.14512634
1989.4712328767123,-0.14165878
1989.4739726027397,-0.13796234
1989.4767123287672,-0.13841629
1989.4794520547946,-0.13687134
1989.482191780822,-0.1324768
1989.4849315068493,-0.1319542
1989.4876712328767,-0.12975311
1989.490410958904,-0.12774277
1989.4931506849316,-0.12765884
1989.495890410959,-0.12836075
1989.4986301369863,-0.13164902
1989.5013698630137,-0.13415146
1989.504109589041,-0.13319016
1989.5068493150684,-0.1320076
1989.509589041096,-0.13195801
1989.5123287671233,-0.1335144
1989.5150684931507,-0.13093185
1989.517808219178,-0.12951279
1989.5205479452054,-0.13071442
1989.5232876712328,-0.13016891
1989.5260273972603,-0.12761307
1989.5287671232877,-0.12401581
1989.531506849315,-0.12114334
1989.5342465753424,-0.122470856
1989.5369863013698,-0.12788391
1989.5397260273974,-0.12836456
1989.5424657534247,-0.12828445
1989.545205479452,-0.1248436
1989.5479452054794,-0.13221359
1989.5506849315068,-0.13674545
1989.5534246575342,-0.13785172
1989.5561643835617,-0.14312363
1989.558904109589,-0.14781189
1989.5616438356165,-0.14928818
1989.5643835616438,-0.15018463
1989.5671232876712,-0.15435791
1989.5698630136985,-0.16466141
1989.572602739726,-0.17451096
1989.5753424657535,-0.18508148
1989.5780821917808,-0.18631363
1989.5808219178082,-0.18410873
1989.5835616438355,-0.1918068
1989.5863013698631,-0.19564438
1989.5890410958905,-0.20596313
1989.5917808219178,-0.21496582
1989.5945205479452,-0.22486877
1989.5972602739726,-0.22935867
1989.6,-0.2241478
1989.6027397260275,-0.22423172
1989.6054794520549,-0.2291832
1989.6082191780822,-0.2346611
1989.6109589041096,-0.23297119
1989.613698630137,-0.23287582
1989.6164383561643,-0.23387527
1989.6191780821919,-0.23889542
1989.6219178082192,-0.24876785
1989.6246575342466,-0.24989319
1989.627397260274,-0.2496376
1989.6301369863013,-0.25400543
1989.6328767123289,-0.25583267
1989.6356164383562,-0.2580948
1989.6383561643836,-0.2608223
1989.641095890411,-0.2684555
1989.6438356164383,-0.2687149
1989.6465753424657,-0.2656517
1989.6493150684933,-0.26166916
1989.6520547945206,-0.26325607
1989.654794520548,-0.27035904
1989.6575342465753,-0.26782608
1989.6602739726027,-0.26171875
1989.66301369863,-0.25658798
1989.6657534246576,-0.25532913
1989.668493150685,-0.2515602
1989.6712328767123,-0.24317169
1989.6739726027397,-0.23546982
1989.676712328767,-0.22474289
1989.6794520547944,-0.22603607
1989.682191780822,-0.23290253
1989.6849315068494,-0.23246765
1989.6876712328767,-0.23574829
1989.690410958904,-0.24010468
1989.6931506849314,-0.23717117
1989.695890410959,-0.22735596
1989.6986301369864,-0.21767044
1989.7013698630137,-0.2163353
1989.704109589041,-0.21864319
1989.7068493150684,-0.21625137
1989.7095890410958,-0.21292877
1989.7123287671234,-0.21391678
1989.7150684931507,-0.21791458
1989.717808219178,-0.21872711
1989.7205479452055,-0.21350098
1989.7232876712328,-0.21305084
1989.7260273972602,-0.21398926
1989.7287671232878,-0.21180725
1989.731506849315,-0.2158165
1989.7342465753425,-0.21615219
1989.7369863013698,-0.21757126
1989.7397260273972,-0.22257233
1989.7424657534248,-0.22612762
1989.7452054794521,-0.22742844
1989.7479452054795,-0.22360611
1989.7506849315068,-0.22756195
1989.7534246575342,-0.23363876
1989.7561643835616,-0.23566818
1989.7589041095891,-0.23618317
1989.7616438356165,-0.24348068
1989.7643835616439,-0.24819183
1989.7671232876712,-0.25090408
1989.7698630136986,-0.25218964
1989.772602739726,-0.24884415
1989.7753424657535,-0.24519348
1989.7780821917809,-0.24347305
1989.7808219178082,-0.2425499
1989.7835616438356,-0.24092484
1989.786301369863,-0.24118423
1989.7890410958903,-0.24207687
1989.7917808219179,-0.24294662
1989.7945205479452,-0.24150085
1989.7972602739726,-0.24136734
1989.8,-0.23966599
1989.8027397260273,-0.23698425
1989.805479452055,-0.23775864
1989.8082191780823,-0.23905945
1989.8109589041096,-0.23649597
1989.813698630137,-0.23363113
1989.8164383561643,-0.2311287
1989.8191780821917,-0.22612762
1989.8219178082193,-0.22056961
1989.8246575342466,-0.2189064
1989.827397260274,-0.22246552
1989.8301369863013,-0.21902847
1989.8328767123287,-0.21337509
1989.835616438356,-0.21207428
1989.8383561643836,-0.2089119
1989.841095890411,-0.20871735
1989.8438356164384,-0.2059288
1989.8465753424657,-0.1990776
1989.849315068493,-0.19498062
1989.8520547945207,-0.19148254
1989.854794520548,-0.18590164
1989.8575342465754,-0.18049622
1989.8602739726027,-0.18222809
1989.86301369863,-0.17819977
1989.8657534246574,-0.17195511
1989.868493150685,-0.16875839
1989.8712328767124,-0.16348267
1989.8739726027397,-0.15934753
1989.876712328767,-0.16360092
1989.8794520547945,-0.16602325
1989.8821917808218,-0.15896225
1989.8849315068494,-0.15249252
1989.8876712328768,-0.15240097
1989.890410958904,-0.15162659
1989.8931506849315,-0.14733887
1989.8958904109588,-0.14300537
1989.8986301369864,-0.13484955
1989.9013698630138,-0.13241577
1989.9041095890411,-0.13882065
1989.9068493150685,-0.13748932
1989.9095890410958,-0.12569809
1989.9123287671232,-0.13528442
1989.9150684931508,-0.13600922
1989.9178082191781,-0.12512207
1989.9205479452055,-0.11771774
1989.9232876712329,-0.11608505
1989.9260273972602,-0.115730286
1989.9287671232876,-0.112270355
1989.9315068493152,-0.100738525
1989.9342465753425,-0.0942688
1989.9369863013699,-0.09460068
1989.9397260273972,-0.08238602
1989.9424657534246,-0.08278656
1989.945205479452,-0.09240341
1989.9479452054795,-0.096149445
1989.9506849315069,-0.104637146
1989.9534246575342,-0.09780502
1989.9561643835616,-0.09846878
1989.958904109589,-0.09490585
1989.9616438356165,-0.091918945
1989.964383561644,-0.096847534
1989.9671232876713,-0.10746384
1989.9698630136986,-0.10840988
1989.972602739726,-0.10852814
1989.9753424657533,-0.10820389
1989.978082191781,-0.1010437
1989.9808219178083,-0.100364685
1989.9835616438356,-0.101421356
1989.986301369863,-0.10161209
1989.9890410958903,-0.104328156
1989.9917808219177,-0.1121521
1989.9945205479453,-0.10741806
1989.9972602739726,-0.095695496
1990.0,-0.1368866
1990.0027397260274,-0.134655
1990.0054794520547,-0.14155579
1990.0082191780823,-0.15795898
1990.0109589041097,-0.1521759
1990.013698630137,-0.14514923
1990.0164383561644,-0.15577316
1990.0191780821917,-0.16614914
1990.021917808219,-0.1608963
1990.0246575342467,-0.16558456
1990.027397260274,-0.16875458
1990.0301369863014,-0.15825653
1990.0328767123287,-0.150383
1990.035616438356,-0.15865326
1990.0383561643835,-0.1524086
1990.041095890411,-0.14839172
1990.0438356164384,-0.15510178
1990.0465753424658,-0.14815521
1990.0493150684931,-0.1678772
1990.0520547945205,-0.18952179
1990.054794520548,-0.17713165
1990.0575342465754,-0.16508102
1990.0602739726028,-0.17806625
1990.0630136986301,-0.19343948
1990.0657534246575,-0.18199539
1990.0684931506848,-0.16937256
1990.0712328767124,-0.1714096
1990.0739726027398,-0.1751976
1990.0767123287671,-0.23423004
1990.0794520547945,-0.32528687
1990.0821917808219,-0.24172592
1990.0849315068492,-0.20267105
1990.0876712328768,-0.19681549
1990.0904109589042,-0.20806503
1990.0931506849315,-0.18373108
1990.0958904109589,-0.1659317
1990.0986301369862,-0.16791534
1990.1013698630136,-0.14198303
1990.1041095890412,-0.1369667
1990.1068493150685,-0.13320541
1990.109589041096,-0.1249733
1990.1123287671232,-0.12520218
1990.1150684931506,-0.14004135
1990.1178082191782,-0.14263535
1990.1205479452055,-0.16223907
1990.123287671233,-0.18976593
1990.1260273972603,-0.15556717
1990.1287671232876,-0.16403198
1990.131506849315,-0.17825317
1990.1342465753426,-0.14771271
1990.13698630137,-0.1724968
1990.1397260273973,-0.1375618
1990.1424657534246,-0.14188004
1990.145205479452,-0.112537384
1990.1479452054793,-0.09555435
1990.150684931507,-0.0989418
1990.1534246575343,-0.10638428
1990.1561643835616,-0.09035492
1990.158904109589,-0.08705902
1990.1616438356164,-0.11633301
1990.164383561644,-0.14778519
1990.1671232876713,-0.12051773
1990.1698630136987,-0.083854675
1990.172602739726,-0.08687973
1990.1753424657534,-0.08289719
1990.1780821917807,-0.10241318
1990.1808219178083,-0.099472046
1990.1835616438357,-0.07783508
1990.186301369863,-0.088344574
1990.1890410958904,-0.17865372
1990.1917808219177,-0.11044693
1990.194520547945,-0.07269287
1990.1972602739727,-0.073978424
1990.2,-0.093437195
1990.2027397260274,-0.11167145
1990.2054794520548,-0.09630203
1990.2082191780821,-0.1627121
1990.2109589041097,-0.19116592
1990.213698630137,-0.11583328
1990.2164383561644,-0.11848831
1990.2191780821918,-0.13708115
1990.2219178082191,-0.12590408
1990.2246575342465,-0.095207214
1990.227397260274,-0.09710312
1990.2301369863014,-0.16264343
1990.2328767123288,-0.25711823
1990.2356164383561,-0.18854904
1990.2383561643835,-0.13300705
1990.2410958904109,-0.19366837
1990.2438356164384,-0.41286469
1990.2465753424658,-0.22121811
1990.2493150684932,-0.1306572
1990.2520547945205,-0.14843369
1990.2547945205479,-0.15892029
1990.2575342465752,-0.15048599
1990.2602739726028,-0.13011932
1990.2630136986302,-0.1481018
1990.2657534246575,-0.13476181
1990.268493150685,-0.12779236
1990.2712328767122,-0.11397171
1990.2739726027398,-0.10440445
1990.2767123287672,-0.089920044
1990.2794520547945,-0.07855606
1990.282191780822,-0.10850906
1990.2849315068493,-0.23744202
1990.2876712328766,-0.21530914
1990.2904109589042,-0.103443146
1990.2931506849316,-0.09708786
1990.295890410959,-0.11980057
1990.2986301369863,-0.12963867
1990.3013698630136,-0.13057327
1990.304109589041,-0.14019394
1990.3068493150686,-0.1480484
1990.309589041096,-0.14865494
1990.3123287671233,-0.1877861
1990.3150684931506,-0.21422958
1990.317808219178,-0.17340088
1990.3205479452056,-0.15088654
1990.323287671233,-0.16069031
1990.3260273972603,-0.16627884
1990.3287671232877,-0.15997314
1990.331506849315,-0.15243149
1990.3342465753424,-0.13160706
1990.33698630137,-0.15720367
1990.3397260273973,-0.20112991
1990.3424657534247,-0.15706635
1990.345205479452,-0.15511322
1990.3479452054794,-0.14201355
1990.3506849315067,-0.15530014
1990.3534246575343,-0.14667511
1990.3561643835617,-0.12075424
1990.358904109589,-0.109004974
1990.3616438356164,-0.10670471
1990.3643835616438,-0.09005356
1990.3671232876711,-0.09202576
1990.3698630136987,-0.10647583
1990.372602739726,-0.10878754
1990.3753424657534,-0.09477615
1990.3780821917808,-0.0914917
1990.3808219178081,-0.0858345
1990.3835616438357,-0.09026718
1990.386301369863,-0.101551056
1990.3890410958904,-0.093696594
1990.3917808219178,-0.069480896
1990.3945205479451,-0.09132767
1990.3972602739725,-0.08530426
1990.4,-0.08428955
1990.4027397260274,-0.09388733
1990.4054794520548,-0.09246826
1990.4082191780822,-0.11659622
1990.4109589041095,-0.115242004
1990.4136986301369,-0.14955139
1990.4164383561645,-0.17723846
1990.4191780821918,-0.14860153
1990.4219178082192,-0.13258362
1990.4246575342465,-0.12012863
1990.427397260274,-0.13159561
1990.4301369863015,-0.1497078
1990.4328767123288,-0.159729
1990.4356164383562,-0.15136719
1990.4383561643835,-0.14281082
1990.441095890411,-0.14592743
1990.4438356164383,-0.14302444
1990.4465753424658,-0.13462448
1990.4493150684932,-0.121341705
1990.4520547945206,-0.11166
1990.454794520548,-0.10123825
1990.4575342465753,-0.104839325
