# year, O3_TA
1978.8739726027397,2448.8464
1978.876712328767,2448.7292
1978.8794520547945,2448.6252
1978.8821917808218,2448.309
1978.8849315068494,2448.062
1978.8876712328768,2447.9016
1978.890410958904,2447.442
1978.8931506849315,2447.324
1978.8958904109588,2447.9116
1978.8986301369864,2447.6917
1978.9013698630138,2446.0532
1978.9041095890411,2446.321
1978.9068493150685,2447.3406
1978.9095890410958,2447.108
1978.9123287671232,2445.7783
1978.9150684931508,2444.6096
1978.9178082191781,2445.191
1978.9205479452055,2444.809
1978.9232876712329,2442.6306
1978.9260273972602,2441.0698
1978.9287671232876,2441.2234
1978.9315068493152,2441.2112
1978.9342465753425,2439.6072
1978.9369863013699,2437.7292
1978.9397260273972,2437.3
1978.9424657534246,2437.3567
1978.945205479452,2436.2983
1978.9479452054795,2435.485
1978.9506849315069,2435.4756
1978.9534246575342,2435.4226
1978.9561643835616,2435.0251
1978.958904109589,2433.5234
1978.9616438356165,2431.9656
1978.964383561644,2432.8438
1978.9671232876713,2433.3774
1978.9698630136986,2433.522
1978.972602739726,2433.1414
1978.9753424657533,2432.9001
1978.978082191781,2432.8643
1978.9808219178083,2433.0496
1978.9835616438356,2433.0193
1978.986301369863,2432.715
1978.9890410958903,2432.973
1978.9917808219177,2433.4275
1978.9945205479453,2433.1587
1978.9972602739726,2432.9497
1979.0,2433.1584
1979.0027397260274,2433.15
1979.0054794520547,2433.1934
1979.0082191780823,2433.3044
1979.0109589041097,2433.734
1979.013698630137,2434.33
1979.0164383561644,2434.0933
1979.0191780821917,2434.3933
1979.021917808219,2435.2305
1979.0246575342467,2435.3103
1979.027397260274,2435.648
1979.0301369863014,2436.298
1979.0328767123287,2436.6238
1979.035616438356,2437.5168
1979.0383561643835,2437.6057
1979.041095890411,2437.8494
1979.0438356164384,2438.7812
1979.0465753424658,2438.595
1979.0493150684931,2438.5854
1979.0520547945205,2439.0466
1979.054794520548,2439.6765
1979.0575342465754,2439.7424
1979.0602739726028,2439.3418
1979.0630136986301,2439.5684
1979.0657534246575,2440.2732
1979.0684931506848,2440.9167
1979.0712328767124,2440.969
1979.0739726027398,2440.63
1979.0767123287671,2439.4644
1979.0794520547945,2440.3777
1979.0821917808219,2440.9424
1979.0849315068492,2441.0093
1979.0876712328768,2440.9016
1979.0904109589042,2440.7158
1979.0931506849315,2440.3184
1979.0958904109589,2439.582
1979.0986301369862,2439.6467
1979.1013698630136,2440.8518
1979.1041095890412,2440.8643
1979.1068493150685,2440.4973
1979.109589041096,2439.2476
1979.1123287671232,2439.3994
1979.1150684931506,2438.5742
1979.1178082191782,2441.0068
1979.1205479452055,2442.2485
1979.123287671233,2442.6692
1979.1260273972603,2442.21
1979.1287671232876,2441.476
1979.131506849315,2441.5303
1979.1342465753426,2441.0762
1979.13698630137,2439.372
1979.1397260273973,2434.182
1979.1424657534246,2437.8477
1979.145205479452,2439.2266
1979.1479452054793,2438.3086
1979.150684931507,2438.714
1979.1534246575343,2440.088
1979.1561643835616,2439.3882
1979.158904109589,2437.0366
1979.1616438356164,2438.718
1979.164383561644,2437.6382
1979.1671232876713,2432.4653
1979.1698630136987,2427.0063
1979.172602739726,2435.2598
1979.1753424657534,2428.6953
1979.1780821917807,2430.686
1979.1808219178083,2434.7214
1979.1835616438357,2435.0994
1979.186301369863,2432.6655
1979.1890410958904,2431.2666
1979.1917808219177,2431.72
1979.194520547945,2432.2832
1979.1972602739727,2425.2537
1979.2,2422.8196
1979.2027397260274,2429.1357
1979.2054794520548,2431.2087
1979.2082191780821,2425.9941
1979.2109589041097,2425.258
1979.213698630137,2425.7307
1979.2164383561644,2427.7964
1979.2191780821918,2428.2053
1979.2219178082191,2426.4363
1979.2246575342465,2425.7815
1979.227397260274,2425.9446
1979.2301369863014,2421.4443
1979.2328767123288,2423.9412
1979.2356164383561,2425.5842
1979.2383561643835,2426.0906
1979.2410958904109,2426.4597
1979.2438356164384,2424.977
1979.2465753424658,2422.7522
1979.2493150684932,2422.5176
1979.2520547945205,2419.6323
1979.2547945205479,2420.6157
1979.2575342465752,2417.7944
1979.2602739726028,2411.9236
1979.2630136986302,2416.3635
1979.2657534246575,2417.612
1979.268493150685,2417.6714
1979.2712328767122,2417.878
1979.2739726027398,2419.5103
1979.2767123287672,2415.8923
1979.2794520547945,2410.5046
1979.282191780822,2413.5505
1979.2849315068493,2416.8433
1979.2876712328766,2417.889
1979.2904109589042,2417.8064
1979.2931506849316,2416.388
1979.295890410959,2412.4954
1979.2986301369863,2416.2053
1979.3013698630136,2415.5398
1979.304109589041,2414.4097
1979.3068493150686,2414.3997
1979.309589041096,2410.2617
1979.3123287671233,2410.6897
1979.3150684931506,2409.2078
1979.317808219178,2412.107
1979.3205479452056,2411.7168
1979.323287671233,2412.5737
1979.3260273972603,2413.6855
1979.3287671232877,2413.5308
1979.331506849315,2412.6394
1979.3342465753424,2413.1238
1979.33698630137,2413.2805
1979.3397260273973,2412.6072
1979.3424657534247,2412.8213
1979.345205479452,2412.1462
1979.3479452054794,2411.3655
1979.3506849315067,2411.104
1979.3534246575343,2411.2827
1979.3561643835617,2405.8015
1979.358904109589,2395.0078
1979.3616438356164,2404.6516
1979.3643835616438,2410.2112
1979.3671232876711,2412.88
1979.3698630136987,2413.7568
1979.372602739726,2413.3848
1979.3753424657534,2413.01
1979.3780821917808,2413.1829
1979.3808219178081,2413.2068
1979.3835616438357,2412.5002
1979.386301369863,2413.1272
1979.3890410958904,2409.1057
1979.3917808219178,2400.0789
1979.3945205479451,2406.654
1979.3972602739725,2410.966
1979.4,2412.1724
1979.4027397260274,2413.3254
1979.4054794520548,2413.9812
1979.4082191780822,2414.0444
1979.4109589041095,2414.085
1979.4136986301369,2412.659
1979.4164383561645,2414.4915
1979.4191780821918,2415.1938
1979.4219178082192,2415.3943
1979.4246575342465,2415.2815
1979.427397260274,2414.9033
1979.4301369863015,2414.9507
1979.4328767123288,2414.986
1979.4356164383562,2415.1616
1979.4383561643835,2415.2285
1979.441095890411,2415.4507
1979.4438356164383,2416.0317
1979.4465753424658,2416.3552
1979.4493150684932,2416.5537
1979.4520547945206,2416.6902
1979.454794520548,2416.3975
1979.4575342465753,2416.9006
1979.4602739726026,2417.4465
1979.4630136986302,2417.6042
1979.4657534246576,2417.7415
1979.468493150685,2417.8708
1979.4712328767123,2417.8237
1979.4739726027397,2418.6082
1979.4767123287672,2419.5713
1979.4794520547946,2420.117
1979.482191780822,2420.0178
1979.4849315068493,2419.739
1979.4876712328767,2419.4885
1979.490410958904,2419.5132
1979.4931506849316,2419.7102
1979.495890410959,2419.6123
1979.4986301369863,2419.4143
1979.5013698630137,2419.426
1979.504109589041,2419.2393
1979.5068493150684,2418.8757
1979.509589041096,2419.2058
1979.5123287671233,2419.7942
1979.5150684931507,2419.5151
1979.517808219178,2419.288
1979.5205479452054,2419.8953
1979.5232876712328,2420.0725
1979.5260273972603,2420.0168
1979.5287671232877,2420.4517
1979.531506849315,2420.9663
1979.5342465753424,2421.0166
1979.5369863013698,2421.282
1979.5397260273974,2421.5793
1979.5424657534247,2421.9666
1979.545205479452,2422.3274
1979.5479452054794,2422.7622
1979.5506849315068,2423.5085
1979.5534246575342,2423.8892
1979.5561643835617,2424.3706
1979.558904109589,2424.9282
1979.5616438356165,2425.3218
1979.5643835616438,2425.5532
1979.5671232876712,2426.3477
1979.5698630136985,2427.1853
1979.572602739726,2427.524
1979.5753424657535,2427.796
1979.5780821917808,2428.1833
1979.5808219178082,2428.793
1979.5835616438355,2429.3206
1979.5863013698631,2429.8596
1979.5890410958905,2430.3862
1979.5917808219178,2430.9705
1979.5945205479452,2431.6907
1979.5972602739726,2432.3586
1979.6,2432.765
1979.6027397260275,2433.2178
1979.6054794520549,2433.7822
1979.6082191780822,2434.3796
1979.6109589041096,2434.8203
1979.613698630137,2435.3
1979.6164383561643,2435.6343
1979.6191780821919,2436.0676
1979.6219178082192,2436.5354
1979.6246575342466,2437.0151
1979.627397260274,2437.4302
1979.6301369863013,2437.6887
1979.6328767123289,2438.38
1979.6356164383562,2439.0386
1979.6383561643836,2439.4077
1979.641095890411,2439.8225
1979.6438356164383,2440.3184
1979.6465753424657,2440.6882
1979.6493150684933,2441.1907
1979.6520547945206,2441.6768
1979.654794520548,2442.039
1979.6575342465753,2442.3723
1979.6602739726027,2442.8232
1979.66301369863,2443.116
1979.6657534246576,2443.3481
1979.668493150685,2443.8135
1979.6712328767123,2444.137
1979.6739726027397,2444.3923
1979.676712328767,2444.7827
1979.6794520547944,2445.0488
1979.682191780822,2445.3381
1979.6849315068494,2445.6785
1979.6876712328767,2445.8704
1979.690410958904,2446.1646
1979.6931506849314,2446.389
1979.695890410959,2446.5972
1979.6986301369864,2446.819
1979.7013698630137,2446.9932
1979.704109589041,2447.3225
1979.7068493150684,2447.526
1979.7095890410958,2447.6853
1979.7123287671234,2447.979
1979.7150684931507,2448.2524
1979.717808219178,2448.4146
1979.7205479452055,2448.5652
1979.7232876712328,2448.7532
1979.7260273972602,2449.0627
1979.7287671232878,2449.3557
1979.731506849315,2449.6396
1979.7342465753425,2449.8965
1979.7369863013698,2449.99
1979.7397260273972,2450.224
1979.7424657534248,2450.3296
1979.7452054794521,2450.3943
1979.7479452054795,2450.5525
1979.7506849315068,2450.8042
1979.7534246575342,2451.0176
1979.7561643835616,2451.1128
1979.7589041095891,2451.2449
1979.7616438356165,2451.3694
1979.7643835616439,2451.6648
1979.7671232876712,2451.8477
1979.7698630136986,2451.9995
1979.772602739726,2452.087
1979.7753424657535,2452.1033
1979.7780821917809,2452.321
1979.7808219178082,2452.5051
1979.7835616438356,2452.5461
1979.786301369863,2452.6597
1979.7890410958903,2452.8433
1979.7917808219179,2452.951
1979.7945205479452,2453.0332
1979.7972602739726,2453.022
1979.8,2453.133
1979.8027397260273,2453.1792
1979.805479452055,2453.0713
1979.8082191780823,2453.1128
1979.8109589041096,2453.3037
1979.813698630137,2453.431
1979.8164383561643,2453.5793
1979.8191780821917,2453.3943
1979.8219178082193,2453.4167
1979.8246575342466,2453.7344
1979.827397260274,2453.869
1979.8301369863013,2453.3584
1979.8328767123287,2452.8828
1979.835616438356,2453.0596
1979.8383561643836,2453.3335
1979.841095890411,2453.0618
1979.8438356164384,2451.8655
1979.8465753424657,2450.589
1979.849315068493,2450.826
1979.8520547945207,2450.9504
1979.854794520548,2449.2217
1979.8575342465754,2447.7239
1979.8602739726027,2447.409
1979.86301369863,2447.9998
1979.8657534246574,2448.0676
1979.868493150685,2447.0542
1979.8712328767124,2445.9146
1979.8739726027397,2444.8152
1979.876712328767,2445.0793
1979.8794520547945,2445.8684
1979.8821917808218,2445.9197
1979.8849315068494,2446.1667
1979.8876712328768,2445.7717
1979.890410958904,2445.0322
1979.8931506849315,2444.8718
1979.8958904109588,2445.6284
1979.8986301369864,2446.447
1979.9013698630138,2446.6724
1979.9041095890411,2446.3096
1979.9068493150685,2446.1218
1979.9095890410958,2446.6172
1979.9123287671232,2447.234
1979.9150684931508,2447.2427
1979.9178082191781,2447.4507
1979.9205479452055,2448.3064
1979.9232876712329,2448.5815
1979.9260273972602,2448.4497
1979.9287671232876,2448.8318
1979.9315068493152,2449.1985
1979.9342465753425,2448.994
1979.9369863013699,2448.8938
1979.9397260273972,2449.6902
1979.9424657534246,2450.1345
1979.945205479452,2449.3997
1979.9479452054795,2445.9324
1979.9506849315069,2448.8198
1979.9534246575342,2449.927
1979.9561643835616,2450.3018
1979.958904109589,2450.2944
1979.9616438356165,2449.9993
1979.964383561644,2450.3616
1979.9671232876713,2450.299
1979.9698630136986,2450.3186
1979.972602739726,2450.322
1979.9753424657533,2450.1548
1979.978082191781,2449.7158
1979.9808219178083,2449.9026
1979.9835616438356,2450.3906
1979.986301369863,2449.9165
1979.9890410958903,2449.493
1979.9917808219177,2449.1677
1979.9945205479453,2449.518
1979.9972602739726,2450.8025
1980.0,2451.0984
1980.0027322404371,2450.7705
1980.0054644808743,2451.0144
1980.0081967213114,2451.699
1980.0109289617487,2452.6743
1980.0136612021859,2453.4236
1980.016393442623,2452.485
1980.01912568306,2451.7844
1980.0218579234972,2451.8108
1980.0245901639344,2452.674
1980.0273224043715,2453.5486
1980.0300546448088,2453.0764
1980.032786885246,2452.914
1980.035519125683,2452.3774
1980.0382513661202,2453.6042
1980.0409836065573,2453.4065
1980.0437158469945,2452.7527
1980.0464480874316,2453.6108
1980.049180327869,2454.5686
1980.051912568306,2454.6924
1980.0546448087432,2454.8606
1980.0573770491803,2454.7449
1980.0601092896175,2454.6533
1980.0628415300546,2455.408
1980.0655737704917,2456.0767
1980.068306010929,2456.0312
1980.0710382513662,2456.1895
1980.0737704918033,2456.435
1980.0765027322404,2457.036
1980.0792349726776,2457.2034
1980.0819672131147,2457.09
1980.0846994535518,2456.4907
1980.0874316939892,2457.1313
1980.0901639344263,2457.4592
1980.0928961748634,2454.054
1980.0956284153006,2453.4563
1980.0983606557377,2454.939
1980.1010928961748,2456.2815
1980.103825136612,2454.1667
1980.1065573770493,2454.1047
1980.1092896174864,2455.2031
1980.1120218579235,2455.9749
1980.1147540983607,2456.3806
1980.1174863387978,2456.5112
1980.120218579235,2456.901
1980.122950819672,2456.216
1980.1256830601094,2454.2415
1980.1284153005465,2452.0835
1980.1311475409836,2452.6606
1980.1338797814208,2454.4536
1980.136612021858,2454.8167
1980.139344262295,2454.1074
1980.1420765027322,2454.0632
1980.1448087431695,2448.4805
1980.1475409836066,2446.8594
1980.1502732240438,2453.0596
1980.1530054644809,2454.3271
1980.155737704918,2453.739
1980.1584699453551,2453.7126
1980.1612021857923,2454.1794
1980.1639344262296,2454.4626
1980.1666666666667,2454.28
1980.1693989071039,2449.7476
1980.172131147541,2452.2808
1980.1748633879781,2453.3494
1980.1775956284152,2446.4443
1980.1803278688524,2450.9795
1980.1830601092897,2452.6099
1980.1857923497269,2452.8433
1980.188524590164,2451.6929
1980.191256830601,2451.5203
1980.1939890710382,2452.9297
1980.1967213114754,2452.6245
1980.1994535519125,2451.6436
1980.2021857923498,2451.4548
1980.204918032787,2453.692
1980.207650273224,2453.298
1980.2103825136612,2448.4998
1980.2131147540983,2442.3662
1980.2158469945355,2447.0547
1980.2185792349726,2446.2954
1980.22131147541,2448.2402
1980.224043715847,2449.0974
1980.2267759562842,2441.1692
1980.2295081967213,2442.8052
1980.2322404371585,2446.703
1980.2349726775956,2447.4731
1980.2377049180327,2447.589
1980.24043715847,2447.4644
1980.2431693989072,2447.4624
1980.2459016393443,2447.563
1980.2486338797814,2447.5203
1980.2513661202186,2448.51
1980.2540983606557,2447.9465
1980.2568306010928,2447.9402
1980.25956284153,2447.9316
1980.2622950819673,2448.1296
1980.2650273224044,2444.8767
1980.2677595628415,2439.545
1980.2704918032787,2444.2786
1980.2732240437158,2445.0176
1980.275956284153,2446.0352
1980.27868852459,2446.7358
1980.2814207650274,2445.9175
1980.2841530054645,2446.2231
1980.2868852459017,2444.4675
1980.2896174863388,2435.9597
1980.292349726776,2435.1528
1980.295081967213,2442.0706
1980.2978142076502,2443.4692
1980.3005464480875,2444.0095
1980.3032786885246,2443.1748
1980.3060109289618,2443.7664
1980.308743169399,2444.0327
1980.311475409836,2441.9197
1980.3142076502731,2442.3547
1980.3169398907103,2440.1548
1980.3196721311476,2437.1614
1980.3224043715848,2438.553
1980.3251366120219,2441.7612
1980.327868852459,2442.2502
1980.3306010928961,2442.338
1980.3333333333333,2442.7449
1980.3360655737704,2443.0015
1980.3387978142077,2442.961
1980.3415300546449,2443.336
1980.344262295082,2443.319
1980.3469945355191,2443.6726
1980.3497267759562,2443.9314
1980.3524590163934,2443.3662
1980.3551912568305,2443.624
1980.3579234972678,2443.3171
1980.360655737705,2442.976
1980.363387978142,2443.7344
1980.3661202185792,2443.8948
1980.3688524590164,2444.118
1980.3715846994535,2444.0552
1980.3743169398906,2443.7876
1980.377049180328,2443.6445
1980.379781420765,2443.7842
1980.3825136612022,2443.4856
1980.3852459016393,2443.9773
1980.3879781420765,2443.123
1980.3907103825136,2444.3684
1980.3934426229507,2444.5645
1980.396174863388,2444.856
1980.3989071038252,2445.312
1980.4016393442623,2445.3477
1980.4043715846994,2444.3445
1980.4071038251366,2442.1147
1980.4098360655737,2440.604
1980.4125683060108,2435.6794
1980.4153005464482,2438.1099
1980.4180327868853,2439.2124
1980.4207650273224,2439.5757
1980.4234972677596,2433.2952
1980.4262295081967,2423.9177
1980.4289617486338,2432.7651
1980.431693989071,2437.033
1980.4344262295083,2437.813
1980.4371584699454,2437.573
1980.4398907103825,2437.6814
1980.4426229508197,2438.3167
1980.4453551912568,2438.4497
1980.448087431694,2438.093
1980.450819672131,2438.166
1980.4535519125684,2438.2422
1980.4562841530055,2437.9617
1980.4590163934427,2437.5693
1980.4617486338798,2437.4482
1980.464480874317,2437.3247
1980.467213114754,2436.442
1980.4699453551912,2435.5972
1980.4726775956285,2433.987
1980.4754098360656,2432.7686
1980.4781420765028,2433.0857
1980.48087431694,2432.7427
1980.483606557377,2431.929
1980.4863387978141,2431.2974
1980.4890710382513,2430.8462
1980.4918032786886,2430.2788
1980.4945355191257,2429.43
1980.4972677595629,2429.058
1980.5,2429.0571
1980.5027322404371,2428.7566
1980.5054644808743,2428.1558
1980.5081967213114,2428.004
1980.5109289617487,2427.8499
1980.5136612021859,2427.712
1980.516393442623,2427.3816
1980.51912568306,2426.6711
1980.5218579234972,2426.7546
1980.5245901639344,2426.8547
1980.5273224043715,2426.6306
1980.5300546448088,2426.5056
1980.532786885246,2426.1904
1980.535519125683,2426.099
1980.5382513661202,2426.018
1980.5409836065573,2425.8164
1980.5437158469945,2425.6423
1980.5464480874316,2425.4873
1980.549180327869,2425.4553
1980.551912568306,2425.1423
1980.5546448087432,2424.8494
1980.5573770491803,2424.7915
1980.5601092896175,2424.6907
1980.5628415300546,2424.4668
1980.5655737704917,2424.423
1980.568306010929,2424.4412
1980.5710382513662,2424.3037
1980.5737704918033,2424.276
1980.5765027322404,2423.9448
1980.5792349726776,2423.7905
1980.5819672131147,2424.2961
1980.5846994535518,2424.1199
1980.5874316939892,2423.7295
1980.5901639344263,2424.1853
1980.5928961748634,2424.2153
1980.5956284153006,2423.5771
1980.5983606557377,2423.5806
1980.6010928961748,2424.1257
1980.603825136612,2423.8547
1980.6065573770493,2423.6157
1980.6092896174864,2423.8823
1980.6120218579235,2423.9148
1980.6147540983607,2423.936
1980.6174863387978,2423.8013
1980.620218579235,2423.8293
1980.622950819672,2423.705
1980.6256830601094,2423.6045
1980.6284153005465,2423.9626
1980.6311475409836,2424.0159
1980.6338797814208,2424.0164
1980.636612021858,2423.818
1980.639344262295,2424.141
1980.6420765027322,2424.1748
1980.6448087431695,2423.8997
1980.6475409836066,2423.919
1980.6502732240438,2423.9695
1980.6530054644809,2424.015
1980.655737704918,2424.2368
1980.6584699453551,2424.5515
1980.6612021857923,2424.6235
1980.6639344262296,2424.6328
1980.6666666666667,2424.8823
1980.6693989071039,2424.9395
1980.672131147541,2425.1833
1980.6748633879781,2425.4946
1980.6775956284152,2425.3494
1980.6803278688524,2425.8254
1980.6830601092897,2426.4436
1980.6857923497269,2426.36
1980.688524590164,2426.5056
1980.691256830601,2427.0295
1980.6939890710382,2427.5789
1980.6967213114754,2428.1646
1980.6994535519125,2428.5608
1980.7021857923498,2428.9
1980.704918032787,2429.1619
1980.707650273224,2429.4578
1980.7103825136612,2429.9192
1980.7131147540983,2430.2585
1980.7158469945355,2430.5642
1980.7185792349726,2431.02
1980.72131147541,2431.5457
1980.724043715847,2431.8638
1980.7267759562842,2432.2292
1980.7295081967213,2432.895
1980.7322404371585,2433.237
1980.7349726775956,2433.4358
1980.7377049180327,2434.1626
1980.74043715847,2434.5437
1980.7431693989072,2434.8467
1980.7459016393443,2435.1438
1980.7486338797814,2435.5564
1980.7513661202186,2436.0256
1980.7540983606557,2436.2495
1980.7568306010928,2436.4924
1980.75956284153,2436.9155
1980.7622950819673,2437.2852
1980.7650273224044,2437.4832
1980.7677595628415,2437.697
1980.7704918032787,2437.9282
1980.7732240437158,2438.2305
1980.775956284153,2438.5098
1980.77868852459,2438.8625
1980.7814207650274,2439.1875
1980.7841530054645,2439.1821
1980.7868852459017,2439.427
1980.7896174863388,2439.6943
1980.792349726776,2439.9958
1980.795081967213,2440.3833
1980.7978142076502,2440.815
1980.8005464480875,2441.149
1980.8032786885246,2441.1821
1980.8060109289618,2441.6294
1980.808743169399,2441.9702
1980.811475409836,2442.1323
1980.8142076502731,2442.6567
1980.8169398907103,2443.054
1980.8196721311476,2443.3323
1980.8224043715848,2443.6345
1980.8251366120219,2444.2646
1980.827868852459,2444.3743
1980.8306010928961,2444.3225
1980.8333333333333,2444.8647
1980.8360655737704,2445.128
1980.8387978142077,2445.1204
1980.8415300546449,2445.232
1980.844262295082,2445.516
1980.8469945355191,2445.785
1980.8497267759562,2445.7747
1980.8524590163934,2445.9229
1980.8551912568305,2446.2683
1980.8579234972678,2446.2827
1980.860655737705,2445.9084
1980.863387978142,2446.4033
1980.8661202185792,2446.9531
1980.8688524590164,2446.7905
1980.8715846994535,2447.0354
1980.8743169398906,2447.6333
1980.877049180328,2447.553
1980.879781420765,2447.8538
1980.8825136612022,2448.6794
1980.8852459016393,2448.6824
1980.8879781420765,2448.4885
1980.8907103825136,2448.7615
1980.8934426229507,2449.0117
1980.896174863388,2447.8843
1980.8989071038252,2447.8896
1980.9016393442623,2448.0688
1980.9043715846994,2448.6396
1980.9071038251366,2449.1448
1980.9098360655737,2449.1504
1980.9125683060108,2449.2693
1980.9153005464482,2449.782
1980.9180327868853,2449.727
1980.9207650273224,2449.009
1980.9234972677596,2449.0774
1980.9262295081967,2449.9355
1980.9289617486338,2450.0867
1980.931693989071,2449.7812
1980.9344262295083,2450.2344
1980.9371584699454,2450.4216
1980.9398907103825,2450.0442
1980.9426229508197,2450.4194
1980.9453551912568,2451.0476
1980.948087431694,2451.1157
1980.950819672131,2451.1475
1980.9535519125684,2451.1746
1980.9562841530055,2451.021
1980.9590163934427,2450.8047
1980.9617486338798,2450.791
1980.964480874317,2450.526
1980.967213114754,2450.371
1980.9699453551912,2450.593
1980.9726775956285,2450.765
1980.9754098360656,2450.6855
1980.9781420765028,2449.745
1980.98087431694,2449.4255
1980.983606557377,2449.6504
1980.9863387978141,2450.415
1980.9890710382513,2449.964
1980.9918032786886,2449.12
1980.9945355191257,2448.9778
1980.9972677595629,2449.6865
1981.0,2449.7566
1981.0027397260274,2449.0393
1981.0054794520547,2448.7678
1981.0082191780823,2448.822
1981.0109589041097,2448.7402
1981.013698630137,2448.5708
1981.0164383561644,2448.7905
1981.0191780821917,2449.3677
1981.021917808219,2449.654
1981.0246575342467,2449.5034
1981.027397260274,2449.7734
1981.0301369863014,2450.019
1981.0328767123287,2449.8193
1981.035616438356,2449.6147
1981.0383561643835,2450.2473
1981.041095890411,2450.0566
1981.0438356164384,2449.8462
1981.0465753424658,2450.612
1981.0493150684931,2451.1965
1981.0520547945205,2450.804
1981.054794520548,2450.8745
1981.0575342465754,2451.584
1981.0602739726028,2451.466
1981.0630136986301,2450.8743
1981.0657534246575,2450.7908
1981.0684931506848,2451.209
1981.0712328767124,2451.1147
1981.0739726027398,2450.5576
1981.0767123287671,2450.2273
1981.0794520547945,2450.6787
1981.0821917808219,2451.375
1981.0849315068492,2451.5662
1981.0876712328768,2451.4658
1981.0904109589042,2451.9377
1981.0931506849315,2450.3525
1981.0958904109589,2451.6763
1981.0986301369862,2452.4714
1981.1013698630136,2452.586
1981.1041095890412,2452.2063
1981.1068493150685,2452.963
1981.109589041096,2447.2205
1981.1123287671232,2443.2532
1981.1150684931506,2450.0835
1981.1178082191782,2451.781
1981.1205479452055,2449.183
1981.123287671233,2445.7446
1981.1260273972603,2448.8271
1981.1287671232876,2451.1445
1981.131506849315,2450.6116
1981.1342465753426,2450.334
1981.13698630137,2451.25
1981.1397260273973,2451.1638
1981.1424657534246,2450.693
1981.145205479452,2449.0422
1981.1479452054793,2446.808
1981.150684931507,2447.886
1981.1534246575343,2448.5947
1981.1561643835616,2450.9604
1981.158904109589,2450.6353
1981.1616438356164,2448.461
1981.164383561644,2449.3347
1981.1671232876713,2446.544
1981.1698630136987,2444.1926
1981.172602739726,2447.284
1981.1753424657534,2448.2983
1981.1780821917807,2448.5928
1981.1808219178083,2449.6504
1981.1835616438357,2449.4846
1981.186301369863,2446.9739
1981.1890410958904,2446.5002
1981.1917808219177,2443.6387
1981.194520547945,2443.686
1981.1972602739727,2446.1658
1981.2,2444.5117
1981.2027397260274,2445.5088
1981.2054794520548,2446.795
1981.2082191780821,2447.028
1981.2109589041097,2447.4355
1981.213698630137,2446.9321
1981.2164383561644,2448.1565
1981.2191780821918,2448.4158
1981.2219178082191,2444.6306
1981.2246575342465,2442.7493
1981.227397260274,2447.0745
1981.2301369863014,2448.9185
1981.2328767123288,2448.026
1981.2356164383561,2447.6199
1981.2383561643835,2446.6484
1981.2410958904109,2446.5798
1981.2438356164384,2446.0408
1981.2465753424658,2447.017
1981.2493150684932,2439.5063
1981.2520547945205,2442.8394
1981.2547945205479,2445.5137
1981.2575342465752,2445.3047
1981.2602739726028,2444.2844
1981.2630136986302,2444.3953
1981.2657534246575,2445.3723
1981.268493150685,2444.8674
1981.2712328767122,2441.4885
1981.2739726027398,2441.8772
1981.2767123287672,2443.1064
1981.2794520547945,2442.1584
1981.282191780822,2440.4297
1981.2849315068493,2439.8684
1981.2876712328766,2433.0496
1981.2904109589042,2431.8044
1981.2931506849316,2436.8845
1981.295890410959,2436.177
1981.2986301369863,2436.6338
1981.3013698630136,2436.2322
1981.304109589041,2431.598
1981.3068493150686,2431.964
1981.309589041096,2434.2095
1981.3123287671233,2434.4255
1981.3150684931506,2434.4963
1981.317808219178,2430.3909
1981.3205479452056,2428.9736
1981.323287671233,2431.9187
1981.3260273972603,2433.221
1981.3287671232877,2432.172
1981.331506849315,2431.5034
1981.3342465753424,2430.0342
1981.33698630137,2428.9492
1981.3397260273973,2427.781
1981.3424657534247,2427.6858
1981.345205479452,2427.9565
1981.3479452054794,2428.341
1981.3506849315067,2427.374
1981.3534246575343,2426.9846
1981.3561643835617,2426.0415
1981.358904109589,2424.236
1981.3616438356164,2417.5613
1981.3643835616438,2411.1526
1981.3671232876711,2413.8352
1981.3698630136987,2415.4863
1981.372602739726,2417.2627
1981.3753424657534,2418.3022
1981.3780821917808,2417.5525
1981.3808219178081,2415.7563
1981.3835616438357,2416.7961
1981.386301369863,2417.3145
1981.3890410958904,2417.006
1981.3917808219178,2416.0366
1981.3945205479451,2415.1155
1981.3972602739725,2411.3362
1981.4,2410.6965
1981.4027397260274,2410.5144
1981.4054794520548,2406.3337
1981.4082191780822,2410.9102
1981.4109589041095,2410.804
1981.4136986301369,2408.6345
1981.4164383561645,2406.7473
1981.4191780821918,2402.2488
1981.4219178082192,2403.4514
1981.4246575342465,2406.5527
1981.427397260274,2405.6814
1981.4301369863015,2405.634
1981.4328767123288,2405.7595
1981.4356164383562,2406.3071
1981.4383561643835,2406.831
1981.441095890411,2407.6206
1981.4438356164383,2408.934
1981.4465753424658,2409.3577
1981.4493150684932,2409.5867
1981.4520547945206,2408.124
1981.454794520548,2407.1753
1981.4575342465753,2406.9736
1981.4602739726026,2406.3975
1981.4630136986302,2407.0654
1981.4657534246576,2407.0024
1981.468493150685,2407.6602
1981.4712328767123,2407.9436
1981.4739726027397,2408.4429
1981.4767123287672,2408.9763
1981.4794520547946,2409.7146
1981.482191780822,2410.3223
1981.4849315068493,2410.8945
1981.4876712328767,2411.5425
1981.490410958904,2412.3413
1981.4931506849316,2412.8145
1981.495890410959,2413.2805
1981.4986301369863,2413.5732
1981.5013698630137,2413.2314
1981.504109589041,2413.4724
1981.5068493150684,2413.9473
