# year, O3_c
2016.1693989071039,2179.98
2016.172131147541,2179.3884
2016.1748633879781,2179.833
2016.1775956284152,2179.323
2016.1803278688524,2179.215
2016.1830601092897,2179.1902
2016.1857923497269,2177.3157
2016.188524590164,2172.757
2016.191256830601,2178.3542
2016.1939890710382,2178.4983
2016.1967213114754,2177.8848
2016.1994535519125,2176.9473
2016.2021857923498,2176.8457
2016.204918032787,2177.798
2016.207650273224,2177.5579
2016.2103825136612,2176.7222
2016.2131147540983,2176.2588
2016.2158469945355,2176.4927
2016.2185792349726,2174.8655
2016.22131147541,2176.8123
2016.224043715847,2177.568
2016.2267759562842,2176.8086
2016.2295081967213,2176.661
2016.2322404371585,2176.1658
2016.2349726775956,2176.37
2016.2377049180327,2176.745
2016.24043715847,2175.6475
2016.2431693989072,2173.4236
2016.2459016393443,2175.8708
2016.2486338797814,2172.8208
2016.2513661202186,2170.3394
2016.2540983606557,2173.1743
2016.2568306010928,2172.4321
2016.25956284153,2167.2202
2016.2622950819673,2165.0586
2016.2650273224044,2169.3315
2016.2677595628415,2170.4922
2016.2704918032787,2166.691
2016.2732240437158,2168.285
2016.275956284153,2171.7034
2016.27868852459,2170.63
2016.2814207650274,2168.2424
2016.2841530054645,2168.1997
2016.2868852459017,2165.6836
2016.2896174863388,2166.6675
2016.292349726776,2168.6006
2016.295081967213,2169.9214
2016.2978142076502,2170.8467
2016.3005464480875,2170.803
2016.3032786885246,2171.445
2016.3060109289618,2171.6458
2016.308743169399,2170.6443
2016.311475409836,2171.0188
2016.3142076502731,2171.0112
2016.3169398907103,2169.954
2016.3196721311476,2164.797
2016.3224043715848,2165.599
2016.3251366120219,2159.2903
2016.327868852459,2167.652
2016.3306010928961,2167.8853
2016.3333333333333,2168.1921
2016.3360655737704,2167.3838
2016.3387978142077,2166.2598
2016.3415300546449,2164.9055
2016.344262295082,2167.967
2016.3469945355191,2166.1272
2016.3497267759562,2163.1853
2016.3524590163934,2166.3801
2016.3551912568305,2167.382
2016.3579234972678,2165.7822
2016.360655737705,2165.5796
2016.363387978142,2166.0176
2016.3661202185792,2166.7048
2016.3688524590164,2167.3904
2016.3715846994535,2168.5554
2016.3743169398906,2169.5693
2016.377049180328,2170.124
2016.379781420765,2170.2188
2016.3825136612022,2169.4038
2016.3852459016393,2168.8267
2016.3879781420765,2169.2983
2016.3907103825136,2169.5728
2016.3934426229507,2169.291
2016.396174863388,2169.3176
2016.3989071038252,2168.971
2016.4016393442623,2169.9583
2016.4043715846994,2171.4944
2016.4071038251366,2172.5154
2016.4098360655737,2173.0974
2016.4125683060108,2173.347
2016.4153005464482,2173.56
2016.4180327868853,2173.7397
2016.4207650273224,2173.7012
2016.4234972677596,2174.109
2016.4262295081967,2174.9626
2016.4289617486338,2175.1235
2016.431693989071,2175.6868
2016.4344262295083,2177.2056
2016.4371584699454,2178.0913
2016.4398907103825,2178.7346
2016.4426229508197,2179.5583
2016.4453551912568,2180.0425
2016.448087431694,2180.164
2016.450819672131,2180.4236
2016.4535519125684,2181.0425
2016.4562841530055,2181.713
2016.4590163934427,2182.0845
2016.4617486338798,2182.1416
2016.464480874317,2182.785
2016.467213114754,2183.9915
2016.4699453551912,2185.0886
2016.4726775956285,2185.3567
2016.4754098360656,2186.0178
2016.4781420765028,2187.6497
2016.48087431694,2189.0261
2016.483606557377,2189.7761
2016.4863387978141,2190.6982
2016.4890710382513,2191.0642
2016.4918032786886,2191.3647
2016.4945355191257,2191.9182
2016.4972677595629,2192.5076
2016.5,2193.2983
2016.5027322404371,2193.9197
2016.5054644808743,2194.5488
2016.5081967213114,2194.9844
2016.5109289617487,2195.2773
2016.5136612021859,2195.878
2016.516393442623,2196.4097
2016.51912568306,2196.7444
2016.5218579234972,2197.0898
2016.5245901639344,2197.8733
2016.5273224043715,2198.6953
2016.5300546448088,2199.146
2016.532786885246,2199.212
2016.535519125683,2199.2075
2016.5382513661202,2199.59
2016.5409836065573,2199.9468
2016.5437158469945,2199.991
2016.5464480874316,2200.522
2016.549180327869,2200.9165
2016.551912568306,2200.925
2016.5546448087432,2201.1846
2016.5573770491803,2201.8308
2016.5601092896175,2202.7212
2016.5628415300546,2203.351
2016.5655737704917,2203.9084
2016.568306010929,2204.326
2016.5710382513662,2204.8457
2016.5737704918033,2205.4333
2016.5765027322404,2206.2788
2016.5792349726776,2206.499
2016.5819672131147,2206.6506
2016.5846994535518,2207.087
2016.5874316939892,2207.4626
2016.5901639344263,2207.8318
2016.5928961748634,2207.9102
2016.5956284153006,2208.2974
2016.5983606557377,2208.791
2016.6010928961748,2208.9688
2016.603825136612,2208.9268
2016.6065573770493,2209.132
2016.6092896174864,2209.826
2016.6120218579235,2210.2456
2016.6147540983607,2210.2832
2016.6174863387978,2210.7026
2016.620218579235,2210.9907
2016.622950819672,2211.0322
2016.6256830601094,2211.534
2016.6284153005465,2211.5837
2016.6311475409836,2211.5295
2016.6338797814208,2211.827
2016.636612021858,2211.917
2016.639344262295,2211.8757
2016.6420765027322,2212.0103
2016.6448087431695,2212.0315
2016.6475409836066,2212.096
2016.6502732240438,2211.9983
2016.6530054644809,2211.9192
2016.655737704918,2212.0925
2016.6584699453551,2212.2136
2016.6612021857923,2211.9402
2016.6639344262296,2211.6658
2016.6666666666667,2211.989
2016.6693989071039,2212.6323
2016.672131147541,2212.8828
2016.6748633879781,2212.9644
2016.6775956284152,2213.088
2016.6803278688524,2212.9536
2016.6830601092897,2213.2485
2016.6857923497269,2213.4624
2016.688524590164,2213.2512
2016.691256830601,2213.0605
2016.6939890710382,2213.1023
2016.6967213114754,2213.1033
2016.6994535519125,2213.0078
2016.7021857923498,2213.1387
2016.704918032787,2213.5864
2016.707650273224,2213.7256
2016.7103825136612,2213.5579
2016.7131147540983,2213.4817
2016.7158469945355,2213.7778
2016.7185792349726,2214.0027
2016.72131147541,2213.853
2016.724043715847,2213.7144
2016.7267759562842,2213.9883
2016.7295081967213,2214.4531
2016.7322404371585,2214.4023
2016.7349726775956,2214.2397
2016.7377049180327,2214.3186
2016.74043715847,2214.5686
2016.7431693989072,2214.5532
2016.7459016393443,2214.498
2016.7486338797814,2214.5518
2016.7513661202186,2215.0847
2016.7540983606557,2214.9949
2016.7568306010928,2214.3398
2016.75956284153,2214.8955
2016.7622950819673,2215.3416
2016.7650273224044,2214.9497
2016.7677595628415,2215.0198
2016.7704918032787,2215.0461
2016.7732240437158,2215.1077
2016.775956284153,2214.9133
2016.77868852459,2214.9084
2016.7814207650274,2214.8254
2016.7841530054645,2214.823
2016.7868852459017,2214.888
2016.7896174863388,2214.696
2016.792349726776,2214.3767
2016.795081967213,2213.93
2016.7978142076502,2214.2092
2016.8005464480875,2214.279
2016.8032786885246,2212.9246
2016.8060109289618,2212.2083
2016.808743169399,2212.493
2016.811475409836,2212.613
2016.8142076502731,2211.4731
2016.8169398907103,2210.3115
2016.8196721311476,2210.3677
2016.8224043715848,2210.624
2016.8251366120219,2209.5703
2016.827868852459,2207.9639
2016.8306010928961,2207.3984
2016.8333333333333,2207.2654
2016.8360655737704,2206.5593
2016.8387978142077,2205.6968
2016.8415300546449,2205.2205
2016.844262295082,2205.0789
2016.8469945355191,2204.3018
2016.8497267759562,2203.612
2016.8524590163934,2203.3635
2016.8551912568305,2203.4731
2016.8579234972678,2203.3347
2016.860655737705,2202.694
2016.863387978142,2201.7178
2016.8661202185792,2201.5828
2016.8688524590164,2202.1074
2016.8715846994535,2202.2742
2016.8743169398906,2201.3347
2016.877049180328,2200.7727
2016.879781420765,2200.43
2016.8825136612022,2199.467
2016.8852459016393,2198.086
2016.8879781420765,2197.2444
2016.8907103825136,2197.2173
2016.8934426229507,2197.1987
2016.896174863388,2195.43
2016.8989071038252,2193.2124
2016.9016393442623,2192.9043
2016.9043715846994,2192.943
2016.9071038251366,2192.3052
2016.9098360655737,2190.8267
2016.9125683060108,2190.011
2016.9153005464482,2190.26
2016.9180327868853,2190.4985
2016.9207650273224,2189.3782
2016.9234972677596,2187.7231
2016.9262295081967,2187.1934
2016.9289617486338,2187.5981
2016.931693989071,2187.3706
2016.9344262295083,2186.31
2016.9371584699454,2186.067
2016.9398907103825,2185.499
2016.9426229508197,2184.6067
2016.9453551912568,2183.7256
2016.948087431694,2182.288
2016.950819672131,2181.6316
2016.9535519125684,2182.1074
2016.9562841530055,2182.081
2016.9590163934427,2181.0447
2016.9617486338798,2180.677
2016.964480874317,2181.3416
2016.967213114754,2179.8389
2016.9699453551912,2178.719
2016.9726775956285,2179.6118
2016.9754098360656,2179.737
2016.9781420765028,2179.019
2016.98087431694,2177.1023
2016.983606557377,2177.6812
2016.9863387978141,2178.256
2016.9890710382513,2177.9233
2016.9918032786886,2176.1038
2016.9945355191257,2176.4092
2016.9972677595629,2178.4434
2017.0,2177.9707
2017.0027397260274,2177.5347
2017.0054794520547,2178.209
2017.0082191780823,2178.0247
2017.0109589041097,2177.2195
2017.013698630137,2176.8003
2017.0164383561644,2177.1572
2017.0191780821917,2176.8892
2017.021917808219,2176.7463
2017.0246575342467,2177.5615
2017.027397260274,2176.9326
2017.0301369863014,2176.6528
2017.0328767123287,2177.1323
2017.035616438356,2177.7195
2017.0383561643835,2177.9116
2017.041095890411,2178.2075
2017.0438356164384,2178.4023
2017.0465753424658,2178.0344
2017.0493150684931,2177.6138
2017.0520547945205,2178.674
2017.054794520548,2179.0007
2017.0575342465754,2178.5962
2017.0602739726028,2178.7578
2017.0630136986301,2179.751
2017.0657534246575,2179.7854
2017.0684931506848,2179.0967
2017.0712328767124,2178.7246
2017.0739726027398,2178.9673
2017.0767123287671,2178.2087
2017.0794520547945,2178.1396
2017.0821917808219,2177.817
2017.0849315068492,2172.497
2017.0876712328768,2176.2446
2017.0904109589042,2178.1057
2017.0931506849315,2176.813
2017.0958904109589,2176.03
2017.0986301369862,2174.883
2017.1013698630136,2174.7893
2017.1041095890412,2175.1
2017.1068493150685,2175.5845
2017.109589041096,2174.512
2017.1123287671232,2173.8142
2017.1150684931506,2175.9573
2017.1178082191782,2176.092
2017.1205479452055,2174.3542
2017.123287671233,2172.8708
2017.1260273972603,2174.3535
2017.1287671232876,2174.7563
2017.131506849315,2174.5798
2017.1342465753426,2174.9065
2017.13698630137,2174.8042
2017.1397260273973,2173.775
2017.1424657534246,2173.4973
2017.145205479452,2174.5613
2017.1479452054793,2175.1567
2017.150684931507,2174.0815
2017.1534246575343,2175.6343
2017.1561643835616,2177.3442
2017.158904109589,2177.9197
2017.1616438356164,2177.8494
2017.164383561644,2178.6248
2017.1671232876713,2178.4355
2017.1698630136987,2178.0493
2017.172602739726,2178.3096
2017.1753424657534,2178.8623
2017.1780821917807,2178.7668
2017.1808219178083,2178.8765
2017.1835616438357,2179.3682
2017.186301369863,2179.469
2017.1890410958904,2179.3726
2017.1917808219177,2179.4004
2017.194520547945,2179.7114
2017.1972602739727,2180.0056
2017.2,2178.4097
2017.2027397260274,2172.8835
2017.2054794520548,2179.4949
2017.2082191780821,2179.566
2017.2109589041097,2177.833
2017.213698630137,2178.9556
2017.2164383561644,2178.8086
2017.2191780821918,2178.3325
2017.2219178082191,2178.1033
2017.2246575342465,2178.976
2017.227397260274,2177.9795
2017.2301369863014,2178.5715
2017.2328767123288,2179.4932
2017.2356164383561,2178.5215
2017.2383561643835,2178.8625
2017.2410958904109,2178.1985
2017.2438356164384,2179.4353
2017.2465753424658,2179.8809
2017.2493150684932,2180.8643
2017.2520547945205,2180.9993
2017.2547945205479,2181.8088
2017.2575342465752,2177.9922
2017.2602739726028,2180.7856
2017.2630136986302,2182.117
2017.2657534246575,2178.6602
2017.268493150685,2173.3743
2017.2712328767122,2176.5774
2017.2739726027398,2177.8743
2017.2767123287672,2176.41
2017.2794520547945,2176.3752
2017.282191780822,2177.956
2017.2849315068493,2182.0166
2017.2876712328766,2182.1414
2017.2904109589042,2181.868
2017.2931506849316,2179.7034
2017.295890410959,2180.853
2017.2986301369863,2178.112
2017.3013698630136,2178.388
2017.304109589041,2172.163
2017.3068493150686,2176.799
2017.309589041096,2177.9216
2017.3123287671233,2179.1597
2017.3150684931506,2180.7344
2017.317808219178,2181.441
2017.3205479452056,2183.1995
2017.323287671233,2183.9812
2017.3260273972603,2180.702
2017.3287671232877,2183.1895
2017.331506849315,2183.2913
2017.3342465753424,2183.4944
2017.33698630137,2181.453
2017.3397260273973,2172.0156
2017.3424657534247,2176.9622
2017.345205479452,2182.1384
2017.3479452054794,2182.5156
2017.3506849315067,2182.3982
2017.3534246575343,2183.7788
2017.3561643835617,2184.531
2017.358904109589,2182.3792
2017.3616438356164,2181.5215
2017.3643835616438,2182.759
2017.3671232876711,2182.6946
2017.3698630136987,2174.744
2017.372602739726,2167.4094
2017.3753424657534,2175.729
2017.3780821917808,2179.3254
2017.3808219178081,2180.5972
2017.3835616438357,2180.8704
2017.386301369863,2183.0403
2017.3890410958904,2184.8555
2017.3917808219178,2186.1936
2017.3945205479451,2186.8525
2017.3972602739725,2188.179
2017.4,2189.8
2017.4027397260274,2190.659
2017.4054794520548,2191.0796
2017.4082191780822,2191.9053
2017.4109589041095,2192.7285
2017.4136986301369,2193.2634
2017.4164383561645,2193.8127
2017.4191780821918,2194.1895
2017.4219178082192,2194.5532
2017.4246575342465,2195.2166
2017.427397260274,2196.0027
2017.4301369863015,2196.349
2017.4328767123288,2196.4302
2017.4356164383562,2196.6357
2017.4383561643835,2196.9595
2017.441095890411,2197.379
2017.4438356164383,2197.555
2017.4465753424658,2197.9436
2017.4493150684932,2198.2378
2017.4520547945206,2198.47
2017.454794520548,2199.0117
2017.4575342465753,2199.3118
2017.4602739726026,2199.486
2017.4630136986302,2199.7275
2017.4657534246576,2200.2573
2017.468493150685,2200.7498
2017.4712328767123,2201.0425
2017.4739726027397,2200.966
2017.4767123287672,2201.0544
2017.4794520547946,2201.5117
2017.482191780822,2201.8037
2017.4849315068493,2201.836
2017.4876712328767,2201.9841
2017.490410958904,2202.561
2017.4931506849316,2202.8777
2017.495890410959,2202.9294
2017.4986301369863,2202.866
2017.5013698630137,2202.9917
2017.504109589041,2203.027
2017.5068493150684,2203.3271
2017.509589041096,2203.9678
2017.5123287671233,2204.2534
2017.5150684931507,2204.3982
2017.517808219178,2204.403
2017.5205479452054,2204.387
2017.5232876712328,2204.127
2017.5260273972603,2203.776
2017.5287671232877,2203.8877
2017.531506849315,2204.3315
2017.5342465753424,2204.7024
2017.5369863013698,2204.3618
2017.5397260273974,2204.3213
2017.5424657534247,2204.622
2017.545205479452,2204.5505
2017.5479452054794,2204.314
2017.5506849315068,2204.5798
2017.5534246575342,2205.1995
2017.5561643835617,2205.4084
2017.558904109589,2205.4214
2017.5616438356165,2205.634
2017.5643835616438,2206.2915
2017.5671232876712,2207.3804
2017.5698630136985,2207.4397
2017.572602739726,2207.4683
2017.5753424657535,2207.699
2017.5780821917808,2207.8247
2017.5808219178082,2207.8245
2017.5835616438355,2207.984
2017.5863013698631,2208.403
2017.5890410958905,2208.631
2017.5917808219178,2208.5884
2017.5945205479452,2208.9124
2017.5972602739726,2209.3723
2017.6,2209.9536
2017.6027397260275,2210.2285
2017.6054794520549,2209.965
2017.6082191780822,2209.659
2017.6109589041096,2209.786
2017.613698630137,2209.9858
2017.6164383561643,2209.8093
2017.6191780821919,2209.8474
2017.6219178082192,2210.2368
2017.6246575342466,2210.4546
2017.627397260274,2210.4187
2017.6301369863013,2210.4265
2017.6328767123289,2210.438
2017.6356164383562,2210.3772
2017.6383561643836,2210.297
2017.641095890411,2210.5835
2017.6438356164383,2210.5044
2017.6465753424657,2210.1333
2017.6493150684933,2210.5115
2017.6520547945206,2211.0088
2017.654794520548,2211.0115
2017.6575342465753,2210.758
2017.6602739726027,2211.1064
2017.66301369863,2211.0933
2017.6657534246576,2210.735
2017.668493150685,2210.8333
2017.6712328767123,2210.7515
2017.6739726027397,2210.303
2017.676712328767,2210.6304
2017.6794520547944,2210.4358
2017.682191780822,2210.0925
2017.6849315068494,2209.8652
2017.6876712328767,2210.125
2017.690410958904,2210.5752
2017.6931506849314,2210.5208
2017.695890410959,2210.4565
2017.6986301369864,2210.658
2017.7013698630137,2211.0535
2017.704109589041,2211.2295
2017.7068493150684,2211.2302
2017.7095890410958,2211.586
2017.7123287671234,2211.93
2017.7150684931507,2211.8953
2017.717808219178,2211.929
2017.7205479452055,2212.1206
2017.7232876712328,2212.0757
2017.7260273972602,2211.9985
2017.7287671232878,2212.243
2017.731506849315,2212.182
2017.7342465753425,2212.2068
2017.7369863013698,2212.2188
2017.7397260273972,2212.1035
2017.7424657534248,2212.1938
2017.7452054794521,2212.0762
2017.7479452054795,2212.0925
2017.7506849315068,2212.1328
2017.7534246575342,2212.0903
2017.7561643835616,2212.0955
2017.7589041095891,2211.682
2017.7616438356165,2211.6826
2017.7643835616439,2211.8628
2017.7671232876712,2211.1846
2017.7698630136986,2211.0708
2017.772602739726,2210.864
2017.7753424657535,2209.7356
2017.7780821917809,2209.3945
2017.7808219178082,2209.9958
2017.7835616438356,2209.7622
2017.786301369863,2209.793
2017.7890410958903,2209.938
2017.7917808219179,2210.6362
2017.7945205479452,2210.5225
2017.7972602739726,2210.154
2017.8,2210.4666
2017.8027397260273,2210.9158
2017.805479452055,2210.649
2017.8082191780823,2210.3552
2017.8109589041096,2210.4402
2017.813698630137,2210.16
2017.8164383561643,2209.4707
2017.8191780821917,2208.6067
2017.8219178082193,2208.4136
2017.8246575342466,2208.029
2017.827397260274,2207.155
2017.8301369863013,2205.797
2017.8328767123287,2205.2402
2017.835616438356,2205.4475
2017.8383561643836,2204.7366
2017.841095890411,2203.1702
2017.8438356164384,2203.2693
2017.8465753424657,2203.3499
2017.849315068493,2202.408
2017.8520547945207,2201.036
2017.854794520548,2199.7788
2017.8575342465754,2199.892
2017.8602739726027,2200.3545
2017.86301369863,2199.4448
2017.8657534246574,2198.09
2017.868493150685,2197.588
2017.8712328767124,2198.695
2017.8739726027397,2198.7798
2017.876712328767,2196.5603
2017.8794520547945,2195.933
2017.8821917808218,2197.069
2017.8849315068494,2196.7925
2017.8876712328768,2195.2783
2017.890410958904,2194.5022
2017.8931506849315,2194.9734
2017.8958904109588,2195.1055
2017.8986301369864,2193.7588
2017.9013698630138,2192.2568
2017.9041095890411,2192.0625
2017.9068493150685,2191.588
2017.9095890410958,2190.3198
2017.9123287671232,2189.5752
2017.9150684931508,2188.627
2017.9178082191781,2186.0815
2017.9205479452055,2186.2034
2017.9232876712329,2185.5203
2017.9260273972602,2184.1
2017.9287671232876,2185.3809
2017.9315068493152,2185.8335
2017.9342465753425,2183.6968
2017.9369863013699,2183.385
2017.9397260273972,2184.058
2017.9424657534246,2183.1963
2017.945205479452,2182.6755
2017.9479452054795,2183.3694
2017.9506849315069,2183.553
2017.9534246575342,2181.1772
2017.9561643835616,2179.4917
2017.958904109589,2180.7244
2017.9616438356165,2181.081
2017.964383561644,2179.729
2017.9671232876713,2179.1584
2017.9698630136986,2178.528
2017.972602739726,2177.499
2017.9753424657533,2177.1787
2017.978082191781,2177.1187
2017.9808219178083,2175.3025
2017.9835616438356,2172.5715
2017.986301369863,2172.0916
2017.9890410958903,2170.584
2017.9917808219177,2169.0034
2017.9945205479453,2169.9702
2017.9972602739726,2169.9414
2018.0,2168.646
2018.0027397260274,2167.9673
2018.0054794520547,2168.9402
2018.0082191780823,2169.898
2018.0109589041097,2169.3293
2018.013698630137,2169.2458
2018.0164383561644,2171.0054
2018.0191780821917,2172.9639
2018.021917808219,2172.3933
2018.0246575342467,2172.9045
2018.027397260274,2175.1882
2018.0301369863014,2174.2703
2018.0328767123287,2172.6892
2018.035616438356,2173.1826
2018.0383561643835,2173.9463
2018.041095890411,2173.603
2018.0438356164384,2174.169
2018.0465753424658,2175.0703
2018.0493150684931,2174.577
2018.0520547945205,2174.5156
2018.054794520548,2175.275
2018.0575342465754,2176.035
2018.0602739726028,2175.9578
2018.0630136986301,2175.814
2018.0657534246575,2176.0708
2018.0684931506848,2176.0173
2018.0712328767124,2175.699
2018.0739726027398,2175.4902
2018.0767123287671,2176.0723
2018.0794520547945,2177.221
2018.0821917808219,2177.6497
2018.0849315068492,2177.221
2018.0876712328768,2177.9297
2018.0904109589042,2177.2908
2018.0931506849315,2176.8247
2018.0958904109589,2177.4727
2018.0986301369862,2177.5942
2018.1013698630136,2178.3325
2018.1041095890412,2175.8787
2018.1068493150685,2175.991
2018.109589041096,2177.1335
2018.1123287671232,2172.9277
2018.1150684931506,2163.5503
2018.1178082191782,2169.953
2018.1205479452055,2171.5984
2018.123287671233,2172.2676
2018.1260273972603,2173.0486
2018.1287671232876,2174.011
2018.131506849315,2174.72
2018.1342465753426,2176.0544
2018.13698630137,2175.2537
2018.1397260273973,2175.8352
2018.1424657534246,2175.7915
2018.145205479452,2177.8835
2018.1479452054793,2179.0637
2018.150684931507,2175.8623
2018.1534246575343,2174.4583
2018.1561643835616,2174.553
2018.158904109589,2174.3826
2018.1616438356164,2177.2642
2018.164383561644,2178.5205
2018.1671232876713,2175.3108
2018.1698630136987,2177.4038
2018.172602739726,2175.86
2018.1753424657534,2179.9387
2018.1780821917807,2181.9844
2018.1808219178083,2182.3188
2018.1835616438357,2183.1257
2018.186301369863,2184.4253
2018.1890410958904,2183.0283
2018.1917808219177,2183.1853
2018.194520547945,2182.1553
2018.1972602739727,2179.844
2018.2,2178.5952
2018.2027397260274,2178.9421
2018.2054794520548,2184.433
2018.2082191780821,2180.7705
2018.2109589041097,2179.6372
2018.213698630137,2187.7896
2018.2164383561644,2188.6628
2018.2191780821918,2184.6748
2018.2219178082191,2186.6711
2018.2246575342465,2183.0642
2018.227397260274,2180.9753
2018.2301369863014,2182.2427
2018.2328767123288,2184.7
2018.2356164383561,2186.9985
2018.2383561643835,2186.5713
2018.2410958904109,2186.4453
2018.2438356164384,2188.2769
2018.2465753424658,2188.5835
2018.2493150684932,2186.5305
2018.2520547945205,2185.8293
2018.2547945205479,2186.8235
2018.2575342465752,2185.8696
2018.2602739726028,2186.4458
2018.2630136986302,2186.0688
2018.2657534246575,2186.5452
2018.268493150685,2187.2024
2018.2712328767122,2185.6665
2018.2739726027398,2186.4355
2018.2767123287672,2186.1584
2018.2794520547945,2179.4797
2018.282191780822,2172.703
2018.2849315068493,2181.7534
2018.2876712328766,2185.1628
2018.2904109589042,2184.0986
2018.2931506849316,2182.8625
2018.295890410959,2183.6995
2018.2986301369863,2183.202
2018.3013698630136,2179.6458
2018.304109589041,2179.7717
2018.3068493150686,2181.6885
2018.309589041096,2179.9695
2018.3123287671233,2180.2534
2018.3150684931506,2179.175
2018.317808219178,2179.9436
2018.3205479452056,2180.158
2018.323287671233,2180.2158
2018.3260273972603,2178.1526
2018.3287671232877,2177.701
2018.331506849315,2178.2488
2018.3342465753424,2177.387
2018.33698630137,2170.4004
2018.3397260273973,2170.5867
2018.3424657534247,2177.0635
2018.345205479452,2175.635
2018.3479452054794,2170.0198
2018.3506849315067,2172.7317
2018.3534246575343,2175.5586
2018.3561643835617,2174.4854
2018.358904109589,2174.5254
2018.3616438356164,2174.67
2018.3643835616438,2175.7688
2018.3671232876711,2176.7522
2018.3698630136987,2177.5005
2018.372602739726,2178.3523
2018.3753424657534,2178.7168
2018.3780821917808,2178.601
2018.3808219178081,2179.6494
2018.3835616438357,2180.4126
2018.386301369863,2180.4705
2018.3890410958904,2181.0967
2018.3917808219178,2181.4194
2018.3945205479451,2182.3218
2018.3972602739725,2184.3896
2018.4,2182.7012
2018.4027397260274,2184.7751
2018.4054794520548,2186.0085
2018.4082191780822,2186.909
2018.4109589041095,2187.3213
2018.4136986301369,2187.611
2018.4164383561645,2188.258
2018.4191780821918,2188.88
2018.4219178082192,2188.8086
2018.4246575342465,2187.1995
2018.427397260274,2187.334
2018.4301369863015,2188.8506
2018.4328767123288,2189.403
2018.4356164383562,2189.2883
2018.4383561643835,2189.141
2018.441095890411,2189.7559
2018.4438356164383,2190.964
2018.4465753424658,2191.384
2018.4493150684932,2191.1338
2018.4520547945206,2191.5151
2018.454794520548,2192.8652
2018.4575342465753,2193.4937
2018.4602739726026,2193.458
2018.4630136986302,2194.0745
2018.4657534246576,2195.542
2018.468493150685,2196.2703
2018.4712328767123,2196.1504
2018.4739726027397,2196.9421
2018.4767123287672,2197.0366
2018.4794520547946,2196.7734
2018.482191780822,2197.0693
2018.4849315068493,2197.416
2018.4876712328767,2197.2146
2018.490410958904,2197.6191
2018.4931506849316,2197.958
2018.495890410959,2197.631
2018.4986301369863,2197.972
2018.5013698630137,2198.426
2018.504109589041,2198.255
2018.5068493150684,2198.4136
2018.509589041096,2198.6606
2018.5123287671233,2198.6265
2018.5150684931507,2198.539
2018.517808219178,2199.2107
2018.5205479452054,2199.7073
2018.5232876712328,2199.5686
2018.5260273972603,2199.6128
2018.5287671232877,2199.4739
2018.531506849315,2199.3403
2018.5342465753424,2199.5034
2018.5369863013698,2199.4954
2018.5397260273974,2199.3472
2018.5424657534247,2199.3943
2018.545205479452,2199.4639
2018.5479452054794,2199.4307
2018.5506849315068,2199.3838
2018.5534246575342,2199.0552
2018.5561643835617,2198.5847
2018.558904109589,2198.112
2018.5616438356165,2198.267
2018.5643835616438,2198.7515
2018.5671232876712,2198.6533
2018.5698630136985,2198.2852
2018.572602739726,2198.4993
2018.5753424657535,2198.6777
2018.5780821917808,2198.669
2018.5808219178082,2198.371
2018.5835616438355,2198.388
2018.5863013698631,2198.7168
2018.5890410958905,2198.921
2018.5917808219178,2199.215
2018.5945205479452,2199.5452
2018.5972602739726,2199.6
2018.6,2199.7478
2018.6027397260275,2199.8699
2018.6054794520549,2199.838
2018.6082191780822,2199.7876
2018.6109589041096,2200.4282
2018.613698630137,2200.5378
2018.6164383561643,2200.3596
2018.6191780821919,2200.5488
2018.6219178082192,2200.6914
2018.6246575342466,2200.5178
2018.627397260274,2200.7354
2018.6301369863013,2201.226
2018.6328767123289,2201.4504
2018.6356164383562,2201.7214
2018.6383561643836,2202.249
2018.641095890411,2202.3877
2018.6438356164383,2202.4817
2018.6465753424657,2202.897
2018.6493150684933,2203.0974
2018.6520547945206,2203.1868
2018.654794520548,2203.2327
2018.6575342465753,2203.2017
2018.6602739726027,2203.2783
2018.66301369863,2203.5083
2018.6657534246576,2203.4536
2018.668493150685,2203.5227
2018.6712328767123,2203.6465
2018.6739726027397,2203.7578
2018.676712328767,2203.6672
2018.6794520547944,2203.5913
2018.682191780822,2203.18
2018.6849315068494,2203.0796
2018.6876712328767,2203.5042
2018.690410958904,2203.524
2018.6931506849314,2203.4878
2018.695890410959,2203.4558
2018.6986301369864,2203.2979
2018.7013698630137,2203.4463
2018.704109589041,2203.4446
2018.7068493150684,2203.4102
2018.7095890410958,2203.9597
2018.7123287671234,2204.4126
2018.7150684931507,2204.735
2018.717808219178,2205.439
2018.7205479452055,2205.7644
2018.7232876712328,2205.558
2018.7260273972602,2205.6206
2018.7287671232878,2205.7769
2018.731506849315,2205.9355
2018.7342465753425,2206.345
2018.7369863013698,2206.2744
2018.7397260273972,2206.2693
2018.7424657534248,2206.265
2018.7452054794521,2206.097
2018.7479452054795,2206.2249
2018.7506849315068,2206.2715
2018.7534246575342,2206.4229
2018.7561643835616,2206.6157
2018.7589041095891,2206.698
2018.7616438356165,2206.6147
2018.7643835616439,2206.6882
2018.7671232876712,2206.7466
2018.7698630136986,2206.3567
2018.772602739726,2205.855
2018.7753424657535,2205.3503
2018.7780821917809,2204.8086
2018.7808219178082,2204.519
2018.7835616438356,2204.6538
2018.786301369863,2203.857
2018.7890410958903,2203.569
2018.7917808219179,2203.235
2018.7945205479452,2202.8535
2018.7972602739726,2202.3135
2018.8,2202.0515
2018.8027397260273,2200.838
2018.805479452055,2199.7034
2018.8082191780823,2199.3362
2018.8109589041096,2198.5952
