# year, N3_n_clim
2.251366120218579,0.042065382
2.2540983606557377,0.042005368
2.2568306010928962,0.041743267
2.259562841530055,0.04159787
2.262295081967213,0.041398756
2.2650273224043715,0.04117375
2.26775956284153,0.040950775
2.2704918032786887,0.040887747
2.273224043715847,0.0407518
2.2759562841530054,0.040545203
2.278688524590164,0.04041638
2.281420765027322,0.04039124
2.2841530054644807,0.040315352
2.2868852459016393,0.040148325
2.289617486338798,0.03992987
2.2923497267759565,0.03968803
2.2950819672131146,0.039507795
2.297814207650273,0.039312232
2.300546448087432,0.039115198
2.30327868852459,0.038978156
2.3060109289617485,0.03871048
2.308743169398907,0.038426705
2.3114754098360657,0.038179148
2.3142076502732243,0.038086463
2.3169398907103824,0.0378247
2.319672131147541,0.03753728
2.3224043715846996,0.03740643
2.3251366120218577,0.037208285
2.3278688524590163,0.036898695
2.330601092896175,0.036563225
2.3333333333333335,0.036359724
2.3360655737704916,0.036192965
2.33879781420765,0.036163267
2.341530054644809,0.03602792
2.3442622950819674,0.035818838
2.3469945355191255,0.03563343
2.349726775956284,0.035641957
2.3524590163934427,0.036027905
2.3551912568306013,0.036202956
2.3579234972677594,0.03614191
2.360655737704918,0.035982214
2.3633879781420766,0.035806738
2.366120218579235,0.03565926
2.3688524590163933,0.035524644
2.371584699453552,0.03541258
2.3743169398907105,0.035359126
2.3770491803278686,0.03568914
2.379781420765027,0.036319006
2.3825136612021858,0.036528382
2.3852459016393444,0.036530346
2.387978142076503,0.036824204
2.390710382513661,0.037047498
2.3934426229508197,0.03728258
2.3961748633879782,0.03703373
2.3989071038251364,0.03673822
2.401639344262295,0.03660103
2.4043715846994536,0.03638
2.407103825136612,0.036052056
2.4098360655737707,0.03605749
2.412568306010929,0.036093313
2.4153005464480874,0.035998046
2.418032786885246,0.03837283
2.420765027322404,0.040024165
2.4234972677595628,0.043807525
2.4262295081967213,0.05108262
2.42896174863388,0.057652563
2.431693989071038,0.062140238
2.4344262295081966,0.06483171
2.4371584699453552,0.07172088
2.439890710382514,0.07392344
2.442622950819672,0.074223205
2.4453551912568305,0.070489086
2.448087431693989,0.070432074
2.4508196721311477,0.0723224
2.453551912568306,0.07316447
2.4562841530054644,0.07241188
2.459016393442623,0.070672944
2.4617486338797816,0.06866701
2.4644808743169397,0.06776419
2.4672131147540983,0.068180256
2.469945355191257,0.067913495
2.4726775956284155,0.06795128
2.4754098360655736,0.06984336
2.478142076502732,0.07190876
2.480874316939891,0.075574726
2.4836065573770494,0.078344084
2.4863387978142075,0.08017647
2.489071038251366,0.08121331
2.4918032786885247,0.079544224
2.494535519125683,0.0785752
2.4972677595628414,0.07712347
2.5,0.07518493
2.5027322404371586,0.07308522
2.505464480874317,0.07200881
2.5081967213114753,0.071314216
2.510928961748634,0.07025002
2.5136612021857925,0.06945418
2.5163934426229506,0.07166882
2.519125683060109,0.073847994
2.521857923497268,0.07706056
2.5245901639344264,0.08022262
2.527322404371585,0.08373531
2.530054644808743,0.08725871
2.5327868852459017,0.08748914
2.5355191256830603,0.08754128
2.5382513661202184,0.088550076
2.540983606557377,0.08957814
2.5437158469945356,0.09156923
2.546448087431694,0.09410144
2.5491803278688527,0.09618269
2.551912568306011,0.09919986
2.5546448087431695,0.10304804
2.557377049180328,0.1051514
2.560109289617486,0.10684117
2.5628415300546448,0.10850674
2.5655737704918034,0.11405319
2.5683060109289615,0.119814895
2.57103825136612,0.12345113
2.5737704918032787,0.12763125
2.5765027322404372,0.13021967
2.579234972677596,0.12926853
2.581967213114754,0.12978023
2.5846994535519126,0.13046746
2.587431693989071,0.13039477
2.5901639344262293,0.1316458
2.592896174863388,0.13483874
2.5956284153005464,0.13645008
2.598360655737705,0.13974003
2.6010928961748636,0.14584342
2.6038251366120218,0.15194009
2.6065573770491803,0.15828009
2.609289617486339,0.16455594
2.612021857923497,0.17505006
2.6147540983606556,0.19003071
2.6174863387978142,0.20166025
2.620218579234973,0.20771608
2.6229508196721314,0.21709982
2.6256830601092895,0.23142536
2.628415300546448,0.2417197
2.6311475409836067,0.24474242
2.633879781420765,0.24835166
2.6366120218579234,0.2583185
2.639344262295082,0.2737574
2.6420765027322406,0.28741074
2.644808743169399,0.3010065
2.6475409836065573,0.32381174
2.650273224043716,0.34041935
2.6530054644808745,0.3534374
2.6557377049180326,0.37465632
2.658469945355191,0.38874373
2.66120218579235,0.3910008
2.663934426229508,0.3915401
2.6666666666666665,0.40044603
2.669398907103825,0.41445923
2.6721311475409837,0.4328552
2.6748633879781423,0.44130892
2.6775956284153004,0.44652
2.680327868852459,0.46340713
2.6830601092896176,0.4810136
2.6857923497267757,0.48595566
2.6885245901639343,0.49309212
2.691256830601093,0.50923187
2.6939890710382515,0.526207
2.69672131147541,0.54088026
2.699453551912568,0.54610795
2.702185792349727,0.5439786
2.7049180327868854,0.5424217
2.7076502732240435,0.5440301
2.710382513661202,0.5508913
2.7131147540983607,0.5622841
2.7158469945355193,0.5650036
2.718579234972678,0.56201637
2.721311475409836,0.5706173
2.7240437158469946,0.58621114
2.726775956284153,0.594643
2.7295081967213113,0.59060127
2.73224043715847,0.59861237
2.7349726775956285,0.60999537
2.737704918032787,0.6020249
2.7404371584699456,0.59713566
2.7431693989071038,0.60340804
2.7459016393442623,0.6099682
2.748633879781421,0.6114882
2.751366120218579,0.612605
2.7540983606557377,0.61378443
2.7568306010928962,0.6106293
2.7595628415300544,0.6125061
2.762295081967213,0.6135256
2.7650273224043715,0.6033478
2.76775956284153,0.60716677
2.7704918032786887,0.61230004
2.773224043715847,0.6020025
2.7759562841530054,0.5912242
2.778688524590164,0.5911927
2.781420765027322,0.5884734
2.7841530054644807,0.57158977
2.7868852459016393,0.56048524
2.789617486338798,0.5611804
2.7923497267759565,0.55920553
2.7950819672131146,0.5546984
2.797814207650273,0.5458025
2.800546448087432,0.53886056
2.80327868852459,0.534045
2.8060109289617485,0.5259007
2.808743169398907,0.51747596
2.8114754098360657,0.50451636
2.8142076502732243,0.4899416
2.8169398907103824,0.4818326
2.819672131147541,0.4770123
2.8224043715846996,0.4716583
2.8251366120218577,0.4573501
2.8278688524590163,0.43612513
2.830601092896175,0.42363912
2.8333333333333335,0.4159066
2.836065573770492,0.40958485
2.83879781420765,0.40809822
2.841530054644809,0.4035128
2.8442622950819674,0.39069527
2.8469945355191255,0.37728903
2.849726775956284,0.36883584
2.8524590163934427,0.35801816
2.855191256830601,0.34917492
2.8579234972677594,0.34452912
2.860655737704918,0.33842137
2.8633879781420766,0.32515275
2.866120218579235,0.31331593
2.8688524590163933,0.31051117
2.871584699453552,0.30492264
2.8743169398907105,0.2880891
2.8770491803278686,0.27553073
2.879781420765027,0.26696774
2.8825136612021858,0.25359854
2.8852459016393444,0.24294937
2.887978142076503,0.23530367
2.890710382513661,0.22528291
2.8934426229508197,0.21551195
2.8961748633879782,0.20940797
2.8989071038251364,0.20306316
2.901639344262295,0.1988977
2.9043715846994536,0.19472077
2.907103825136612,0.18736981
2.9098360655737707,0.18202242
2.912568306010929,0.17951958
2.9153005464480874,0.17783242
2.918032786885246,0.17177458
2.920765027322404,0.16649953
2.9234972677595628,0.16486534
2.9262295081967213,0.16314761
2.92896174863388,0.15858981
2.9316939890710385,0.15599857
2.9344262295081966,0.15456839
2.9371584699453552,0.15043887
2.939890710382514,0.14616111
2.942622950819672,0.14388965
2.9453551912568305,0.14049016
2.948087431693989,0.13909209
2.9508196721311473,0.13702069
2.953551912568306,0.13609144
2.9562841530054644,0.1339908
2.959016393442623,0.1313212
2.9617486338797816,0.12873724
2.9644808743169397,0.12536058
2.9672131147540983,0.1228866
2.969945355191257,0.118664965
2.972677595628415,0.114380375
2.9754098360655736,0.11298231
2.978142076502732,0.11302438
2.980874316939891,0.110750005
2.9836065573770494,0.108173765
2.9863387978142075,0.1053187
2.989071038251366,0.10282626
2.9918032786885247,0.10137485
2.994535519125683,0.10044024
2.9972677595628414,0.098401636
3.0,0.11983038
3.0027322404371586,0.089173995
3.0054644808743167,0.08707607
3.0081967213114753,0.08572635
3.010928961748634,0.08475298
3.0136612021857925,0.08441337
3.0163934426229506,0.083398275
3.019125683060109,0.08164765
3.021857923497268,0.08041294
3.0245901639344264,0.080121376
3.0273224043715845,0.07902144
3.030054644808743,0.07868548
3.0327868852459017,0.07790293
3.0355191256830603,0.076267675
3.0382513661202184,0.07527822
3.040983606557377,0.07478633
3.0437158469945356,0.07459489
