# year, O3_TA_clim
1.4371584699453552,2421.6426
1.4398907103825136,2421.7222
1.4426229508196722,2422.0913
1.4453551912568305,2422.499
1.4480874316939891,2422.7417
1.4508196721311475,2422.7866
1.453551912568306,2422.4822
1.4562841530054644,2422.388
1.459016393442623,2422.4211
1.4617486338797814,2422.8003
1.46448087431694,2423.1602
1.4672131147540983,2423.3218
1.469945355191257,2423.475
1.4726775956284153,2423.6895
1.4754098360655736,2423.818
1.4781420765027322,2423.9077
1.4808743169398908,2424.2341
1.4836065573770492,2424.3154
1.4863387978142075,2424.3245
1.489071038251366,2424.4702
1.4918032786885247,2424.6646
1.494535519125683,2424.8198
1.4972677595628414,2424.9563
1.5,2425.068
1.5027322404371586,2425.2703
1.505464480874317,2425.4292
1.5081967213114753,2425.5286
1.510928961748634,2425.7524
1.5136612021857925,2426.0122
1.5163934426229508,2426.1956
1.5191256830601092,2426.3318
1.5218579234972678,2426.5007
1.5245901639344264,2426.8323
1.5273224043715847,2426.9924
1.530054644808743,2427.1199
1.5327868852459017,2427.3936
1.5355191256830603,2427.573
1.5382513661202186,2427.8484
1.540983606557377,2428.0852
1.5437158469945356,2428.2603
1.5464480874316942,2428.599
1.5491803278688525,2428.9465
1.5519125683060109,2429.3247
1.5546448087431695,2429.5266
1.5573770491803278,2429.6938
1.5601092896174862,2430.0488
1.5628415300546448,2430.3184
1.5655737704918034,2430.474
1.5683060109289617,2430.7578
1.57103825136612,2430.9849
1.5737704918032787,2431.1187
1.5765027322404372,2431.3098
1.5792349726775956,2431.4897
1.581967213114754,2431.766
1.5846994535519126,2432.0657
1.5874316939890711,2432.3013
1.5901639344262295,2432.5227
1.5928961748633879,2432.813
1.5956284153005464,2433.1074
1.598360655737705,2433.3145
1.6010928961748634,2433.4644
1.6038251366120218,2433.7876
1.6065573770491803,2434.0806
1.609289617486339,2434.365
1.6120218579234973,2434.6243
1.6147540983606556,2434.8848
1.6174863387978142,2435.0767
1.6202185792349728,2435.3464
1.6229508196721312,2435.616
1.6256830601092895,2435.793
1.6284153005464481,2435.9685
1.6311475409836067,2436.2144
1.633879781420765,2436.535
1.6366120218579234,2436.833
1.639344262295082,2437.1536
1.6420765027322406,2437.4333
1.644808743169399,2437.5718
1.6475409836065573,2437.684
1.650273224043716,2437.9692
1.6530054644808743,2438.2358
1.6557377049180326,2438.4546
1.6584699453551912,2438.6787
1.6612021857923498,2438.8975
1.6639344262295082,2439.1086
1.6666666666666665,2439.3242
1.669398907103825,2439.562
1.6721311475409837,2439.7449
1.674863387978142,2439.926
1.6775956284153004,2440.1707
1.680327868852459,2440.4045
1.6830601092896176,2440.648
1.685792349726776,2440.903
1.6885245901639343,2441.1018
1.6912568306010929,2441.3757
1.6939890710382515,2441.6843
1.6967213114754098,2441.9106
1.6994535519125682,2442.1802
1.7021857923497268,2442.4634
1.7049180327868854,2442.7075
1.7076502732240437,2442.9536
1.710382513661202,2443.189
1.7131147540983607,2443.4546
1.7158469945355193,2443.6958
1.7185792349726776,2443.9294
1.721311475409836,2444.1716
1.7240437158469946,2444.396
1.7267759562841531,2444.65
1.7295081967213115,2444.9478
1.7322404371584699,2445.2317
1.7349726775956285,2445.4595
1.737704918032787,2445.639
1.7404371584699454,2445.9077
1.7431693989071038,2446.1182
1.7459016393442623,2446.337
1.748633879781421,2445.458
1.751366120218579,2445.6606
1.7540983606557377,2445.8694
1.7568306010928962,2446.058
1.7595628415300546,2446.2139
1.762295081967213,2446.4326
1.7650273224043715,2446.746
1.7677595628415301,2446.8977
1.7704918032786885,2446.9993
1.7732240437158469,2447.2412
1.7759562841530054,2447.402
1.778688524590164,2447.5369
1.7814207650273224,2447.743
1.7841530054644807,2447.9377
1.7868852459016393,2448.1047
1.789617486338798,2448.348
1.7923497267759563,2448.542
1.7950819672131146,2448.6907
1.7978142076502732,2448.8682
1.8005464480874318,2449.0642
1.8032786885245902,2449.2446
1.8060109289617485,2449.402
1.8087431693989071,2449.6533
1.8114754098360657,2449.9453
1.814207650273224,2450.128
1.8169398907103824,2450.3484
1.819672131147541,2450.5312
1.8224043715846996,2450.7202
1.825136612021858,2450.9033
1.8278688524590163,2451.094
1.830601092896175,2451.1938
1.8333333333333335,2451.2751
1.8360655737704918,2451.444
1.8387978142076502,2451.578
1.8415300546448088,2451.5496
1.8442622950819674,2451.44
1.8469945355191257,2451.5024
1.849726775956284,2451.6648
1.8524590163934427,2451.5635
1.855191256830601,2451.363
1.8579234972677594,2451.2588
1.860655737704918,2451.255
1.8633879781420766,2451.2852
1.866120218579235,2451.2366
1.8688524590163933,2451.0999
1.8715846994535519,2450.958
1.8743169398907105,2450.7974
1.8770491803278688,2450.7773
1.8797814207650272,2450.8677
1.8825136612021858,2450.7495
1.8852459016393444,2450.7734
1.8879781420765027,2450.6475
1.890710382513661,2450.3887
1.8934426229508197,2450.294
1.8961748633879782,2450.3572
1.8989071038251366,2450.0376
1.901639344262295,2449.7617
1.9043715846994536,2449.7397
1.9071038251366121,2449.7817
1.9098360655737705,2449.5337
1.9125683060109289,2448.913
1.9153005464480874,2448.657
1.918032786885246,2448.6846
1.9207650273224044,2448.4521
1.9234972677595628,2447.7644
1.9262295081967213,2446.9817
1.92896174863388,2446.784
1.9316939890710383,2446.8232
1.9344262295081966,2446.0225
1.9371584699453552,2445.2002
1.9398907103825138,2444.837
1.9426229508196722,2444.4111
1.9453551912568305,2444.3267
1.9480874316939891,2443.8884
1.9508196721311475,2443.9214
1.9535519125683058,2443.2354
1.9562841530054644,2443.1982
1.959016393442623,2442.9001
1.9617486338797814,2442.4788
1.9644808743169397,2442.6033
1.9672131147540983,2442.3486
1.969945355191257,2441.9128
1.9726775956284153,2441.8716
1.9754098360655736,2441.8936
1.9781420765027322,2441.2327
1.9808743169398908,2440.4353
1.9836065573770492,2440.2842
1.9863387978142075,2440.5544
1.989071038251366,2440.544
1.9918032786885247,2440.2344
1.994535519125683,2440.0012
1.9972677595628414,2440.0088
2.0,2437.0354
2.0027322404371586,2438.6357
2.0054644808743167,2438.1367
2.0081967213114753,2438.5115
2.010928961748634,2439.3003
2.0136612021857925,2439.4739
2.0163934426229506,2439.512
2.019125683060109,2439.4111
2.021857923497268,2439.2588
2.0245901639344264,2438.91
2.0273224043715845,2439.2073
2.030054644808743,2439.5425
2.0327868852459017,2439.3608
2.0355191256830603,2438.517
2.0382513661202184,2438.8118
2.040983606557377,2438.7207
2.0437158469945356,2438.73
2.046448087431694,2438.377
2.0491803278688523,2437.355
2.051912568306011,2438.4893
2.0546448087431695,2438.933
2.057377049180328,2438.6335
2.060109289617486,2438.6077
2.0628415300546448,2438.9097
2.0655737704918034,2438.7625
2.068306010928962,2438.607
2.07103825136612,2438.0894
2.0737704918032787,2437.9543
2.0765027322404372,2437.899
2.079234972677596,2437.808
2.081967213114754,2438.0168
2.0846994535519126,2438.2078
2.087431693989071,2438.5178
2.0901639344262297,2437.932
2.092896174863388,2437.832
2.0956284153005464,2437.4722
2.098360655737705,2437.595
2.1010928961748636,2437.6694
2.1038251366120218,2436.6812
2.1065573770491803,2436.9995
2.109289617486339,2437.3286
2.112021857923497,2437.424
2.1147540983606556,2436.949
2.1174863387978142,2437.3787
2.120218579234973,2437.9185
2.122950819672131,2437.6316
2.1256830601092895,2436.3228
2.128415300546448,2436.3032
2.1311475409836067,2436.5215
2.133879781420765,2437.1384
2.1366120218579234,2436.2764
2.139344262295082,2435.5996
2.1420765027322406,2435.3105
2.1448087431693987,2436.1401
2.1475409836065573,2434.9116
2.150273224043716,2434.7883
2.1530054644808745,2435.3464
2.1557377049180326,2435.7642
2.158469945355191,2435.0583
2.16120218579235,2435.0552
2.1639344262295084,2435.0762
2.1666666666666665,2434.7546
2.169398907103825,2433.3823
2.1721311475409837,2433.1304
2.1748633879781423,2434.4375
2.1775956284153004,2433.4485
2.180327868852459,2433.2908
2.1830601092896176,2433.7856
2.185792349726776,2433.2593
2.1885245901639343,2432.3115
2.191256830601093,2432.7937
2.1939890710382515,2432.3467
2.19672131147541,2432.7563
2.199453551912568,2432.135
2.202185792349727,2431.81
2.2049180327868854,2433.2122
2.2076502732240435,2432.9744
2.210382513661202,2432.723
2.2131147540983607,2432.0234
2.2158469945355193,2430.8477
2.2185792349726774,2431.018
2.221311475409836,2430.8074
2.2240437158469946,2431.432
2.226775956284153,2431.2415
2.2295081967213113,2430.2437
2.23224043715847,2431.0222
2.2349726775956285,2431.7896
2.237704918032787,2431.9536
2.240437158469945,2431.6382
2.2431693989071038,2431.5833
2.2459016393442623,2431.0518
2.248633879781421,2429.4397
2.251366120218579,2429.0276
2.2540983606557377,2429.8765
2.2568306010928962,2429.73
2.259562841530055,2429.0188
2.262295081967213,2427.9207
