# year, O3_c_clim
1.5491803278688525,2089.9766
1.5519125683060109,2090.3145
1.5546448087431695,2090.4656
1.5573770491803278,2090.6184
1.5601092896174862,2090.9407
1.5628415300546448,2091.1072
1.5655737704918034,2091.3245
1.5683060109289617,2091.7068
1.57103825136612,2091.896
1.5737704918032787,2091.9478
1.5765027322404372,2092.064
1.5792349726775956,2092.1384
1.581967213114754,2092.369
1.5846994535519126,2092.5532
1.5874316939890711,2092.6433
1.5901639344262295,2092.675
1.5928961748633879,2092.8667
1.5956284153005464,2093.1355
1.598360655737705,2093.3804
1.6010928961748634,2093.537
1.6038251366120218,2093.8333
1.6065573770491803,2094.143
1.609289617486339,2094.4653
1.6120218579234973,2094.747
1.6147540983606556,2095.0925
1.6174863387978142,2095.4136
1.6202185792349728,2095.8384
1.6229508196721312,2096.288
1.6256830601092895,2096.5278
1.6284153005464481,2096.7456
1.6311475409836067,2097.081
1.633879781420765,2097.5476
1.6366120218579234,2098.044
1.639344262295082,2098.5688
1.6420765027322406,2099.0098
1.644808743169399,2099.2705
1.6475409836065573,2099.6687
1.650273224043716,2100.1924
1.6530054644808743,2100.518
1.6557377049180326,2100.9417
1.6584699453551912,2101.3147
1.6612021857923498,2101.5198
1.6639344262295082,2101.8113
1.6666666666666665,2102.2134
1.669398907103825,2102.5188
1.6721311475409837,2102.8354
1.674863387978142,2103.0889
1.6775956284153004,2103.2769
1.680327868852459,2103.5984
1.6830601092896176,2103.9712
1.685792349726776,2104.1453
1.6885245901639343,2104.2996
1.6912568306010929,2104.7168
1.6939890710382515,2105.0554
1.6967213114754098,2105.226
1.6994535519125682,2105.4792
1.7021857923497268,2105.6199
1.7049180327868854,2105.643
1.7076502732240437,2105.883
1.710382513661202,2106.217
1.7131147540983607,2106.5037
1.7158469945355193,2106.6714
1.7185792349726776,2106.7976
1.721311475409836,2106.9717
1.7240437158469946,2107.2131
1.7267759562841531,2107.5425
1.7295081967213115,2107.6802
1.7322404371584699,2107.8347
1.7349726775956285,2108.0903
1.737704918032787,2108.091
1.7404371584699454,2108.1646
1.7431693989071038,2108.3828
1.7459016393442623,2108.6804
1.748633879781421,2108.8096
1.751366120218579,2108.842
1.7540983606557377,2109.062
1.7568306010928962,2109.2368
1.7595628415300546,2109.3262
1.762295081967213,2109.4277
1.7650273224043715,2109.4722
1.7677595628415301,2109.5757
1.7704918032786885,2109.7234
1.7732240437158469,2109.77
1.7759562841530054,2109.55
1.778688524590164,2109.4373
1.7814207650273224,2109.543
1.7841530054644807,2109.3257
1.7868852459016393,2109.2756
1.789617486338798,2109.4175
1.7923497267759563,2109.4023
1.7950819672131146,2109.4087
1.7978142076502732,2109.2515
1.8005464480874318,2109.1665
1.8032786885245902,2109.2024
1.8060109289617485,2108.9941
1.8087431693989071,2108.9062
1.8114754098360657,2108.831
1.814207650273224,2108.6553
1.8169398907103824,2108.7017
1.819672131147541,2108.6372
1.8224043715846996,2108.4521
1.825136612021858,2108.308
1.8278688524590163,2107.901
1.830601092896175,2107.322
1.8333333333333335,2106.9634
1.8360655737704918,2107.0295
1.8387978142076502,2106.9587
1.8415300546448088,2106.3757
1.8442622950819674,2105.523
1.8469945355191257,2105.1074
1.849726775956284,2105.026
1.8524590163934427,2104.4106
1.855191256830601,2103.537
1.8579234972677594,2102.946
1.860655737704918,2102.6968
1.8633879781420766,2102.238
1.866120218579235,2101.5796
1.8688524590163933,2101.0232
1.8715846994535519,2100.6414
1.8743169398907105,2099.968
1.8770491803278688,2099.1917
1.8797814207650272,2098.7952
1.8825136612021858,2098.1372
1.8852459016393444,2097.5425
1.8879781420765027,2096.768
1.890710382513661,2095.8923
1.8934426229508197,2095.3542
1.8961748633879782,2095.0942
1.8989071038251366,2094.3123
1.901639344262295,2093.566
1.9043715846994536,2093.3677
1.9071038251366121,2093.02
1.9098360655737705,2092.4338
1.9125683060109289,2091.6765
1.9153005464480874,2091.0483
1.918032786885246,2091.126
1.9207650273224044,2090.7664
1.9234972677595628,2089.769
