# year, thetao_con_anom
1995.1041095890412,-0.08060646
1995.1068493150685,-0.047498703
1995.109589041096,-0.001832962
1995.1123287671232,-0.0038833618
1995.1150684931506,0.08708954
1995.1178082191782,0.103372574
1995.1205479452055,0.07152939
1995.123287671233,0.17453957
1995.1260273972603,0.13031769
1995.1287671232876,0.121082306
1995.131506849315,0.19922066
1995.1342465753426,0.31441116
1995.13698630137,0.369215
1995.1397260273973,0.49666786
1995.1424657534246,0.5193653
1995.145205479452,0.5718651
1995.1479452054793,0.5338497
1995.150684931507,0.3008175
1995.1534246575343,0.26773262
1995.1561643835616,0.5161171
1995.158904109589,0.28925896
1995.1616438356164,0.17244911
1995.164383561644,-0.0010185242
1995.1671232876713,0.12251663
1995.1698630136987,0.21465874
1995.172602739726,0.08189201
1995.1753424657534,0.16792488
1995.1780821917807,0.09718704
1995.1808219178083,0.0132369995
1995.1835616438357,0.07660866
1995.186301369863,0.102300644
1995.1890410958904,0.00031280518
1995.1917808219177,0.03525734
1995.194520547945,0.18852806
1995.1972602739727,-0.03553772
1995.2,-0.16152763
1995.2027397260274,-0.24691582
1995.2054794520548,0.02794838
1995.2082191780821,0.11406708
1995.2109589041097,0.22158813
1995.213698630137,0.21673393
1995.2164383561644,0.29662323
1995.2191780821918,0.23023224
1995.2219178082191,0.06798744
1995.2246575342465,0.051567078
1995.227397260274,0.07378197
1995.2301369863014,0.17103767
1995.2328767123288,0.28877258
1995.2356164383561,0.11288071
1995.2383561643835,0.07294464
1995.2410958904109,-0.12698364
1995.2438356164384,0.26436806
1995.2465753424658,0.37809944
1995.2493150684932,0.39796257
1995.2520547945205,0.268507
1995.2547945205479,0.28671455
1995.2575342465752,0.114990234
1995.2602739726028,0.12357712
1995.2630136986302,0.40149117
1995.2657534246575,0.51597977
1995.268493150685,0.53081894
1995.2712328767122,0.6470814
1995.2739726027398,0.51732254
1995.2767123287672,0.5424385
1995.2794520547945,0.48667145
1995.282191780822,0.41055107
1995.2849315068493,0.36911583
1995.2876712328766,0.3364296
1995.2904109589042,0.38692284
1995.2931506849316,0.42169
1995.295890410959,0.5536518
1995.2986301369863,0.46810913
1995.3013698630136,0.49838448
1995.304109589041,0.5980034
1995.3068493150686,0.5860424
1995.309589041096,0.66184425
1995.3123287671233,0.7399597
1995.3150684931506,0.7999592
1995.317808219178,0.7214184
1995.3205479452056,0.6747017
1995.323287671233,0.82627296
1995.3260273972603,0.8648453
1995.3287671232877,0.7909756
1995.331506849315,0.74967575
1995.3342465753424,0.7964859
1995.33698630137,0.8463249
1995.3397260273973,0.78170776
1995.3424657534247,0.7349777
1995.345205479452,0.7410393
1995.3479452054794,0.68943214
1995.3506849315067,0.602499
1995.3534246575343,0.51052284
1995.3561643835617,0.5928879
1995.358904109589,0.6768093
1995.3616438356164,0.62173843
1995.3643835616438,0.59389305
1995.3671232876711,0.5336704
1995.3698630136987,0.49804497
1995.372602739726,0.47418213
1995.3753424657534,0.5059166
1995.3780821917808,0.5368023
1995.3808219178081,0.58774376
1995.3835616438357,0.6007824
1995.386301369863,0.64051247
1995.3890410958904,0.6595745
1995.3917808219178,0.6651249
1995.3945205479451,0.7205105
1995.3972602739725,0.70111465
1995.4,0.63025284
1995.4027397260274,0.5803242
1995.4054794520548,0.55727386
1995.4082191780822,0.55181503
1995.4109589041095,0.50476646
1995.4136986301369,0.37542725
1995.4164383561645,0.42814827
1995.4191780821918,0.45999527
1995.4219178082192,0.4676857
1995.4246575342465,0.4591236
1995.427397260274,0.4349537
1995.4301369863015,0.38220596
1995.4328767123288,0.34894943
1995.4356164383562,0.33257103
1995.4383561643835,0.31904793
1995.441095890411,0.31897736
1995.4438356164383,0.3094101
1995.4465753424658,0.26058197
1995.4493150684932,0.23956108
1995.4520547945206,0.27567482
1995.454794520548,0.29453468
1995.4575342465753,0.2726822
1995.4602739726026,0.29056168
1995.4630136986302,0.26595497
1995.4657534246576,0.2581482
1995.468493150685,0.23968887
1995.4712328767123,0.2426014
1995.4739726027397,0.23373604
1995.4767123287672,0.2636547
1995.4794520547946,0.31526947
1995.482191780822,0.34329796
1995.4849315068493,0.37453842
1995.4876712328767,0.38458252
1995.490410958904,0.3977642
1995.4931506849316,0.38478088
1995.495890410959,0.26825905
1995.4986301369863,0.28510857
1995.5013698630137,0.2791958
1995.504109589041,0.23410797
1995.5068493150684,0.19214821
1995.509589041096,0.16443443
1995.5123287671233,0.13594246
1995.5150684931507,0.11912346
1995.517808219178,0.103307724
1995.5205479452054,0.11327362
1995.5232876712328,0.1386795
1995.5260273972603,0.1362915
1995.5287671232877,0.1650486
1995.531506849315,0.16711617
1995.5342465753424,0.16924095
1995.5369863013698,0.16977882
1995.5397260273974,0.16281128
1995.5424657534247,0.14179802
1995.545205479452,0.13505745
1995.5479452054794,0.13966942
1995.5506849315068,0.12712288
1995.5534246575342,0.10054207
1995.5561643835617,0.05662346
1995.558904109589,0.029655457
1995.5616438356165,0.020832062
1995.5643835616438,0.016983032
1995.5671232876712,0.026237488
1995.5698630136985,0.023540497
1995.572602739726,0.011182785
1995.5753424657535,-0.005306244
1995.5780821917808,-0.021274567
1995.5808219178082,-0.1139431
1995.5835616438355,-0.10799408
1995.5863013698631,-0.08365059
1995.5890410958905,-0.08189392
1995.5917808219178,-0.049943924
1995.5945205479452,-0.0031356812
1995.5972602739726,-0.00079345703
1995.6,-0.019514084
1995.6027397260275,-0.03400421
1995.6054794520549,-0.02750969
1995.6082191780822,-0.016778946
1995.6109589041096,-0.03466797
1995.613698630137,-0.0461483
1995.6164383561643,-0.016803741
1995.6191780821919,0.01890564
1995.6219178082192,-0.0084171295
1995.6246575342466,-0.025876999
1995.627397260274,-0.05031395
1995.6301369863013,-0.053129196
1995.6328767123289,-0.03949356
1995.6356164383562,-0.009853363
1995.6383561643836,0.019138336
1995.641095890411,0.009592056
1995.6438356164383,0.013191223
1995.6465753424657,0.004354477
1995.6493150684933,0.009500504
1995.6520547945206,-0.0016403198
1995.654794520548,-0.018562317
1995.6575342465753,-0.0263443
1995.6602739726027,-0.0054092407
1995.66301369863,0.034633636
1995.6657534246576,0.010938644
1995.668493150685,0.01467514
1995.6712328767123,-0.0025520325
1995.6739726027397,0.0018501282
1995.676712328767,0.0030002594
1995.6794520547944,0.00045204163
1995.682191780822,0.009437561
1995.6849315068494,0.039711
1995.6876712328767,0.04168892
1995.690410958904,0.03277397
1995.6931506849314,0.03828621
1995.695890410959,0.04684639
1995.6986301369864,0.006822586
1995.7013698630137,0.036966324
1995.704109589041,0.07777214
1995.7068493150684,0.105062485
1995.7095890410958,0.10657883
1995.7123287671234,0.072315216
1995.7150684931507,0.12864304
1995.717808219178,0.13026428
1995.7205479452055,0.09326744
1995.7232876712328,0.18389511
1995.7260273972602,0.23295975
1995.7287671232878,0.16210747
1995.731506849315,0.16314125
1995.7342465753425,0.1300621
1995.7369863013698,0.15427971
1995.7397260273972,0.15485
1995.7424657534248,0.20121765
1995.7452054794521,0.26223946
1995.7479452054795,0.27078438
1995.7506849315068,0.25636482
1995.7534246575342,0.23474884
1995.7561643835616,0.19095612
1995.7589041095891,0.22676468
1995.7616438356165,0.35391808
1995.7643835616439,0.39956093
1995.7671232876712,0.428339
1995.7698630136986,0.27783012
1995.772602739726,0.25037956
1995.7753424657535,0.2249279
1995.7780821917809,0.21868134
1995.7808219178082,0.35604477
1995.7835616438356,0.6038017
1995.786301369863,0.62742805
1995.7890410958903,0.514616
1995.7917808219179,0.4163227
1995.7945205479452,0.2868061
1995.7972602739726,0.20970726
1995.8,0.20853996
1995.8027397260273,0.20772552
1995.805479452055,0.23288727
1995.8082191780823,0.2099247
1995.8109589041096,0.17836761
1995.813698630137,0.18298149
1995.8164383561643,0.1552639
1995.8191780821917,0.17782784
1995.8219178082193,0.14457893
1995.8246575342466,0.08088112
1995.827397260274,0.071977615
1995.8301369863013,0.07234764
1995.8328767123287,0.09592056
1995.835616438356,0.12946701
1995.8383561643836,0.19782257
1995.841095890411,0.18437958
1995.8438356164384,0.15503311
1995.8465753424657,0.10820007
1995.849315068493,0.068107605
1995.8520547945207,0.13343811
1995.854794520548,0.22807884
1995.8575342465754,0.20191956
1995.8602739726027,0.18524933
1995.86301369863,0.20000458
1995.8657534246574,0.23964691
1995.868493150685,0.37250137
1995.8712328767124,0.4540577
1995.8739726027397,0.4293785
1995.876712328767,0.37579918
1995.8794520547945,0.3223076
1995.8821917808218,0.26747894
1995.8849315068494,0.27352715
1995.8876712328768,0.19161797
1995.890410958904,0.1678791
1995.8931506849315,0.17717552
1995.8958904109588,0.13492393
1995.8986301369864,0.11386871
1995.9013698630138,0.12491608
1995.9041095890411,0.12866402
1995.9068493150685,0.117544174
1995.9095890410958,0.10913849
1995.9123287671232,0.0985775
1995.9150684931508,0.14624786
1995.9178082191781,0.17091179
1995.9205479452055,0.1448288
1995.9232876712329,0.13855934
1995.9260273972602,0.17071152
1995.9287671232876,0.15537834
1995.9315068493152,0.11505699
1995.9342465753425,0.11797714
1995.9369863013699,0.08300781
1995.9397260273972,0.07884407
1995.9424657534246,0.06328583
1995.945205479452,0.09654808
1995.9479452054795,0.21133995
1995.9506849315069,0.2353363
1995.9534246575342,0.14112282
1995.9561643835616,0.09785652
1995.958904109589,0.08929443
1995.9616438356165,0.013235092
1995.964383561644,0.0032997131
1995.9671232876713,0.036453247
1995.9698630136986,0.12698555
1995.972602739726,0.088674545
1995.9753424657533,0.14972305
1995.978082191781,0.11769867
1995.9808219178083,0.14942741
1995.9835616438356,0.17001152
1995.986301369863,0.13271332
1995.9890410958903,0.057891846
1995.9917808219177,0.0049762726
1995.9945205479453,0.06529808
1995.9972602739726,0.35668755
1996.0,0.3633709
1996.0027322404371,0.118169785
1996.0054644808743,-0.08993912
1996.0081967213114,-0.07969093
1996.0109289617487,-0.07777214
1996.0136612021859,-0.013790131
1996.016393442623,-0.028045654
1996.01912568306,-0.10096359
1996.0218579234972,-0.11902046
1996.0245901639344,-0.02573204
1996.0273224043715,-0.11680031
1996.0300546448088,-0.26730347
1996.032786885246,-0.19294548
1996.035519125683,-0.21411324
1996.0382513661202,-0.20497513
1996.0409836065573,-0.27350426
1996.0437158469945,-0.27659798
1996.0464480874316,-0.28900528
1996.049180327869,-0.31744385
1996.051912568306,-0.3410263
1996.0546448087432,-0.3237419
1996.0573770491803,-0.32728958
1996.0601092896175,-0.2889881
1996.0628415300546,-0.22610474
1996.0655737704917,-0.05524254
1996.068306010929,-0.021661758
1996.0710382513662,-0.21129608
1996.0737704918033,-0.2696476
1996.0765027322404,-0.39213562
1996.0792349726776,-0.4137001
1996.0819672131147,-0.48571014
1996.0846994535518,-0.41573334
1996.0874316939892,-0.3465023
1996.0901639344263,-0.2765274
1996.0928961748634,-0.30575943
1996.0956284153006,-0.077955246
1996.0983606557377,0.12732506
1996.1010928961748,0.19617653
1996.103825136612,0.10715675
1996.1065573770493,0.19249725
1996.1092896174864,0.32064438
1996.1120218579235,0.30223656
1996.1147540983607,0.17250252
1996.1174863387978,-0.016311646
1996.120218579235,-0.047826767
1996.122950819672,0.08498764
1996.1256830601094,0.22520638
1996.1284153005465,0.22496414
1996.1311475409836,0.059928894
1996.1338797814208,-0.14417267
1996.136612021858,-0.02286148
1996.139344262295,0.18608665
1996.1420765027322,0.08347511
1996.1448087431695,0.08697128
1996.1475409836066,0.17349815
1996.1502732240438,-0.105293274
1996.1530054644809,-0.16279602
1996.155737704918,-0.04611969
1996.1584699453551,-0.07416153
1996.1612021857923,0.30744362
1996.1639344262296,-0.1279602
1996.1666666666667,-0.2954235
1996.1693989071039,-0.3144722
1996.172131147541,-0.35333633
1996.1748633879781,-0.32055664
1996.1775956284152,-0.11663818
1996.1803278688524,-0.26086998
1996.1830601092897,-0.20474625
1996.1857923497269,-0.25512505
1996.188524590164,-0.19242096
1996.191256830601,-0.2447052
1996.1939890710382,-0.18976021
1996.1967213114754,-0.06926918
1996.1994535519125,-0.08308029
1996.2021857923498,-0.018878937
1996.204918032787,-0.036535263
1996.207650273224,0.17373657
1996.2103825136612,0.5083122
1996.2131147540983,0.5403404
1996.2158469945355,0.33589554
1996.2185792349726,0.08440781
1996.22131147541,-0.026309967
1996.224043715847,-0.07548714
1996.2267759562842,-0.14319038
1996.2295081967213,-0.16819191
1996.2322404371585,-0.096544266
1996.2349726775956,0.082603455
1996.2377049180327,0.027202606
1996.24043715847,0.2566185
1996.2431693989072,-0.033176422
1996.2459016393443,-0.07139206
1996.2486338797814,0.22356033
1996.2513661202186,0.114040375
1996.2540983606557,-0.036128998
1996.2568306010928,0.0013046265
1996.25956284153,-0.030166626
1996.2622950819673,0.16702843
1996.2650273224044,0.16688919
1996.2677595628415,0.079761505
1996.2704918032787,0.008935928
1996.2732240437158,-0.022151947
1996.275956284153,0.09341431
1996.27868852459,-0.0716095
1996.2814207650274,-0.054151535
1996.2841530054645,-0.05119133
1996.2868852459017,-0.031036377
1996.2896174863388,-0.031677246
1996.292349726776,0.051166534
1996.295081967213,0.04618454
1996.2978142076502,-0.078042984
1996.3005464480875,-0.08602905
1996.3032786885246,-0.09599495
1996.3060109289618,0.04403305
1996.308743169399,0.010677338
1996.311475409836,0.099559784
1996.3142076502731,0.02503395
1996.3169398907103,0.11922836
1996.3196721311476,0.15028
1996.3224043715848,0.10587692
1996.3251366120219,0.1777401
1996.327868852459,0.117549896
1996.3306010928961,-0.04908943
1996.3333333333333,0.16238976
1996.3360655737704,0.2597599
1996.3387978142077,0.22625923
1996.3415300546449,0.16755295
1996.344262295082,0.168499
1996.3469945355191,0.15679741
1996.3497267759562,0.11351204
1996.3524590163934,0.13029099
1996.3551912568305,0.16077614
1996.3579234972678,0.14355087
1996.360655737705,0.13314056
1996.363387978142,0.13758278
1996.3661202185792,0.1305542
1996.3688524590164,0.049734116
1996.3715846994535,0.032779694
1996.3743169398906,0.0315094
1996.377049180328,0.069524765
1996.379781420765,0.0874424
1996.3825136612022,0.071336746
1996.3852459016393,0.062116623
1996.3879781420765,0.057073593
1996.3907103825136,0.03849411
1996.3934426229507,0.04239273
1996.396174863388,0.03545952
1996.3989071038252,0.016220093
1996.4016393442623,0.01940155
1996.4043715846994,0.004053116
1996.4071038251366,0.019874573
1996.4098360655737,0.01768303
1996.4125683060108,0.03705597
1996.4153005464482,-0.0058250427
1996.4180327868853,0.0410614
1996.4207650273224,0.08462143
1996.4234972677596,0.0755291
1996.4262295081967,0.07505989
1996.4289617486338,0.04623604
1996.431693989071,0.009334564
1996.4344262295083,-0.022533417
1996.4371584699454,-0.03491974
1996.4398907103825,-0.012136459
1996.4426229508197,0.022192001
1996.4453551912568,0.040964127
1996.448087431694,0.06892586
1996.450819672131,0.050851822
1996.4535519125684,0.05182457
1996.4562841530055,0.06367302
1996.4590163934427,0.059185028
1996.4617486338798,0.07170868
1996.464480874317,0.07354164
1996.467213114754,0.08592224
1996.4699453551912,0.11500549
1996.4726775956285,0.26852608
1996.4754098360656,0.26375008
1996.4781420765028,0.2354641
1996.48087431694,0.20716476
1996.483606557377,0.16369438
1996.4863387978141,0.13412285
1996.4890710382513,0.12991905
1996.4918032786886,0.1605854
1996.4945355191257,0.16304398
1996.4972677595629,0.084775925
1996.5,0.12773895
1996.5027322404371,0.14276123
1996.5054644808743,0.14271545
1996.5081967213114,0.13576508
1996.5109289617487,0.14372444
1996.5136612021859,0.15460014
1996.516393442623,0.12983322
1996.51912568306,0.10044861
1996.5218579234972,0.103061676
1996.5245901639344,0.11074829
1996.5273224043715,0.07570839
1996.5300546448088,0.058971405
1996.532786885246,0.061393738
1996.535519125683,0.06598854
1996.5382513661202,0.05615616
1996.5409836065573,0.07532883
1996.5437158469945,0.10524368
1996.5464480874316,0.118644714
1996.549180327869,0.15778542
1996.551912568306,0.2557354
1996.5546448087432,0.3030033
1996.5573770491803,0.3177166
1996.5601092896175,0.37335587
1996.5628415300546,0.442976
1996.5655737704917,0.42383766
1996.568306010929,0.3868122
1996.5710382513662,0.36654854
1996.5737704918033,0.36033058
1996.5765027322404,0.32284355
1996.5792349726776,0.2737522
1996.5819672131147,0.18440056
1996.5846994535518,0.21072769
1996.5874316939892,0.24587822
1996.5901639344263,0.26988792
1996.5928961748634,0.28263664
1996.5956284153006,0.27549934
1996.5983606557377,0.2745762
1996.6010928961748,0.25780296
1996.603825136612,0.21896935
1996.6065573770493,0.23235512
1996.6092896174864,0.27249718
1996.6120218579235,0.28865623
1996.6147540983607,0.28466606
1996.6174863387978,0.30840302
1996.620218579235,0.31903267
1996.622950819672,0.30189705
1996.6256830601094,0.28785896
1996.6284153005465,0.28735542
1996.6311475409836,0.28189087
1996.6338797814208,0.2889099
1996.636612021858,0.31329727
1996.639344262295,0.3112297
1996.6420765027322,0.30342865
1996.6448087431695,0.29955482
1996.6475409836066,0.28671265
1996.6502732240438,0.28092575
1996.6530054644809,0.31878853
1996.655737704918,0.31050682
1996.6584699453551,0.36200714
1996.6612021857923,0.38041306
1996.6639344262296,0.3588295
1996.6666666666667,0.3274517
1996.6693989071039,0.34502602
1996.672131147541,0.34961128
1996.6748633879781,0.36966324
1996.6775956284152,0.41020966
1996.6803278688524,0.40646935
1996.6830601092897,0.4363556
1996.6857923497269,0.44366837
1996.688524590164,0.43353462
1996.691256830601,0.48747444
1996.6939890710382,0.5473957
1996.6967213114754,0.50161934
1996.6994535519125,0.4478035
1996.7021857923498,0.4659729
1996.704918032787,0.50571823
1996.707650273224,0.5204773
1996.7103825136612,0.52487946
1996.7131147540983,0.57777023
1996.7158469945355,0.5947113
1996.7185792349726,0.58397293
1996.72131147541,0.6234703
1996.724043715847,0.62781143
1996.7267759562842,0.622797
1996.7295081967213,0.59983635
1996.7322404371585,0.5757828
1996.7349726775956,0.60562897
1996.7377049180327,0.6606388
1996.74043715847,0.67562485
1996.7431693989072,0.6571369
1996.7459016393443,0.86660767
1996.7486338797814,0.99607086
1996.7513661202186,1.0376015
1996.7540983606557,1.0281734
1996.7568306010928,1.0347748
1996.75956284153,0.94626045
1996.7622950819673,0.8949261
1996.7650273224044,0.8658161
1996.7677595628415,0.9541893
1996.7704918032787,0.85398865
1996.7732240437158,0.7947273
1996.775956284153,0.78445435
1996.77868852459,0.7975445
1996.7814207650274,0.7833557
1996.7841530054645,0.7676678
1996.7868852459017,0.79060364
1996.7896174863388,0.792923
1996.792349726776,0.7063122
1996.795081967213,0.70279884
1996.7978142076502,0.6685772
1996.8005464480875,0.67609215
1996.8032786885246,0.65540504
1996.8060109289618,0.6313591
1996.808743169399,0.550869
1996.811475409836,0.53158
1996.8142076502731,0.522171
1996.8169398907103,0.5397053
1996.8196721311476,0.51042366
1996.8224043715848,0.5051384
1996.8251366120219,0.49209785
1996.827868852459,0.57551956
1996.8306010928961,0.58223724
1996.8333333333333,0.6031685
1996.8360655737704,0.66550064
1996.8387978142077,0.6873779
1996.8415300546449,0.7698364
1996.844262295082,0.84399414
1996.8469945355191,1.0442944
1996.8497267759562,0.94729805
1996.8524590163934,0.82354736
1996.8551912568305,0.8111229
1996.8579234972678,0.77015495
1996.860655737705,0.79828644
1996.863387978142,0.8570423
1996.8661202185792,0.79533005
1996.8688524590164,0.8383312
1996.8715846994535,0.9149151
1996.8743169398906,0.93131256
1996.877049180328,0.9173775
1996.879781420765,0.8363018
1996.8825136612022,0.7186165
1996.8852459016393,0.67328453
1996.8879781420765,0.6453419
1996.8907103825136,0.73387337
1996.8934426229507,0.8904247
1996.896174863388,0.84477043
1996.8989071038252,0.734745
1996.9016393442623,0.7655449
1996.9043715846994,0.7785263
1996.9071038251366,0.7432575
1996.9098360655737,0.70031166
1996.9125683060108,0.7230644
1996.9153005464482,0.83184624
1996.9180327868853,0.8420944
1996.9207650273224,0.818161
1996.9234972677596,0.85966873
1996.9262295081967,0.84166527
1996.9289617486338,0.88996506
1996.931693989071,0.89147377
1996.9344262295083,0.8873806
1996.9371584699454,0.90657043
1996.9398907103825,0.9727211
1996.9426229508197,0.9697361
1996.9453551912568,0.92486
1996.948087431694,0.91158676
1996.950819672131,0.93362045
1996.9535519125684,0.88625526
1996.9562841530055,0.81770706
1996.9590163934427,0.81894493
1996.9617486338798,0.8703823
1996.964480874317,0.8279171
1996.967213114754,0.754467
1996.9699453551912,0.76600647
1996.9726775956285,0.79411316
1996.9754098360656,0.7817917
1996.9781420765028,0.78673744
1996.98087431694,0.8920765
1996.983606557377,0.8653641
1996.9863387978141,0.9680748
1996.9890710382513,0.87869644
1996.9918032786886,0.8252163
1996.9945355191257,0.81518555
1996.9972677595629,0.68717766
1997.0,0.56020164
1997.0027397260274,0.54995537
1997.0054794520547,0.4216938
1997.0082191780823,0.4737606
1997.0109589041097,0.50583076
1997.013698630137,0.586565
1997.0164383561644,0.5578613
1997.0191780821917,0.66033554
1997.021917808219,0.5967598
1997.0246575342467,0.5215111
1997.027397260274,0.46619225
1997.0301369863014,0.4916134
1997.0328767123287,0.5129509
1997.035616438356,0.55008316
1997.0383561643835,0.7439728
1997.041095890411,0.8836727
1997.0438356164384,0.86725426
1997.0465753424658,0.92904854
1997.0493150684931,1.1567764
1997.0520547945205,1.2216244
1997.054794520548,1.0656414
1997.0575342465754,0.9139328
1997.0602739726028,0.88567543
1997.0630136986301,0.95547295
1997.0657534246575,1.1126404
1997.0684931506848,1.1685658
1997.0712328767124,1.125639
1997.0739726027398,1.0007858
1997.0767123287671,0.9884243
1997.0794520547945,1.0669384
1997.0821917808219,1.1618996
1997.0849315068492,1.1378727
1997.0876712328768,1.2471409
1997.0904109589042,1.3892956
1997.0931506849315,1.7053432
1997.0958904109589,1.7294483
1997.0986301369862,1.5208912
1997.1013698630136,1.3865204
1997.1041095890412,1.4164009
1997.1068493150685,1.2801781
1997.109589041096,1.3536987
1997.1123287671232,1.244133
1997.1150684931506,0.9403801
1997.1178082191782,0.9142914
1997.1205479452055,1.039465
1997.123287671233,1.3287048
1997.1260273972603,1.3476696
1997.1287671232876,1.295702
1997.131506849315,1.0831757
1997.1342465753426,0.9871845
1997.13698630137,0.96844673
1997.1397260273973,0.9429226
1997.1424657534246,0.92718315
1997.145205479452,0.92562485
1997.1479452054793,0.77970886
1997.150684931507,0.9316406
1997.1534246575343,0.84646225
1997.1561643835616,0.7113857
1997.158904109589,0.8306198
1997.1616438356164,0.9597645
1997.164383561644,0.6290035
1997.1671232876713,0.6201744
1997.1698630136987,0.9182396
1997.172602739726,0.7555828
1997.1753424657534,0.91882133
1997.1780821917807,0.67752075
1997.1808219178083,0.47209167
1997.1835616438357,0.46448898
1997.186301369863,0.5409908
1997.1890410958904,0.545763
1997.1917808219177,0.7505474
1997.194520547945,0.92422295
1997.1972602739727,0.8566246
1997.2,0.91436577
1997.2027397260274,0.5005894
1997.2054794520548,0.6879387
1997.2082191780821,0.8751564
1997.2109589041097,0.9696579
1997.213698630137,0.9069023
1997.2164383561644,0.97444534
1997.2191780821918,0.96624947
1997.2219178082191,0.7466278
1997.2246575342465,0.7332573
1997.227397260274,0.5839901
1997.2301369863014,0.3997574
1997.2328767123288,0.45702744
1997.2356164383561,0.41018295
1997.2383561643835,0.4380188
1997.2410958904109,0.22325516
1997.2438356164384,0.14814949
1997.2465753424658,0.2797985
1997.2493150684932,0.27919197
1997.2520547945205,0.40376663
1997.2547945205479,0.28473663
1997.2575342465752,0.015193939
1997.2602739726028,0.22452736
1997.2630136986302,0.55617714
1997.2657534246575,0.6204853
1997.268493150685,0.6130161
1997.2712328767122,0.6716652
1997.2739726027398,0.44535828
1997.2767123287672,0.29265976
1997.2794520547945,0.25032997
1997.282191780822,0.2356205
1997.2849315068493,0.20017433
1997.2876712328766,0.12704849
1997.2904109589042,0.17767715
1997.2931506849316,0.04347229
1997.295890410959,-0.08269119
1997.2986301369863,-0.025989532
1997.3013698630136,0.015983582
1997.304109589041,-0.020305634
1997.3068493150686,-0.006504059
1997.309589041096,0.045236588
1997.3123287671233,-0.0804081
1997.3150684931506,-0.07392311
1997.317808219178,-0.12004852
1997.3205479452056,-0.14881897
1997.323287671233,-0.097127914
1997.3260273972603,-0.026626587
1997.3287671232877,-0.061084747
1997.331506849315,-0.03162384
1997.3342465753424,0.1424427
1997.33698630137,0.0508461
1997.3397260273973,0.0038070679
1997.3424657534247,-0.008724213
1997.345205479452,-0.048664093
1997.3479452054794,-0.0758152
1997.3506849315067,-0.114500046
1997.3534246575343,-0.100818634
1997.3561643835617,0.037361145
1997.358904109589,0.07802963
1997.3616438356164,0.04476738
1997.3643835616438,0.07164574
1997.3671232876711,0.060977936
1997.3698630136987,0.004714966
1997.372602739726,-0.02892685
1997.3753424657534,-0.053203583
1997.3780821917808,-0.002696991
1997.3808219178081,-0.011022568
1997.3835616438357,-0.004426956
1997.386301369863,0.011125565
1997.3890410958904,0.025320053
1997.3917808219178,0.06467819
1997.3945205479451,0.097616196
1997.3972602739725,0.11034393
1997.4,0.18620682
1997.4027397260274,0.16078949
1997.4054794520548,0.15250206
1997.4082191780822,0.103162766
1997.4109589041095,0.039676666
1997.4136986301369,0.00412941
1997.4164383561645,0.024999619
1997.4191780821918,0.03569603
1997.4219178082192,0.086473465
1997.4246575342465,0.14720345
1997.427397260274,0.16102791
1997.4301369863015,0.18225288
1997.4328767123288,0.17617416
1997.4356164383562,0.17778969
1997.4383561643835,0.20285988
1997.441095890411,0.20206642
1997.4438356164383,0.1964817
1997.4465753424658,0.1730957
1997.4493150684932,0.16040993
1997.4520547945206,0.19405937
1997.454794520548,0.25125504
1997.4575342465753,0.33019447
1997.4602739726026,0.37137604
1997.4630136986302,0.3988819
1997.4657534246576,0.46416664
1997.468493150685,0.4450016
1997.4712328767123,0.4676838
1997.4739726027397,0.49830437
1997.4767123287672,0.50187874
1997.4794520547946,0.50636864
1997.482191780822,0.5000458
1997.4849315068493,0.48888397
1997.4876712328767,0.49446678
1997.490410958904,0.49160004
1997.4931506849316,0.49456215
1997.495890410959,0.40587807
1997.4986301369863,0.4198761
1997.5013698630137,0.4084015
1997.504109589041,0.37047005
1997.5068493150684,0.32383156
1997.509589041096,0.30336952
1997.5123287671233,0.31498337
1997.5150684931507,0.3302307
1997.517808219178,0.33428192
1997.5205479452054,0.3569107
1997.5232876712328,0.36934853
1997.5260273972603,0.38137054
1997.5287671232877,0.39333916
1997.531506849315,0.37373352
1997.5342465753424,0.34222412
1997.5369863013698,0.33130836
1997.5397260273974,0.35796356
1997.5424657534247,0.37046432
1997.545205479452,0.38807106
1997.5479452054794,0.42451286
1997.5506849315068,0.45594597
1997.5534246575342,0.45326614
1997.5561643835617,0.44802094
1997.558904109589,0.4539318
1997.5616438356165,0.47127533
1997.5643835616438,0.51547813
1997.5671232876712,0.52467346
1997.5698630136985,0.52703094
1997.572602739726,0.52939796
1997.5753424657535,0.518404
1997.5780821917808,0.51151466
1997.5808219178082,0.44636726
1997.5835616438355,0.4487667
1997.5863013698631,0.43780518
1997.5890410958905,0.47351074
1997.5917808219178,0.49118996
1997.5945205479452,0.5013218
1997.5972602739726,0.5525017
1997.6,0.5753269
1997.6027397260275,0.53048706
1997.6054794520549,0.5468941
1997.6082191780822,0.5614834
1997.6109589041096,0.5430603
1997.613698630137,0.551878
1997.6164383561643,0.5785332
1997.6191780821919,0.5636139
1997.6219178082192,0.56344414
1997.6246575342466,0.5661907
1997.627397260274,0.54948425
1997.6301369863013,0.5779247
1997.6328767123289,0.58727646
1997.6356164383562,0.574337
1997.6383561643836,0.59028816
1997.641095890411,0.60123444
1997.6438356164383,0.58145523
1997.6465753424657,0.5742283
1997.6493150684933,0.5919838
1997.6520547945206,0.55521965
1997.654794520548,0.5238743
1997.6575342465753,0.5384636
1997.6602739726027,0.54933167
1997.66301369863,0.58789253
1997.6657534246576,0.56913376
1997.668493150685,0.62459564
1997.6712328767123,0.6559334
1997.6739726027397,0.64201736
