# year, Ptot_Chl_result_anom
2049.3698630136987,-0.0037681274
2049.4520547945203,-0.055623975
2049.53698630137,-0.08702106
2049.621917808219,-0.1311413
2049.7041095890413,-0.11170992
2049.7890410958903,-0.07878372
2049.8712328767124,-0.070778325
2049.956164383562,-0.06010856
2050.041095890411,-0.024143564
2050.1205479452055,-0.0168022
2050.202739726027,-0.006410172
2050.2849315068493,-6.0958788e-05
2050.3698630136987,-0.0056882296
2050.4520547945203,-0.057471745
2050.53698630137,-0.099595025
2050.621917808219,-0.11367071
2050.7041095890413,-0.075216234
2050.7890410958903,-0.09942694
2050.8712328767124,-0.099255465
2050.956164383562,-0.069259815
2051.041095890411,-0.026624408
2051.1205479452055,-0.013050523
2051.202739726027,-0.006390269
2051.2849315068493,-0.00019507669
2051.3698630136987,-0.0035246331
2051.4520547945203,-0.05701123
2051.53698630137,-0.09164275
2051.621917808219,-0.110588185
2051.7041095890413,-0.053890884
2051.7890410958903,-0.105446815
2051.8712328767124,-0.12463424
2051.956164383562,-0.07823322
2052.0409836065573,-0.03153038
2052.122950819672,-0.019231368
2052.2049180327867,-0.009603574
2052.2868852459014,0.0049527455
2052.3715846994537,0.0012710653
2052.4535519125684,-0.045453224
2052.53825136612,-0.08547777
2052.622950819672,-0.12927061
2052.7049180327867,-0.17949341
2052.789617486339,-0.18997157
2052.8715846994537,-0.14557147
2052.9562841530055,-0.08130346
2053.041095890411,-0.02880735
2053.1205479452055,-0.019030482
2053.202739726027,-0.008929608
2053.2849315068493,0.00032240525
2053.3698630136987,-0.0021685082
2053.4520547945203,-0.05135578
2053.53698630137,-0.089802995
2053.621917808219,-0.120209254
2053.7041095890413,-0.1120529
2053.7890410958903,-0.18217817
2053.8712328767124,-0.13951355
2053.956164383562,-0.07651694
2054.041095890411,-0.025259688
2054.1205479452055,-0.015509768
2054.202739726027,-0.007954399
2054.2849315068493,0.0045569446
2054.3698630136987,-0.0013496429
2054.4520547945203,-0.050911814
2054.53698630137,-0.09040408
2054.621917808219,-0.118099414
2054.7041095890413,-0.15116435
2054.7890410958903,-0.12449004
2054.8712328767124,-0.13050643
2054.956164383562,-0.076777995
2055.041095890411,-0.032502983
2055.1205479452055,-0.019009847
2055.202739726027,-0.009283472
2055.2849315068493,0.0017345473
2055.3698630136987,-0.0024910122
2055.4520547945203,-0.05237614
2055.53698630137,-0.09030584
2055.621917808219,-0.09143098
2055.7041095890413,-0.11788632
2055.7890410958903,-0.14020415
2055.8712328767124,-0.12096881
2055.956164383562,-0.07566662
2056.0409836065573,-0.029478999
2056.122950819672,-0.015740596
2056.2049180327867,-0.0071784947
2056.2868852459014,-0.0008341344
2056.3715846994537,-0.0031989776
2056.4535519125684,-0.05070806
2056.53825136612,-0.08668852
2056.622950819672,-0.1316315
2056.7049180327867,-0.15088885
2056.789617486339,-0.1025227
2056.8715846994537,-0.07544428
2056.9562841530055,-0.06229695
2057.041095890411,-0.026474642
2057.1205479452055,-0.015509242
2057.202739726027,-0.009057593
2057.2849315068493,-0.003202333
2057.3698630136987,-0.008049078
2057.4520547945203,-0.060976535
2057.53698630137,-0.102559514
2057.621917808219,-0.15761733
2057.7041095890413,-0.15296037
2057.7890410958903,-0.16040759
2057.8712328767124,-0.13452283
2057.956164383562,-0.0755988
2058.041095890411,-0.031018427
2058.1205479452055,-0.015955655
2058.202739726027,-0.0054483525
2058.2849315068493,0.0040872544
2058.3698630136987,-0.004283063
2058.4520547945203,-0.050093442
2058.53698630137,-0.069765314
2058.621917808219,-0.0737157
2058.7041095890413,-0.09463914
2058.7890410958903,-0.06730969
2058.8712328767124,-0.08696996
2058.956164383562,-0.067217514
2059.041095890411,-0.027987534
2059.1205479452055,-0.016873386
2059.202739726027,-0.00920307
2059.2849315068493,-0.0016611079
2059.3698630136987,-0.005976118
2059.4520547945203,-0.059511255
2059.53698630137,-0.107437834
2059.621917808219,-0.13031656
2059.7041095890413,-0.17466426
2059.7890410958903,-0.16354924
2059.8712328767124,-0.13536182
2059.956164383562,-0.080117926
2060.0409836065573,-0.032266565
2060.122950819672,-0.017610032
2060.2049180327867,-0.0068295086
2060.2868852459014,0.0041399095
2060.3715846994537,-0.0025805682
2060.4535519125684,-0.055408973
2060.53825136612,-0.09055616
2060.622950819672,-0.13949862
2060.7049180327867,-0.1432556
2060.789617486339,-0.17110628
2060.8715846994537,-0.1514707
2060.9562841530055,-0.08493706
2061.041095890411,-0.032995835
2061.1205479452055,-0.018512633
2061.202739726027,-0.0069616297
2061.2849315068493,0.0045753606
2061.3698630136987,-0.0014081728
2061.4520547945203,-0.05323432
2061.53698630137,-0.101977445
2061.621917808219,-0.16205898
2061.7041095890413,-0.17897631
2061.7890410958903,-0.17951891
2061.8712328767124,-0.13948727
2061.956164383562,-0.0826808
2062.041095890411,-0.03480962
2062.1205479452055,-0.021389633
2062.202739726027,-0.009525796
2062.2849315068493,-5.7257712e-05
2062.3698630136987,-0.005626291
2062.4520547945203,-0.055913378
2062.53698630137,-0.09841352
2062.621917808219,-0.13466887
2062.7041095890413,-0.1324316
2062.7890410958903,-0.15097208
2062.8712328767124,-0.15589239
2062.956164383562,-0.08573404
2063.041095890411,-0.03256791
2063.1205479452055,-0.017639522
2063.202739726027,-0.0053949915
2063.2849315068493,0.0038781278
2063.3698630136987,-0.0011240467
2063.4520547945203,-0.052661423
2063.53698630137,-0.096589945
2063.621917808219,-0.14559552
2063.7041095890413,-0.19354846
2063.7890410958903,-0.14686169
2063.8712328767124,-0.07529863
2063.956164383562,-0.05583833
2064.0409836065573,-0.025790473
2064.122950819672,-0.016477354
2064.2049180327867,-0.009224026
2064.2868852459014,-0.003037095
2064.3715846994537,-0.006833853
2064.4535519125684,-0.055267666
2064.53825136612,-0.09584008
2064.622950819672,-0.13308969
2064.7049180327867,-0.14641103
2064.789617486339,-0.15103516
2064.8715846994537,-0.13933325
2064.9562841530055,-0.08414789
2065.041095890411,-0.0315068
2065.1205479452055,-0.018615372
2065.202739726027,-0.0076212417
2065.2849315068493,0.0039027184
2065.3698630136987,-0.0014520828
2065.4520547945203,-0.049157068
2065.53698630137,-0.09453868
2065.621917808219,-0.15370288
2065.7041095890413,-0.17602593
2065.7890410958903,-0.14551903
2065.8712328767124,-0.13977887
2065.956164383562,-0.0851367
2066.041095890411,-0.035743292
2066.1205479452055,-0.019288048
2066.202739726027,-0.0066120345
2066.2849315068493,0.00537977
2066.3698630136987,-0.003109526
2066.4520547945203,-0.058490165
2066.53698630137,-0.09861604
2066.621917808219,-0.14404127
2066.7041095890413,-0.17042929
2066.7890410958903,-0.14202374
2066.8712328767124,-0.10288978
2066.956164383562,-0.06954835
2067.041095890411,-0.028391514
2067.1205479452055,-0.014327905
2067.202739726027,-0.0078113964
2067.2849315068493,-0.0029716883
2067.3698630136987,-0.007973388
2067.4520547945203,-0.060363807
2067.53698630137,-0.10678174
2067.621917808219,-0.13545284
2067.7041095890413,-0.1253057
2067.7890410958903,-0.10980691
2067.8712328767124,-0.13214809
2067.956164383562,-0.080564834
2068.0409836065573,-0.031648308
2068.122950819672,-0.01813111
2068.2049180327867,-0.005885151
2068.2868852459014,0.007232545
2068.3715846994537,-0.0022922698
2068.4535519125684,-0.057978753
2068.53825136612,-0.102896355
2068.622950819672,-0.14648539
2068.7049180327867,-0.21303698
2068.789617486339,-0.18234116
2068.8715846994537,-0.13995309
2068.9562841530055,-0.07846199
2069.041095890411,-0.029916896
2069.1205479452055,-0.016891534
2069.202739726027,-0.005706167
2069.2849315068493,0.006838523
2069.3698630136987,-0.0024069045
2069.4520547945203,-0.055585552
2069.53698630137,-0.089406885
2069.621917808219,-0.11097799
2069.7041095890413,-0.12994824
2069.7890410958903,-0.15826619
2069.8712328767124,-0.12989883
2069.956164383562,-0.07609904
2070.041095890411,-0.028707076
2070.1205479452055,-0.0170206
2070.202739726027,-0.004953687
2070.2849315068493,0.005820198
2070.3698630136987,-0.0027513318
2070.4520547945203,-0.055806812
2070.53698630137,-0.10474831
2070.621917808219,-0.17133006
2070.7041095890413,-0.1925922
2070.7890410958903,-0.17442107
2070.8712328767124,-0.11672817
2070.956164383562,-0.07513365
